time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,376.37274169921875,372.3199768066406,376.1199951171875,378.0999755859375,247.97998046875,69.0643081665039,-1.4527587890625,108866
2.0,375.98297119140625,372.7799987792969,376.3599853515625,378.05999755859375,250.125,67.93038940429688,-0.74298095703125,108866
3.0,375.8235168457031,373.0999755859375,376.6999816894531,378.3599853515625,251.79998779296875,67.1806640625,-0.223541259765625,108866
4.0,376.2115478515625,373.29998779296875,376.97998046875,378.7599792480469,253.3800048828125,66.35641479492188,-0.3515625,108866
5.0,376.88885498046875,373.739990234375,377.55999755859375,379.2200012207031,254.83999633789062,65.74755096435547,-0.488861083984375,108866
6.0,377.283935546875,373.9599914550781,377.739990234375,379.41998291015625,256.0249938964844,65.12889862060547,-0.763946533203125,108866
7.0,377.3116149902344,374.0799865722656,377.8599853515625,379.406982421875,257.1050109863281,64.8001937866211,-0.671630859375,108866
8.0,377.2491760253906,374.29998779296875,377.9599914550781,379.55999755859375,258.3450012207031,64.34947967529297,-0.4091796875,108866
9.0,377.3566589355469,374.3599853515625,378.0199890136719,379.6600036621094,259.3399963378906,63.9429817199707,-0.436676025390625,108866
10.0,377.5199890136719,374.3399963378906,378.0199890136719,379.67999267578125,259.739990234375,63.677669525146484,-0.6199951171875,108866
11.0,377.93878173828125,374.6600036621094,378.3999938964844,380.0,260.3999938964844,63.464603424072266,-0.738800048828125,108866
12.0,378.595458984375,374.8199768066406,378.5799865722656,380.3869934082031,261.41998291015625,63.20705795288086,-1.195465087890625,108866
13.0,378.9828186035156,374.8799743652344,378.6399841308594,380.5999755859375,261.7599792480469,63.07869338989258,-1.502838134765625,108866
14.0,379.43890380859375,375.1199951171875,378.97998046875,380.8599853515625,262.1650085449219,63.0098876953125,-1.678924560546875,108866
15.0,379.55279541015625,375.29998779296875,379.1199951171875,381.0199890136719,262.91998291015625,62.88748550415039,-1.652801513671875,108866
16.0,379.4712219238281,375.3199768066406,379.1600036621094,381.05999755859375,263.8599853515625,62.429725646972656,-1.531219482421875,108866
17.0,379.3918151855469,375.3599853515625,379.1600036621094,381.03997802734375,264.239990234375,62.342079162597656,-1.43182373046875,108866
18.0,379.34490966796875,375.6199951171875,379.2599792480469,380.8599853515625,264.739990234375,62.24274826049805,-1.22491455078125,108866
19.0,379.6005859375,375.739990234375,379.3999938964844,380.91998291015625,265.3599853515625,61.93112564086914,-1.380584716796875,108866
