time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,378.243896484375,372.97998046875,378.1999816894531,380.3577880859375,261.8199768066406,66.15432739257812,-1.56390380859375,108112
2.0,379.6231384277344,374.17999267578125,379.3599853515625,381.7799987792969,264.3399963378906,65.46493530273438,-1.78314208984375,108112
3.0,380.07342529296875,374.8999938964844,380.2200012207031,382.6600036621094,266.41998291015625,64.90232849121094,-1.47344970703125,108112
4.0,380.2095031738281,375.3999938964844,380.8399963378906,383.41998291015625,268.0199890136719,64.46392822265625,-1.009521484375,108112
5.0,380.8229675292969,375.8599853515625,381.3599853515625,383.8399963378906,269.7749938964844,63.85416030883789,-1.142974853515625,108112
6.0,381.5260925292969,376.2599792480469,381.97998046875,384.3777770996094,271.3999938964844,63.380958557128906,-1.32611083984375,108112
7.0,382.2266540527344,376.53997802734375,382.55999755859375,385.0199890136719,272.53497314453125,63.12565612792969,-1.50665283203125,108112
8.0,383.0133056640625,377.1199951171875,383.0799865722656,385.6999816894531,273.4549865722656,62.99840545654297,-1.733306884765625,108112
9.0,383.888671875,377.5199890136719,383.6600036621094,386.5199890136719,274.67999267578125,62.735774993896484,-2.0286865234375,108112
10.0,384.46435546875,377.94000244140625,384.03997802734375,387.1600036621094,275.7599792480469,62.42184066772461,-2.28436279296875,108112
11.0,384.86016845703125,378.8599853515625,384.7200012207031,387.7200012207031,276.6999816894531,62.419464111328125,-1.960174560546875,108112
12.0,385.98577880859375,379.55999755859375,385.5799865722656,388.3999938964844,277.3800048828125,62.370933532714844,-2.225799560546875,108112
13.0,386.523193359375,380.1600036621094,386.2200012207031,388.79998779296875,278.44000244140625,62.1839599609375,-2.10321044921875,108112
14.0,386.9951477050781,380.7200012207031,386.7200012207031,389.2599792480469,279.47998046875,62.03547286987305,-2.03515625,108112
15.0,387.6271667480469,381.7599792480469,387.2799987792969,389.6600036621094,280.3999938964844,62.09120559692383,-1.9871826171875,108112
16.0,388.202392578125,382.6600036621094,387.6999816894531,390.1600036621094,281.29998779296875,61.96433639526367,-2.002410888671875,108112
17.0,388.6751403808594,383.0999755859375,388.0999755859375,390.6199951171875,282.2599792480469,61.80589294433594,-2.055145263671875,108112
18.0,388.9140319824219,383.4599914550781,388.3999938964844,390.94000244140625,283.0199890136719,61.669944763183594,-2.0140380859375,108112
19.0,389.4551086425781,383.8199768066406,388.9599914550781,391.41998291015625,284.0199890136719,61.52992248535156,-2.05511474609375,108112
20.0,389.87628173828125,384.4599914550781,389.5199890136719,391.8599853515625,284.6399841308594,61.568389892578125,-1.89630126953125,108112
21.0,390.4126281738281,384.94000244140625,390.1399841308594,392.5,284.875,61.82356643676758,-1.872650146484375,108112
22.0,391.12420654296875,385.2799987792969,390.7799987792969,393.1999816894531,285.17999267578125,61.927555084228516,-2.02423095703125,108112
23.0,392.1115417480469,385.5999755859375,391.4599914550781,394.0999755859375,285.6999816894531,61.96267318725586,-2.431549072265625,108112
24.0,392.596923828125,386.1199951171875,391.8999938964844,394.6199951171875,286.2799987792969,61.960975646972656,-2.4769287109375,108112
25.0,392.6820983886719,386.47998046875,392.239990234375,394.739990234375,286.91497802734375,61.87975311279297,-2.22210693359375,108112
26.0,392.4374694824219,387.03997802734375,392.3999938964844,394.6600036621094,287.8800048828125,61.60930252075195,-1.61749267578125,108112
27.0,392.6488342285156,387.3399963378906,392.8199768066406,395.0,288.4549865722656,61.52530288696289,-1.468841552734375,108112
28.0,393.1016540527344,387.739990234375,393.3399963378906,395.53997802734375,288.6000061035156,61.60828399658203,-1.421661376953125,108112
29.0,393.5699157714844,388.17999267578125,393.6999816894531,395.8199768066406,288.9549865722656,61.72441482543945,-1.529937744140625,108112
30.0,394.0199890136719,388.53997802734375,393.739990234375,396.03997802734375,289.2799987792969,61.75253677368164,-1.839996337890625,108112
31.0,394.6562194824219,389.0199890136719,394.239990234375,396.5999755859375,289.47998046875,61.899131774902344,-1.976226806640625,108112
32.0,395.3418273925781,389.55999755859375,394.7200012207031,397.1399841308594,289.91497802734375,62.04894256591797,-2.221832275390625,108112
33.0,395.79888916015625,389.8999938964844,395.1199951171875,397.5199890136719,290.41497802734375,61.91828536987305,-2.29888916015625,108112
34.0,396.05181884765625,390.3399963378906,395.5199890136719,397.7799987792969,290.9549865722656,61.994232177734375,-2.1318359375,108112
35.0,396.3231506347656,390.94000244140625,395.8799743652344,398.1177978515625,291.53997802734375,61.85928726196289,-1.92315673828125,108112
36.0,396.4767761230469,391.2599792480469,396.239990234375,398.29998779296875,292.0,61.76443099975586,-1.736785888671875,108112
37.0,396.9012451171875,391.5,396.8599853515625,398.97998046875,292.44000244140625,61.79191589355469,-1.701263427734375,108112
38.0,397.1703186035156,391.8799743652344,397.239990234375,399.4599914550781,292.6999816894531,61.89481735229492,-1.65032958984375,108112
39.0,397.7076110839844,392.1600036621094,398.0,400.2799987792969,293.1949768066406,61.968563079833984,-1.527618408203125,108112
40.0,398.00042724609375,392.55999755859375,398.44000244140625,400.8399963378906,293.17498779296875,62.087799072265625,-1.40045166015625,108112
41.0,398.2940673828125,393.0999755859375,398.5,400.7799987792969,293.6199951171875,61.91067123413086,-1.474090576171875,108112
42.0,398.7545166015625,393.41998291015625,398.91998291015625,401.23779296875,294.3800048828125,61.741973876953125,-1.474517822265625,108112
43.0,398.9902038574219,393.8599853515625,399.55999755859375,401.5999755859375,294.9599914550781,61.76288986206055,-1.210205078125,108112
44.0,399.387451171875,394.239990234375,399.9599914550781,402.0,295.3399963378906,61.691612243652344,-1.20745849609375,108112
45.0,399.83538818359375,394.6999816894531,400.5799865722656,402.6199951171875,295.53997802734375,61.792686462402344,-1.055389404296875,108112
46.0,400.1976318359375,394.91998291015625,400.9599914550781,403.44000244140625,295.8800048828125,62.05221176147461,-1.15765380859375,108112
47.0,400.61260986328125,395.3399963378906,401.2599792480469,403.44000244140625,296.2549743652344,62.14889144897461,-1.25262451171875,108112
48.0,400.93115234375,395.8399963378906,401.6399841308594,403.79998779296875,296.91998291015625,62.075313568115234,-1.051177978515625,108112
49.0,401.40863037109375,396.55999755859375,402.0199890136719,404.05999755859375,297.2799987792969,62.00285720825195,-1.04864501953125,108112
50.0,401.7471008300781,396.8799743652344,402.2599792480469,404.41998291015625,297.67999267578125,61.958641052246094,-1.147125244140625,108112
51.0,401.974365234375,397.3199768066406,402.3999938964844,404.4599914550781,297.97998046875,61.98680114746094,-1.154388427734375,108112
52.0,402.47503662109375,397.97998046875,402.79998779296875,404.79998779296875,298.1949768066406,62.16259765625,-1.095062255859375,108112
53.0,402.9249267578125,398.3599853515625,403.17999267578125,405.0799865722656,298.3999938964844,62.373477935791016,-1.224945068359375,108112
54.0,403.46270751953125,398.7200012207031,403.6399841308594,405.5999755859375,298.5199890136719,62.525901794433594,-1.302703857421875,108112
55.0,403.6876525878906,398.9599914550781,403.97998046875,405.97998046875,298.9599914550781,62.57902526855469,-1.2276611328125,108112
56.0,404.0300598144531,399.47998046875,404.5,406.73779296875,299.2799987792969,62.7479362487793,-1.050079345703125,108112
57.0,404.49200439453125,399.7799987792969,405.1600036621094,407.29998779296875,299.1399841308594,62.955726623535156,-0.912017822265625,108112
58.0,404.7404479980469,400.0199890136719,405.5999755859375,407.8999938964844,299.3949890136719,62.956756591796875,-0.820465087890625,108112
59.0,405.3260803222656,400.29998779296875,405.79998779296875,408.2599792480469,299.6349792480469,63.007083892822266,-1.208099365234375,108112
60.0,405.8883972167969,400.6999816894531,406.2599792480469,408.6199951171875,300.1399841308594,62.970848083496094,-1.328399658203125,108112
61.0,406.3016357421875,401.0799865722656,406.8399963378906,409.03997802734375,300.6600036621094,62.900840759277344,-1.221649169921875,108112
62.0,406.47210693359375,401.5199890136719,407.17999267578125,409.6399841308594,300.7799987792969,62.91987991333008,-0.93212890625,108112
63.0,406.8009033203125,401.8799743652344,407.6089782714844,409.91998291015625,300.9749755859375,63.04252243041992,-0.840911865234375,108112
64.0,407.5278015136719,402.29998779296875,408.29998779296875,410.3777770996094,301.41497802734375,63.01579284667969,-1.027801513671875,108112
65.0,407.7040710449219,402.3799743652344,408.6889953613281,411.0,302.0,62.9377555847168,-1.006072998046875,108112
66.0,407.975830078125,403.0199890136719,408.8599853515625,411.0999755859375,301.8999938964844,63.14652633666992,-0.91583251953125,108112
67.0,408.7645568847656,403.3399963378906,409.3999938964844,411.5999755859375,302.17999267578125,63.095558166503906,-1.224578857421875,108112
68.0,409.24334716796875,403.7200012207031,409.7599792480469,412.08001708984375,302.3999938964844,63.26880645751953,-1.363372802734375,108112
69.0,409.1695556640625,404.1199951171875,409.8289794921875,412.29998779296875,302.7799987792969,63.306236267089844,-1.089569091796875,108112
70.0,409.7674560546875,404.5799865722656,410.5,412.58001708984375,302.8199768066406,63.46524429321289,-1.067474365234375,108112
71.0,410.2748107910156,405.17999267578125,410.7599792480469,412.82000732421875,302.7599792480469,63.646629333496094,-1.154815673828125,108112
72.0,410.5230407714844,405.4599914550781,410.94000244140625,412.97998046875,303.03997802734375,63.72576141357422,-1.2430419921875,108112
73.0,411.0942077636719,405.47998046875,411.03997802734375,413.65997314453125,303.17999267578125,63.79789733886719,-1.75421142578125,108112
74.0,410.75067138671875,405.8799743652344,411.05999755859375,413.32000732421875,303.6600036621094,63.60799026489258,-1.230682373046875,108112
75.0,411.0833435058594,406.41998291015625,411.6199951171875,413.55999755859375,303.8199768066406,63.6945915222168,-1.043365478515625,108112
76.0,411.25299072265625,406.5199890136719,411.7799987792969,413.719970703125,304.2549743652344,63.6467399597168,-1.032989501953125,108112
77.0,411.2213134765625,406.44000244140625,412.1199951171875,414.260009765625,304.3599853515625,63.535091400146484,-0.841339111328125,108112
78.0,411.91082763671875,406.8599853515625,412.719970703125,414.8399658203125,304.6600036621094,63.622581481933594,-1.010833740234375,108112
79.0,412.1162109375,406.9599914550781,412.8800048828125,415.29998779296875,304.85498046875,63.72218704223633,-1.07623291015625,108112
80.0,412.4746398925781,407.2799987792969,413.2289733886719,415.39996337890625,305.0799865722656,63.79184341430664,-1.054656982421875,108112
81.0,412.91815185546875,407.6199951171875,413.5,415.6400146484375,305.2200012207031,63.88475799560547,-1.29815673828125,108112
