time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,372.7209167480469,370.1600036621094,374.8399963378906,376.44000244140625,140.0,113.74984741210938,0.639068603515625,104828
2.0,372.89459228515625,370.3799743652344,375.0199890136719,376.5999755859375,142.05499267578125,112.83969116210938,0.72540283203125,104828
3.0,372.8745422363281,370.4599914550781,375.05999755859375,376.6600036621094,142.79998779296875,112.6155014038086,0.805450439453125,104828
4.0,372.8063049316406,370.3799743652344,375.0199890136719,376.7200012207031,142.87998962402344,112.4482421875,0.813690185546875,104828
5.0,372.8498840332031,370.3799743652344,375.0,376.67999267578125,143.77999877929688,112.21406555175781,0.7301025390625,104828
6.0,372.9842834472656,370.47998046875,375.03997802734375,376.6199951171875,144.4399871826172,112.0483169555664,0.7156982421875,104828
7.0,372.969970703125,370.5199890136719,375.1600036621094,376.7200012207031,144.87998962402344,111.91732025146484,0.790008544921875,104828
8.0,373.1622314453125,370.5799865722656,375.17999267578125,376.8399963378906,145.5399932861328,111.74092102050781,0.63775634765625,104828
9.0,373.0567932128906,370.4599914550781,375.1199951171875,376.8999938964844,146.27999877929688,111.48377990722656,0.6632080078125,104828
10.0,372.9066162109375,370.41998291015625,374.9599914550781,376.6999816894531,146.86000061035156,111.2791976928711,0.693359375,104828
11.0,372.7342529296875,370.29998779296875,374.8199768066406,376.55999755859375,147.0399932861328,111.1561508178711,0.7657470703125,104828
12.0,372.67913818359375,370.3599853515625,374.97998046875,376.6399841308594,147.47499084472656,111.05620574951172,0.880859375,104828
13.0,372.6803283691406,370.29998779296875,374.8599853515625,376.4599914550781,147.9199981689453,110.90992736816406,0.799652099609375,104828
14.0,372.9449462890625,370.2799987792969,374.79998779296875,376.53997802734375,148.36000061035156,110.70806121826172,0.515045166015625,104828
15.0,373.2185363769531,370.47998046875,375.0799865722656,376.8199768066406,149.01998901367188,110.62744903564453,0.50146484375,104828
16.0,373.0606384277344,370.5199890136719,375.0799865722656,376.7799987792969,149.05499267578125,110.5999526977539,0.679351806640625,104828
17.0,373.050048828125,370.55999755859375,375.0199890136719,376.6199951171875,149.51998901367188,110.41822814941406,0.62994384765625,104828
18.0,372.8324279785156,370.5199890136719,374.9599914550781,376.53997802734375,149.67999267578125,110.30892181396484,0.80755615234375,104828
19.0,373.03094482421875,370.5199890136719,375.0999755859375,376.79998779296875,149.75999450683594,110.2585220336914,0.749053955078125,104828
20.0,373.0780334472656,370.47998046875,375.1199951171875,376.8599853515625,150.22000122070312,110.14090728759766,0.661956787109375,104828
21.0,373.0348815917969,370.3799743652344,374.91998291015625,376.53997802734375,150.67999267578125,109.96257019042969,0.585113525390625,104828
22.0,373.2419738769531,370.41998291015625,374.8999938964844,376.55999755859375,151.29998779296875,109.81211853027344,0.41802978515625,104828
23.0,373.1645202636719,370.3799743652344,374.8199768066406,376.47998046875,151.55999755859375,109.72559356689453,0.315460205078125,104828
24.0,373.1388244628906,370.44000244140625,374.97998046875,376.6399841308594,151.89999389648438,109.69188690185547,0.461151123046875,104828
25.0,373.14862060546875,370.47998046875,375.03997802734375,376.8399963378906,151.79998779296875,109.70954895019531,0.511383056640625,104828
26.0,373.1145324707031,370.53997802734375,375.0999755859375,376.8199768066406,151.63999938964844,109.77967834472656,0.625457763671875,104828
27.0,372.8543701171875,370.3599853515625,374.91998291015625,376.6199951171875,151.97999572753906,109.64508056640625,0.70562744140625,104828
28.0,372.8192443847656,370.3199768066406,374.8799743652344,376.47998046875,152.1999969482422,109.59381103515625,0.620758056640625,104828
29.0,372.8189392089844,370.239990234375,374.7200012207031,376.3199768066406,152.33999633789062,109.4868392944336,0.481048583984375,104828
30.0,372.7327575683594,370.1999816894531,374.739990234375,376.3599853515625,152.39999389648438,109.38822937011719,0.60723876953125,104828
31.0,372.96405029296875,370.29998779296875,374.8799743652344,376.6999816894531,152.55999755859375,109.3944320678711,0.555938720703125,104828
32.0,372.9010925292969,370.3199768066406,374.94000244140625,376.8199768066406,153.0749969482422,109.26699829101562,0.67889404296875,104828
33.0,372.8152160644531,370.239990234375,374.8799743652344,376.8399963378906,153.59999084472656,109.13262176513672,0.664764404296875,104828
34.0,372.6890869140625,370.2200012207031,374.8529968261719,376.7599792480469,154.114990234375,108.96432495117188,0.710906982421875,104828
35.0,373.0145568847656,370.3399963378906,375.0,376.9599914550781,153.77499389648438,109.03874969482422,0.5654296875,104828
36.0,372.971923828125,370.3399963378906,375.0199890136719,376.8599853515625,154.239990234375,108.94497680664062,0.6280517578125,104828
37.0,372.9969787597656,370.3199768066406,374.94000244140625,376.8999938964844,154.63499450683594,108.89627075195312,0.602996826171875,104828
38.0,372.9112243652344,370.2200012207031,374.7799987792969,376.739990234375,154.97499084472656,108.8373031616211,0.528778076171875,104828
39.0,372.8667297363281,370.1600036621094,374.6600036621094,376.41998291015625,154.5800018310547,108.80152893066406,0.4732666015625,104828
40.0,372.8507385253906,370.1399841308594,374.6199951171875,376.3599853515625,154.29998779296875,108.76488494873047,0.42926025390625,104828
41.0,372.9176025390625,370.1999816894531,374.6399841308594,376.3199768066406,155.239990234375,108.5844955444336,0.362396240234375,104828
42.0,372.9912414550781,370.1999816894531,374.5999755859375,376.3199768066406,155.739990234375,108.47929382324219,0.3487548828125,104828
43.0,372.87420654296875,370.2200012207031,374.6600036621094,376.29998779296875,156.01998901367188,108.40167999267578,0.445770263671875,104828
44.0,372.5996398925781,370.1600036621094,374.67999267578125,376.29998779296875,155.87998962402344,108.38362121582031,0.68035888671875,104828
45.0,372.5530090332031,370.0999755859375,374.67999267578125,376.27459716796875,155.55999755859375,108.47439575195312,0.70697021484375,104828
46.0,372.7657165527344,370.1999816894531,374.6600036621094,376.2599792480469,155.6599884033203,108.48585510253906,0.57427978515625,104828
47.0,372.61639404296875,370.2599792480469,374.739990234375,376.55999755859375,156.39999389648438,108.32231140136719,0.8236083984375,104828
48.0,372.4249572753906,370.239990234375,374.9599914550781,376.8399963378906,156.39498901367188,108.3045654296875,1.09503173828125,104828
49.0,372.4836730957031,370.17999267578125,374.8199768066406,376.5199890136719,156.54000854492188,108.21633911132812,0.91632080078125,104828
50.0,372.59808349609375,370.1600036621094,374.6399841308594,376.17999267578125,156.63998413085938,108.20006561279297,0.661895751953125,104828
51.0,372.9670104980469,370.2799987792969,374.7200012207031,376.2599792480469,156.95999145507812,108.13290405273438,0.4329833984375,104828
52.0,372.9427490234375,370.2599792480469,374.7599792480469,376.2799987792969,157.17999267578125,108.0804443359375,0.47723388671875,104828
53.0,372.701416015625,370.1199951171875,374.8599853515625,376.4945983886719,156.95498657226562,108.07095336914062,0.698577880859375,104828
54.0,372.4254150390625,370.0799865722656,374.6199951171875,376.2599792480469,157.10000610351562,107.98153686523438,0.8145751953125,104828
55.0,372.6761169433594,370.0999755859375,374.6199951171875,376.29998779296875,156.97998046875,108.02871704101562,0.6038818359375,104828
56.0,372.4879455566406,370.0199890136719,374.5799865722656,376.239990234375,157.25997924804688,107.91857147216797,0.7120361328125,104828
57.0,372.6036376953125,370.239990234375,374.7599792480469,376.3199768066406,157.39999389648438,107.88170623779297,0.75634765625,104828
58.0,372.7392272949219,370.239990234375,374.7599792480469,376.3999938964844,157.41497802734375,107.85173797607422,0.620758056640625,104828
59.0,372.7696533203125,370.17999267578125,374.6199951171875,376.1999816894531,157.27999877929688,107.86804962158203,0.490325927734375,104828
60.0,372.5517272949219,370.1999816894531,374.5199890136719,376.03997802734375,157.27999877929688,107.85616302490234,0.688262939453125,104828
61.0,372.4760437011719,370.0999755859375,374.53997802734375,376.2200012207031,157.51998901367188,107.79467010498047,0.6639404296875,104828
62.0,372.86370849609375,370.3199768066406,374.91998291015625,376.5799865722656,157.82000732421875,107.7741928100586,0.656280517578125,104828
63.0,372.8107604980469,370.4599914550781,374.94000244140625,376.5799865722656,157.83999633789062,107.8110122680664,0.789215087890625,104828
64.0,372.5618896484375,370.3599853515625,374.8199768066406,376.41998291015625,157.82000732421875,107.75102996826172,0.898101806640625,104828
65.0,372.9346618652344,370.5199890136719,374.94000244140625,376.5199890136719,157.6199951171875,107.82894134521484,0.685333251953125,104828
66.0,373.0545349121094,370.44000244140625,374.79998779296875,376.5,158.47998046875,107.60342407226562,0.485443115234375,104828
67.0,372.9998779296875,370.53997802734375,374.91998291015625,376.55999755859375,158.59500122070312,107.65628814697266,0.580108642578125,104828
68.0,372.8716125488281,370.41998291015625,374.8999938964844,376.5,158.739990234375,107.60282897949219,0.668365478515625,104828
69.0,373.1347961425781,370.55999755859375,374.9599914550781,376.53997802734375,159.04000854492188,107.58130645751953,0.485198974609375,104828
70.0,373.0588684082031,370.4599914550781,374.9599914550781,376.53997802734375,158.9949951171875,107.53670501708984,0.46112060546875,104828
71.0,372.96453857421875,370.3399963378906,374.79998779296875,376.3799743652344,159.27999877929688,107.46128845214844,0.435455322265625,104828
72.0,372.865966796875,370.3399963378906,374.91998291015625,376.55999755859375,159.22000122070312,107.43992614746094,0.594024658203125,104828
73.0,372.83428955078125,370.2799987792969,374.79998779296875,376.41998291015625,159.5,107.34207916259766,0.565704345703125,104828
74.0,372.6028747558594,370.239990234375,374.67999267578125,376.239990234375,159.375,107.31333923339844,0.73712158203125,104828
75.0,372.7040710449219,370.1999816894531,374.6199951171875,376.2200012207031,159.44000244140625,107.20889282226562,0.561920166015625,104828
76.0,372.5268859863281,370.1399841308594,374.55999755859375,376.1399841308594,159.32000732421875,107.29261016845703,0.673095703125,104828
77.0,372.7026672363281,370.239990234375,374.6399841308594,376.2599792480469,159.41998291015625,107.33051300048828,0.597320556640625,104828
78.0,372.71612548828125,370.29998779296875,374.6999816894531,376.3199768066406,159.60000610351562,107.30501556396484,0.603851318359375,104828
79.0,372.7635803222656,370.2200012207031,374.6399841308594,376.29998779296875,159.739990234375,107.28485870361328,0.536407470703125,104828
80.0,372.6263732910156,370.2799987792969,374.6199951171875,376.2200012207031,160.13998413085938,107.18260955810547,0.613616943359375,104828
81.0,372.8234558105469,370.3199768066406,374.6399841308594,376.2200012207031,160.16000366210938,107.13554382324219,0.476531982421875,104828
82.0,372.7651062011719,370.1999816894531,374.53997802734375,376.17999267578125,160.39999389648438,107.09929656982422,0.45489501953125,104828
83.0,372.62091064453125,370.17999267578125,374.6199951171875,376.2200012207031,160.27999877929688,107.10328674316406,0.639068603515625,104828
84.0,372.7342224121094,370.29998779296875,374.8399963378906,376.47998046875,160.05499267578125,107.1523666381836,0.745758056640625,104828
85.0,372.9059143066406,370.4599914550781,375.0799865722656,376.67999267578125,160.29998779296875,107.1452407836914,0.8140869140625,104828
86.0,372.7380676269531,370.3999938964844,374.94000244140625,376.6999816894531,160.3800048828125,107.10553741455078,0.861907958984375,104828
87.0,372.71527099609375,370.3599853515625,374.8599853515625,376.41998291015625,160.39999389648438,107.0448226928711,0.804718017578125,104828
88.0,372.86187744140625,370.3399963378906,374.8399963378906,376.4599914550781,160.41998291015625,107.05355834960938,0.598114013671875,104828
89.0,372.5570068359375,370.44000244140625,374.9329833984375,376.5199890136719,160.05999755859375,107.12603759765625,0.962982177734375,104828
90.0,372.459716796875,370.3999938964844,374.67999267578125,376.1399841308594,160.16000366210938,107.15145874023438,0.860260009765625,104828
91.0,372.3525390625,370.2799987792969,374.6199951171875,376.0999755859375,160.53500366210938,107.02395629882812,0.94744873046875,104828
92.0,372.3244323730469,370.2799987792969,374.5799865722656,376.0799865722656,160.89999389648438,106.94100952148438,0.935546875,104828
93.0,372.5408630371094,370.2599792480469,374.67999267578125,376.2799987792969,161.25997924804688,106.86991882324219,0.79913330078125,104828
94.0,372.4968566894531,370.3199768066406,374.6399841308594,376.17999267578125,161.29498291015625,106.8205337524414,0.8431396484375,104828
95.0,372.254638671875,370.1600036621094,374.3599853515625,375.8399963378906,160.6199951171875,106.84009552001953,0.8653564453125,104828
