time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,207.38848876953125,206.739990234375,258.3999938964844,286.22698974609375,169.01998901367188,36.19084930419922,32.051513671875,112466
2.0,207.9160919189453,210.41998291015625,260.2599792480469,287.5539855957031,170.51998901367188,36.37602233886719,33.48390197753906,112466
3.0,208.48526000976562,212.0,261.3800048828125,288.22698974609375,171.63998413085938,36.355831146240234,33.954742431640625,112466
4.0,208.75523376464844,214.03997802734375,262.6349792480469,288.96697998046875,172.27999877929688,36.50902557373047,34.95475769042969,112466
5.0,208.8968048095703,215.72000122070312,263.7799987792969,289.7200012207031,172.79998779296875,36.63037109375,35.98320007324219,112466
6.0,209.05751037597656,216.94000244140625,264.6399841308594,290.239990234375,173.33999633789062,36.718997955322266,36.85247802734375,112466
7.0,209.43023681640625,218.07998657226562,265.3999938964844,290.79998779296875,173.90499877929688,36.713722229003906,37.329742431640625,112466
8.0,209.74781799316406,218.95999145507812,266.1999816894531,291.2799987792969,174.54000854492188,36.67607116699219,37.65217590332031,112466
9.0,209.98362731933594,220.13998413085938,266.97998046875,291.65399169921875,175.29998779296875,36.752079010009766,38.53636169433594,112466
10.0,210.37477111816406,220.72000122070312,267.53997802734375,291.8399963378906,176.0,36.66252136230469,38.84523010253906,112466
11.0,210.60208129882812,221.82000732421875,268.3199768066406,292.5469970703125,176.56500244140625,36.67036437988281,39.2379150390625,112466
12.0,210.8406219482422,223.17999267578125,268.7799987792969,293.03997802734375,177.07998657226562,36.67972183227539,39.80937194824219,112466
13.0,211.2278289794922,223.97998046875,269.44000244140625,293.5069885253906,177.55999755859375,36.649681091308594,40.17216491699219,112466
14.0,211.60243225097656,224.97998046875,270.114990234375,294.05999755859375,178.04000854492188,36.718955993652344,40.37754821777344,112466
15.0,211.823486328125,226.22000122070312,270.97998046875,294.8199768066406,178.60000610351562,36.834510803222656,41.18650817871094,112466
16.0,212.1004180908203,226.239990234375,271.55999755859375,295.3800048828125,179.10000610351562,36.70690155029297,41.23957824707031,112466
17.0,212.43804931640625,226.60000610351562,271.7799987792969,295.6000061035156,179.60501098632812,36.59306716918945,41.31193542480469,112466
18.0,212.78990173339844,227.16000366210938,272.2599792480469,295.8399963378906,180.22000122070312,36.45869445800781,41.53010559082031,112466
19.0,213.14456176757812,227.66000366210938,272.739990234375,296.1669921875,180.79998779296875,36.3569450378418,41.6954345703125,112466
20.0,213.26454162597656,228.24998474121094,273.3399963378906,296.8199768066406,181.22000122070312,36.3047981262207,42.03544616699219,112466
21.0,213.239013671875,228.8800048828125,274.0199890136719,297.0799865722656,181.60000610351562,36.33688735961914,42.780975341796875,112466
22.0,213.3035125732422,229.57998657226562,274.5149841308594,297.406982421875,181.97998046875,36.37438201904297,43.41648864746094,112466
23.0,213.69801330566406,230.05999755859375,275.0199890136719,297.96697998046875,182.5,36.32322692871094,43.66197204589844,112466
24.0,213.9347381591797,230.33999633789062,275.47998046875,298.5199890136719,182.97998046875,36.24156951904297,43.94526672363281,112466
25.0,214.02655029296875,230.95999145507812,276.1199951171875,298.94000244140625,183.364990234375,36.307804107666016,44.433441162109375,112466
26.0,214.2863311767578,231.19998168945312,276.53997802734375,298.86700439453125,183.8599853515625,36.19825744628906,44.62364196777344,112466
27.0,214.5850830078125,231.63998413085938,276.739990234375,298.6399841308594,184.32000732421875,36.11408233642578,44.8948974609375,112466
28.0,214.6996307373047,232.1199951171875,277.1199951171875,298.6000061035156,184.66000366210938,36.092811584472656,45.30036926269531,112466
29.0,214.82887268066406,232.55999755859375,277.55999755859375,298.79998779296875,185.07998657226562,36.029598236083984,45.57112121582031,112466
30.0,214.9763946533203,233.10000610351562,277.79998779296875,298.96697998046875,185.41998291015625,35.94797134399414,45.81358337402344,112466
31.0,215.1311492919922,232.94000244140625,278.1199951171875,299.3199768066406,185.82000732421875,35.803409576416016,45.78883361816406,112466
32.0,215.5420379638672,233.10000610351562,278.5199890136719,299.44000244140625,186.22000122070312,35.69398498535156,45.67796325683594,112466
33.0,215.80760192871094,233.57998657226562,278.8399963378906,299.739990234375,186.6199951171875,35.69103240966797,46.05238342285156,112466
34.0,215.95968627929688,234.07998657226562,279.1199951171875,299.84698486328125,187.0,35.63655090332031,46.340301513671875,112466
35.0,216.12899780273438,234.57998657226562,279.5199890136719,300.2599792480469,187.3599853515625,35.59407424926758,46.531005859375,112466
36.0,216.43446350097656,234.72000122070312,280.03997802734375,300.7799987792969,187.79998779296875,35.562400817871094,46.82551574707031,112466
37.0,216.60125732421875,235.29998779296875,280.1999816894531,301.0469970703125,188.13998413085938,35.49208068847656,47.00872802734375,112466
38.0,216.82034301757812,235.3800048828125,280.5,301.46697998046875,188.57998657226562,35.3703727722168,47.039642333984375,112466
39.0,217.0189666748047,235.66000366210938,280.7599792480469,301.67999267578125,188.8599853515625,35.272178649902344,47.00102233886719,112466
40.0,217.39625549316406,236.01998901367188,281.17999267578125,301.8199768066406,189.32000732421875,35.212852478027344,47.30372619628906,112466
41.0,217.556640625,236.3599853515625,281.44000244140625,302.0669860839844,189.66000366210938,35.14881134033203,47.463348388671875,112466
42.0,217.68695068359375,236.739990234375,281.6999816894531,302.2869873046875,189.91998291015625,35.14800262451172,47.613037109375,112466
43.0,217.86834716796875,237.13998413085938,281.9599914550781,302.4599914550781,190.16000366210938,35.091426849365234,47.781646728515625,112466
44.0,217.9961700439453,237.39999389648438,282.2200012207031,302.5199890136719,190.41998291015625,35.0287971496582,47.88383483886719,112466
45.0,218.1089630126953,237.63998413085938,282.5199890136719,302.6470031738281,190.69998168945312,34.96876525878906,48.23103332519531,112466
46.0,218.40589904785156,237.44000244140625,282.8199768066406,303.0,191.01998901367188,34.80704116821289,48.07408142089844,112466
47.0,218.6246337890625,238.01998901367188,283.375,303.4339904785156,191.29998779296875,34.817848205566406,48.245361328125,112466
48.0,218.9512176513672,238.57998657226562,283.6199951171875,303.47998046875,191.67999267578125,34.80787658691406,48.40876770019531,112466
49.0,219.080078125,238.8800048828125,283.53497314453125,303.3800048828125,191.97998046875,34.72438430786133,48.519927978515625,112466
50.0,219.28805541992188,239.1199951171875,283.94000244140625,303.6399841308594,192.22000122070312,34.62804412841797,48.55194091796875,112466
51.0,219.55596923828125,239.3599853515625,284.3800048828125,303.94000244140625,192.51998901367188,34.623722076416016,48.784027099609375,112466
52.0,219.85594177246094,239.10000610351562,284.44000244140625,303.8999938964844,192.75997924804688,34.505271911621094,48.46403503417969,112466
53.0,220.29359436035156,239.63998413085938,284.5799865722656,304.03997802734375,193.44000244140625,34.362205505371094,48.46638488769531,112466
