time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,378.81646728515625,374.47998046875,379.3199768066406,381.3999938964844,258.9599914550781,68.13751220703125,-0.976470947265625,108137
2.0,380.2960205078125,375.8799743652344,380.55999755859375,382.6399841308594,262.1600036621094,66.9540786743164,-1.216033935546875,108137
3.0,380.89739990234375,376.2599792480469,380.91998291015625,383.03997802734375,264.53997802734375,65.95398712158203,-1.4573974609375,108137
4.0,380.9156494140625,376.4599914550781,380.8999938964844,382.97998046875,266.2200012207031,65.09835815429688,-1.395660400390625,108137
5.0,381.3758544921875,376.55999755859375,381.1600036621094,383.44000244140625,267.91998291015625,64.45354461669922,-1.655853271484375,108137
6.0,382.1118469238281,376.67999267578125,381.5999755859375,384.2200012207031,269.3800048828125,63.78410339355469,-2.071868896484375,108137
7.0,382.7955322265625,377.1399841308594,382.3599853515625,385.0,270.44000244140625,63.38142013549805,-2.0555419921875,108137
8.0,383.2738342285156,377.5799865722656,382.97998046875,385.5799865722656,271.6000061035156,63.221473693847656,-1.973846435546875,108137
9.0,383.89202880859375,378.1399841308594,383.6199951171875,386.05999755859375,272.8800048828125,63.059043884277344,-1.9720458984375,108137
10.0,384.5381164550781,378.739990234375,384.2599792480469,386.7127990722656,274.3399963378906,62.79582977294922,-1.9581298828125,108137
11.0,385.2590026855469,379.3999938964844,385.03997802734375,387.44000244140625,275.6600036621094,62.40599822998047,-1.97900390625,108137
12.0,386.094970703125,380.0999755859375,385.739990234375,388.2200012207031,276.1600036621094,62.380409240722656,-2.094970703125,108137
13.0,386.8479309082031,380.7200012207031,386.41998291015625,388.94000244140625,277.2200012207031,62.240318298339844,-2.20794677734375,108137
14.0,387.6709289550781,381.5199890136719,387.1399841308594,389.7200012207031,277.8599853515625,62.3377571105957,-2.250946044921875,108137
15.0,387.9851379394531,382.17999267578125,387.6399841308594,390.1399841308594,278.7599792480469,62.22098159790039,-1.96514892578125,108137
16.0,388.15728759765625,382.5199890136719,387.8599853515625,390.3399963378906,279.6000061035156,62.08008575439453,-1.897308349609375,108137
17.0,388.2779235839844,382.7599792480469,388.0,390.5199890136719,280.1999816894531,61.949337005615234,-1.857940673828125,108137
18.0,388.6089782714844,382.9599914550781,388.1199951171875,390.6999816894531,281.03997802734375,61.7745361328125,-2.0889892578125,108137
19.0,389.10089111328125,383.2200012207031,388.55999755859375,391.0999755859375,281.53997802734375,61.81471252441406,-2.220916748046875,108137
20.0,389.34100341796875,383.6399841308594,388.91998291015625,391.3199768066406,282.6399841308594,61.663963317871094,-2.081024169921875,108137
21.0,389.78973388671875,384.1999816894531,389.44000244140625,391.8599853515625,283.5,61.45623016357422,-2.009735107421875,108137
22.0,390.3160400390625,384.6600036621094,389.8999938964844,392.53277587890625,284.3800048828125,61.32705307006836,-2.06805419921875,108137
23.0,390.8088073730469,385.03997802734375,390.3799743652344,393.03997802734375,285.1999816894531,61.23435592651367,-2.08880615234375,108137
24.0,391.2294616699219,385.41998291015625,390.79998779296875,393.44000244140625,285.5,61.20405960083008,-2.109466552734375,108137
25.0,391.54443359375,385.7599792480469,391.2200012207031,393.79998779296875,286.2200012207031,61.04326248168945,-1.98443603515625,108137
26.0,391.7750244140625,385.97998046875,391.5199890136719,394.1199951171875,286.6999816894531,61.00188446044922,-1.995025634765625,108137
27.0,391.9267578125,386.1600036621094,391.6199951171875,394.2200012207031,287.29998779296875,60.953453063964844,-2.026763916015625,108137
28.0,392.4659729003906,386.3599853515625,391.94000244140625,394.67999267578125,287.6999816894531,60.90620803833008,-2.2459716796875,108137
29.0,392.8214416503906,386.739990234375,392.2200012207031,394.8799743652344,288.3800048828125,60.883052825927734,-2.321441650390625,108137
30.0,393.11700439453125,387.05999755859375,392.53997802734375,395.1999816894531,288.91998291015625,60.79971694946289,-2.25701904296875,108137
31.0,393.3381652832031,387.3599853515625,392.8399963378906,395.41998291015625,289.5,60.66658020019531,-2.19818115234375,108137
32.0,393.6635437011719,387.6600036621094,393.2200012207031,395.79998779296875,289.8199768066406,60.71955108642578,-2.163543701171875,108137
33.0,394.1290588378906,387.97998046875,393.5999755859375,396.3199768066406,290.41998291015625,60.6467399597168,-2.2890625,108137
34.0,394.5342712402344,388.3799743652344,393.9599914550781,396.6600036621094,291.1600036621094,60.522499084472656,-2.2542724609375,108137
35.0,395.0124816894531,388.739990234375,394.3599853515625,397.1927795410156,291.5,60.61896514892578,-2.35247802734375,108137
36.0,395.154052734375,389.1600036621094,394.6199951171875,397.3199768066406,291.8399963378906,60.58597183227539,-2.21405029296875,108137
37.0,395.141845703125,389.45001220703125,394.7799987792969,397.3199768066406,292.1600036621094,60.50215530395508,-2.001861572265625,108137
38.0,395.4743957519531,389.8399963378906,395.05999755859375,397.47998046875,292.7799987792969,60.3596305847168,-1.994415283203125,108137
39.0,395.76092529296875,390.1199951171875,395.3199768066406,397.7799987792969,292.97998046875,60.505653381347656,-2.040924072265625,108137
40.0,395.876708984375,390.1999816894531,395.53997802734375,397.8599853515625,293.6600036621094,60.509437561035156,-1.996734619140625,108137
41.0,395.9778137207031,390.47998046875,395.6600036621094,397.97998046875,294.2200012207031,60.46870803833008,-1.937835693359375,108137
42.0,396.28558349609375,390.6999816894531,395.8999938964844,398.3599853515625,294.6399841308594,60.39708709716797,-2.025604248046875,108137
43.0,396.71038818359375,390.94000244140625,396.1999816894531,398.739990234375,295.03997802734375,60.408905029296875,-2.150390625,108137
44.0,396.99249267578125,391.239990234375,396.47998046875,399.0,295.1199951171875,60.44189453125,-2.112518310546875,108137
45.0,397.299560546875,391.55999755859375,396.7799987792969,399.3199768066406,295.739990234375,60.361148834228516,-2.11956787109375,108137
46.0,397.7149658203125,391.79998779296875,397.0799865722656,399.7200012207031,295.8599853515625,60.357852935791016,-2.254974365234375,108137
47.0,398.06365966796875,392.0799865722656,397.41998291015625,400.0799865722656,296.1000061035156,60.4140510559082,-2.303680419921875,108137
48.0,398.21856689453125,392.5,397.7599792480469,400.2599792480469,296.6199951171875,60.33518600463867,-2.138580322265625,108137
49.0,398.3170166015625,392.7200012207031,397.91998291015625,400.3999938964844,296.6999816894531,60.41899871826172,-2.057037353515625,108137
50.0,398.33251953125,392.8999938964844,398.0999755859375,400.47998046875,297.3999938964844,60.26456069946289,-1.8525390625,108137
51.0,398.6247863769531,393.03997802734375,398.2799987792969,400.67999267578125,297.8199768066406,60.185691833496094,-1.98480224609375,108137
52.0,398.9080505371094,393.2599792480469,398.55999755859375,401.0199890136719,298.239990234375,60.11102294921875,-1.988067626953125,108137
53.0,399.3086853027344,393.3799743652344,398.8199768066406,401.41998291015625,298.29998779296875,60.1675910949707,-2.168701171875,108137
54.0,399.5483093261719,393.6999816894531,399.0799865722656,401.67999267578125,298.2799987792969,60.2440071105957,-2.108306884765625,108137
55.0,399.7775573730469,394.0799865722656,399.3999938964844,401.97998046875,298.6000061035156,60.26179885864258,-2.017578125,108137
56.0,400.04779052734375,394.3999938964844,399.7200012207031,402.2599792480469,298.94000244140625,60.29487228393555,-1.98779296875,108137
