experiment,seq_len,horizon,status,best_epoch,mae_K,rmse_K,r2,physics_loss,power_balance_loss,mean_actual_power_W,mean_predicted_power_W,mean_incoming_power_W,conservation_violations_pct
tc10_all_H480_s7,20,480,success,1,6.143258094787598,8.186203002929688,0.8532887399196625,0.0,0.0,-79.25989154353738,-48.05367254279554,163.2196044921875,0.0
