time,value
573,247.42
574,247.32
575,247.34
576,247.27
577,247.29
578,247.23
579,247.26
580,247.30
581,247.17
582,247.17
583,247.10
584,247.08
585,247.11
586,247.01
587,247.06
588,246.92
589,246.92
590,246.85
591,246.80
592,246.75
593,246.67
594,246.65
595,246.59
596,246.51
597,246.62
598,246.44
599,246.46
600,246.51
601,246.36
602,246.23
603,246.27
604,246.28
605,246.24
606,246.14
607,246.03
608,246.03
609,246.11
610,245.93
611,245.98
612,246.06
613,245.91
614,245.87
615,245.87
616,245.60
617,245.70
618,245.74
619,245.73
620,245.76
621,245.73
622,245.62
623,245.60
624,245.57
625,245.60
626,245.46
627,245.28
628,245.31
629,245.45
630,245.38
631,245.36
632,245.30
633,245.39
634,245.33
635,245.36
636,245.48
637,245.41
638,245.34
639,245.31
640,245.26
641,245.15
642,245.04
643,245.08
644,245.00
645,244.86
646,244.78
647,244.82
648,244.78
649,244.76
650,244.79
651,244.58
652,244.55
653,244.44
654,244.41
655,244.44
656,244.48
657,244.50
658,244.51
659,244.39
660,244.52
661,244.46
662,244.43
663,244.36
664,244.29
665,244.37
666,244.40
667,244.46
668,244.57
669,244.54
670,244.39
671,244.30
672,244.27
673,244.13
674,244.10
675,244.10
676,244.05
677,244.00
678,244.07
679,244.00
680,243.99
681,243.86
682,243.76
683,243.85
684,243.83
685,243.65
686,243.64
687,243.54
688,243.36
689,243.43
690,243.53
691,243.50
692,243.30
693,243.39
694,243.37
695,243.28
696,243.31
697,243.36
698,243.27
699,243.34
700,243.22
701,243.22
702,243.17
703,243.20
704,243.12
705,243.17
706,243.13
707,243.06
708,243.03
709,243.10
710,242.95
711,242.92
712,242.91
713,242.90
714,242.90
715,242.83
716,242.95
717,242.93
718,242.76
719,242.78
720,242.88
721,242.83
722,242.94
723,242.80
724,242.68
725,242.54
726,242.52
727,242.49
728,242.48
729,242.58
730,242.41
731,242.45
732,242.45
733,242.50
734,242.37
735,242.35
736,242.37
737,242.37
738,242.41
739,242.47
740,242.42
741,242.44
742,242.37
743,242.31
744,242.28
745,242.36
746,242.22
747,242.28
748,242.14
749,242.19
750,242.29
751,242.31
752,242.17
