time,value
0,344.94
1,344.90
2,344.75
3,344.62
4,344.73
5,344.71
6,340.59
7,340.14
8,344.19
9,341.76
10,344.14
11,340.53
12,341.53
13,340.26
14,341.09
15,334.31
16,333.42
17,326.16
18,329.41
19,329.03
20,325.25
21,329.17
22,343.55
23,343.52
24,343.07
25,342.92
26,342.98
27,342.99
28,343.05
29,343.08
30,343.18
31,343.22
32,343.21
33,343.20
34,343.13
35,343.29
36,318.64
37,331.89
38,345.05
39,345.98
40,345.45
41,345.14
42,345.17
43,345.22
44,345.33
45,345.55
46,343.88
47,343.65
48,344.17
49,344.71
50,344.96
51,344.88
52,344.77
53,344.83
54,344.92
55,344.73
56,344.74
57,344.73
58,344.59
59,344.41
60,344.49
61,344.58
62,344.66
63,344.55
64,344.61
65,344.63
66,344.44
67,344.40
68,344.52
69,344.43
70,344.58
71,344.46
72,344.49
73,344.32
74,344.51
75,344.39
76,345.02
77,345.11
78,345.16
79,345.34
80,345.36
81,345.34
82,345.41
83,345.37
84,345.41
85,345.38
86,345.48
87,345.49
88,345.48
89,345.56
90,345.57
91,345.55
92,345.52
93,345.41
94,345.47
95,345.58
96,345.57
97,345.54
98,345.51
99,345.61
100,345.69
101,345.88
102,345.87
103,345.78
104,345.65
105,345.59
106,345.83
107,345.74
108,345.76
109,345.99
110,345.93
111,345.85
112,345.81
113,345.81
114,346.00
115,346.06
116,345.95
117,345.95
118,346.09
119,346.16
120,346.03
121,346.04
122,346.11
123,346.25
124,346.28
125,346.18
126,346.23
127,346.09
128,346.15
129,346.14
130,346.08
131,346.26
132,346.33
133,346.26
134,346.28
135,346.29
136,346.41
137,346.42
138,346.45
139,346.45
140,346.63
141,346.42
142,346.49
143,346.57
144,346.53
145,346.67
146,346.67
147,346.69
148,346.71
149,346.60
150,346.61
151,346.64
152,346.59
153,346.60
154,346.59
155,346.60
156,346.77
157,346.96
158,346.90
159,346.90
160,346.92
161,346.93
162,346.72
163,346.75
164,346.99
165,347.05
166,347.07
167,347.03
168,347.04
169,347.19
170,347.14
171,347.22
172,347.10
173,347.19
174,347.15
175,347.12
176,347.16
177,347.25
178,347.33
179,347.45
180,347.32
181,347.37
182,347.41
183,347.36
184,347.38
185,347.46
186,347.35
187,347.46
188,347.44
189,347.43
190,347.62
191,347.56
192,347.50
193,347.72
194,347.68
195,347.68
196,347.63
197,347.68
198,347.76
199,347.79
200,347.67
201,347.60
202,347.63
203,347.75
204,347.81
205,347.94
206,347.83
207,347.74
208,347.82
209,347.82
210,347.81
211,347.85
212,347.96
213,347.96
214,347.95
215,348.09
216,347.98
217,347.83
218,347.85
219,347.84
220,348.11
221,348.05
222,348.05
223,348.17
224,348.19
225,348.07
226,348.25
227,348.28
228,348.36
229,348.43
230,348.37
231,348.42
232,348.37
233,348.47
234,348.54
235,348.58
236,348.51
237,348.51
238,348.64
239,348.53
240,348.50
241,348.55
242,348.54
243,348.66
244,348.63
245,348.59
246,348.55
247,348.56
248,348.65
249,348.77
250,348.83
251,348.66
252,348.66
253,348.67
254,348.63
255,348.79
256,348.69
257,348.77
258,348.60
259,348.70
260,348.74
261,348.65
262,348.67
263,348.65
264,348.80
265,348.73
266,348.90
267,348.84
268,348.93
269,348.90
270,348.92
271,348.85
272,348.90
273,349.00
274,348.95
275,348.91
276,348.77
277,348.98
278,349.02
279,349.15
280,349.27
281,349.26
282,349.33
283,349.47
284,349.43
285,349.37
286,349.34
287,349.38
288,349.47
289,349.43
290,349.29
291,349.39
292,349.44
293,349.48
294,349.43
295,349.48
296,349.43
297,349.25
298,349.32
299,349.40
300,349.49
301,349.69
302,349.53
303,349.55
304,349.66
305,349.63
306,349.58
307,349.66
308,349.76
309,349.73
310,349.88
311,349.85
312,349.86
313,349.92
314,349.89
315,349.85
316,349.94
317,349.93
318,349.83
319,349.82
320,349.88
321,349.94
322,349.87
323,349.91
324,349.97
325,350.00
326,350.03
327,350.06
328,349.94
329,350.02
330,349.95
331,350.11
332,350.16
333,349.99
334,350.07
335,350.01
336,350.05
337,350.15
338,350.17
339,350.17
340,350.20
341,350.11
342,350.14
343,350.19
344,350.25
345,350.20
346,350.23
347,350.28
348,350.20
349,350.26
350,350.23
351,350.18
352,350.16
353,350.28
354,350.30
355,350.37
356,350.43
357,350.41
358,350.42
359,350.51
360,350.40
361,350.37
362,350.37
363,350.45
364,350.50
365,350.51
366,350.48
367,350.53
368,350.55
369,350.64
370,350.45
371,350.47
372,350.49
373,350.60
374,350.62
375,350.71
376,350.62
377,350.68
378,350.63
379,350.65
380,350.51
381,350.47
382,350.62
383,350.65
384,350.84
385,350.74
386,350.74
387,350.64
388,350.74
389,350.78
390,350.57
391,350.62
392,350.72
393,350.72
394,350.83
395,350.77
396,350.78
397,350.77
398,350.79
399,350.74
400,350.75
401,350.80
402,350.89
403,350.96
404,350.97
405,350.94
406,350.90
407,350.88
408,350.77
409,350.87
410,351.01
411,350.92
412,350.93
413,350.91
414,351.07
415,351.02
416,350.97
417,351.01
418,351.08
419,351.14
420,351.16
421,351.12
422,351.13
423,351.10
424,351.16
425,351.11
426,351.12
427,351.07
428,351.18
429,351.22
430,351.34
431,351.32
432,351.25
433,351.21
434,351.27
435,351.27
436,351.14
437,351.05
438,351.15
439,351.23
440,351.20
441,351.15
442,351.18
443,351.20
444,351.09
445,351.23
446,351.23
447,351.24
448,351.24
449,351.28
450,351.32
451,351.33
452,351.27
453,351.43
454,351.48
455,351.44
456,351.32
457,351.37
458,351.36
459,351.49
460,351.58
461,351.50
462,351.61
463,351.59
464,351.59
465,351.56
466,351.55
467,351.61
468,351.53
469,351.63
470,351.64
471,351.63
472,351.77
473,351.83
474,351.81
475,351.73
476,351.79
477,351.59
478,351.71
479,351.70
480,351.88
481,351.89
482,351.87
483,351.83
484,351.92
485,351.84
486,351.76
487,351.63
488,351.89
489,351.89
490,351.96
491,351.98
492,352.10
493,352.07
494,352.05
495,351.97
496,352.07
497,351.97
498,352.02
499,352.04
500,352.15
501,352.11
502,352.12
503,352.29
504,352.10
505,352.10
506,352.01
507,351.97
508,352.02
509,352.10
510,352.22
511,352.26
512,352.32
513,352.23
514,352.19
515,352.16
516,352.18
517,352.13
518,352.34
519,352.34
520,352.20
521,352.24
522,352.30
523,352.38
524,352.30
525,352.20
526,352.31
527,352.23
528,352.14
529,352.31
530,352.30
531,352.37
532,352.34
533,352.45
534,352.34
535,352.46
536,352.39
537,352.46
538,352.44
539,352.50
540,352.54
541,352.60
542,352.56
543,352.58
544,352.65
545,352.15
546,351.61
547,351.71
548,351.60
549,351.52
550,351.31
551,351.20
552,351.03
553,350.86
554,350.95
555,350.99
556,350.84
557,350.79
558,350.56
559,350.54
560,350.40
561,350.46
562,350.46
563,350.42
564,350.49
565,350.26
566,350.10
567,350.19
568,350.14
569,350.12
570,350.17
571,349.98
572,349.94
573,349.81
574,349.87
575,349.75
576,349.74
577,349.83
578,349.75
579,349.72
