time,value
0,200.67
1,201.08
2,201.55
3,201.92
4,202.39
5,202.89
6,203.29
7,203.66
8,204.17
9,204.43
10,204.98
11,205.32
12,205.74
13,206.12
14,206.48
15,206.92
16,207.31
17,207.79
18,208.13
19,208.51
20,208.89
21,209.23
22,209.46
23,209.87
24,210.23
25,210.56
26,210.89
27,211.27
28,211.61
29,212.02
30,212.37
31,212.65
32,213.02
33,213.37
34,213.71
35,214.02
36,214.43
37,214.82
38,215.12
39,215.39
40,215.61
41,216.04
42,216.30
43,216.45
44,216.82
45,217.20
46,217.42
47,217.65
48,217.94
49,218.19
50,218.56
51,218.82
52,219.04
53,219.05
54,219.79
55,220.15
56,220.46
57,220.62
58,220.99
59,221.18
60,221.43
61,221.68
62,221.96
63,222.15
64,222.24
65,222.59
66,223.01
67,223.24
68,223.50
69,223.71
70,224.01
71,224.24
72,224.34
73,224.51
74,224.76
75,224.98
76,225.25
77,225.41
78,225.64
79,225.82
80,226.06
81,226.19
82,226.49
83,226.78
84,226.88
85,227.00
86,227.30
87,227.55
88,227.70
89,227.92
90,228.08
91,228.42
92,228.53
93,228.94
94,229.55
95,229.58
96,229.76
97,229.52
98,229.72
99,229.83
100,230.02
101,230.21
102,230.55
103,230.79
104,230.98
105,231.02
106,230.99
107,231.10
108,231.33
109,231.49
110,231.58
111,231.85
112,232.01
113,232.20
114,232.39
115,232.67
116,232.83
117,232.97
118,233.17
119,233.29
120,233.44
121,233.65
122,233.85
123,233.97
124,234.06
125,234.20
126,234.36
127,234.46
128,234.64
129,234.77
130,234.78
131,234.95
132,235.09
133,235.26
134,235.37
135,235.54
136,235.67
137,235.76
138,235.88
139,236.06
140,236.12
141,236.26
142,236.41
143,236.55
144,236.58
145,236.73
146,236.82
147,236.95
148,237.01
149,237.12
150,237.25
151,237.32
152,237.34
153,237.58
154,237.73
155,237.89
156,238.08
157,238.14
158,238.23
159,238.34
160,238.42
161,238.54
162,238.70
163,238.79
164,238.94
165,238.99
166,239.14
167,239.28
168,239.34
169,239.45
170,239.42
171,239.66
172,239.77
173,239.76
174,239.86
175,240.08
176,240.19
177,240.31
178,240.42
179,240.50
180,240.55
181,240.70
182,240.91
183,240.76
184,241.00
185,241.02
186,241.06
187,241.08
188,241.14
189,241.32
190,241.38
191,241.53
192,241.55
193,241.68
194,241.75
195,241.86
196,241.96
197,241.97
198,242.09
199,242.17
200,242.29
201,242.32
202,242.44
203,242.54
204,242.52
205,242.50
206,242.69
207,242.61
208,242.69
209,242.80
210,242.95
211,243.10
212,243.34
213,243.39
214,243.40
215,243.45
216,243.51
217,243.52
218,243.60
219,243.67
220,243.84
221,243.87
222,243.92
223,243.94
224,244.11
225,244.20
226,244.18
227,244.27
228,244.28
229,244.33
230,244.42
231,244.35
232,244.42
233,244.50
234,244.66
235,244.70
236,244.78
237,244.79
238,244.87
239,244.93
240,244.91
241,245.05
242,245.10
243,245.13
244,245.15
245,245.17
246,245.22
247,245.36
248,245.44
249,245.47
250,245.58
251,245.63
252,245.67
253,245.66
254,245.79
255,245.74
256,245.82
257,245.82
258,245.97
259,245.97
260,245.94
261,245.99
262,246.02
263,246.13
264,246.28
265,246.32
266,246.24
267,246.30
268,246.40
269,246.50
270,246.53
271,246.55
272,246.59
273,246.67
274,246.69
275,246.80
276,246.70
277,246.74
278,246.75
279,246.86
280,246.86
281,246.94
282,246.93
283,247.16
284,247.12
285,247.17
286,247.16
287,247.21
288,247.21
289,247.27
290,247.32
291,247.34
292,247.32
293,247.51
294,247.64
295,247.60
296,247.67
297,247.63
298,247.70
299,247.69
300,247.83
301,247.86
302,247.80
303,247.91
304,247.86
305,247.91
306,247.96
307,248.10
308,248.17
309,248.11
310,248.17
311,248.17
312,248.27
313,248.33
314,248.35
315,248.44
316,248.37
317,248.43
318,248.42
319,248.49
320,248.54
321,248.65
322,248.79
323,248.78
324,248.79
325,248.90
326,248.88
327,248.95
328,249.03
329,248.97
330,249.00
331,248.98
332,249.08
333,249.11
334,249.16
335,249.17
336,249.25
337,249.33
338,249.30
339,249.48
340,249.42
341,249.52
342,249.61
343,249.55
344,249.55
345,249.60
346,249.62
347,249.62
348,249.76
349,249.86
350,249.90
351,249.94
352,249.87
353,249.86
354,249.88
355,249.97
356,249.99
357,250.24
358,250.32
359,250.59
360,250.70
361,250.40
362,250.41
363,250.41
364,250.52
365,250.68
366,250.62
367,250.58
368,250.57
369,250.64
370,250.63
371,250.68
372,250.69
373,250.60
374,250.59
375,250.70
376,250.63
377,250.74
378,250.67
379,250.70
380,250.84
381,250.84
382,250.84
383,251.03
384,250.93
385,250.99
386,251.04
387,251.07
388,250.97
389,250.94
390,250.94
391,250.99
392,251.09
393,251.14
394,251.09
395,251.17
396,251.22
397,251.19
398,251.22
399,251.25
400,251.26
401,251.33
402,251.36
403,251.39
404,251.40
405,251.32
406,251.38
407,251.36
408,251.47
409,251.48
410,251.29
411,251.42
412,251.49
413,251.50
414,251.52
415,251.61
416,251.56
417,251.60
418,251.58
419,251.63
420,251.60
421,251.68
422,251.81
423,251.81
424,251.96
425,251.97
426,251.91
427,251.95
428,252.00
429,251.94
430,251.98
431,251.99
432,252.02
433,251.97
434,252.03
435,252.04
436,252.07
437,252.04
438,252.07
439,252.03
440,252.22
441,252.20
442,252.17
443,252.34
444,252.27
445,252.20
446,252.37
447,252.36
448,252.33
449,252.31
450,252.24
451,252.23
452,252.19
453,252.24
454,252.34
455,252.30
456,252.39
457,252.38
458,252.36
459,252.46
460,252.45
461,252.42
462,252.46
463,252.57
464,252.67
465,252.65
466,252.66
467,252.68
468,252.64
469,252.58
470,252.62
471,252.74
472,252.76
473,252.78
474,252.76
475,252.87
476,252.73
477,252.87
478,252.92
479,252.86
480,252.79
481,252.90
482,252.93
483,252.94
484,252.97
485,253.02
486,253.08
487,253.07
488,253.11
489,253.14
490,253.03
491,253.18
492,253.15
493,253.16
494,253.21
495,253.20
496,253.22
497,253.14
498,253.16
499,253.25
500,253.35
501,253.28
502,253.32
503,253.27
504,253.21
505,253.26
506,253.24
507,253.32
508,253.29
509,253.31
510,253.34
511,253.38
512,253.44
513,253.40
514,253.06
515,252.69
516,252.27
517,252.16
518,251.99
519,251.80
520,251.71
521,251.46
522,251.41
523,251.39
524,251.30
525,251.10
526,251.17
527,251.12
528,250.85
529,250.78
530,250.68
531,250.66
532,250.51
533,250.46
534,250.52
535,250.40
536,250.33
537,250.18
538,250.06
539,250.11
540,249.97
541,249.82
542,249.70
543,249.66
544,249.68
545,249.60
546,249.50
547,249.45
548,249.31
549,249.21
550,249.17
551,249.04
552,249.00
553,248.96
554,248.86
555,248.85
556,248.73
557,248.67
558,248.64
559,248.53
560,248.40
561,248.26
562,248.28
563,248.16
564,248.13
565,248.01
566,247.88
567,247.81
568,247.74
569,247.61
570,247.54
571,247.48
572,247.45
573,247.38
574,247.25
575,247.21
576,247.09
577,247.13
578,247.10
579,247.02
580,246.90
581,246.91
582,246.81
583,246.78
584,246.59
585,246.50
586,246.51
587,246.57
588,246.45
589,246.33
590,246.35
591,246.37
592,246.37
593,246.24
594,246.29
595,246.21
596,246.25
597,246.05
598,246.07
599,246.05
600,245.93
601,245.83
602,245.75
603,245.64
604,245.59
605,245.53
606,245.48
607,245.54
608,245.45
609,245.41
610,245.34
611,245.18
612,245.26
613,245.05
614,245.12
615,244.98
616,244.93
617,244.97
618,244.83
619,244.74
620,244.63
621,244.53
622,244.42
623,244.42
624,244.41
625,244.35
626,244.30
627,244.32
628,244.33
629,244.25
630,244.15
631,244.10
632,244.01
633,243.95
634,243.84
635,243.81
636,243.81
637,243.70
