time,value
442,262.74
443,262.87
444,263.00
445,263.04
446,263.18
447,263.14
448,263.11
449,263.10
450,262.97
451,262.88
452,262.98
453,263.01
454,262.97
455,263.13
456,263.07
457,263.06
458,263.14
459,263.15
460,263.13
461,263.20
462,263.19
463,263.33
464,263.47
465,263.45
466,263.14
467,262.96
468,262.43
469,262.30
470,261.91
471,261.72
472,261.54
473,261.60
474,261.58
475,261.22
476,261.25
477,261.14
478,261.03
479,260.92
480,260.70
481,260.57
482,260.52
483,260.35
484,260.17
485,260.17
486,260.13
487,259.86
488,259.70
489,259.57
490,259.38
491,259.31
492,259.31
493,259.31
494,259.36
495,259.19
496,259.17
497,259.04
498,258.80
499,258.69
500,258.59
501,258.61
502,258.60
503,258.46
504,258.33
505,258.20
506,258.09
507,257.97
508,258.04
509,258.04
510,258.02
511,257.99
512,257.96
513,257.83
514,257.80
515,257.59
516,257.53
517,257.49
518,257.41
519,257.29
520,257.36
521,257.15
522,257.10
523,257.18
524,257.03
525,257.03
526,257.00
527,256.89
528,256.77
529,256.83
530,256.69
531,256.42
532,256.39
533,256.30
534,256.32
535,256.27
536,256.26
537,256.25
538,256.02
539,255.92
540,255.78
541,255.93
542,255.78
543,255.73
544,255.69
545,255.68
546,255.46
547,255.24
548,255.16
549,255.20
550,255.05
551,254.87
552,254.88
553,254.87
554,254.79
555,254.79
556,254.66
557,254.60
558,254.52
559,254.47
560,254.35
561,254.34
562,254.24
563,254.03
564,254.08
565,254.13
566,254.06
567,254.03
568,254.07
569,253.93
570,253.90
571,253.74
572,253.68
573,253.78
574,253.62
575,253.58
576,253.53
577,253.55
578,253.51
579,253.54
580,253.44
581,253.43
582,253.31
583,253.29
584,253.33
585,253.26
586,253.28
587,253.17
588,253.16
589,253.01
590,252.94
591,252.98
592,252.83
593,252.76
594,252.81
595,252.73
596,252.72
597,252.62
598,252.67
599,252.50
600,252.58
601,252.39
602,252.37
603,252.29
604,252.22
605,252.17
606,252.05
607,251.99
608,251.93
609,251.88
610,251.69
611,251.77
612,251.63
613,251.62
614,251.73
615,251.69
616,251.60
617,251.67
618,251.51
619,251.43
620,251.39
621,251.40
622,251.38
623,251.47
624,251.44
625,251.43
626,251.41
627,251.41
628,251.45
629,251.33
630,251.12
631,250.92
632,250.93
633,251.10
634,250.92
635,250.94
636,250.81
637,250.78
638,250.93
639,250.89
640,250.95
641,250.87
642,250.69
643,250.53
644,250.59
645,250.69
646,250.51
647,250.42
648,250.46
649,250.40
650,250.28
651,250.14
652,250.02
653,250.17
654,250.20
655,250.12
656,249.96
657,249.92
658,249.79
659,249.69
660,249.62
661,249.58
662,249.59
663,249.71
664,249.61
665,249.51
666,249.53
667,249.49
668,249.48
669,249.40
670,249.34
671,249.30
672,249.27
673,249.24
674,249.09
675,248.93
676,248.97
677,249.00
678,248.89
679,248.87
680,248.77
681,248.73
682,248.73
683,248.71
684,248.69
685,248.64
686,248.34
687,248.43
688,248.38
689,248.37
690,248.35
691,248.25
692,248.20
693,248.29
694,248.27
695,248.20
696,248.25
697,248.23
698,248.16
699,248.20
700,248.10
701,247.97
702,247.77
703,247.85
704,247.86
705,247.68
706,247.65
707,247.70
708,247.71
709,247.70
710,247.81
711,247.63
712,247.75
713,247.71
714,247.75
715,247.75
716,247.62
717,247.58
718,247.47
719,247.48
720,247.57
721,247.50
722,247.42
723,247.32
724,247.39
725,247.40
726,247.37
727,247.31
728,247.11
729,247.22
730,247.17
731,247.25
732,247.32
733,247.02
734,246.99
735,246.93
736,246.84
737,246.96
738,247.00
739,246.86
740,246.85
741,246.69
742,246.50
743,246.54
744,246.54
745,246.35
746,246.30
747,246.34
748,246.44
749,246.50
750,246.46
751,246.52
752,246.58
753,246.54
754,246.43
755,246.37
756,246.25
757,246.21
758,246.30
759,246.26
