time,value
266,345.12
267,345.25
268,345.25
269,345.19
270,345.04
271,345.22
272,345.18
273,345.10
274,345.09
275,345.23
276,345.31
277,345.16
278,345.28
279,345.23
280,345.39
281,345.38
282,345.39
283,345.25
284,345.30
285,345.20
286,345.33
287,345.41
288,345.27
289,345.26
290,345.23
291,345.24
292,345.23
293,345.27
294,345.33
295,345.46
296,345.48
297,345.35
298,345.37
299,345.40
300,345.40
301,345.35
302,345.38
303,345.42
304,345.51
305,345.36
306,345.19
307,345.33
308,345.48
309,345.55
310,345.46
311,345.32
312,345.40
313,345.58
314,345.46
315,345.38
316,345.41
317,345.48
318,345.28
319,345.50
320,345.63
321,345.57
322,345.56
323,345.44
324,345.36
325,345.59
326,345.71
327,345.70
328,345.64
329,345.49
330,345.46
331,345.45
332,345.52
333,345.61
334,345.66
335,345.69
336,345.74
337,345.77
338,345.79
339,345.58
340,345.69
341,345.63
342,345.68
343,345.74
344,345.69
345,345.81
346,345.64
347,345.73
348,345.74
349,345.80
350,345.93
351,345.81
352,345.84
353,345.79
354,345.73
355,345.79
356,345.91
357,345.91
358,345.89
359,345.86
360,345.81
361,345.82
362,345.82
363,345.80
364,345.79
365,345.81
366,345.87
367,345.88
368,345.88
369,345.83
370,345.82
371,346.03
372,346.07
373,345.94
374,345.88
375,345.94
376,345.90
377,345.78
378,345.85
379,345.91
380,345.86
381,346.03
382,346.01
383,346.10
384,346.18
385,346.18
386,346.15
387,346.16
388,346.04
389,346.04
390,346.04
391,345.97
392,346.04
393,346.04
394,346.11
395,346.13
396,346.12
397,346.04
398,346.08
399,346.06
400,346.15
401,346.21
402,346.10
403,346.16
404,346.20
405,346.13
406,346.00
407,346.02
408,345.98
409,346.09
410,346.17
411,346.21
412,346.19
413,346.23
414,346.19
415,346.22
416,346.22
417,346.22
418,346.17
419,346.09
420,346.24
421,346.30
422,346.32
423,346.32
424,346.21
425,346.11
426,346.11
427,346.24
428,346.21
429,346.19
430,346.15
431,346.19
432,346.21
433,346.21
434,346.17
435,346.21
436,346.18
437,346.27
438,346.22
439,346.30
440,346.43
441,346.38
442,346.35
443,346.23
444,346.31
445,346.40
446,346.19
447,346.16
448,346.27
449,346.49
450,346.47
451,346.51
452,346.43
453,346.36
454,346.23
455,346.07
456,346.23
457,346.35
458,346.47
459,346.43
460,346.36
461,346.30
462,346.33
463,346.43
464,346.50
465,346.43
466,346.45
467,346.40
468,346.49
469,346.40
470,346.37
471,346.41
472,346.52
473,346.48
474,346.56
475,346.41
476,346.36
477,346.42
478,346.41
479,346.50
480,346.47
481,346.55
482,346.50
483,346.66
484,346.73
485,346.68
486,346.60
487,346.62
488,346.57
489,346.55
490,346.69
491,346.67
492,346.61
493,346.56
494,346.56
495,346.54
496,346.66
497,346.71
498,346.64
499,346.61
500,346.66
501,346.54
502,346.63
503,346.66
504,346.67
505,346.75
506,346.74
507,346.71
508,346.73
509,346.66
510,346.74
511,346.79
512,346.69
513,346.67
514,346.76
515,346.68
516,346.66
517,346.60
518,346.16
519,346.05
520,346.02
521,345.60
522,345.46
523,345.53
524,345.40
525,345.28
526,345.25
527,345.21
528,345.15
529,345.26
530,345.04
531,344.95
532,344.85
533,344.65
534,344.60
535,344.64
536,344.50
537,344.49
538,344.55
539,344.36
540,344.30
541,344.26
542,344.22
543,344.14
544,344.18
545,344.10
546,343.95
547,343.96
548,343.90
549,343.61
550,343.43
551,343.31
552,343.77
553,343.67
554,342.53
555,342.86
556,343.43
557,343.44
558,343.40
559,343.36
560,343.31
561,343.24
562,343.17
563,343.21
564,343.16
565,343.09
566,343.15
567,343.10
568,343.00
569,342.97
570,342.94
571,342.75
572,342.73
573,342.70
574,342.56
575,342.58
576,342.69
577,342.67
578,342.56
579,342.47
580,342.43
