time,value
340,256.51
341,256.49
342,256.60
343,256.60
344,256.72
345,256.69
346,256.60
347,256.61
348,256.68
349,256.79
350,256.80
351,256.87
352,256.92
353,257.04
354,256.97
355,257.04
356,257.01
357,257.06
358,257.02
359,257.03
360,256.92
361,256.79
362,256.92
363,257.31
364,257.34
365,257.26
366,257.22
367,256.84
368,256.98
369,257.38
370,257.35
371,257.31
372,257.34
373,257.41
374,257.49
375,257.65
376,257.25
377,256.99
378,256.92
379,257.06
380,257.45
381,257.48
382,257.48
383,257.33
384,257.34
385,256.75
386,256.74
387,256.83
388,256.94
389,257.02
390,256.89
391,256.98
392,257.00
393,257.05
394,257.01
395,257.08
396,257.05
397,257.00
398,257.04
399,257.11
400,257.04
401,257.12
402,257.05
403,257.11
404,257.10
405,257.04
406,257.04
407,257.25
408,257.23
409,257.32
410,257.17
411,257.23
412,257.40
413,257.45
414,257.43
415,257.51
416,257.63
417,257.57
418,257.65
419,257.56
420,257.56
421,257.67
422,257.67
423,257.71
424,257.66
425,257.69
426,257.93
427,258.04
428,257.99
429,257.87
430,257.81
431,258.20
432,258.09
433,258.17
434,258.09
435,258.01
436,257.90
437,257.76
438,258.39
439,258.20
440,258.20
441,258.23
442,258.21
443,257.61
444,257.68
445,258.01
446,258.31
447,257.86
448,257.73
449,257.86
450,257.73
451,257.75
452,257.72
453,257.85
454,257.79
455,257.67
456,257.63
457,257.68
458,257.78
459,257.81
460,257.86
461,257.83
462,257.80
463,257.90
464,257.84
465,257.80
466,257.79
467,257.85
468,257.80
469,257.77
470,257.83
471,257.89
472,257.96
473,257.67
474,257.31
475,257.14
476,256.89
477,256.95
478,256.69
479,256.65
480,256.55
481,256.45
482,256.48
483,256.39
484,256.36
485,256.21
486,256.24
487,256.05
488,255.95
489,255.84
490,255.78
491,255.62
492,255.67
493,255.61
494,255.59
495,255.58
496,255.28
497,255.28
498,255.26
499,255.08
500,255.10
501,254.77
502,254.71
503,254.71
504,254.73
505,254.64
