time,value
0,342.44
1,342.64
2,342.71
3,342.78
4,342.81
5,342.96
6,343.09
7,343.04
8,343.06
9,343.09
10,343.08
11,343.16
12,343.07
13,343.11
14,343.18
15,343.13
16,343.34
17,343.42
18,343.39
19,343.40
20,343.42
21,343.51
22,343.50
23,343.61
24,343.58
25,343.55
26,343.50
27,343.45
28,343.49
29,343.43
30,343.53
31,343.57
32,343.68
33,343.55
34,343.62
35,343.74
36,343.73
37,343.74
38,343.74
39,343.65
40,343.59
41,343.65
42,343.77
43,343.68
44,343.65
45,343.72
46,343.68
47,343.62
48,343.75
49,343.68
50,343.63
51,343.75
52,343.89
53,343.90
54,343.93
55,343.81
56,343.99
57,343.96
58,343.94
59,343.82
60,343.85
61,344.08
62,344.03
63,344.14
64,344.23
65,344.09
66,344.09
67,344.11
68,344.18
69,344.03
70,344.11
71,344.16
72,344.23
73,344.20
74,344.30
75,344.26
76,344.33
77,344.26
78,344.37
79,344.46
80,344.30
81,344.38
82,344.40
83,344.41
84,344.33
85,344.47
86,344.40
87,344.44
88,344.51
89,344.51
90,344.54
91,344.50
92,344.66
93,344.56
94,344.58
95,344.58
96,344.60
97,344.71
98,344.82
99,344.54
100,344.65
101,344.57
102,344.57
103,344.69
104,344.83
105,344.88
106,344.66
107,344.67
108,344.69
109,344.74
110,344.75
111,344.75
112,344.67
113,344.77
114,344.95
115,344.90
116,344.93
117,344.80
118,344.76
119,344.73
120,344.68
121,344.86
122,345.11
123,345.18
124,345.10
125,344.95
126,344.97
127,345.03
128,344.98
129,345.00
130,344.96
131,345.00
132,344.91
133,345.12
134,345.23
135,345.11
136,345.06
137,345.01
138,345.01
139,344.95
140,345.06
141,345.10
142,345.12
143,345.09
144,345.17
145,345.25
146,345.33
147,345.24
148,345.16
149,345.18
150,345.27
151,345.21
152,345.28
153,345.18
154,345.22
155,345.30
156,345.40
157,345.51
158,345.54
159,345.53
160,345.53
161,345.37
162,345.51
163,345.47
164,345.47
165,345.45
166,345.53
167,345.64
168,345.58
169,345.57
170,345.48
171,345.48
172,345.44
173,345.46
174,345.52
175,345.43
176,345.43
177,345.54
178,345.49
179,345.49
180,345.61
181,345.55
182,345.44
183,345.40
184,345.32
185,345.39
186,345.41
187,345.45
188,345.47
189,345.67
190,345.57
191,345.60
192,345.58
193,345.54
194,345.69
195,345.80
196,345.53
197,345.67
198,345.57
199,345.65
200,345.61
201,345.59
202,345.77
203,345.93
204,345.91
205,345.89
206,346.03
207,346.09
208,346.15
209,346.02
210,346.01
211,345.92
212,345.92
213,346.00
214,345.98
215,346.02
216,346.06
217,345.94
218,346.04
219,345.99
220,346.11
221,346.13
222,346.07
223,346.07
224,346.05
225,346.00
226,345.93
227,345.91
228,345.97
229,345.98
230,346.07
231,345.97
232,345.95
233,346.15
234,346.12
235,346.10
236,346.18
237,346.27
238,346.12
239,346.19
240,346.19
241,346.15
242,346.15
243,346.10
244,346.17
245,346.22
246,346.25
247,346.29
248,346.24
249,346.38
250,346.42
251,346.33
252,346.33
253,346.29
254,346.23
255,346.24
256,346.24
257,346.17
258,346.24
259,346.30
260,346.30
261,346.24
262,346.30
263,346.25
264,346.25
265,346.29
266,346.29
267,346.24
268,346.25
269,346.29
270,346.39
271,346.49
272,346.50
273,346.36
274,346.42
275,346.47
276,346.62
277,346.55
278,346.52
279,346.50
280,346.48
281,346.45
282,346.37
283,346.48
284,346.61
285,346.69
286,346.62
287,346.66
288,346.69
289,346.65
290,346.54
291,346.55
292,346.55
293,346.54
294,346.64
295,346.51
296,346.43
297,346.55
298,346.48
299,346.49
300,346.63
301,346.57
302,346.71
303,346.67
304,346.65
305,346.64
306,346.61
307,346.59
308,346.62
309,346.60
310,346.60
311,346.79
312,346.79
313,346.74
314,346.84
315,346.80
316,346.78
317,346.80
318,346.89
319,346.76
320,346.73
321,346.83
322,346.79
323,346.81
324,346.80
325,346.80
326,346.69
327,346.87
328,346.86
329,346.90
330,346.92
331,346.87
332,347.10
333,347.01
334,346.97
335,346.81
336,346.85
337,346.90
338,346.91
339,346.97
340,347.01
341,347.03
342,346.98
343,347.05
344,347.08
345,347.00
346,346.94
347,347.01
348,346.91
349,347.03
350,346.94
351,347.04
352,346.99
353,347.05
354,347.03
355,347.09
356,347.03
357,347.15
358,347.10
359,347.06
360,346.99
361,347.04
362,347.05
363,347.07
364,347.04
365,347.17
366,347.12
367,347.05
368,347.07
369,347.10
370,347.15
371,347.20
372,347.24
373,347.23
374,347.24
375,347.27
376,347.22
377,347.14
378,347.06
379,347.14
380,347.13
381,347.09
382,347.31
383,347.31
384,347.31
385,347.39
386,347.26
387,347.26
388,347.19
389,347.22
390,347.24
391,347.45
392,347.46
393,347.44
394,347.32
395,347.32
396,347.27
397,347.14
398,347.22
399,347.25
400,347.34
401,347.31
402,347.43
403,347.36
404,347.37
405,347.31
406,347.22
407,347.39
408,347.33
409,347.37
410,347.55
411,347.45
412,347.45
413,347.37
414,347.43
415,347.53
416,347.55
417,347.54
418,347.45
419,347.45
420,347.50
421,347.60
422,347.62
423,347.52
424,347.44
425,347.35
426,347.32
427,347.50
428,347.53
429,347.53
430,347.49
431,347.28
432,347.45
433,347.55
434,347.62
435,347.56
436,347.57
437,347.65
438,347.64
439,347.59
440,347.61
441,347.61
442,347.56
443,347.46
444,347.54
445,347.53
446,347.55
447,347.58
448,347.62
449,347.80
450,347.68
451,347.78
452,347.73
453,347.60
454,347.57
455,347.64
456,347.66
457,347.69
458,347.70
459,347.72
460,347.73
461,347.69
462,347.76
463,347.69
464,347.68
465,347.78
466,347.77
467,347.78
468,347.69
469,347.95
470,347.73
471,347.79
472,347.81
473,347.76
474,347.90
475,347.92
476,347.84
477,347.82
478,347.82
479,347.76
480,347.93
481,348.03
482,347.97
483,348.06
484,347.81
485,347.78
486,347.77
487,347.75
488,347.83
489,347.84
490,347.91
491,347.84
492,347.81
493,347.85
494,347.84
495,348.01
496,347.98
497,347.95
498,347.96
499,347.99
500,348.06
501,348.03
502,347.95
503,347.85
504,347.95
505,347.93
506,347.89
507,347.95
508,347.85
509,347.94
510,348.04
511,347.97
512,347.94
513,347.86
514,347.96
515,348.08
516,347.98
517,347.87
518,347.99
519,347.94
520,347.95
521,347.95
522,347.93
523,347.93
524,347.89
525,347.81
526,347.99
527,347.88
528,347.83
529,347.82
530,347.89
531,347.45
532,347.18
533,347.08
534,347.02
535,346.78
536,346.78
537,346.81
538,346.63
539,346.48
540,346.41
541,346.29
542,346.37
543,346.09
544,346.11
545,346.10
546,345.97
547,346.10
548,346.06
549,345.57
550,345.41
551,345.84
552,345.89
553,345.71
554,345.62
555,345.60
556,345.58
557,345.55
558,345.34
559,345.08
560,345.24
561,345.20
562,344.97
563,345.36
564,345.25
565,345.16
566,345.02
567,345.04
568,345.01
569,345.00
570,345.07
571,344.90
572,344.80
573,344.81
574,344.81
575,344.80
576,344.61
577,344.54
578,344.61
579,344.53
580,344.51
581,344.55
582,344.40
