time,value
347,253.53
348,253.59
349,253.57
350,253.59
351,253.68
352,253.74
353,253.69
354,253.73
355,253.87
356,253.83
357,253.74
358,253.89
359,253.89
360,253.95
361,253.93
362,253.98
363,253.82
364,253.86
365,253.90
366,254.00
367,253.94
368,254.03
369,254.01
370,254.09
371,254.07
372,254.01
373,253.92
374,253.92
375,253.96
376,253.98
377,254.10
378,254.16
379,254.20
380,254.15
381,254.21
382,254.37
383,254.38
384,254.41
385,254.47
386,254.45
387,254.42
388,254.44
389,254.61
390,254.57
391,254.57
392,254.58
393,254.56
394,254.55
395,254.42
396,254.50
397,254.63
398,254.55
399,254.48
400,254.48
401,254.46
402,254.48
403,254.41
404,254.46
405,254.52
406,254.48
407,254.54
408,254.55
409,254.56
410,254.56
411,254.54
412,254.59
413,254.68
414,254.65
415,254.70
416,254.89
417,254.95
418,255.02
419,255.08
420,255.07
421,254.99
422,255.01
423,255.01
424,255.02
425,254.98
426,254.97
427,255.10
428,255.00
429,255.05
430,255.11
431,254.96
432,255.00
433,254.98
434,255.20
435,255.25
436,255.19
437,255.25
438,255.29
439,255.44
440,255.43
441,255.45
442,255.57
443,255.61
444,255.73
445,255.57
446,255.67
447,255.61
448,255.60
449,255.61
450,255.58
451,255.35
452,255.39
453,255.44
454,255.47
455,255.65
456,255.70
457,255.62
458,255.51
459,255.45
460,255.54
461,255.62
462,255.57
463,255.82
464,255.52
465,254.96
466,254.84
467,254.73
468,254.49
469,254.31
470,254.26
471,254.12
472,254.03
473,253.95
474,253.88
475,253.58
476,253.61
477,253.57
478,253.42
479,253.31
480,253.33
481,253.31
482,253.04
483,253.12
484,253.03
485,252.84
486,252.50
487,252.57
488,252.50
489,252.34
490,252.26
491,252.29
492,252.24
493,252.16
494,252.07
495,251.88
496,251.82
497,251.72
498,251.58
499,251.63
500,251.60
501,251.50
502,251.53
503,251.40
504,251.41
505,251.35
506,251.30
507,251.23
508,251.22
509,251.07
510,250.96
511,250.87
512,250.82
513,250.60
514,250.55
515,250.56
516,250.35
517,250.37
518,250.29
