Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
30,360.76,360.78,360.65,362.11,360.91,362.5,360.39,361.51,358.45,332.11,346.47,309.45720473396,330.396670896695,330.396670896695,330.396670896695,330.396670896695,330.396670896695,330.396670896695,330.396670896695,330.396670896695,330.396670896695,372.339175694985,0.1575,25900,3,0.98
31,360.77,360.83,360.66,362.13,360.92,362.56,360.44,361.55,358.43,332.13,346.45,309.497469854353,330.441278937422,330.441278937422,330.441278937422,330.441278937422,330.441278937422,330.441278937422,330.441278937422,330.441278937422,330.441278937422,372.383783735713,0.1575,25900,3,0.98
32,360.8,360.89,360.66,362.14,360.92,362.63,360.44,361.57,358.41,332.16,346.41,309.537730781363,330.485882932832,330.485882932832,330.485882932832,330.485882932832,330.485882932832,330.485882932832,330.485882932832,330.485882932832,330.485882932832,372.428387731122,0.1575,25900,3,0.98
33,360.83,360.96,360.67,362.15,360.92,362.67,360.4,361.58,358.42,332.21,346.41,309.577987514745,330.530482882506,330.530482882506,330.530482882506,330.530482882506,330.530482882506,330.530482882506,330.530482882506,330.530482882506,330.530482882506,372.472987680797,0.1575,25900,3,0.98
34,360.86,360.99,360.69,362.16,360.93,362.71,360.35,361.6,358.44,332.23,346.5,309.618240054254,330.575078786029,330.575078786029,330.575078786029,330.575078786029,330.575078786029,330.575078786029,330.575078786029,330.575078786029,330.575078786029,372.51758358432,0.1575,25900,3,0.98
35,360.87,361.02,360.72,362.15,360.95,362.73,360.3,361.66,358.43,332.28,346.42,309.658488399645,330.619670642982,330.619670642982,330.619670642982,330.619670642982,330.619670642982,330.619670642982,330.619670642982,330.619670642982,330.619670642982,372.562175441273,0.1575,25900,3,0.98
36,360.88,361.03,360.75,362.15,360.97,362.76,360.25,361.66,358.41,332.37,346.41,309.698732550674,330.664258452949,330.664258452949,330.664258452949,330.664258452949,330.664258452949,330.664258452949,330.664258452949,330.664258452949,330.664258452949,372.60676325124,0.1575,25900,3,0.98
37,360.89,361.01,360.77,362.15,360.99,362.77,360.24,361.67,358.44,332.49,346.41,309.738972507097,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,372.651347013803,0.1575,25900,3,0.98
38,360.9,360.99,360.76,362.16,361.0,362.8,360.23,361.68,358.46,332.58,346.5,309.77920826867,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,372.695926728548,0.1575,25900,3,0.98
39,360.9,360.96,360.76,362.17,361.04,362.83,360.22,361.68,358.48,332.68,346.5,309.819439835149,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,372.740502395056,0.1575,25900,3,0.98
40,360.9,360.92,360.76,362.17,361.07,362.85,360.2,361.65,358.54,332.79,346.59,309.85966720629,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,372.785074012911,0.1575,25900,3,0.98
41,360.91,360.9,360.76,362.18,361.09,362.87,360.19,361.62,358.61,332.9,346.67,309.899890381849,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,372.829641581699,0.1575,25900,3,0.98
42,360.89,360.84,360.76,362.22,361.11,362.9,360.23,361.58,358.68,332.99,346.49,309.940109361584,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,372.874205101002,0.1575,25900,3,0.98
43,360.84,360.81,360.77,362.25,361.14,362.91,360.32,361.55,358.73,333.09,346.41,309.980324145251,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,372.918764570405,0.1575,25900,3,0.98
44,360.81,360.77,360.78,362.27,361.17,362.94,360.41,361.56,358.79,333.16,346.52,310.020534732607,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,372.963319989492,0.1575,25900,3,0.98
45,360.78,360.75,360.79,362.3,361.24,362.94,360.47,361.54,358.85,333.28,346.53,310.060741123409,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,373.007871357848,0.1575,25900,3,0.98
46,360.77,360.74,360.82,362.33,361.32,362.94,360.46,361.52,358.81,333.36,346.64,310.100943317414,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,373.052418675058,0.1575,25900,3,0.98
47,360.76,360.72,360.83,362.33,361.35,362.92,360.44,361.51,358.75,333.42,346.67,310.141141314381,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,373.096961940707,0.1575,25900,3,0.98
48,360.77,360.71,360.84,362.32,361.39,362.9,360.42,361.52,358.68,333.5,346.64,310.181335114067,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,373.14150115438,0.1575,25900,3,0.98
49,360.77,360.69,360.85,362.29,361.42,362.88,360.42,361.49,358.64,333.58,346.66,310.221524716229,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,373.186036315661,0.1575,25900,3,0.98
50,360.82,360.68,360.84,362.25,361.42,362.85,360.41,361.49,358.62,333.67,346.72,310.261710120624,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,373.230567424137,0.1575,25900,3,0.98
51,360.83,360.6,360.8,362.21,361.43,362.84,360.4,361.54,358.6,333.76,346.72,310.301891327014,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,373.275094479394,0.1575,25900,3,0.98
52,360.85,360.5,360.78,362.18,361.44,362.82,360.4,361.58,358.61,333.88,346.75,310.342068335153,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,373.319617481016,0.1575,25900,3,0.98
53,360.87,360.42,360.74,362.19,361.43,362.81,360.41,361.56,358.63,333.98,346.72,310.382241144803,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,373.36413642859,0.1575,25900,3,0.98
54,360.85,360.37,360.7,362.2,361.42,362.81,360.41,361.48,358.69,334.12,346.66,310.422409755721,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,373.408651321703,0.1575,25900,3,0.98
55,360.81,360.39,360.66,362.19,361.4,362.8,360.39,361.42,358.74,334.28,346.71,310.462574167667,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,373.45316215994,0.1575,25900,3,0.98
56,360.77,360.4,360.63,362.2,361.38,362.8,360.37,361.38,358.79,334.4,346.76,310.502734380398,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,373.497668942887,0.1575,25900,3,0.98
57,360.71,360.44,360.62,362.2,361.35,362.8,360.32,361.34,358.84,334.51,346.77,310.542890393675,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,373.542171670133,0.1575,25900,3,0.98
58,360.64,360.47,360.61,362.19,361.32,362.83,360.29,361.34,358.9,334.59,346.84,310.583042207257,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,373.586670341263,0.1575,25900,3,0.98
59,360.59,360.48,360.62,362.16,361.3,362.86,360.28,361.35,358.96,334.68,346.8,310.623189820904,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,373.631164955864,0.1575,25900,3,0.98
60,360.55,360.45,360.63,362.15,361.27,362.87,360.3,361.36,358.99,334.74,346.96,310.663333234374,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,373.675655513523,0.1575,25900,3,0.98
61,360.52,360.38,360.64,362.14,361.26,362.9,360.33,361.38,359.0,334.78,346.9,310.703472447429,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,373.720142013829,0.1575,25900,3,0.98
62,360.48,360.29,360.62,362.13,361.25,362.92,360.37,361.39,359.0,334.81,346.85,310.743607459828,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,373.764624456368,0.1575,25900,3,0.98
63,360.43,360.23,360.59,362.11,361.27,362.92,360.44,361.39,358.94,334.87,346.95,310.783738271332,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,373.809102840729,0.1575,25900,3,0.98
64,360.41,360.24,360.56,362.1,361.3,362.91,360.51,361.4,358.89,334.93,347.05,310.8238648817,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,373.853577166497,0.1575,25900,3,0.98
65,360.41,360.26,360.56,362.08,361.3,362.9,360.53,361.35,358.85,334.95,347.07,310.863987290694,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,373.898047433264,0.1575,25900,3,0.98
66,360.43,360.3,360.56,362.07,361.31,362.89,360.53,361.31,358.8,334.97,346.97,310.904105498075,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,373.942513640615,0.1575,25900,3,0.98
67,360.43,360.29,360.54,362.07,361.32,362.89,360.51,361.29,358.7,334.98,347.06,310.944219503603,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,373.986975788141,0.1575,25900,3,0.98
68,360.45,360.28,360.55,362.04,361.34,362.88,360.46,361.25,358.57,334.97,347.23,310.984329307039,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,374.031433875428,0.1575,25900,3,0.98
69,360.48,360.23,360.54,362.01,361.34,362.9,360.39,361.22,358.4,334.99,347.4,311.024434908145,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,374.075887902066,0.1575,25900,3,0.98
70,360.52,360.17,360.55,361.97,361.35,362.89,360.29,361.26,358.22,335.02,347.39,311.064536306683,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,374.120337867644,0.1575,25900,3,0.98
71,360.58,360.1,360.55,361.94,361.34,362.88,360.22,361.32,358.07,335.08,347.17,311.104633502413,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,374.164783771751,0.1575,25900,3,0.98
72,360.61,359.99,360.59,361.91,361.35,362.86,360.21,361.37,357.95,335.21,347.05,311.144726495098,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,374.209225613976,0.1575,25900,3,0.98
73,360.59,359.91,360.62,361.91,361.34,362.85,360.19,361.43,357.94,335.34,347.11,311.1848152845,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,374.253663393909,0.1575,25900,3,0.98
74,360.55,359.86,360.63,361.92,361.32,362.84,360.13,361.47,358.01,335.42,347.14,311.224899870381,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,374.298097111138,0.1575,25900,3,0.98
75,360.52,359.84,360.64,361.94,361.32,362.8,360.06,361.51,358.09,335.52,347.2,311.264980252503,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,374.342526765255,0.1575,25900,3,0.98
76,360.51,359.86,360.65,361.96,361.33,362.76,360.02,361.54,358.17,335.64,347.05,311.30505643063,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,374.386952355848,0.1575,25900,3,0.98
77,360.5,359.88,360.66,361.97,361.35,362.72,359.97,361.51,358.26,335.72,347.28,311.345128404523,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,374.431373882508,0.1575,25900,3,0.98
78,360.49,359.92,360.64,361.99,361.36,362.69,359.93,361.46,358.32,335.79,347.24,311.385196173945,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,374.475791344826,0.1575,25900,3,0.98
79,360.5,359.93,360.63,361.99,361.39,362.65,359.9,361.36,358.4,335.86,347.24,311.425259738659,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,374.520204742391,0.1575,25900,3,0.98
80,360.51,359.95,360.63,362.01,361.41,362.63,359.86,361.31,358.45,335.95,347.35,311.46531909843,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,374.564614074794,0.1575,25900,3,0.98
81,360.5,359.91,360.59,362.02,361.44,362.62,359.84,361.33,358.47,336.03,347.36,311.505374253019,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,374.609019341627,0.1575,25900,3,0.98
82,360.48,359.83,360.55,362.05,361.43,362.63,359.8,361.36,358.46,336.13,347.38,311.545425202192,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,374.653420542479,0.1575,25900,3,0.98
83,360.44,359.76,360.49,362.03,361.42,362.62,359.77,361.36,358.47,336.19,347.28,311.585471945711,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,374.697817676942,0.1575,25900,3,0.98
84,360.4,359.7,360.43,362.01,361.42,362.62,359.74,361.35,358.49,336.27,347.33,311.62551448334,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,374.742210744608,0.1575,25900,3,0.98
85,360.38,359.64,360.4,362.0,361.43,362.61,359.71,361.33,358.49,336.34,347.43,311.665552814843,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,374.786599745068,0.1575,25900,3,0.98
86,360.37,359.6,360.37,362.02,361.43,362.61,359.69,361.29,358.49,336.41,347.37,311.705586939985,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,374.830984677913,0.1575,25900,3,0.98
87,360.38,359.54,360.36,362.02,361.45,362.61,359.67,361.24,358.48,336.49,347.52,311.745616858531,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,374.875365542736,0.1575,25900,3,0.98
88,360.41,359.48,360.35,362.02,361.46,362.6,359.66,361.23,358.46,336.54,347.44,311.785642570244,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,374.919742339128,0.1575,25900,3,0.98
89,360.42,359.44,360.35,362.02,361.49,362.6,359.7,361.28,358.46,336.59,347.47,311.82566407489,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,374.964115066682,0.1575,25900,3,0.98
90,360.39,359.46,360.35,362.03,361.51,362.61,359.79,361.37,358.41,336.66,347.46,311.865681372234,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,375.00848372499,0.1575,25900,3,0.98
91,360.39,359.5,360.35,362.01,361.51,362.63,359.93,361.47,358.34,336.7,347.54,311.905694462039,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,375.052848313645,0.1575,25900,3,0.98
92,360.4,359.54,360.37,361.99,361.52,362.66,360.0,361.55,358.36,336.73,347.51,311.945703344074,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,375.097208832238,0.1575,25900,3,0.98
93,360.41,359.58,360.37,361.97,361.52,362.69,360.09,361.57,358.42,336.76,347.51,311.985708018101,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,375.141565280364,0.1575,25900,3,0.98
94,360.41,359.63,360.4,361.96,361.52,362.74,360.13,361.55,358.47,336.8,347.52,312.025708483888,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,375.185917657614,0.1575,25900,3,0.98
95,360.43,359.69,360.41,361.96,361.52,362.75,360.06,361.55,358.52,336.86,347.47,312.065704741199,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,375.230265963583,0.1575,25900,3,0.98
96,360.45,359.76,360.44,361.91,361.51,362.78,360.0,361.55,358.58,336.92,347.55,312.105696789802,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,375.274610197864,0.1575,25900,3,0.98
97,360.47,359.83,360.45,361.88,361.52,362.8,359.98,361.56,358.65,337.02,347.58,312.145684629462,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,375.318950360049,0.1575,25900,3,0.98
98,360.49,359.88,360.46,361.85,361.53,362.81,360.01,361.55,358.72,337.11,347.6,312.185668259946,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,375.363286449734,0.1575,25900,3,0.98
99,360.53,359.86,360.48,361.83,361.54,362.83,360.09,361.56,358.81,337.25,347.61,312.225647681019,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,375.407618466512,0.1575,25900,3,0.98
100,360.59,359.8,360.51,361.86,361.56,362.85,360.18,361.58,358.87,337.38,347.59,312.265622892449,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,375.451946409976,0.1575,25900,3,0.98
101,360.65,359.78,360.53,361.87,361.56,362.87,360.23,361.62,358.92,337.45,347.6,312.305593894003,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,375.496270279722,0.1575,25900,3,0.98
102,360.7,359.79,360.54,361.85,361.55,362.87,360.24,361.62,358.97,337.51,347.57,312.345560685448,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,375.540590075344,0.1575,25900,3,0.98
103,360.76,359.81,360.57,361.79,361.55,362.87,360.25,361.65,359.01,337.56,347.6,312.38552326655,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,375.584905796435,0.1575,25900,3,0.98
104,360.81,359.83,360.57,361.72,361.53,362.87,360.29,361.67,359.04,337.61,347.64,312.425481637079,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,375.629217442592,0.1575,25900,3,0.98
105,360.86,359.81,360.57,361.67,361.51,362.88,360.34,361.71,359.12,337.66,347.71,312.4654357968,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,375.673525013409,0.1575,25900,3,0.98
106,360.91,359.79,360.57,361.65,361.49,362.9,360.41,361.76,359.25,337.72,347.76,312.505385745481,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,375.71782850848,0.1575,25900,3,0.98
107,360.97,359.74,360.56,361.65,361.49,362.91,360.42,361.81,359.38,337.76,347.86,312.545331482891,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,375.762127927403,0.1575,25900,3,0.98
108,361.01,359.67,360.54,361.67,361.46,362.93,360.47,361.88,359.54,337.8,347.86,312.585273008798,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,375.806423269771,0.1575,25900,3,0.98
109,361.01,359.64,360.48,361.69,361.45,362.92,360.59,361.91,359.66,337.83,347.95,312.62521032297,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,375.850714535181,0.1575,25900,3,0.98
110,360.99,359.59,360.41,361.7,361.43,362.89,360.7,361.96,359.69,337.84,347.71,312.665143425175,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,375.895001723227,0.1575,25900,3,0.98
111,360.97,359.54,360.34,361.71,361.42,362.88,360.81,362.03,359.68,337.85,347.81,312.705072315182,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,375.939284833507,0.1575,25900,3,0.98
112,360.91,359.45,360.29,361.73,361.39,362.89,360.88,362.09,359.66,337.87,347.91,312.744996992761,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,375.983563865617,0.1575,25900,3,0.98
113,360.84,359.35,360.25,361.73,361.38,362.9,360.92,362.08,359.65,337.91,348.03,312.784917457679,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,376.027838819153,0.1575,25900,3,0.98
114,360.75,359.25,360.23,361.71,361.36,362.92,360.96,362.03,359.62,337.95,347.87,312.824833709706,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,376.07210969371,0.1575,25900,3,0.98
115,360.69,359.21,360.23,361.69,361.37,362.94,361.0,361.95,359.63,338.02,347.87,312.864745748611,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,376.116376488887,0.1575,25900,3,0.98
116,360.62,359.18,360.24,361.68,361.35,362.96,361.05,361.91,359.64,338.07,347.83,312.904653574164,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,376.16063920428,0.1575,25900,3,0.98
117,360.57,359.16,360.24,361.67,361.35,362.98,361.08,361.88,359.63,338.15,348.01,312.944557186135,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,376.204897839485,0.1575,25900,3,0.98
118,360.56,359.13,360.25,361.67,361.35,363.02,360.87,361.91,359.56,338.23,347.95,312.984456584292,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,376.249152394101,0.1575,25900,3,0.98
119,360.56,359.12,360.25,361.68,361.35,363.03,360.66,361.89,359.48,338.32,348.0,313.024351768407,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,376.293402867724,0.1575,25900,3,0.98
120,360.55,359.14,360.27,361.69,361.37,363.06,360.57,361.85,359.38,338.39,348.01,313.06424273825,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,376.337649259952,0.1575,25900,3,0.98
121,360.52,359.16,360.29,361.71,361.36,363.09,360.55,361.82,359.31,338.45,348.01,313.10412949359,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,376.381891570383,0.1575,25900,3,0.98
122,360.48,359.19,360.31,361.75,361.37,363.13,360.58,361.76,359.26,338.53,348.05,313.144012034199,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,376.426129798615,0.1575,25900,3,0.98
123,360.46,359.22,360.32,361.77,361.39,363.15,360.61,361.69,359.16,338.6,347.87,313.183890359847,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,376.470363944245,0.1575,25900,3,0.98
124,360.42,359.2,360.32,361.79,361.4,363.18,360.69,361.62,359.07,338.68,347.98,313.223764470305,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,376.514594006872,0.1575,25900,3,0.98
125,360.38,359.19,360.35,361.8,361.42,363.2,360.73,361.59,359.01,338.76,348.07,313.263634365345,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,376.558819986095,0.1575,25900,3,0.98
126,360.31,359.19,360.38,361.81,361.45,363.2,360.77,361.64,358.99,338.87,348.15,313.303500044736,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,376.603041881513,0.1575,25900,3,0.98
127,360.25,359.17,360.36,361.82,361.46,363.18,360.75,361.74,359.03,338.95,348.07,313.343361508251,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,376.647259692722,0.1575,25900,3,0.98
128,360.21,359.15,360.36,361.81,361.49,363.17,360.74,361.84,359.09,338.99,348.13,313.383218755662,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,376.691473419324,0.1575,25900,3,0.98
129,360.17,359.12,360.35,361.8,361.5,363.17,360.76,361.92,359.13,339.01,348.09,313.42307178674,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,376.735683060916,0.1575,25900,3,0.98
