Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
96,361.66,360.29,361.26,361.52,361.3,363.21,361.08,361.77,360.23,337.53,240.5,311.316797957254,328.787457184698,328.787457184698,328.787457184698,328.787457184698,328.787457184698,328.787457184698,328.787457184698,328.787457184698,328.787457184698,362.557439816433,0.1575,19400,3,0.76
97,361.69,360.29,361.25,361.47,361.28,363.19,361.08,361.79,360.19,337.57,240.75,311.346971770771,328.820337665067,328.820337665067,328.820337665067,328.820337665067,328.820337665067,328.820337665067,328.820337665067,328.820337665067,328.820337665067,362.590320296803,0.1575,19400,3,0.76
98,361.72,360.3,361.24,361.41,361.25,363.16,361.09,361.83,360.15,337.61,240.91,311.377143149734,328.853215772005,328.853215772005,328.853215772005,328.853215772005,328.853215772005,328.853215772005,328.853215772005,328.853215772005,328.853215772005,362.623198403741,0.1575,19400,3,0.76
99,361.74,360.31,361.24,361.37,361.23,363.13,361.05,361.83,360.12,337.64,241.13,311.407312094031,328.886091505335,328.886091505335,328.886091505335,328.886091505335,328.886091505335,328.886091505335,328.886091505335,328.886091505335,328.886091505335,362.656074137071,0.1575,19400,3,0.76
100,361.76,360.33,361.24,361.34,361.21,363.1,360.96,361.81,360.1,337.68,241.27,311.437478603548,328.918964864881,328.918964864881,328.918964864881,328.918964864881,328.918964864881,328.918964864881,328.918964864881,328.918964864881,328.918964864881,362.688947496617,0.1575,19400,3,0.76
101,361.81,360.36,361.26,361.33,361.18,363.09,360.82,361.81,360.03,337.74,241.47,311.467642678174,328.951835850469,328.951835850469,328.951835850469,328.951835850469,328.951835850469,328.951835850469,328.951835850469,328.951835850469,328.951835850469,362.721818482205,0.1575,19400,3,0.76
102,361.85,360.39,361.26,361.3,361.16,363.06,360.73,361.8,359.93,337.79,241.61,311.497804317795,328.98470446192,328.98470446192,328.98470446192,328.98470446192,328.98470446192,328.98470446192,328.98470446192,328.98470446192,328.98470446192,362.754687093656,0.1575,19400,3,0.76
103,361.88,360.4,361.27,361.29,361.14,363.03,360.71,361.81,359.85,337.85,241.81,311.527963522299,329.01757069906,329.01757069906,329.01757069906,329.01757069906,329.01757069906,329.01757069906,329.01757069906,329.01757069906,329.01757069906,362.787553330796,0.1575,19400,3,0.76
104,361.9,360.41,361.26,361.28,361.12,363.01,360.71,361.83,359.77,337.92,242.06,311.558120291574,329.050434561713,329.050434561713,329.050434561713,329.050434561713,329.050434561713,329.050434561713,329.050434561713,329.050434561713,329.050434561713,362.820417193449,0.1575,19400,3,0.76
105,361.93,360.44,361.24,361.26,361.09,362.99,360.72,361.81,359.71,337.98,242.8,311.588274625507,329.083296049702,329.083296049702,329.083296049702,329.083296049702,329.083296049702,329.083296049702,329.083296049702,329.083296049702,329.083296049702,362.853278681438,0.1575,19400,3,0.76
106,361.95,360.46,361.21,361.26,361.06,362.96,360.73,361.79,359.68,338.05,242.71,311.618426523985,329.116155162854,329.116155162854,329.116155162854,329.116155162854,329.116155162854,329.116155162854,329.116155162854,329.116155162854,329.116155162854,362.886137794589,0.1575,19400,3,0.76
107,361.99,360.49,361.18,361.26,361.03,362.94,360.7,361.76,359.66,338.09,242.96,311.648575986897,329.14901190099,329.14901190099,329.14901190099,329.14901190099,329.14901190099,329.14901190099,329.14901190099,329.14901190099,329.14901190099,362.918994532726,0.1575,19400,3,0.76
108,362.01,360.51,361.17,361.27,360.99,362.92,360.65,361.73,359.65,338.14,243.33,311.67872301413,329.181866263937,329.181866263937,329.181866263937,329.181866263937,329.181866263937,329.181866263937,329.181866263937,329.181866263937,329.181866263937,362.951848895673,0.1575,19400,3,0.76
109,362.01,360.57,361.17,361.28,360.95,362.89,360.58,361.68,359.65,338.18,243.42,311.708867605572,329.214718251519,329.214718251519,329.214718251519,329.214718251519,329.214718251519,329.214718251519,329.214718251519,329.214718251519,329.214718251519,362.984700883254,0.1575,19400,3,0.76
110,362.0,360.64,361.19,361.29,360.9,362.87,360.55,361.63,359.65,338.22,243.56,311.739009761112,329.247567863559,329.247567863559,329.247567863559,329.247567863559,329.247567863559,329.247567863559,329.247567863559,329.247567863559,329.247567863559,363.017550495295,0.1575,19400,3,0.76
111,362.0,360.66,361.2,361.3,360.88,362.85,360.53,361.58,359.62,338.26,243.88,311.769149480637,329.280415099883,329.280415099883,329.280415099883,329.280415099883,329.280415099883,329.280415099883,329.280415099883,329.280415099883,329.280415099883,363.050397731619,0.1575,19400,3,0.76
112,361.99,360.66,361.2,361.31,360.85,362.83,360.56,361.55,359.55,338.27,243.44,311.799286764034,329.313259960316,329.313259960316,329.313259960316,329.313259960316,329.313259960316,329.313259960316,329.313259960316,329.313259960316,329.313259960316,363.083242592052,0.1575,19400,3,0.76
113,361.98,360.65,361.19,361.32,360.84,362.81,360.62,361.52,359.49,338.3,243.56,311.829421611192,329.346102444681,329.346102444681,329.346102444681,329.346102444681,329.346102444681,329.346102444681,329.346102444681,329.346102444681,329.346102444681,363.116085076417,0.1575,19400,3,0.76
114,361.98,360.61,361.17,361.3,360.84,362.79,360.7,361.55,359.43,338.32,243.71,311.859554022,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,363.148925184541,0.1575,19400,3,0.76
115,361.96,360.58,361.16,361.3,360.84,362.78,360.72,361.58,359.37,338.36,243.71,311.889683996344,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,363.181762916247,0.1575,19400,3,0.76
116,361.96,360.55,361.14,361.29,360.86,362.78,360.71,361.61,359.32,338.41,243.88,311.919811534115,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,363.214598271361,0.1575,19400,3,0.76
117,361.97,360.53,361.15,361.28,360.87,362.78,360.71,361.63,359.27,338.48,243.97,311.9499366352,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,363.247431249707,0.1575,19400,3,0.76
118,361.99,360.51,361.14,361.26,360.88,362.8,360.71,361.62,359.25,338.56,244.23,311.980059299486,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,363.280261851111,0.1575,19400,3,0.76
119,362.0,360.56,361.16,361.24,360.91,362.8,360.74,361.6,359.3,338.66,244.18,312.010179526864,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,363.313090075398,0.1575,19400,3,0.76
120,361.99,360.59,361.17,361.21,360.92,362.81,360.77,361.59,359.32,338.7,244.26,312.04029731722,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,363.345915922393,0.1575,19400,3,0.76
121,361.97,360.61,361.17,361.18,360.94,362.83,360.77,361.58,359.35,338.74,244.43,312.070412670445,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,363.37873939192,0.1575,19400,3,0.76
122,361.97,360.64,361.18,361.17,360.95,362.84,360.77,361.59,359.4,338.77,244.53,312.100525586425,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,363.411560483806,0.1575,19400,3,0.76
123,361.96,360.66,361.18,361.12,360.95,362.85,360.78,361.6,359.46,338.79,244.72,312.130636065051,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,363.444379197875,0.1575,19400,3,0.76
124,361.96,360.64,361.2,361.1,360.95,362.86,360.8,361.64,359.51,338.82,244.88,312.160744106211,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,363.477195533954,0.1575,19400,3,0.76
125,361.99,360.61,361.2,361.1,360.97,362.88,360.81,361.68,359.52,338.86,244.93,312.190849709793,329.740026860131,329.740026860131,329.740026860131,329.740026860131,329.740026860131,329.740026860131,329.740026860131,329.740026860131,329.740026860131,363.510009491867,0.1575,19400,3,0.76
126,362.02,360.54,361.2,361.1,360.97,362.87,360.8,361.7,359.5,338.91,245.17,312.220952875687,329.772838439704,329.772838439704,329.772838439704,329.772838439704,329.772838439704,329.772838439704,329.772838439704,329.772838439704,329.772838439704,363.54282107144,0.1575,19400,3,0.76
127,362.06,360.41,361.19,361.11,360.98,362.87,360.69,361.67,359.45,339.01,245.32,312.251053603781,329.805647640762,329.805647640762,329.805647640762,329.805647640762,329.805647640762,329.805647640762,329.805647640762,329.805647640762,329.805647640762,363.575630272498,0.1575,19400,3,0.76
128,362.06,360.25,361.19,361.12,361.0,362.87,360.58,361.65,359.41,339.1,245.48,312.281151893964,329.838454463131,329.838454463131,329.838454463131,329.838454463131,329.838454463131,329.838454463131,329.838454463131,329.838454463131,329.838454463131,363.608437094867,0.1575,19400,3,0.76
129,362.05,360.14,361.17,361.12,361.01,362.88,360.57,361.63,359.41,339.17,245.59,312.311247746126,329.871258906638,329.871258906638,329.871258906638,329.871258906638,329.871258906638,329.871258906638,329.871258906638,329.871258906638,329.871258906638,363.641241538373,0.1575,19400,3,0.76
130,362.01,360.04,361.16,361.12,361.01,362.89,360.64,361.58,359.42,339.23,245.7,312.341341160156,329.904060971106,329.904060971106,329.904060971106,329.904060971106,329.904060971106,329.904060971106,329.904060971106,329.904060971106,329.904060971106,363.674043602842,0.1575,19400,3,0.76
131,361.95,359.95,361.12,361.11,361.01,362.91,360.65,361.56,359.45,339.29,245.79,312.371432135942,329.936860656363,329.936860656363,329.936860656363,329.936860656363,329.936860656363,329.936860656363,329.936860656363,329.936860656363,329.936860656363,363.706843288099,0.1575,19400,3,0.76
132,361.89,359.9,361.1,361.09,361.0,362.91,360.6,361.59,359.49,339.35,246.07,312.401520673374,329.969657962235,329.969657962235,329.969657962235,329.969657962235,329.969657962235,329.969657962235,329.969657962235,329.969657962235,329.969657962235,363.739640593971,0.1575,19400,3,0.76
133,361.84,359.85,361.08,361.05,360.99,362.91,360.61,361.57,359.52,339.4,246.1,312.431606772341,330.002452888546,330.002452888546,330.002452888546,330.002452888546,330.002452888546,330.002452888546,330.002452888546,330.002452888546,330.002452888546,363.772435520282,0.1575,19400,3,0.76
134,361.8,359.8,361.07,361.03,360.97,362.91,360.67,361.52,359.57,339.45,246.25,312.461690432733,330.035245435124,330.035245435124,330.035245435124,330.035245435124,330.035245435124,330.035245435124,330.035245435124,330.035245435124,330.035245435124,363.80522806686,0.1575,19400,3,0.76
135,361.75,359.74,361.03,360.99,360.96,362.9,360.71,361.54,359.62,339.49,246.26,312.491771654438,330.068035601794,330.068035601794,330.068035601794,330.068035601794,330.068035601794,330.068035601794,330.068035601794,330.068035601794,330.068035601794,363.83801823353,0.1575,19400,3,0.76
136,361.69,359.69,360.98,360.98,360.92,362.87,360.8,361.56,359.65,339.55,246.32,312.521850437346,330.100823388382,330.100823388382,330.100823388382,330.100823388382,330.100823388382,330.100823388382,330.100823388382,330.100823388382,330.100823388382,363.870806020118,0.1575,19400,3,0.76
137,361.6,359.64,360.92,360.95,360.89,362.86,360.81,361.57,359.66,339.63,246.5,312.551926781348,330.133608794714,330.133608794714,330.133608794714,330.133608794714,330.133608794714,330.133608794714,330.133608794714,330.133608794714,330.133608794714,363.90359142645,0.1575,19400,3,0.76
138,361.55,359.6,360.91,360.92,360.87,362.83,360.76,361.58,359.7,339.7,246.7,312.582000686333,330.166391820618,330.166391820618,330.166391820618,330.166391820618,330.166391820618,330.166391820618,330.166391820618,330.166391820618,330.166391820618,363.936374452354,0.1575,19400,3,0.76
139,361.51,359.56,360.88,360.9,360.84,362.81,360.73,361.59,359.75,339.75,246.9,312.612072152189,330.199172465918,330.199172465918,330.199172465918,330.199172465918,330.199172465918,330.199172465918,330.199172465918,330.199172465918,330.199172465918,363.969155097654,0.1575,19400,3,0.76
140,361.48,359.53,360.86,360.87,360.82,362.78,360.75,361.57,359.8,339.82,246.96,312.642141178807,330.231950730441,330.231950730441,330.231950730441,330.231950730441,330.231950730441,330.231950730441,330.231950730441,330.231950730441,330.231950730441,364.001933362177,0.1575,19400,3,0.76
141,361.47,359.49,360.83,360.85,360.79,362.76,360.81,361.52,359.85,339.88,247.0,312.672207766077,330.264726614015,330.264726614015,330.264726614015,330.264726614015,330.264726614015,330.264726614015,330.264726614015,330.264726614015,330.264726614015,364.03470924575,0.1575,19400,3,0.76
142,361.47,359.47,360.82,360.84,360.76,362.73,360.87,361.5,359.88,339.93,247.09,312.702271913887,330.297500116464,330.297500116464,330.297500116464,330.297500116464,330.297500116464,330.297500116464,330.297500116464,330.297500116464,330.297500116464,364.067482748199,0.1575,19400,3,0.76
143,361.49,359.46,360.84,360.83,360.73,362.72,360.93,361.48,359.9,339.99,247.3,312.73233362213,330.330271237616,330.330271237616,330.330271237616,330.330271237616,330.330271237616,330.330271237616,330.330271237616,330.330271237616,330.330271237616,364.100253869352,0.1575,19400,3,0.76
144,361.49,359.44,360.85,360.82,360.7,362.71,360.98,361.45,359.88,340.07,247.45,312.762392890693,330.363039977297,330.363039977297,330.363039977297,330.363039977297,330.363039977297,330.363039977297,330.363039977297,330.363039977297,330.363039977297,364.133022609033,0.1575,19400,3,0.76
145,361.51,359.44,360.88,360.82,360.67,362.7,361.04,361.43,359.86,340.25,247.66,312.792449719468,330.395806335334,330.395806335334,330.395806335334,330.395806335334,330.395806335334,330.395806335334,330.395806335334,330.395806335334,330.395806335334,364.16578896707,0.1575,19400,3,0.76
146,361.51,359.44,360.91,360.81,360.65,362.69,361.1,361.43,359.87,340.41,247.68,312.822504108344,330.428570311554,330.428570311554,330.428570311554,330.428570311554,330.428570311554,330.428570311554,330.428570311554,330.428570311554,330.428570311554,364.19855294329,0.1575,19400,3,0.76
147,361.51,359.49,360.92,360.82,360.63,362.68,361.08,361.43,359.89,340.49,247.93,312.852556057211,330.461331905784,330.461331905784,330.461331905784,330.461331905784,330.461331905784,330.461331905784,330.461331905784,330.461331905784,330.461331905784,364.23131453752,0.1575,19400,3,0.76
148,361.51,359.58,360.92,360.84,360.62,362.68,361.03,361.42,359.92,340.57,247.96,312.88260556596,330.494091117849,330.494091117849,330.494091117849,330.494091117849,330.494091117849,330.494091117849,330.494091117849,330.494091117849,330.494091117849,364.264073749585,0.1575,19400,3,0.76
149,361.51,359.62,360.94,360.87,360.62,362.67,361.0,361.39,359.96,340.62,248.09,312.912652634481,330.526847947578,330.526847947578,330.526847947578,330.526847947578,330.526847947578,330.526847947578,330.526847947578,330.526847947578,330.526847947578,364.296830579314,0.1575,19400,3,0.76
150,361.49,359.63,360.95,360.89,360.63,362.67,360.98,361.38,360.0,340.67,248.61,312.942697262664,330.559602394797,330.559602394797,330.559602394797,330.559602394797,330.559602394797,330.559602394797,330.559602394797,330.559602394797,330.559602394797,364.329585026533,0.1575,19400,3,0.76
151,361.46,359.61,360.93,360.92,360.62,362.68,360.98,361.36,360.04,340.71,248.8,312.972739450399,330.592354459333,330.592354459333,330.592354459333,330.592354459333,330.592354459333,330.592354459333,330.592354459333,330.592354459333,330.592354459333,364.362337091069,0.1575,19400,3,0.76
152,361.44,359.59,360.92,360.94,360.62,362.68,360.96,361.37,360.07,340.75,248.92,313.002779197578,330.625104141013,330.625104141013,330.625104141013,330.625104141013,330.625104141013,330.625104141013,330.625104141013,330.625104141013,330.625104141013,364.395086772749,0.1575,19400,3,0.76
153,361.42,359.57,360.89,360.99,360.61,362.68,360.86,361.37,360.09,340.77,248.97,313.032816504089,330.657851439664,330.657851439664,330.657851439664,330.657851439664,330.657851439664,330.657851439664,330.657851439664,330.657851439664,330.657851439664,364.4278340714,0.1575,19400,3,0.76
154,361.37,359.55,360.86,361.03,360.6,362.68,360.75,361.36,360.1,340.82,248.9,313.062851369825,330.690596355114,330.690596355114,330.690596355114,330.690596355114,330.690596355114,330.690596355114,330.690596355114,330.690596355114,330.690596355114,364.46057898685,0.1575,19400,3,0.76
155,361.28,359.5,360.88,361.05,360.59,362.66,360.69,361.35,360.09,340.86,248.6,313.092883794675,330.72333888719,330.72333888719,330.72333888719,330.72333888719,330.72333888719,330.72333888719,330.72333888719,330.72333888719,330.72333888719,364.493321518926,0.1575,19400,3,0.76
156,361.22,359.47,360.9,361.07,360.58,362.65,360.72,361.38,360.05,340.9,248.9,313.122913778531,330.756079035718,330.756079035718,330.756079035718,330.756079035718,330.756079035718,330.756079035718,330.756079035718,330.756079035718,330.756079035718,364.526061667454,0.1575,19400,3,0.76
157,361.2,359.45,360.89,361.08,360.58,362.63,360.74,361.43,360.04,340.91,249.16,313.152941321283,330.788816800527,330.788816800527,330.788816800527,330.788816800527,330.788816800527,330.788816800527,330.788816800527,330.788816800527,330.788816800527,364.558799432263,0.1575,19400,3,0.76
158,361.2,359.42,360.89,361.07,360.57,362.6,360.75,361.48,360.03,340.92,249.1,313.182966422821,330.821552181444,330.821552181444,330.821552181444,330.821552181444,330.821552181444,330.821552181444,330.821552181444,330.821552181444,330.821552181444,364.59153481318,0.1575,19400,3,0.76
159,361.21,359.38,360.88,361.07,360.57,362.59,360.76,361.49,360.03,340.93,248.75,313.212989083037,330.854285178297,330.854285178297,330.854285178297,330.854285178297,330.854285178297,330.854285178297,330.854285178297,330.854285178297,330.854285178297,364.624267810033,0.1575,19400,3,0.76
160,361.21,359.34,360.87,361.06,360.6,362.57,360.75,361.5,360.03,340.96,248.94,313.243009301821,330.887015790912,330.887015790912,330.887015790912,330.887015790912,330.887015790912,330.887015790912,330.887015790912,330.887015790912,330.887015790912,364.656998422648,0.1575,19400,3,0.76
161,361.19,359.29,360.87,361.07,360.61,362.55,360.74,361.51,360.05,341.0,249.04,313.273027079065,330.919744019118,330.919744019118,330.919744019118,330.919744019118,330.919744019118,330.919744019118,330.919744019118,330.919744019118,330.919744019118,364.689726650854,0.1575,19400,3,0.76
162,361.16,359.25,360.86,361.06,360.63,362.53,360.72,361.51,360.06,341.03,249.04,313.30304241466,330.952469862742,330.952469862742,330.952469862742,330.952469862742,330.952469862742,330.952469862742,330.952469862742,330.952469862742,330.952469862742,364.722452494478,0.1575,19400,3,0.76
163,361.11,359.2,360.86,361.05,360.63,362.5,360.7,361.5,360.08,341.08,249.13,313.333055308496,330.985193321612,330.985193321612,330.985193321612,330.985193321612,330.985193321612,330.985193321612,330.985193321612,330.985193321612,330.985193321612,364.755175953347,0.1575,19400,3,0.76
164,361.02,359.17,360.87,361.05,360.63,362.49,360.7,361.5,360.13,341.12,249.29,313.363065760465,331.017914395555,331.017914395555,331.017914395555,331.017914395555,331.017914395555,331.017914395555,331.017914395555,331.017914395555,331.017914395555,364.787897027291,0.1575,19400,3,0.76
165,360.97,359.18,360.85,361.04,360.63,362.47,360.76,361.49,360.17,341.19,249.45,313.393073770458,331.0506330844,331.0506330844,331.0506330844,331.0506330844,331.0506330844,331.0506330844,331.0506330844,331.0506330844,331.0506330844,364.820615716136,0.1575,19400,3,0.76
166,360.98,359.2,360.85,361.03,360.62,362.47,360.84,361.45,360.18,341.22,249.52,313.423079338366,331.083349387975,331.083349387975,331.083349387975,331.083349387975,331.083349387975,331.083349387975,331.083349387975,331.083349387975,331.083349387975,364.853332019711,0.1575,19400,3,0.76
167,360.99,359.18,360.84,361.04,360.61,362.48,360.91,361.42,360.18,341.26,249.66,313.453082464081,331.116063306107,331.116063306107,331.116063306107,331.116063306107,331.116063306107,331.116063306107,331.116063306107,331.116063306107,331.116063306107,364.886045937843,0.1575,19400,3,0.76
168,360.99,359.15,360.84,361.04,360.61,362.51,360.96,361.44,360.17,341.28,249.79,313.483083147494,331.148774838625,331.148774838625,331.148774838625,331.148774838625,331.148774838625,331.148774838625,331.148774838625,331.148774838625,331.148774838625,364.918757470361,0.1575,19400,3,0.76
169,360.98,359.1,360.83,361.03,360.6,362.53,360.97,361.46,360.14,341.3,249.94,313.513081388497,331.181483985357,331.181483985357,331.181483985357,331.181483985357,331.181483985357,331.181483985357,331.181483985357,331.181483985357,331.181483985357,364.951466617092,0.1575,19400,3,0.76
170,360.97,359.06,360.82,361.05,360.59,362.56,360.98,361.5,360.14,341.32,249.98,313.54307718698,331.21419074613,331.21419074613,331.21419074613,331.21419074613,331.21419074613,331.21419074613,331.21419074613,331.21419074613,331.21419074613,364.984173377866,0.1575,19400,3,0.76
171,360.96,359.01,360.82,361.04,360.57,362.58,360.99,361.54,360.13,341.34,250.04,313.573070542835,331.246895120773,331.246895120773,331.246895120773,331.246895120773,331.246895120773,331.246895120773,331.246895120773,331.246895120773,331.246895120773,365.016877752509,0.1575,19400,3,0.76
172,360.96,358.96,360.81,361.04,360.53,362.59,361.01,361.61,360.15,341.34,250.02,313.603061455956,331.279597109114,331.279597109114,331.279597109114,331.279597109114,331.279597109114,331.279597109114,331.279597109114,331.279597109114,331.279597109114,365.04957974085,0.1575,19400,3,0.76
173,361.01,358.95,360.8,361.03,360.51,362.6,361.09,361.68,360.21,341.36,250.11,313.633049926231,331.312296710983,331.312296710983,331.312296710983,331.312296710983,331.312296710983,331.312296710983,331.312296710983,331.312296710983,331.312296710983,365.082279342718,0.1575,19400,3,0.76
174,361.05,359.01,360.79,361.04,360.48,362.58,361.08,361.7,360.3,341.4,250.36,313.663035953555,331.344993926206,331.344993926206,331.344993926206,331.344993926206,331.344993926206,331.344993926206,331.344993926206,331.344993926206,331.344993926206,365.114976557942,0.1575,19400,3,0.76
175,361.01,359.07,360.77,361.02,360.46,362.58,361.03,361.7,360.34,341.46,250.3,313.693019537818,331.377688754612,331.377688754612,331.377688754612,331.377688754612,331.377688754612,331.377688754612,331.377688754612,331.377688754612,331.377688754612,365.147671386348,0.1575,19400,3,0.76
176,360.96,359.14,360.76,360.99,360.43,362.57,360.99,361.67,360.4,341.51,250.44,313.723000678912,331.410381196031,331.410381196031,331.410381196031,331.410381196031,331.410381196031,331.410381196031,331.410381196031,331.410381196031,331.410381196031,365.180363827767,0.1575,19400,3,0.76
177,360.92,359.19,360.74,360.95,360.42,362.55,360.99,361.61,360.45,341.57,250.52,313.75297937673,331.44307125029,331.44307125029,331.44307125029,331.44307125029,331.44307125029,331.44307125029,331.44307125029,331.44307125029,331.44307125029,365.213053882026,0.1575,19400,3,0.76
178,360.91,359.27,360.72,360.94,360.41,362.53,361.04,361.56,360.51,341.62,250.64,313.782955631163,331.475758917219,331.475758917219,331.475758917219,331.475758917219,331.475758917219,331.475758917219,331.475758917219,331.475758917219,331.475758917219,365.245741548955,0.1575,19400,3,0.76
179,360.89,359.28,360.68,360.91,360.41,362.49,361.05,361.49,360.58,341.69,250.68,313.812929442104,331.508444196645,331.508444196645,331.508444196645,331.508444196645,331.508444196645,331.508444196645,331.508444196645,331.508444196645,331.508444196645,365.278426828381,0.1575,19400,3,0.76
180,360.91,359.29,360.67,360.89,360.39,362.47,361.07,361.46,360.63,341.77,250.66,313.842900809443,331.541127088398,331.541127088398,331.541127088398,331.541127088398,331.541127088398,331.541127088398,331.541127088398,331.541127088398,331.541127088398,365.311109720134,0.1575,19400,3,0.76
181,360.97,359.23,360.64,360.89,360.39,362.43,361.08,361.42,360.67,341.89,250.74,313.872869733074,331.573807592307,331.573807592307,331.573807592307,331.573807592307,331.573807592307,331.573807592307,331.573807592307,331.573807592307,331.573807592307,365.343790224043,0.1575,19400,3,0.76
182,361.06,359.17,360.62,360.88,360.39,362.41,361.1,361.39,360.72,342.01,250.81,313.902836212891,331.6064857082,331.6064857082,331.6064857082,331.6064857082,331.6064857082,331.6064857082,331.6064857082,331.6064857082,331.6064857082,365.376468339936,0.1575,19400,3,0.76
183,361.09,359.18,360.59,360.87,360.4,362.39,361.11,361.41,360.75,342.08,250.97,313.932800248782,331.639161435907,331.639161435907,331.639161435907,331.639161435907,331.639161435907,331.639161435907,331.639161435907,331.639161435907,331.639161435907,365.409144067643,0.1575,19400,3,0.76
184,361.06,359.19,360.6,360.86,360.4,362.38,361.11,361.46,360.76,342.13,251.14,313.962761840642,331.671834775255,331.671834775255,331.671834775255,331.671834775255,331.671834775255,331.671834775255,331.671834775255,331.671834775255,331.671834775255,365.441817406991,0.1575,19400,3,0.76
185,361.01,359.18,360.6,360.86,360.4,362.39,361.11,361.48,360.77,342.19,251.19,313.992720988363,331.704505726076,331.704505726076,331.704505726076,331.704505726076,331.704505726076,331.704505726076,331.704505726076,331.704505726076,331.704505726076,365.474488357812,0.1575,19400,3,0.76
186,360.95,359.18,360.61,360.85,360.42,362.41,361.1,361.48,360.79,342.24,251.32,314.022677691838,331.737174288197,331.737174288197,331.737174288197,331.737174288197,331.737174288197,331.737174288197,331.737174288197,331.737174288197,331.737174288197,365.507156919933,0.1575,19400,3,0.76
187,360.89,359.18,360.6,360.85,360.42,362.43,361.09,361.46,360.81,342.29,251.47,314.052631950958,331.769840461448,331.769840461448,331.769840461448,331.769840461448,331.769840461448,331.769840461448,331.769840461448,331.769840461448,331.769840461448,365.539823093184,0.1575,19400,3,0.76
188,360.84,359.19,360.59,360.84,360.44,362.44,361.1,361.48,360.83,342.35,251.51,314.082583765618,331.802504245658,331.802504245658,331.802504245658,331.802504245658,331.802504245658,331.802504245658,331.802504245658,331.802504245658,331.802504245658,365.572486877394,0.1575,19400,3,0.76
189,360.79,359.21,360.59,360.83,360.46,362.47,361.11,361.53,360.82,342.39,251.54,314.112533135708,331.835165640656,331.835165640656,331.835165640656,331.835165640656,331.835165640656,331.835165640656,331.835165640656,331.835165640656,331.835165640656,365.605148272392,0.1575,19400,3,0.76
190,360.73,359.23,360.57,360.82,360.49,362.49,361.09,361.59,360.8,342.5,251.55,314.142480061123,331.867824646272,331.867824646272,331.867824646272,331.867824646272,331.867824646272,331.867824646272,331.867824646272,331.867824646272,331.867824646272,365.637807278008,0.1575,19400,3,0.76
191,360.69,359.24,360.55,360.8,360.53,362.51,361.07,361.63,360.77,342.61,251.72,314.172424541755,331.900481262335,331.900481262335,331.900481262335,331.900481262335,331.900481262335,331.900481262335,331.900481262335,331.900481262335,331.900481262335,365.670463894071,0.1575,19400,3,0.76
192,360.68,359.22,360.55,360.78,360.55,362.51,361.04,361.64,360.76,342.66,251.71,314.202366577496,331.933135488675,331.933135488675,331.933135488675,331.933135488675,331.933135488675,331.933135488675,331.933135488675,331.933135488675,331.933135488675,365.703118120411,0.1575,19400,3,0.76
193,360.66,359.2,360.53,360.76,360.55,362.53,360.99,361.65,360.74,342.68,251.83,314.232306168239,331.965787325121,331.965787325121,331.965787325121,331.965787325121,331.965787325121,331.965787325121,331.965787325121,331.965787325121,331.965787325121,365.735769956857,0.1575,19400,3,0.76
194,360.65,359.19,360.51,360.75,360.55,362.53,360.95,361.61,360.75,342.67,252.17,314.262243313878,331.998436771502,331.998436771502,331.998436771502,331.998436771502,331.998436771502,331.998436771502,331.998436771502,331.998436771502,331.998436771502,365.768419403238,0.1575,19400,3,0.76
195,360.63,359.17,360.48,360.74,360.54,362.52,360.89,361.55,360.72,342.63,252.28,314.292178014307,332.03108382765,332.03108382765,332.03108382765,332.03108382765,332.03108382765,332.03108382765,332.03108382765,332.03108382765,332.03108382765,365.801066459386,0.1575,19400,3,0.76
