Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
32,362.37,361.37,361.62,362.66,361.68,363.61,361.59,362.76,359.53,328.43,210.36,316.995978895759,334.981015790912,334.981015790912,334.981015790912,334.981015790912,334.981015790912,334.981015790912,334.981015790912,334.981015790912,334.981015790912,376.923520589203,0.1575,25900,3,0.76
33,362.39,361.46,361.63,362.64,361.7,363.62,361.66,362.71,359.65,328.77,210.84,317.039309226675,335.02830897003,335.02830897003,335.02830897003,335.02830897003,335.02830897003,335.02830897003,335.02830897003,335.02830897003,335.02830897003,376.970813768321,0.1575,25900,3,0.76
34,362.42,361.57,361.65,362.62,361.69,363.64,361.81,362.65,359.77,329.1,211.42,317.082635809504,335.075598640275,335.075598640275,335.075598640275,335.075598640275,335.075598640275,335.075598640275,335.075598640275,335.075598640275,335.075598640275,377.018103438565,0.1575,25900,3,0.76
35,362.48,361.66,361.68,362.61,361.68,363.66,361.9,362.67,359.84,329.35,211.9,317.125958643916,335.122884801176,335.122884801176,335.122884801176,335.122884801176,335.122884801176,335.122884801176,335.122884801176,335.122884801176,335.122884801176,377.065389599467,0.1575,25900,3,0.76
36,362.54,361.73,361.73,362.59,361.66,363.68,361.97,362.68,359.91,329.58,212.32,317.169277729579,335.170167452266,335.170167452266,335.170167452266,335.170167452266,335.170167452266,335.170167452266,335.170167452266,335.170167452266,335.170167452266,377.112672250557,0.1575,25900,3,0.76
37,362.63,361.76,361.76,362.57,361.65,363.7,362.02,362.7,359.97,329.83,212.8,317.212593066163,335.217446593075,335.217446593075,335.217446593075,335.217446593075,335.217446593075,335.217446593075,335.217446593075,335.217446593075,335.217446593075,377.159951391366,0.1575,25900,3,0.76
38,362.74,361.76,361.79,362.56,361.63,363.71,362.07,362.7,360.03,330.09,213.29,317.255904653336,335.264722223133,335.264722223133,335.264722223133,335.264722223133,335.264722223133,335.264722223133,335.264722223133,335.264722223133,335.264722223133,377.207227021424,0.1575,25900,3,0.76
39,362.88,361.74,361.81,362.56,361.62,363.71,362.11,362.71,360.08,330.35,213.69,317.29921249077,335.311994341973,335.311994341973,335.311994341973,335.311994341973,335.311994341973,335.311994341973,335.311994341973,335.311994341973,335.311994341973,377.254499140263,0.1575,25900,3,0.76
40,363.01,361.73,361.82,362.56,361.61,363.74,362.14,362.7,360.12,330.62,214.02,317.342516578135,335.359262949124,335.359262949124,335.359262949124,335.359262949124,335.359262949124,335.359262949124,335.359262949124,335.359262949124,335.359262949124,377.301767747415,0.1575,25900,3,0.76
41,363.16,361.75,361.81,362.54,361.62,363.76,362.16,362.68,360.23,331.1,214.51,317.385816915098,335.406528044119,335.406528044119,335.406528044119,335.406528044119,335.406528044119,335.406528044119,335.406528044119,335.406528044119,335.406528044119,377.34903284241,0.1575,25900,3,0.76
42,363.28,361.78,361.84,362.51,361.66,363.78,362.21,362.68,360.35,331.57,214.96,317.429113501332,335.453789626488,335.453789626488,335.453789626488,335.453789626488,335.453789626488,335.453789626488,335.453789626488,335.453789626488,335.453789626488,377.396294424779,0.1575,25900,3,0.76
43,363.3,361.77,361.87,362.46,361.67,363.79,362.2,362.7,360.42,331.88,215.22,317.472406336506,335.501047695764,335.501047695764,335.501047695764,335.501047695764,335.501047695764,335.501047695764,335.501047695764,335.501047695764,335.501047695764,377.443552494054,0.1575,25900,3,0.76
44,363.32,361.8,361.9,362.43,361.67,363.79,362.17,362.73,360.47,332.17,215.86,317.515695420291,335.548302251477,335.548302251477,335.548302251477,335.548302251477,335.548302251477,335.548302251477,335.548302251477,335.548302251477,335.548302251477,377.490807049768,0.1575,25900,3,0.76
45,363.33,361.82,361.93,362.39,361.68,363.78,362.11,362.72,360.51,332.43,216.29,317.558980752355,335.59555329316,335.59555329316,335.59555329316,335.59555329316,335.59555329316,335.59555329316,335.59555329316,335.59555329316,335.59555329316,377.53805809145,0.1575,25900,3,0.76
46,363.32,361.82,361.95,362.37,361.67,363.77,362.0,362.69,360.56,332.7,216.77,317.602262332372,335.642800820344,335.642800820344,335.642800820344,335.642800820344,335.642800820344,335.642800820344,335.642800820344,335.642800820344,335.642800820344,377.585305618635,0.1575,25900,3,0.76
47,363.31,361.78,361.96,362.36,361.67,363.75,361.92,362.66,360.61,332.96,217.12,317.645540160011,335.690044832562,335.690044832562,335.690044832562,335.690044832562,335.690044832562,335.690044832562,335.690044832562,335.690044832562,335.690044832562,377.632549630852,0.1575,25900,3,0.76
48,363.3,361.73,361.97,362.34,361.68,363.72,361.85,362.63,360.68,333.22,217.6,317.688814234943,335.737285329345,335.737285329345,335.737285329345,335.737285329345,335.737285329345,335.737285329345,335.737285329345,335.737285329345,335.737285329345,377.679790127635,0.1575,25900,3,0.76
49,363.3,361.66,361.97,362.34,361.69,363.69,361.78,362.64,360.71,333.49,217.99,317.732084556838,335.784522310225,335.784522310225,335.784522310225,335.784522310225,335.784522310225,335.784522310225,335.784522310225,335.784522310225,335.784522310225,377.727027108515,0.1575,25900,3,0.76
50,363.27,361.61,361.97,362.34,361.71,363.67,361.68,362.65,360.77,333.84,218.45,317.775351125369,335.831755774735,335.831755774735,335.831755774735,335.831755774735,335.831755774735,335.831755774735,335.831755774735,335.831755774735,335.831755774735,377.774260573026,0.1575,25900,3,0.76
51,363.25,361.56,361.96,362.32,361.75,363.64,361.6,362.65,360.81,334.16,218.62,317.818613940206,335.878985722408,335.878985722408,335.878985722408,335.878985722408,335.878985722408,335.878985722408,335.878985722408,335.878985722408,335.878985722408,377.821490520698,0.1575,25900,3,0.76
52,363.24,361.53,361.95,362.3,361.76,363.61,361.59,362.64,360.82,334.35,219.03,317.861873001021,335.926212152775,335.926212152775,335.926212152775,335.926212152775,335.926212152775,335.926212152775,335.926212152775,335.926212152775,335.926212152775,377.868716951065,0.1575,25900,3,0.76
53,363.21,361.5,361.92,362.27,361.75,363.61,361.58,362.64,360.84,334.52,219.4,317.905128307484,335.97343506537,335.97343506537,335.97343506537,335.97343506537,335.97343506537,335.97343506537,335.97343506537,335.97343506537,335.97343506537,377.91593986366,0.1575,25900,3,0.76
54,363.17,361.46,361.9,362.23,361.73,363.61,361.58,362.62,360.83,334.69,219.79,317.948379859268,336.020654459725,336.020654459725,336.020654459725,336.020654459725,336.020654459725,336.020654459725,336.020654459725,336.020654459725,336.020654459725,377.963159258015,0.1575,25900,3,0.76
55,363.13,361.41,361.87,362.18,361.71,363.63,361.58,362.61,360.85,334.87,220.11,317.991627656046,336.067870335373,336.067870335373,336.067870335373,336.067870335373,336.067870335373,336.067870335373,336.067870335373,336.067870335373,336.067870335373,378.010375133663,0.1575,25900,3,0.76
56,363.1,361.37,361.85,362.13,361.69,363.65,361.58,362.57,360.87,335.05,220.57,318.034871697487,336.115082691847,336.115082691847,336.115082691847,336.115082691847,336.115082691847,336.115082691847,336.115082691847,336.115082691847,336.115082691847,378.057587490138,0.1575,25900,3,0.76
57,363.06,361.33,361.81,362.09,361.65,363.66,361.61,362.56,360.89,335.2,220.94,318.078111983265,336.16229152868,336.16229152868,336.16229152868,336.16229152868,336.16229152868,336.16229152868,336.16229152868,336.16229152868,336.16229152868,378.104796326971,0.1575,25900,3,0.76
58,363.03,361.28,361.79,362.04,361.63,363.66,361.63,362.55,360.91,335.37,221.23,318.121348513051,336.209496845406,336.209496845406,336.209496845406,336.209496845406,336.209496845406,336.209496845406,336.209496845406,336.209496845406,336.209496845406,378.152001643696,0.1575,25900,3,0.76
59,363.0,361.24,361.77,362.01,361.6,363.64,361.62,362.51,360.92,335.54,221.89,318.164581286519,336.256698641557,336.256698641557,336.256698641557,336.256698641557,336.256698641557,336.256698641557,336.256698641557,336.256698641557,336.256698641557,378.199203439848,0.1575,25900,3,0.76
60,362.97,361.18,361.77,361.97,361.54,363.62,361.61,362.48,360.87,335.79,222.23,318.207810303339,336.303896916668,336.303896916668,336.303896916668,336.303896916668,336.303896916668,336.303896916668,336.303896916668,336.303896916668,336.303896916668,378.246401714958,0.1575,25900,3,0.76
61,362.95,361.15,361.78,361.95,361.49,363.57,361.61,362.41,360.79,336.06,222.62,318.251035563185,336.351091670271,336.351091670271,336.351091670271,336.351091670271,336.351091670271,336.351091670271,336.351091670271,336.351091670271,336.351091670271,378.293596468561,0.1575,25900,3,0.76
62,362.92,361.15,361.8,361.96,361.46,363.54,361.6,362.35,360.76,336.24,222.86,318.29425706573,336.398282901901,336.398282901901,336.398282901901,336.398282901901,336.398282901901,336.398282901901,336.398282901901,336.398282901901,336.398282901901,378.340787700191,0.1575,25900,3,0.76
63,362.9,361.16,361.82,361.98,361.44,363.51,361.57,362.35,360.74,336.45,223.15,318.337474810645,336.445470611091,336.445470611091,336.445470611091,336.445470611091,336.445470611091,336.445470611091,336.445470611091,336.445470611091,336.445470611091,378.387975409381,0.1575,25900,3,0.76
64,362.87,361.18,361.83,362.02,361.43,363.48,361.55,362.38,360.76,336.66,223.45,318.380688797605,336.492654797375,336.492654797375,336.492654797375,336.492654797375,336.492654797375,336.492654797375,336.492654797375,336.492654797375,336.492654797375,378.435159595665,0.1575,25900,3,0.76
65,362.87,361.19,361.84,362.05,361.42,363.46,361.54,362.41,360.78,336.87,223.71,318.423899026282,336.539835460287,336.539835460287,336.539835460287,336.539835460287,336.539835460287,336.539835460287,336.539835460287,336.539835460287,336.539835460287,378.482340258577,0.1575,25900,3,0.76
66,362.88,361.22,361.87,362.07,361.42,363.46,361.54,362.43,360.82,337.07,224.27,318.467105496348,336.587012599361,336.587012599361,336.587012599361,336.587012599361,336.587012599361,336.587012599361,336.587012599361,336.587012599361,336.587012599361,378.529517397651,0.1575,25900,3,0.76
67,362.92,361.27,361.89,362.09,361.43,363.45,361.54,362.44,360.88,337.26,224.58,318.510308207479,336.634186214132,336.634186214132,336.634186214132,336.634186214132,336.634186214132,336.634186214132,336.634186214132,336.634186214132,336.634186214132,378.576691012422,0.1575,25900,3,0.76
68,362.99,361.33,361.87,362.13,361.44,363.46,361.44,362.45,360.94,337.54,224.88,318.553507159347,336.681356304134,336.681356304134,336.681356304134,336.681356304134,336.681356304134,336.681356304134,336.681356304134,336.681356304134,336.681356304134,378.623861102424,0.1575,25900,3,0.76
69,363.04,361.41,361.82,362.17,361.44,363.45,361.36,362.46,360.98,337.83,225.49,318.596702351625,336.728522868901,336.728522868901,336.728522868901,336.728522868901,336.728522868901,336.728522868901,336.728522868901,336.728522868901,336.728522868901,378.671027667191,0.1575,25900,3,0.76
70,363.08,361.45,361.8,362.19,361.44,363.46,361.31,362.42,361.01,338.0,225.63,318.639893783988,336.775685907968,336.775685907968,336.775685907968,336.775685907968,336.775685907968,336.775685907968,336.775685907968,336.775685907968,336.775685907968,378.718190706258,0.1575,25900,3,0.76
71,363.14,361.5,361.76,362.21,361.45,363.46,361.3,362.31,361.04,338.16,226.12,318.683081456108,336.82284542087,336.82284542087,336.82284542087,336.82284542087,336.82284542087,336.82284542087,336.82284542087,336.82284542087,336.82284542087,378.76535021916,0.1575,25900,3,0.76
72,363.18,361.54,361.73,362.19,361.46,363.46,361.32,362.24,361.07,338.31,226.33,318.726265367661,336.870001407141,336.870001407141,336.870001407141,336.870001407141,336.870001407141,336.870001407141,336.870001407141,336.870001407141,336.870001407141,378.812506205432,0.1575,25900,3,0.76
73,363.22,361.61,361.69,362.17,361.47,363.45,361.37,362.24,361.09,338.45,226.61,318.76944551832,336.917153866316,336.917153866316,336.917153866316,336.917153866316,336.917153866316,336.917153866316,336.917153866316,336.917153866316,336.917153866316,378.859658664607,0.1575,25900,3,0.76
74,363.25,361.64,361.66,362.16,361.49,363.45,361.44,362.29,361.1,338.58,227.0,318.812621907759,336.964302797932,336.964302797932,336.964302797932,336.964302797932,336.964302797932,336.964302797932,336.964302797932,336.964302797932,336.964302797932,378.906807596223,0.1575,25900,3,0.76
75,363.27,361.62,361.67,362.12,361.52,363.45,361.53,362.37,361.1,338.72,227.31,318.855794535652,337.011448201522,337.011448201522,337.011448201522,337.011448201522,337.011448201522,337.011448201522,337.011448201522,337.011448201522,337.011448201522,378.953952999812,0.1575,25900,3,0.76
76,363.29,361.57,361.68,362.1,361.53,363.46,361.61,362.43,361.11,338.85,227.65,318.898963401676,337.058590076622,337.058590076622,337.058590076622,337.058590076622,337.058590076622,337.058590076622,337.058590076622,337.058590076622,337.058590076622,379.001094874913,0.1575,25900,3,0.76
77,363.32,361.47,361.71,362.07,361.56,363.47,361.7,362.45,361.16,339.05,227.95,318.942128505503,337.105728422768,337.105728422768,337.105728422768,337.105728422768,337.105728422768,337.105728422768,337.105728422768,337.105728422768,337.105728422768,379.048233221058,0.1575,25900,3,0.76
78,363.37,361.46,361.74,362.06,361.59,363.45,361.76,362.47,361.23,339.22,228.3,318.985289846808,337.152863239494,337.152863239494,337.152863239494,337.152863239494,337.152863239494,337.152863239494,337.152863239494,337.152863239494,337.152863239494,379.095368037785,0.1575,25900,3,0.76
79,363.41,361.51,361.77,362.08,361.59,363.44,361.79,362.47,361.25,339.33,228.63,319.028447425267,337.199994526337,337.199994526337,337.199994526337,337.199994526337,337.199994526337,337.199994526337,337.199994526337,337.199994526337,337.199994526337,379.142499324627,0.1575,25900,3,0.76
80,363.43,361.6,361.77,362.1,361.61,363.43,361.79,362.45,361.25,339.44,228.87,319.071601240554,337.247122282832,337.247122282832,337.247122282832,337.247122282832,337.247122282832,337.247122282832,337.247122282832,337.247122282832,337.247122282832,379.189627081123,0.1575,25900,3,0.76
81,363.44,361.66,361.76,362.1,361.62,363.43,361.79,362.45,361.23,339.57,229.15,319.114751292345,337.294246508516,337.294246508516,337.294246508516,337.294246508516,337.294246508516,337.294246508516,337.294246508516,337.294246508516,337.294246508516,379.236751306806,0.1575,25900,3,0.76
82,363.43,361.64,361.75,362.1,361.64,363.43,361.79,362.46,361.2,339.7,229.48,319.157897580314,337.341367202923,337.341367202923,337.341367202923,337.341367202923,337.341367202923,337.341367202923,337.341367202923,337.341367202923,337.341367202923,379.283872001214,0.1575,25900,3,0.76
83,363.41,361.6,361.74,362.08,361.66,363.44,361.79,362.5,361.18,339.85,230.0,319.201040104137,337.388484365591,337.388484365591,337.388484365591,337.388484365591,337.388484365591,337.388484365591,337.388484365591,337.388484365591,337.388484365591,379.330989163882,0.1575,25900,3,0.76
84,363.39,361.56,361.75,362.05,361.67,363.43,361.78,362.53,361.18,340.01,230.28,319.244178863491,337.435597996056,337.435597996056,337.435597996056,337.435597996056,337.435597996056,337.435597996056,337.435597996056,337.435597996056,337.435597996056,379.378102794346,0.1575,25900,3,0.76
85,363.38,361.53,361.75,362.05,361.68,363.45,361.75,362.53,361.21,340.16,230.51,319.287313858049,337.482708093853,337.482708093853,337.482708093853,337.482708093853,337.482708093853,337.482708093853,337.482708093853,337.482708093853,337.482708093853,379.425212892144,0.1575,25900,3,0.76
86,363.36,361.51,361.77,362.04,361.69,363.46,361.77,362.53,361.27,340.36,230.66,319.330445087489,337.52981465852,337.52981465852,337.52981465852,337.52981465852,337.52981465852,337.52981465852,337.52981465852,337.52981465852,337.52981465852,379.472319456811,0.1575,25900,3,0.76
87,363.36,361.49,361.76,362.05,361.71,363.48,361.74,362.55,361.32,340.53,230.9,319.373572551486,337.576917689593,337.576917689593,337.576917689593,337.576917689593,337.576917689593,337.576917689593,337.576917689593,337.576917689593,337.576917689593,379.519422487884,0.1575,25900,3,0.76
88,363.38,361.49,361.76,362.04,361.71,363.49,361.7,362.49,361.35,340.65,231.26,319.416696249715,337.624017186608,337.624017186608,337.624017186608,337.624017186608,337.624017186608,337.624017186608,337.624017186608,337.624017186608,337.624017186608,379.566521984899,0.1575,25900,3,0.76
89,363.41,361.49,361.76,362.05,361.72,363.51,361.65,362.4,361.38,340.76,231.42,319.459816181854,337.671113149103,337.671113149103,337.671113149103,337.671113149103,337.671113149103,337.671113149103,337.671113149103,337.671113149103,337.671113149103,379.613617947393,0.1575,25900,3,0.76
90,363.43,361.51,361.76,362.09,361.73,363.51,361.59,362.38,361.4,340.87,231.71,319.502932347579,337.718205576614,337.718205576614,337.718205576614,337.718205576614,337.718205576614,337.718205576614,337.718205576614,337.718205576614,337.718205576614,379.660710374904,0.1575,25900,3,0.76
91,363.45,361.53,361.76,362.12,361.72,363.53,361.5,362.38,361.4,340.97,232.1,319.546044746565,337.765294468678,337.765294468678,337.765294468678,337.765294468678,337.765294468678,337.765294468678,337.765294468678,337.765294468678,337.765294468678,379.707799266969,0.1575,25900,3,0.76
92,363.49,361.57,361.76,362.14,361.73,363.53,361.43,362.37,361.4,341.07,232.32,319.58915337849,337.812379824833,337.812379824833,337.812379824833,337.812379824833,337.812379824833,337.812379824833,337.812379824833,337.812379824833,337.812379824833,379.754884623123,0.1575,25900,3,0.76
93,363.52,361.56,361.77,362.16,361.74,363.53,361.38,362.39,361.4,341.16,232.52,319.63225824303,337.859461644615,337.859461644615,337.859461644615,337.859461644615,337.859461644615,337.859461644615,337.859461644615,337.859461644615,337.859461644615,379.801966442906,0.1575,25900,3,0.76
94,363.57,361.55,361.77,362.19,361.75,363.54,361.37,362.42,361.43,341.25,232.9,319.675359339862,337.906539927563,337.906539927563,337.906539927563,337.906539927563,337.906539927563,337.906539927563,337.906539927563,337.906539927563,337.906539927563,379.849044725853,0.1575,25900,3,0.76
95,363.61,361.52,361.78,362.2,361.75,363.53,361.37,362.45,361.46,341.34,233.02,319.718456668663,337.953614673213,337.953614673213,337.953614673213,337.953614673213,337.953614673213,337.953614673213,337.953614673213,337.953614673213,337.953614673213,379.896119471504,0.1575,25900,3,0.76
96,363.65,361.56,361.8,362.21,361.78,363.53,361.4,362.49,361.47,341.49,233.43,319.761550229109,338.000685881103,338.000685881103,338.000685881103,338.000685881103,338.000685881103,338.000685881103,338.000685881103,338.000685881103,338.000685881103,379.943190679394,0.1575,25900,3,0.76
97,363.67,361.67,361.81,362.18,361.8,363.51,361.45,362.48,361.47,341.63,233.62,319.80464002088,338.047753550772,338.047753550772,338.047753550772,338.047753550772,338.047753550772,338.047753550772,338.047753550772,338.047753550772,338.047753550772,379.990258349063,0.1575,25900,3,0.76
98,363.67,361.7,361.84,362.15,361.8,363.51,361.51,362.45,361.5,341.73,233.99,319.847726043651,338.094817681757,338.094817681757,338.094817681757,338.094817681757,338.094817681757,338.094817681757,338.094817681757,338.094817681757,338.094817681757,380.037322480047,0.1575,25900,3,0.76
99,363.64,361.67,361.86,362.09,361.79,363.48,361.56,362.4,361.52,341.84,234.25,319.8908082971,338.141878273595,338.141878273595,338.141878273595,338.141878273595,338.141878273595,338.141878273595,338.141878273595,338.141878273595,338.141878273595,380.084383071885,0.1575,25900,3,0.76
100,363.61,361.62,361.89,362.04,361.78,363.48,361.62,362.36,361.53,341.94,234.49,319.933886780905,338.188935325825,338.188935325825,338.188935325825,338.188935325825,338.188935325825,338.188935325825,338.188935325825,338.188935325825,338.188935325825,380.131440124116,0.1575,25900,3,0.76
101,363.57,361.56,361.88,362.01,361.76,363.46,361.65,362.35,361.52,342.06,234.75,319.976961494743,338.235988837985,338.235988837985,338.235988837985,338.235988837985,338.235988837985,338.235988837985,338.235988837985,338.235988837985,338.235988837985,380.178493636276,0.1575,25900,3,0.76
102,363.54,361.53,361.86,361.98,361.72,363.44,361.65,362.35,361.52,342.17,235.03,320.020032438292,338.283038809614,338.283038809614,338.283038809614,338.283038809614,338.283038809614,338.283038809614,338.283038809614,338.283038809614,338.283038809614,380.225543607905,0.1575,25900,3,0.76
103,363.53,361.5,361.84,361.95,361.69,363.41,361.64,362.36,361.52,342.28,235.23,320.063099611231,338.33008524025,338.33008524025,338.33008524025,338.33008524025,338.33008524025,338.33008524025,338.33008524025,338.33008524025,338.33008524025,380.27259003854,0.1575,25900,3,0.76
104,363.53,361.44,361.82,361.92,361.66,363.37,361.61,362.34,361.5,342.48,235.35,320.106163013238,338.377128129431,338.377128129431,338.377128129431,338.377128129431,338.377128129431,338.377128129431,338.377128129431,338.377128129431,338.377128129431,380.319632927721,0.1575,25900,3,0.76
105,363.54,361.38,361.78,361.88,361.62,363.34,361.58,362.31,361.51,342.71,235.66,320.14922264399,338.424167476696,338.424167476696,338.424167476696,338.424167476696,338.424167476696,338.424167476696,338.424167476696,338.424167476696,338.424167476696,380.366672274986,0.1575,25900,3,0.76
106,363.56,361.32,361.75,361.84,361.58,363.33,361.56,362.27,361.54,342.84,235.84,320.192278503166,338.471203281583,338.471203281583,338.471203281583,338.471203281583,338.471203281583,338.471203281583,338.471203281583,338.471203281583,338.471203281583,380.413708079874,0.1575,25900,3,0.76
107,363.6,361.3,361.71,361.84,361.56,363.31,361.56,362.24,361.57,342.98,236.08,320.235330590444,338.518235543634,338.518235543634,338.518235543634,338.518235543634,338.518235543634,338.518235543634,338.518235543634,338.518235543634,338.518235543634,380.460740341924,0.1575,25900,3,0.76
108,363.66,361.27,361.7,361.85,361.55,363.32,361.56,362.19,361.61,343.09,236.26,320.278378905505,338.565264262384,338.565264262384,338.565264262384,338.565264262384,338.565264262384,338.565264262384,338.565264262384,338.565264262384,338.565264262384,380.507769060675,0.1575,25900,3,0.76
109,363.67,361.27,361.69,361.85,361.53,363.33,361.55,362.15,361.63,343.2,236.49,320.321423448024,338.612289437375,338.612289437375,338.612289437375,338.612289437375,338.612289437375,338.612289437375,338.612289437375,338.612289437375,338.612289437375,380.554794235665,0.1575,25900,3,0.76
110,363.64,361.26,361.69,361.88,361.53,363.34,361.54,362.08,361.67,343.3,236.83,320.364464217684,338.659311068144,338.659311068144,338.659311068144,338.659311068144,338.659311068144,338.659311068144,338.659311068144,338.659311068144,338.659311068144,380.601815866435,0.1575,25900,3,0.76
111,363.61,361.24,361.67,361.88,361.52,363.35,361.54,362.03,361.69,343.37,237.02,320.40750121416,338.706329154233,338.706329154233,338.706329154233,338.706329154233,338.706329154233,338.706329154233,338.706329154233,338.706329154233,338.706329154233,380.648833952523,0.1575,25900,3,0.76
112,363.58,361.24,361.65,361.88,361.52,363.36,361.53,361.99,361.73,343.44,237.14,320.450534437134,338.753343695179,338.753343695179,338.753343695179,338.753343695179,338.753343695179,338.753343695179,338.753343695179,338.753343695179,338.753343695179,380.695848493469,0.1575,25900,3,0.76
113,363.58,361.28,361.61,361.85,361.53,363.37,361.47,362.0,361.8,343.52,237.39,320.493563886286,338.800354690523,338.800354690523,338.800354690523,338.800354690523,338.800354690523,338.800354690523,338.800354690523,338.800354690523,338.800354690523,380.742859488814,0.1575,25900,3,0.76
114,363.62,361.38,361.61,361.85,361.54,363.39,361.43,362.07,361.87,343.61,237.57,320.536589561292,338.847362139805,338.847362139805,338.847362139805,338.847362139805,338.847362139805,338.847362139805,338.847362139805,338.847362139805,338.847362139805,380.789866938095,0.1575,25900,3,0.76
115,363.65,361.44,361.61,361.83,361.53,363.4,361.43,362.22,361.87,343.66,237.68,320.579611461835,338.894366042564,338.894366042564,338.894366042564,338.894366042564,338.894366042564,338.894366042564,338.894366042564,338.894366042564,338.894366042564,380.836870840854,0.1575,25900,3,0.76
116,363.64,361.48,361.61,361.85,361.53,363.4,361.49,362.32,361.85,343.72,238.01,320.622629587592,338.94136639834,338.94136639834,338.94136639834,338.94136639834,338.94136639834,338.94136639834,338.94136639834,338.94136639834,338.94136639834,380.88387119663,0.1575,25900,3,0.76
117,363.63,361.52,361.64,361.84,361.53,363.39,361.54,362.45,361.85,343.78,238.33,320.665643938245,338.988363206673,338.988363206673,338.988363206673,338.988363206673,338.988363206673,338.988363206673,338.988363206673,338.988363206673,338.988363206673,380.930868004963,0.1575,25900,3,0.76
118,363.61,361.53,361.63,361.82,361.53,363.37,361.61,362.53,361.84,343.84,238.51,320.708654513472,339.035356467104,339.035356467104,339.035356467104,339.035356467104,339.035356467104,339.035356467104,339.035356467104,339.035356467104,339.035356467104,380.977861265394,0.1575,25900,3,0.76
119,363.58,361.52,361.64,361.79,361.56,363.36,361.66,362.59,361.86,343.92,238.76,320.751661312955,339.082346179172,339.082346179172,339.082346179172,339.082346179172,339.082346179172,339.082346179172,339.082346179172,339.082346179172,339.082346179172,381.024850977463,0.1575,25900,3,0.76
120,363.57,361.5,361.64,361.77,361.58,363.33,361.7,362.63,361.9,343.99,238.98,320.794664336373,339.129332342419,339.129332342419,339.129332342419,339.129332342419,339.129332342419,339.129332342419,339.129332342419,339.129332342419,339.129332342419,381.07183714071,0.1575,25900,3,0.76
121,363.56,361.48,361.65,361.79,361.6,363.31,361.72,362.63,361.97,344.06,238.97,320.837663583407,339.176314956385,339.176314956385,339.176314956385,339.176314956385,339.176314956385,339.176314956385,339.176314956385,339.176314956385,339.176314956385,381.118819754675,0.1575,25900,3,0.76
122,363.54,361.46,361.67,361.84,361.6,363.29,361.73,362.63,362.06,344.18,239.27,320.880659053738,339.22329402061,339.22329402061,339.22329402061,339.22329402061,339.22329402061,339.22329402061,339.22329402061,339.22329402061,339.22329402061,381.1657988189,0.1575,25900,3,0.76
123,363.51,361.38,361.7,361.87,361.59,363.28,361.7,362.64,362.13,344.32,239.54,320.923650747045,339.270269534635,339.270269534635,339.270269534635,339.270269534635,339.270269534635,339.270269534635,339.270269534635,339.270269534635,339.270269534635,381.212774332926,0.1575,25900,3,0.76
124,363.5,361.32,361.73,361.89,361.58,363.28,361.66,362.65,362.17,344.42,239.63,320.966638663009,339.317241498002,339.317241498002,339.317241498002,339.317241498002,339.317241498002,339.317241498002,339.317241498002,339.317241498002,339.317241498002,381.259746296292,0.1575,25900,3,0.76
125,363.47,361.25,361.74,361.91,361.56,363.3,361.62,362.64,362.19,344.53,239.94,321.009622801313,339.36420991025,339.36420991025,339.36420991025,339.36420991025,339.36420991025,339.36420991025,339.36420991025,339.36420991025,339.36420991025,381.306714708541,0.1575,25900,3,0.76
126,363.42,361.2,361.77,361.91,361.53,363.32,361.63,362.62,362.21,344.61,240.13,321.052603161635,339.411174770922,339.411174770922,339.411174770922,339.411174770922,339.411174770922,339.411174770922,339.411174770922,339.411174770922,339.411174770922,381.353679569213,0.1575,25900,3,0.76
127,363.4,361.16,361.8,361.89,361.51,363.33,361.64,362.6,362.23,344.69,240.37,321.095579743659,339.458136079559,339.458136079559,339.458136079559,339.458136079559,339.458136079559,339.458136079559,339.458136079559,339.458136079559,339.458136079559,381.40064087785,0.1575,25900,3,0.76
128,363.39,361.13,361.81,361.86,361.48,363.34,361.63,362.59,362.23,344.77,240.64,321.138552547064,339.505093835701,339.505093835701,339.505093835701,339.505093835701,339.505093835701,339.505093835701,339.505093835701,339.505093835701,339.505093835701,381.447598633992,0.1575,25900,3,0.76
129,363.39,361.1,361.83,361.81,361.45,363.37,361.58,362.56,362.22,344.86,240.86,321.181521571532,339.552048038892,339.552048038892,339.552048038892,339.552048038892,339.552048038892,339.552048038892,339.552048038892,339.552048038892,339.552048038892,381.494552837182,0.1575,25900,3,0.76
130,363.39,361.06,361.85,361.78,361.42,363.39,361.52,362.52,362.22,344.92,240.95,321.224486816747,339.598998688671,339.598998688671,339.598998688671,339.598998688671,339.598998688671,339.598998688671,339.598998688671,339.598998688671,339.598998688671,381.541503486961,0.1575,25900,3,0.76
131,363.36,361.0,361.86,361.75,361.39,363.42,361.48,362.43,362.22,345.03,241.26,321.267448282387,339.64594578458,339.64594578458,339.64594578458,339.64594578458,339.64594578458,339.64594578458,339.64594578458,339.64594578458,339.64594578458,381.588450582871,0.1575,25900,3,0.76
