experiment,seq_len,horizon,status,best_epoch,mae_K,rmse_K,r2,physics_loss,power_balance_loss,mean_actual_power_W,mean_predicted_power_W,mean_incoming_power_W,conservation_violations_pct
tc10_all_H900_s7,20,900,success,2,7.610473155975342,12.781031608581543,0.6758824586868286,0.0,0.0,-59.85769423097372,-61.76988623291254,163.2196044921875,0.0
