Time,TC1_tip,TC2,TC3,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
10,362.73,360.94,339.27,313.558540551166,334.943460482778,334.943460482778,334.943460482778,334.943460482778,334.943460482778,334.943460482778,334.943460482778,334.943460482778,334.943460482778,364.537882758825,0.0375,25900,25,0.98
11,362.77,361.01,339.34,313.725817009353,335.129037998757,335.129037998757,335.129037998757,335.129037998757,335.129037998757,335.129037998757,335.129037998757,335.129037998757,335.129037998757,364.723460274804,0.0375,25900,25,0.98
12,362.89,361.19,339.39,313.893019056935,335.314543394492,335.314543394492,335.314543394492,335.314543394492,335.314543394492,335.314543394492,335.314543394492,335.314543394492,335.314543394492,364.908965670539,0.0375,25900,25,0.98
13,363.01,361.41,339.4,314.060146677149,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,365.094398916476,0.0375,25900,25,0.98
14,363.1,361.61,339.42,314.227199853283,335.685337707067,335.685337707067,335.685337707067,335.685337707067,335.685337707067,335.685337707067,335.685337707067,335.685337707067,335.685337707067,365.279759983114,0.0375,25900,25,0.98
15,363.18,361.8,339.41,314.394178568681,335.870626564959,335.870626564959,335.870626564959,335.870626564959,335.870626564959,335.870626564959,335.870626564959,335.870626564959,335.870626564959,365.465048841006,0.0375,25900,25,0.98
16,363.27,361.96,339.4,314.561082806744,336.055843184715,336.055843184715,336.055843184715,336.055843184715,336.055843184715,336.055843184715,336.055843184715,336.055843184715,336.055843184715,365.650265460762,0.0375,25900,25,0.98
17,363.35,362.12,339.45,314.727912550923,336.240987536998,336.240987536998,336.240987536998,336.240987536998,336.240987536998,336.240987536998,336.240987536998,336.240987536998,336.240987536998,365.835409813045,0.0375,25900,25,0.98
18,363.46,362.26,339.54,314.894667784727,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,366.020481868571,0.0375,25900,25,0.98
19,363.56,362.4,339.67,315.061348491718,336.611059322067,336.611059322067,336.611059322067,336.611059322067,336.611059322067,336.611059322067,336.611059322067,336.611059322067,336.611059322067,366.205481598114,0.0375,25900,25,0.98
20,363.67,362.53,339.79,315.227954655512,336.795986696454,336.795986696454,336.795986696454,336.795986696454,336.795986696454,336.795986696454,336.795986696454,336.795986696454,336.795986696454,366.390408972501,0.0375,25900,25,0.98
21,363.82,362.68,339.96,315.39448625978,336.980841686566,336.980841686566,336.980841686566,336.980841686566,336.980841686566,336.980841686566,336.980841686566,336.980841686566,336.980841686566,366.575263962613,0.0375,25900,25,0.98
22,363.97,362.81,340.1,315.56094328825,337.16562426334,337.16562426334,337.16562426334,337.16562426334,337.16562426334,337.16562426334,337.16562426334,337.16562426334,337.16562426334,366.760046539387,0.0375,25900,25,0.98
23,364.09,362.91,340.2,315.7273257247,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,366.944756673816,0.0375,25900,25,0.98
24,364.2,363.04,340.29,315.893633552965,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,367.129394336945,0.0375,25900,25,0.98
25,364.31,363.18,340.38,316.059866756937,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,367.313959499876,0.0375,25900,25,0.98
26,364.41,363.32,340.49,316.226025320557,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,367.498452133766,0.0375,25900,25,0.98
27,364.48,363.45,340.61,316.392109227826,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,367.682872209825,0.0375,25900,25,0.98
28,364.56,363.54,340.73,316.558118462796,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,367.867219699322,0.0375,25900,25,0.98
29,364.64,363.62,340.82,316.724053009577,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,368.051494573578,0.0375,25900,25,0.98
30,364.74,363.73,340.92,316.88991285233,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,368.23569680397,0.0375,25900,25,0.98
31,364.86,363.85,341.01,317.055697975273,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,368.41982636193,0.0375,25900,25,0.98
32,364.96,363.92,341.1,317.221408362679,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,368.603883218946,0.0375,25900,25,0.98
33,365.06,363.98,341.21,317.387043998874,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,368.787867346561,0.0375,25900,25,0.98
34,365.13,364.05,341.3,317.552604868239,339.377356440326,339.377356440326,339.377356440326,339.377356440326,339.377356440326,339.377356440326,339.377356440326,339.377356440326,339.377356440326,368.971778716373,0.0375,25900,25,0.98
35,365.24,364.14,341.4,317.718090955213,339.561195023989,339.561195023989,339.561195023989,339.561195023989,339.561195023989,339.561195023989,339.561195023989,339.561195023989,339.561195023989,369.155617300036,0.0375,25900,25,0.98
36,365.32,364.24,341.46,317.883502244285,339.744960793213,339.744960793213,339.744960793213,339.744960793213,339.744960793213,339.744960793213,339.744960793213,339.744960793213,339.744960793213,369.33938306926,0.0375,25900,25,0.98
37,365.38,364.32,341.51,318.048838720002,339.928653719762,339.928653719762,339.928653719762,339.928653719762,339.928653719762,339.928653719762,339.928653719762,339.928653719762,339.928653719762,369.523075995809,0.0375,25900,25,0.98
38,365.44,364.41,341.55,318.214100366965,340.112273775456,340.112273775456,340.112273775456,340.112273775456,340.112273775456,340.112273775456,340.112273775456,340.112273775456,340.112273775456,369.706696051503,0.0375,25900,25,0.98
39,365.52,364.55,341.6,318.379287169829,340.295820932172,340.295820932172,340.295820932172,340.295820932172,340.295820932172,340.295820932172,340.295820932172,340.295820932172,340.295820932172,369.890243208219,0.0375,25900,25,0.98
40,365.61,364.69,341.7,318.544399113304,340.479295161841,340.479295161841,340.479295161841,340.479295161841,340.479295161841,340.479295161841,340.479295161841,340.479295161841,340.479295161841,370.073717437889,0.0375,25900,25,0.98
41,365.67,364.76,341.76,318.709436182158,340.662696436451,340.662696436451,340.662696436451,340.662696436451,340.662696436451,340.662696436451,340.662696436451,340.662696436451,340.662696436451,370.257118712498,0.0375,25900,25,0.98
42,365.74,364.84,341.85,318.874398361209,340.846024728044,340.846024728044,340.846024728044,340.846024728044,340.846024728044,340.846024728044,340.846024728044,340.846024728044,340.846024728044,370.440447004091,0.0375,25900,25,0.98
43,365.81,364.91,341.94,319.039285635332,341.02928000872,341.02928000872,341.02928000872,341.02928000872,341.02928000872,341.02928000872,341.02928000872,341.02928000872,341.02928000872,370.623702284767,0.0375,25900,25,0.98
44,365.88,364.99,342.03,319.204097989458,341.212462250633,341.212462250633,341.212462250633,341.212462250633,341.212462250633,341.212462250633,341.212462250633,341.212462250633,341.212462250633,370.80688452668,0.0375,25900,25,0.98
45,365.97,365.07,342.12,319.368835408572,341.395571425993,341.395571425993,341.395571425993,341.395571425993,341.395571425993,341.395571425993,341.395571425993,341.395571425993,341.395571425993,370.98999370204,0.0375,25900,25,0.98
46,366.07,365.16,342.19,319.533497877714,341.578607507068,341.578607507068,341.578607507068,341.578607507068,341.578607507068,341.578607507068,341.578607507068,341.578607507068,341.578607507068,371.173029783115,0.0375,25900,25,0.98
47,366.13,365.25,342.27,319.698085381978,341.761570466179,341.761570466179,341.761570466179,341.761570466179,341.761570466179,341.761570466179,341.761570466179,341.761570466179,341.761570466179,371.355992742226,0.0375,25900,25,0.98
48,366.21,365.35,342.39,319.862597906514,341.944460275705,341.944460275705,341.944460275705,341.944460275705,341.944460275705,341.944460275705,341.944460275705,341.944460275705,341.944460275705,371.538882551752,0.0375,25900,25,0.98
49,366.26,365.42,342.51,320.027035436528,342.127276908081,342.127276908081,342.127276908081,342.127276908081,342.127276908081,342.127276908081,342.127276908081,342.127276908081,342.127276908081,371.721699184128,0.0375,25900,25,0.98
50,366.29,365.45,342.57,320.191397957278,342.310020335796,342.310020335796,342.310020335796,342.310020335796,342.310020335796,342.310020335796,342.310020335796,342.310020335796,342.310020335796,371.904442611844,0.0375,25900,25,0.98
51,366.35,365.51,342.62,320.355685454079,342.492690531399,342.492690531399,342.492690531399,342.492690531399,342.492690531399,342.492690531399,342.492690531399,342.492690531399,342.492690531399,372.087112807446,0.0375,25900,25,0.98
52,366.45,365.56,342.66,320.519897912302,342.675287467491,342.675287467491,342.675287467491,342.675287467491,342.675287467491,342.675287467491,342.675287467491,342.675287467491,342.675287467491,372.269709743538,0.0375,25900,25,0.98
53,366.53,365.6,342.69,320.684035317371,342.857811116732,342.857811116732,342.857811116732,342.857811116732,342.857811116732,342.857811116732,342.857811116732,342.857811116732,342.857811116732,372.452233392779,0.0375,25900,25,0.98
54,366.61,365.64,342.72,320.848097654766,343.040261451836,343.040261451836,343.040261451836,343.040261451836,343.040261451836,343.040261451836,343.040261451836,343.040261451836,343.040261451836,372.634683727883,0.0375,25900,25,0.98
55,366.67,365.68,342.75,321.012084910022,343.222638445577,343.222638445577,343.222638445577,343.222638445577,343.222638445577,343.222638445577,343.222638445577,343.222638445577,343.222638445577,372.817060721624,0.0375,25900,25,0.98
56,366.73,365.72,342.79,321.175997068729,343.404942070781,343.404942070781,343.404942070781,343.404942070781,343.404942070781,343.404942070781,343.404942070781,343.404942070781,343.404942070781,372.999364346828,0.0375,25900,25,0.98
57,366.81,365.83,342.89,321.339834116531,343.587172300333,343.587172300333,343.587172300333,343.587172300333,343.587172300333,343.587172300333,343.587172300333,343.587172300333,343.587172300333,373.18159457638,0.0375,25900,25,0.98
58,366.87,366.0,343.0,321.50359603913,343.769329107174,343.769329107174,343.769329107174,343.769329107174,343.769329107174,343.769329107174,343.769329107174,343.769329107174,343.769329107174,373.363751383221,0.0375,25900,25,0.98
59,366.9,366.09,343.1,321.667282822279,343.951412464301,343.951412464301,343.951412464301,343.951412464301,343.951412464301,343.951412464301,343.951412464301,343.951412464301,343.951412464301,373.545834740348,0.0375,25900,25,0.98
60,366.93,366.16,343.2,321.83089445179,344.133422344768,344.133422344768,344.133422344768,344.133422344768,344.133422344768,344.133422344768,344.133422344768,344.133422344768,344.133422344768,373.727844620815,0.0375,25900,25,0.98
61,366.96,366.25,343.28,321.994430913527,344.315358721684,344.315358721684,344.315358721684,344.315358721684,344.315358721684,344.315358721684,344.315358721684,344.315358721684,344.315358721684,373.909780997732,0.0375,25900,25,0.98
62,366.99,366.32,343.39,322.157892193413,344.497221568218,344.497221568218,344.497221568218,344.497221568218,344.497221568218,344.497221568218,344.497221568218,344.497221568218,344.497221568218,374.091643844265,0.0375,25900,25,0.98
63,367.01,366.4,343.51,322.321278277421,344.679010857592,344.679010857592,344.679010857592,344.679010857592,344.679010857592,344.679010857592,344.679010857592,344.679010857592,344.679010857592,374.273433133639,0.0375,25900,25,0.98
64,367.04,366.47,343.61,322.484589151583,344.860726563087,344.860726563087,344.860726563087,344.860726563087,344.860726563087,344.860726563087,344.860726563087,344.860726563087,344.860726563087,374.455148839134,0.0375,25900,25,0.98
65,367.07,366.52,343.69,322.647824801985,345.042368658039,345.042368658039,345.042368658039,345.042368658039,345.042368658039,345.042368658039,345.042368658039,345.042368658039,345.042368658039,374.636790934086,0.0375,25900,25,0.98
66,367.13,366.63,343.82,322.810985214769,345.223937115842,345.223937115842,345.223937115842,345.223937115842,345.223937115842,345.223937115842,345.223937115842,345.223937115842,345.223937115842,374.818359391889,0.0375,25900,25,0.98
67,367.2,366.73,343.94,322.97407037613,345.405431909947,345.405431909947,345.405431909947,345.405431909947,345.405431909947,345.405431909947,345.405431909947,345.405431909947,345.405431909947,374.999854185994,0.0375,25900,25,0.98
68,367.25,366.79,344.04,323.137080272321,345.586853013861,345.586853013861,345.586853013861,345.586853013861,345.586853013861,345.586853013861,345.586853013861,345.586853013861,345.586853013861,375.181275289908,0.0375,25900,25,0.98
69,367.3,366.84,344.11,323.300014889648,345.768200401147,345.768200401147,345.768200401147,345.768200401147,345.768200401147,345.768200401147,345.768200401147,345.768200401147,345.768200401147,375.362622677194,0.0375,25900,25,0.98
70,367.36,366.9,344.19,323.462874214473,345.949474045427,345.949474045427,345.949474045427,345.949474045427,345.949474045427,345.949474045427,345.949474045427,345.949474045427,345.949474045427,375.543896321474,0.0375,25900,25,0.98
71,367.41,366.93,344.27,323.625658233214,346.130673920379,346.130673920379,346.130673920379,346.130673920379,346.130673920379,346.130673920379,346.130673920379,346.130673920379,346.130673920379,375.725096196426,0.0375,25900,25,0.98
72,367.47,366.97,344.35,323.788366932344,346.311799999738,346.311799999738,346.311799999738,346.311799999738,346.311799999738,346.311799999738,346.311799999738,346.311799999738,346.311799999738,375.906222275785,0.0375,25900,25,0.98
73,367.53,367.03,344.47,323.951000298389,346.492852257295,346.492852257295,346.492852257295,346.492852257295,346.492852257295,346.492852257295,346.492852257295,346.492852257295,346.492852257295,376.087274533342,0.0375,25900,25,0.98
74,367.59,367.08,344.53,324.113558317933,346.6738306669,346.6738306669,346.6738306669,346.6738306669,346.6738306669,346.6738306669,346.6738306669,346.6738306669,346.6738306669,376.268252942947,0.0375,25900,25,0.98
75,367.68,367.16,344.64,324.276040977615,346.854735202458,346.854735202458,346.854735202458,346.854735202458,346.854735202458,346.854735202458,346.854735202459,346.854735202458,346.854735202459,376.449157478506,0.0375,25900,25,0.98
76,367.75,367.25,344.71,324.438448264128,347.035565837934,347.035565837934,347.035565837934,347.035565837934,347.035565837934,347.035565837934,347.035565837934,347.035565837934,347.035565837934,376.629988113981,0.0375,25900,25,0.98
77,367.78,367.3,344.75,324.600780164222,347.216322547347,347.216322547347,347.216322547347,347.216322547347,347.216322547347,347.216322547347,347.216322547347,347.216322547347,347.216322547347,376.810744823394,0.0375,25900,25,0.98
78,367.8,367.34,344.79,324.763036664699,347.397005304775,347.397005304775,347.397005304775,347.397005304775,347.397005304775,347.397005304775,347.397005304775,347.397005304775,347.397005304775,376.991427580822,0.0375,25900,25,0.98
79,367.86,367.39,344.86,324.925217752419,347.577614084353,347.577614084353,347.577614084353,347.577614084353,347.577614084353,347.577614084353,347.577614084353,347.577614084353,347.577614084353,377.1720363604,0.0375,25900,25,0.98
80,367.9,367.43,344.91,325.087323414299,347.758148860273,347.758148860273,347.758148860273,347.758148860273,347.758148860273,347.758148860273,347.758148860273,347.758148860273,347.758148860273,377.35257113632,0.0375,25900,25,0.98
81,367.94,367.48,344.97,325.249353637308,347.938609606784,347.938609606784,347.938609606784,347.938609606784,347.938609606784,347.938609606784,347.938609606785,347.938609606785,347.938609606784,377.533031882832,0.0375,25900,25,0.98
82,367.99,367.53,345.06,325.411308408471,348.118996298195,348.118996298195,348.118996298195,348.118996298195,348.118996298195,348.118996298195,348.118996298195,348.118996298195,348.118996298195,377.713418574242,0.0375,25900,25,0.98
83,368.06,367.58,345.15,325.573187714869,348.299308908867,348.299308908867,348.299308908867,348.299308908867,348.299308908867,348.299308908867,348.299308908867,348.299308908867,348.299308908867,377.893731184914,0.0375,25900,25,0.98
84,368.16,367.64,345.26,325.734991543639,348.479547413224,348.479547413224,348.479547413224,348.479547413224,348.479547413224,348.479547413224,348.479547413224,348.479547413224,348.479547413224,378.073969689271,0.0375,25900,25,0.98
85,368.26,367.72,345.34,325.896719881973,348.659711785744,348.659711785744,348.659711785744,348.659711785744,348.659711785744,348.659711785744,348.659711785744,348.659711785744,348.659711785744,378.254134061791,0.0375,25900,25,0.98
86,368.3,367.78,345.35,326.058372717117,348.839802000965,348.839802000965,348.839802000965,348.839802000965,348.839802000965,348.839802000965,348.839802000965,348.839802000965,348.839802000965,378.434224277012,0.0375,25900,25,0.98
87,368.33,367.84,345.34,326.219950036373,349.01981803348,349.01981803348,349.01981803348,349.01981803348,349.01981803348,349.01981803348,349.01981803348,349.01981803348,349.01981803348,378.614240309527,0.0375,25900,25,0.98
88,368.35,367.89,345.36,326.381451827099,349.199759857941,349.199759857941,349.199759857941,349.199759857941,349.199759857941,349.199759857941,349.199759857941,349.199759857941,349.199759857941,378.794182133988,0.0375,25900,25,0.98
89,368.37,367.95,345.38,326.54287807671,349.379627449057,349.379627449057,349.379627449057,349.379627449057,349.379627449057,349.379627449057,349.379627449057,349.379627449057,349.379627449057,378.974049725104,0.0375,25900,25,0.98
90,368.37,367.98,345.39,326.704228772672,349.559420781597,349.559420781597,349.559420781597,349.559420781597,349.559420781597,349.559420781597,349.559420781597,349.559420781597,349.559420781597,379.153843057644,0.0375,25900,25,0.98
91,368.4,368.02,345.45,326.86550390251,349.739139830384,349.739139830384,349.739139830384,349.739139830384,349.739139830384,349.739139830384,349.739139830384,349.739139830384,349.739139830384,379.333562106431,0.0375,25900,25,0.98
92,368.46,368.07,345.54,327.026703453805,349.9187845703,349.9187845703,349.9187845703,349.9187845703,349.9187845703,349.9187845703,349.9187845703,349.9187845703,349.9187845703,379.513206846347,0.0375,25900,25,0.98
93,368.55,368.14,345.72,327.187827414189,350.098354976287,350.098354976287,350.098354976287,350.098354976287,350.098354976287,350.098354976287,350.098354976287,350.098354976287,350.098354976287,379.692777252334,0.0375,25900,25,0.98
94,368.57,368.22,345.84,327.348875771354,350.277851023342,350.277851023342,350.277851023342,350.277851023342,350.277851023342,350.277851023342,350.277851023342,350.277851023342,350.277851023342,379.872273299389,0.0375,25900,25,0.98
95,368.58,368.26,345.87,327.509848513046,350.457272686521,350.457272686521,350.457272686521,350.457272686521,350.457272686521,350.457272686521,350.457272686521,350.457272686521,350.457272686521,380.051694962568,0.0375,25900,25,0.98
96,368.6,368.3,345.89,327.670745627065,350.636619940937,350.636619940937,350.636619940937,350.636619940937,350.636619940937,350.636619940937,350.636619940937,350.636619940937,350.636619940937,380.231042216984,0.0375,25900,25,0.98
97,368.62,368.34,345.96,327.831567101268,350.815892761764,350.815892761764,350.815892761764,350.815892761764,350.815892761764,350.815892761764,350.815892761764,350.815892761764,350.815892761764,380.410315037811,0.0375,25900,25,0.98
98,368.64,368.4,346.01,327.992312923568,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,380.589513400276,0.0375,25900,25,0.98
99,368.67,368.45,346.07,328.152983081931,351.17421500362,351.17421500362,351.17421500362,351.174215003621,351.17421500362,351.174215003621,351.174215003621,351.174215003621,351.174215003621,380.768637279668,0.0375,25900,25,0.98
100,368.7,368.47,346.12,328.313577564382,351.353264375284,351.353264375284,351.353264375284,351.353264375284,351.353264375284,351.353264375284,351.353264375284,351.353264375284,351.353264375284,380.947686651331,0.0375,25900,25,0.98
101,368.71,368.5,346.16,328.474096358997,351.532239214623,351.532239214623,351.532239214623,351.532239214623,351.532239214623,351.532239214623,351.532239214623,351.532239214623,351.532239214623,381.126661490671,0.0375,25900,25,0.98
102,368.76,368.56,346.21,328.634539453912,351.711139497101,351.711139497101,351.711139497101,351.711139497101,351.711139497101,351.711139497101,351.711139497101,351.711139497101,351.711139497101,381.305561773148,0.0375,25900,25,0.98
103,368.83,368.62,346.23,328.794906837316,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,351.889965198234,381.484387474281,0.0375,25900,25,0.98
104,368.89,368.67,346.26,328.955198497454,352.068716293603,352.068716293603,352.068716293603,352.068716293603,352.068716293603,352.068716293603,352.068716293603,352.068716293603,352.068716293603,381.66313856965,0.0375,25900,25,0.98
105,368.97,368.72,346.3,329.115414422626,352.247392758843,352.247392758843,352.247392758843,352.247392758843,352.247392758843,352.247392758843,352.247392758843,352.247392758843,352.247392758843,381.84181503489,0.0375,25900,25,0.98
106,369.05,368.76,346.33,329.275554601189,352.425994569648,352.425994569648,352.425994569648,352.425994569648,352.425994569648,352.425994569648,352.425994569648,352.425994569648,352.425994569648,382.020416845695,0.0375,25900,25,0.98
107,369.12,368.79,346.39,329.435619021553,352.604521701771,352.604521701771,352.604521701771,352.604521701771,352.604521701771,352.604521701771,352.604521701771,352.604521701771,352.604521701771,382.198943977818,0.0375,25900,25,0.98
108,369.14,368.81,346.41,329.595607672187,352.782974131023,352.782974131023,352.782974131023,352.782974131023,352.782974131023,352.782974131023,352.782974131023,352.782974131023,352.782974131023,382.37739640707,0.0375,25900,25,0.98
109,369.14,368.84,346.45,329.755520541611,352.961351833273,352.961351833273,352.961351833273,352.961351833273,352.961351833273,352.961351833273,352.961351833273,352.961351833273,352.961351833273,382.55577410932,0.0375,25900,25,0.98
110,369.12,368.87,346.49,329.915357618406,353.139654784448,353.139654784448,353.139654784448,353.139654784448,353.139654784448,353.139654784448,353.139654784448,353.139654784448,353.139654784448,382.734077060495,0.0375,25900,25,0.98
111,369.12,368.89,346.56,330.075118891203,353.317882960533,353.317882960533,353.317882960533,353.317882960533,353.317882960533,353.317882960533,353.317882960533,353.317882960533,353.317882960533,382.91230523658,0.0375,25900,25,0.98
112,369.14,368.92,346.6,330.234804348693,353.496036337574,353.496036337574,353.496036337574,353.496036337574,353.496036337574,353.496036337574,353.496036337574,353.496036337574,353.496036337574,383.090458613621,0.0375,25900,25,0.98
113,369.15,368.94,346.62,330.39441397962,353.674114891673,353.674114891673,353.674114891673,353.674114891673,353.674114891673,353.674114891673,353.674114891673,353.674114891673,353.674114891673,383.26853716772,0.0375,25900,25,0.98
114,369.18,368.98,346.64,330.553947772784,353.85211859899,353.85211859899,353.85211859899,353.85211859899,353.85211859899,353.85211859899,353.85211859899,353.85211859899,353.85211859899,383.446540875037,0.0375,25900,25,0.98
115,369.19,369.01,346.67,330.713405717042,354.030047435746,354.030047435746,354.030047435746,354.030047435746,354.030047435747,354.030047435747,354.030047435747,354.030047435747,354.030047435747,383.624469711794,0.0375,25900,25,0.98
116,369.21,369.05,346.68,330.872787801304,354.207901378219,354.207901378219,354.207901378219,354.207901378219,354.207901378219,354.207901378219,354.207901378219,354.207901378219,354.207901378219,383.802323654266,0.0375,25900,25,0.98
117,369.24,369.09,346.7,331.032094014536,354.385680402745,354.385680402745,354.385680402745,354.385680402745,354.385680402745,354.385680402745,354.385680402745,354.385680402745,354.385680402745,383.980102678792,0.0375,25900,25,0.98
118,369.27,369.15,346.71,331.191324345763,354.56338448572,354.56338448572,354.56338448572,354.56338448572,354.56338448572,354.56338448572,354.56338448572,354.56338448572,354.56338448572,384.157806761767,0.0375,25900,25,0.98
119,369.29,369.19,346.72,331.350478784062,354.741013603597,354.741013603597,354.741013603597,354.741013603597,354.741013603597,354.741013603597,354.741013603597,354.741013603597,354.741013603597,384.335435879644,0.0375,25900,25,0.98
120,369.33,369.24,346.77,331.509557318567,354.91856773289,354.91856773289,354.91856773289,354.91856773289,354.91856773289,354.91856773289,354.91856773289,354.91856773289,354.91856773289,384.512990008937,0.0375,25900,25,0.98
121,369.36,369.27,346.76,331.668559938465,355.096046850168,355.096046850168,355.096046850168,355.096046850168,355.096046850168,355.096046850168,355.096046850168,355.096046850168,355.096046850168,384.690469126215,0.0375,25900,25,0.98
122,369.4,369.32,346.75,331.827486633004,355.273450932063,355.273450932063,355.273450932063,355.273450932063,355.273450932063,355.273450932063,355.273450932063,355.273450932063,355.273450932063,384.86787320811,0.0375,25900,25,0.98
123,369.46,369.37,346.79,331.986337391481,355.450779955262,355.450779955262,355.450779955262,355.450779955262,355.450779955262,355.450779955262,355.450779955262,355.450779955262,355.450779955262,385.045202231309,0.0375,25900,25,0.98
124,369.52,369.41,346.83,332.145112203255,355.628033896514,355.628033896514,355.628033896514,355.628033896514,355.628033896515,355.628033896515,355.628033896515,355.628033896515,355.628033896515,385.222456172562,0.0375,25900,25,0.98
125,369.6,369.46,346.88,332.303811057736,355.805212732625,355.805212732625,355.805212732625,355.805212732625,355.805212732625,355.805212732625,355.805212732625,355.805212732625,355.805212732625,385.399635008672,0.0375,25900,25,0.98
126,369.66,369.5,346.95,332.462433944391,355.98231644046,355.98231644046,355.98231644046,355.98231644046,355.982316440459,355.982316440459,355.982316440459,355.982316440459,355.982316440459,385.576738716507,0.0375,25900,25,0.98
127,369.71,369.53,346.99,332.620980852742,356.159344996942,356.159344996942,356.159344996942,356.159344996942,356.159344996942,356.159344996942,356.159344996942,356.159344996942,356.159344996942,385.753767272989,0.0375,25900,25,0.98
128,369.75,369.57,347.01,332.779451772369,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,385.930720655102,0.0375,25900,25,0.98
129,369.82,369.61,347.03,332.937846692905,356.51317656384,356.51317656384,356.51317656384,356.51317656384,356.51317656384,356.51317656384,356.51317656384,356.51317656384,356.51317656384,386.107598839887,0.0375,25900,25,0.98
130,369.9,369.63,347.06,333.096165604039,356.689979528398,356.689979528398,356.689979528398,356.689979528398,356.689979528398,356.689979528398,356.689979528398,356.689979528398,356.689979528398,386.284401804445,0.0375,25900,25,0.98
131,369.93,369.66,347.1,333.254408495517,356.866707249889,356.866707249889,356.866707249889,356.866707249889,356.866707249889,356.866707249889,356.866707249889,356.866707249889,356.866707249889,386.461129525936,0.0375,25900,25,0.98
132,369.96,369.68,347.16,333.412575357139,357.043359705532,357.043359705532,357.043359705532,357.043359705532,357.043359705532,357.043359705532,357.043359705532,357.043359705532,357.043359705532,386.637781981579,0.0375,25900,25,0.98
133,369.98,369.72,347.21,333.570666178761,357.219936872604,357.219936872604,357.219936872604,357.219936872604,357.219936872604,357.219936872604,357.219936872604,357.219936872604,357.219936872604,386.814359148651,0.0375,25900,25,0.98
134,370.02,369.75,347.25,333.728680950295,357.396438728442,357.396438728442,357.396438728442,357.396438728442,357.396438728442,357.396438728442,357.396438728442,357.396438728442,357.396438728442,386.990861004489,0.0375,25900,25,0.98
135,370.06,369.78,347.26,333.886619661708,357.572865250442,357.572865250442,357.572865250442,357.572865250442,357.572865250442,357.572865250442,357.572865250442,357.572865250442,357.572865250442,387.167287526489,0.0375,25900,25,0.98
136,370.12,369.83,347.29,334.044482303024,357.749216416059,357.749216416059,357.749216416059,357.749216416059,357.749216416059,357.749216416059,357.749216416059,357.749216416059,357.749216416059,387.343638692106,0.0375,25900,25,0.98
137,370.18,369.88,347.29,334.202268864321,357.925492202808,357.925492202808,357.925492202808,357.925492202808,357.925492202808,357.925492202808,357.925492202808,357.925492202808,357.925492202808,387.519914478855,0.0375,25900,25,0.98
138,370.27,369.91,347.27,334.359979335734,358.101692588261,358.101692588261,358.101692588261,358.101692588261,358.101692588261,358.101692588261,358.101692588261,358.101692588261,358.101692588261,387.696114864309,0.0375,25900,25,0.98
139,370.36,369.96,347.22,334.517613707452,358.277817550052,358.277817550052,358.277817550052,358.277817550052,358.277817550052,358.277817550052,358.277817550052,358.277817550052,358.277817550052,387.872239826099,0.0375,25900,25,0.98
140,370.39,369.97,347.2,334.675171969721,358.453867065872,358.453867065872,358.453867065872,358.453867065872,358.453867065872,358.453867065872,358.453867065872,358.453867065872,358.453867065872,388.048289341919,0.0375,25900,25,0.98
