Time,TC1_tip,TC2,TC3,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
18,367.14,364.69,319.36,377.942378659363,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,407.170518745108,462.112170906056,0.0375,25900,3,0.98
19,367.13,364.81,319.52,378.077143374088,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,407.323440539269,462.265092700217,0.0375,25900,3,0.98
20,367.1,364.93,319.65,378.211831505692,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,407.476282943852,462.417935104801,0.0375,25900,3,0.98
21,367.07,365.04,319.8,378.346443060457,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,407.629045954733,462.570698115682,0.0375,25900,3,0.98
22,367.06,365.12,319.91,378.480978044719,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,407.781729567845,462.723381728793,0.0375,25900,3,0.98
23,367.04,365.16,320.1,378.615436464859,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,407.934333779181,462.875985940129,0.0375,25900,3,0.98
24,367.04,365.16,320.26,378.749818327313,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,408.086858584794,463.028510745743,0.0375,25900,3,0.98
25,367.1,365.2,320.4,378.884123638563,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,408.239303980799,463.180956141748,0.0375,25900,3,0.98
26,367.16,365.34,320.64,379.018352405141,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,408.391669963369,463.333322124318,0.0375,25900,3,0.98
27,367.12,365.44,320.91,379.15250463363,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,408.543956528737,463.485608689685,0.0375,25900,3,0.98
28,367.11,365.49,321.05,379.286580330661,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,408.696163673195,463.637815834144,0.0375,25900,3,0.98
29,367.11,365.52,321.28,379.420579502917,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,408.848291393097,463.789943554046,0.0375,25900,3,0.98
30,367.11,365.56,321.44,379.554502157128,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,409.000339684855,463.941991845803,0.0375,25900,3,0.98
31,367.13,365.61,321.5,379.688348300074,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,409.152308544941,464.09396070589,0.0375,25900,3,0.98
32,367.13,365.63,321.49,379.822117938586,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,409.304197969888,464.245850130836,0.0375,25900,3,0.98
33,367.14,365.66,321.52,379.955811079544,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,409.456007956286,464.397660117235,0.0375,25900,3,0.98
34,367.16,365.71,321.55,380.089427729874,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,409.607738500788,464.549390661736,0.0375,25900,3,0.98
35,367.14,365.78,321.64,380.222967896557,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,409.759389600104,464.701041761052,0.0375,25900,3,0.98
36,367.07,365.75,321.75,380.356431586619,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,409.910961251005,464.852613411953,0.0375,25900,3,0.98
37,366.96,365.68,321.86,380.489818807138,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,410.062453450321,465.004105611269,0.0375,25900,3,0.98
38,366.87,365.65,322.0,380.623129565239,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,410.213866194942,465.15551835589,0.0375,25900,3,0.98
39,366.84,365.68,322.23,380.756363868096,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,410.365199481817,465.306851642765,0.0375,25900,3,0.98
40,366.84,365.72,322.46,380.889521722935,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,410.516453307955,465.458105468904,0.0375,25900,3,0.98
41,366.86,365.75,322.67,381.022603137029,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,410.667627670425,465.609279831373,0.0375,25900,3,0.98
42,366.86,365.78,322.81,381.1556081177,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,410.818722566354,465.760374727303,0.0375,25900,3,0.98
43,366.88,365.81,322.86,381.28853667232,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,410.969737992931,465.911390153879,0.0375,25900,3,0.98
44,366.96,365.91,322.8,381.421388808309,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,411.120673947401,466.062326108349,0.0375,25900,3,0.98
45,367.18,366.0,322.71,381.554164533137,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,411.271530427071,466.213182588019,0.0375,25900,3,0.98
46,367.21,366.02,322.65,381.686863854322,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,411.422307429306,466.363959590255,0.0375,25900,3,0.98
47,367.16,366.12,322.64,381.819486779432,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,411.573004951532,466.514657112481,0.0375,25900,3,0.98
48,367.13,366.17,322.63,381.952033316083,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,411.723622991233,466.665275152181,0.0375,25900,3,0.98
49,367.08,366.19,322.62,382.084503471939,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,411.874161545952,466.815813706901,0.0375,25900,3,0.98
50,367.05,366.16,322.68,382.216897254715,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,412.024620613293,466.966272774241,0.0375,25900,3,0.98
51,367.01,366.11,322.75,382.349214672173,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,412.175000190917,467.116652351865,0.0375,25900,3,0.98
52,367.04,366.05,322.8,382.481455732123,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,412.325300276546,467.266952437495,0.0375,25900,3,0.98
53,367.09,366.16,322.91,382.613620442428,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,412.475520867961,467.41717302891,0.0375,25900,3,0.98
54,367.16,366.2,323.04,382.745708810993,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,412.625661963002,467.567314123951,0.0375,25900,3,0.98
55,367.21,366.22,323.12,382.877720845776,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,412.775723559567,467.717375720516,0.0375,25900,3,0.98
56,367.27,366.19,323.18,383.009656554784,412.925705655615,412.925705655615,412.925705655615,412.925705655615,412.925705655615,412.925705655615,412.925705655615,412.925705655615,412.925705655615,467.867357816564,0.0375,25900,3,0.98
57,367.26,366.13,323.24,383.14151594607,413.075608249163,413.075608249163,413.075608249163,413.075608249163,413.075608249163,413.075608249163,413.075608249163,413.075608249163,413.075608249163,468.017260410112,0.0375,25900,3,0.98
58,367.22,366.13,323.3,383.273299027736,413.225431338287,413.225431338287,413.225431338287,413.225431338287,413.225431338287,413.225431338287,413.225431338287,413.225431338287,413.225431338287,468.167083499236,0.0375,25900,3,0.98
59,367.18,366.09,323.45,383.405005807934,413.375174921124,413.375174921124,413.375174921124,413.375174921124,413.375174921124,413.375174921124,413.375174921124,413.375174921124,413.375174921124,468.316827082072,0.0375,25900,3,0.98
60,367.15,366.08,323.61,383.536636294863,413.524838995866,413.524838995866,413.524838995866,413.524838995866,413.524838995866,413.524838995866,413.524838995866,413.524838995866,413.524838995866,468.466491156815,0.0375,25900,3,0.98
61,367.13,366.11,323.82,383.66819049677,413.674423560769,413.674423560769,413.674423560769,413.674423560769,413.674423560769,413.674423560769,413.674423560769,413.674423560769,413.674423560769,468.616075721717,0.0375,25900,3,0.98
62,367.05,366.06,324.01,383.799668421951,413.823928614143,413.823928614143,413.823928614143,413.823928614143,413.823928614143,413.823928614143,413.823928614143,413.823928614143,413.823928614143,468.765580775092,0.0375,25900,3,0.98
63,366.92,365.97,324.11,383.931070078751,413.973354154361,413.973354154361,413.973354154361,413.973354154361,413.973354154361,413.973354154361,413.973354154361,413.973354154361,413.973354154361,468.915006315309,0.0375,25900,3,0.98
64,366.81,365.91,324.11,384.062395475562,414.122700179853,414.122700179853,414.122700179853,414.122700179853,414.122700179853,414.122700179853,414.122700179853,414.122700179853,414.122700179853,469.064352340801,0.0375,25900,3,0.98
65,366.69,365.88,324.14,384.193644620825,414.271966689108,414.271966689108,414.271966689108,414.271966689108,414.271966689108,414.271966689108,414.271966689108,414.271966689108,414.271966689108,469.213618850057,0.0375,25900,3,0.98
66,366.64,365.9,324.12,384.324817523028,414.421153680675,414.421153680675,414.421153680675,414.421153680675,414.421153680675,414.421153680675,414.421153680675,414.421153680675,414.421153680675,469.362805841623,0.0375,25900,3,0.98
67,366.66,365.89,324.15,384.455914190708,414.57026115316,414.57026115316,414.57026115316,414.57026115316,414.57026115316,414.57026115316,414.57026115316,414.57026115316,414.57026115316,469.511913314108,0.0375,25900,3,0.98
68,366.7,365.84,324.15,384.586934632451,414.719289105228,414.719289105228,414.719289105228,414.719289105228,414.719289105228,414.719289105228,414.719289105228,414.719289105228,414.719289105228,469.660941266177,0.0375,25900,3,0.98
69,366.73,365.75,324.15,384.717878856888,414.868237535606,414.868237535606,414.868237535606,414.868237535606,414.868237535606,414.868237535606,414.868237535606,414.868237535606,414.868237535606,469.809889696555,0.0375,25900,3,0.98
70,366.77,365.76,324.14,384.848746872702,415.017106443076,415.017106443076,415.017106443076,415.017106443076,415.017106443076,415.017106443076,415.017106443076,415.017106443076,415.017106443076,469.958758604024,0.0375,25900,3,0.98
71,366.81,365.84,324.15,384.97953868862,415.165895826479,415.165895826479,415.165895826479,415.165895826479,415.165895826479,415.165895826479,415.165895826479,415.165895826479,415.165895826479,470.107547987428,0.0375,25900,3,0.98
72,366.84,365.92,324.12,385.11025431342,415.314605684718,415.314605684718,415.314605684718,415.314605684718,415.314605684718,415.314605684718,415.314605684718,415.314605684718,415.314605684718,470.256257845666,0.0375,25900,3,0.98
73,366.84,365.98,324.2,385.240893755926,415.463236016751,415.463236016751,415.463236016751,415.463236016751,415.463236016751,415.463236016751,415.463236016751,415.463236016751,415.463236016751,470.404888177699,0.0375,25900,3,0.98
74,366.92,366.03,324.33,385.37145702501,415.611786821596,415.611786821596,415.611786821596,415.611786821596,415.611786821596,415.611786821596,415.611786821596,415.611786821596,415.611786821596,470.553438982545,0.0375,25900,3,0.98
75,367.0,366.02,324.44,385.501944129593,415.760258098331,415.760258098331,415.760258098331,415.760258098331,415.760258098331,415.760258098331,415.760258098331,415.760258098331,415.760258098331,470.701910259279,0.0375,25900,3,0.98
76,367.0,365.96,324.51,385.632355078643,415.90864984609,415.90864984609,415.90864984609,415.90864984609,415.90864984609,415.90864984609,415.90864984609,415.90864984609,415.90864984609,470.850302007039,0.0375,25900,3,0.98
77,367.02,365.95,324.52,385.762689881175,416.056962064068,416.056962064068,416.056962064068,416.056962064068,416.056962064068,416.056962064068,416.056962064068,416.056962064068,416.056962064068,470.998614225017,0.0375,25900,3,0.98
78,367.06,365.98,324.55,385.892948546251,416.205194751517,416.205194751517,416.205194751517,416.205194751517,416.205194751517,416.205194751517,416.205194751517,416.205194751517,416.205194751517,471.146846912465,0.0375,25900,3,0.98
79,367.11,366.01,324.62,386.023131082985,416.353347907748,416.353347907748,416.353347907748,416.353347907748,416.353347907748,416.353347907748,416.353347907748,416.353347907748,416.353347907748,471.295000068696,0.0375,25900,3,0.98
80,367.19,366.07,324.66,386.153237500533,416.501421532131,416.501421532131,416.501421532131,416.501421532131,416.501421532131,416.501421532131,416.501421532131,416.501421532131,416.501421532131,471.443073693079,0.0375,25900,3,0.98
81,367.2,366.14,324.68,386.283267808102,416.649415624092,416.649415624092,416.649415624092,416.649415624092,416.649415624092,416.649415624092,416.649415624092,416.649415624092,416.649415624092,471.591067785041,0.0375,25900,3,0.98
82,367.17,366.19,324.73,386.413222014945,416.79733018312,416.79733018312,416.79733018312,416.79733018312,416.79733018312,416.79733018312,416.79733018312,416.79733018312,416.79733018312,471.738982344069,0.0375,25900,3,0.98
83,367.16,366.2,324.75,386.543100130362,416.945165208759,416.945165208759,416.945165208759,416.945165208759,416.945165208759,416.945165208759,416.945165208759,416.945165208759,416.945165208759,471.886817369707,0.0375,25900,3,0.98
84,367.18,366.18,324.73,386.672902163703,417.09292070061,417.09292070061,417.09292070061,417.09292070061,417.09292070061,417.09292070061,417.09292070061,417.09292070061,417.09292070061,472.034572861559,0.0375,25900,3,0.98
85,367.2,366.16,324.71,386.802628124362,417.240596658337,417.240596658337,417.240596658337,417.240596658337,417.240596658337,417.240596658337,417.240596658337,417.240596658337,417.240596658337,472.182248819285,0.0375,25900,3,0.98
86,367.21,366.14,324.7,386.932278021783,417.388193081659,417.388193081659,417.388193081659,417.388193081659,417.388193081659,417.388193081659,417.388193081659,417.388193081659,417.388193081659,472.329845242607,0.0375,25900,3,0.98
87,367.19,366.09,324.72,387.061851865456,417.535709970353,417.535709970353,417.535709970353,417.535709970353,417.535709970353,417.535709970353,417.535709970353,417.535709970353,417.535709970353,472.477362131302,0.0375,25900,3,0.98
88,367.21,366.05,324.82,387.191349664918,417.683147324257,417.683147324257,417.683147324257,417.683147324257,417.683147324257,417.683147324257,417.683147324257,417.683147324257,417.683147324257,472.624799485205,0.0375,25900,3,0.98
89,367.22,366.19,324.97,387.320771429755,417.830505143264,417.830505143264,417.830505143264,417.830505143264,417.830505143264,417.830505143264,417.830505143264,417.830505143264,417.830505143264,472.772157304213,0.0375,25900,3,0.98
90,367.17,366.4,325.03,387.450117169597,417.977783427328,417.977783427328,417.977783427328,417.977783427328,417.977783427328,417.977783427328,417.977783427328,417.977783427328,417.977783427328,472.919435588276,0.0375,25900,3,0.98
91,367.04,366.48,325.08,387.579386894124,418.124982176459,418.124982176459,418.124982176459,418.124982176459,418.124982176459,418.124982176459,418.124982176459,418.124982176459,418.124982176459,473.066634337407,0.0375,25900,3,0.98
92,366.98,366.47,325.11,387.708580613061,418.272101390725,418.272101390725,418.272101390725,418.272101390725,418.272101390725,418.272101390725,418.272101390725,418.272101390725,418.272101390725,473.213753551674,0.0375,25900,3,0.98
93,366.97,366.42,325.19,387.837698336182,418.419141070255,418.419141070255,418.419141070255,418.419141070255,418.419141070255,418.419141070255,418.419141070255,418.419141070255,418.419141070255,473.360793231204,0.0375,25900,3,0.98
94,366.99,366.41,325.33,387.966740073307,418.566101215234,418.566101215234,418.566101215234,418.566101215234,418.566101215234,418.566101215234,418.566101215234,418.566101215234,418.566101215234,473.507753376182,0.0375,25900,3,0.98
95,367.01,366.39,325.48,388.095705834301,418.712981825904,418.712981825904,418.712981825904,418.712981825904,418.712981825904,418.712981825904,418.712981825904,418.712981825904,418.712981825904,473.654633986852,0.0375,25900,3,0.98
96,367.04,366.37,325.66,388.224595629081,418.859782902566,418.859782902566,418.859782902566,418.859782902566,418.859782902566,418.859782902566,418.859782902566,418.859782902566,418.859782902566,473.801435063515,0.0375,25900,3,0.98
97,367.07,366.38,325.8,388.353409467604,419.006504445581,419.006504445581,419.006504445581,419.006504445581,419.006504445581,419.006504445581,419.006504445581,419.006504445581,419.006504445581,473.948156606529,0.0375,25900,3,0.98
98,367.09,366.42,325.99,388.482147359881,419.153146455364,419.153146455364,419.153146455364,419.153146455364,419.153146455364,419.153146455364,419.153146455364,419.153146455364,419.153146455364,474.094798616312,0.0375,25900,3,0.98
99,367.12,366.38,326.18,388.610809315963,419.299708932391,419.299708932391,419.299708932391,419.299708932391,419.299708932391,419.299708932391,419.299708932391,419.299708932391,419.299708932391,474.241361093339,0.0375,25900,3,0.98
100,367.17,366.35,326.35,388.739395345953,419.446191877195,419.446191877195,419.446191877195,419.446191877195,419.446191877195,419.446191877195,419.446191877195,419.446191877195,419.446191877195,474.387844038143,0.0375,25900,3,0.98
101,367.21,366.34,326.48,388.867905459998,419.592595290366,419.592595290366,419.592595290366,419.592595290366,419.592595290366,419.592595290366,419.592595290366,419.592595290366,419.592595290366,474.534247451315,0.0375,25900,3,0.98
102,367.25,366.42,326.61,388.996339668292,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,419.738919172554,474.680571333502,0.0375,25900,3,0.98
103,367.3,366.48,326.71,389.124697981076,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,419.885163524463,474.826815685412,0.0375,25900,3,0.98
104,367.3,366.59,326.81,389.252980408637,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,420.03132834686,474.972980507808,0.0375,25900,3,0.98
105,367.33,366.68,326.93,389.38118696131,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,420.177413640564,475.119065801512,0.0375,25900,3,0.98
106,367.34,366.68,326.97,389.509317649473,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,420.323419406456,475.265071567404,0.0375,25900,3,0.98
107,367.38,366.65,327.01,389.637372483557,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,420.469345645473,475.410997806422,0.0375,25900,3,0.98
108,367.35,366.61,326.96,389.765351474031,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,420.61519235861,475.556844519558,0.0375,25900,3,0.98
109,367.39,366.58,326.96,389.893254631415,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,420.760959546919,475.702611707867,0.0375,25900,3,0.98
110,367.4,366.58,327.03,390.021081966277,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,420.906647211509,475.848299372458,0.0375,25900,3,0.98
111,367.38,366.59,327.24,390.148833489227,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,421.052255353549,475.993907514498,0.0375,25900,3,0.98
112,367.38,366.57,327.41,390.276509210924,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,421.197783974263,476.139436135212,0.0375,25900,3,0.98
113,367.56,366.52,327.43,390.404109142073,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,421.343233074934,476.284885235883,0.0375,25900,3,0.98
114,367.72,366.54,327.48,390.531633293422,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,421.488602656901,476.43025481785,0.0375,25900,3,0.98
115,367.79,366.58,327.57,390.659081675771,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,421.633892721562,476.575544882511,0.0375,25900,3,0.98
116,367.93,366.62,327.56,390.78645429996,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,421.779103270372,476.72075543132,0.0375,25900,3,0.98
117,367.95,366.66,327.46,390.913751176878,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,421.924234304841,476.865886465789,0.0375,25900,3,0.98
118,367.89,366.65,327.37,391.04097231746,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,422.06928582654,477.010937987488,0.0375,25900,3,0.98
119,367.87,366.57,327.34,391.168117732686,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,422.214257837095,477.155909998043,0.0375,25900,3,0.98
120,367.89,366.48,327.48,391.295187433582,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,422.359150338189,477.300802499138,0.0375,25900,3,0.98
121,367.95,366.45,327.67,391.422181431221,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,422.503963331564,477.445615492512,0.0375,25900,3,0.98
122,367.97,366.4,327.85,391.549099736719,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,422.648696819017,477.590348979965,0.0375,25900,3,0.98
123,367.97,366.27,327.96,391.675942361241,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,422.793350802403,477.735002963352,0.0375,25900,3,0.98
124,368.04,366.14,328.02,391.802709315996,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,422.937925283636,477.879577444584,0.0375,25900,3,0.98
125,368.07,366.01,328.04,391.929400612238,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,423.082420264683,478.024072425632,0.0375,25900,3,0.98
126,367.99,366.09,328.03,392.056016261268,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,423.226835747572,478.168487908521,0.0375,25900,3,0.98
127,367.94,366.18,328.05,392.182556274431,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,423.371171734386,478.312823895334,0.0375,25900,3,0.98
128,367.93,366.32,328.1,392.309020663119,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,423.515428227264,478.457080388213,0.0375,25900,3,0.98
129,367.92,366.45,328.15,392.435409438769,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,423.659605228405,478.601257389354,0.0375,25900,3,0.98
