Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
13,360.13,359.35,359.28,359.09,353.04,341.753148630404,366.37282407042,366.373279746083,366.373735421747,366.37419109741,365.770266387701,365.684255344573,365.684255344573,365.684255344573,365.684255344573,378.06077754119,0.084,25900,25,0.98
14,360.16,359.4,359.32,359.14,353.1,341.820966376199,366.448766187522,366.449191772055,366.449617356588,366.450042941121,365.848712922022,365.762839323408,365.762839323408,365.762839323408,365.762839323408,378.139361520025,0.084,25900,25,0.98
15,360.18,359.45,359.37,359.24,353.15,341.888757380318,366.524680959648,366.525077460416,366.525473961184,366.525870461953,365.927129660194,365.84139260311,365.84139260311,365.84139260311,365.84139260311,378.217914799727,0.084,25900,25,0.98
16,360.2,359.5,359.41,359.33,353.21,341.956521647009,366.600568391514,366.600936818132,366.601305244751,366.601673671369,366.005515496139,365.919915197134,365.919915197134,365.919915197134,365.919915197134,378.296437393751,0.084,25900,25,0.98
17,360.25,359.57,359.48,359.4,353.28,342.024259180362,366.676428487889,366.676769852511,366.677111217132,366.677452581753,366.083870445256,365.998407119778,365.998407119778,365.998407119778,365.998407119778,378.374929316395,0.084,25900,25,0.98
18,360.28,359.65,359.54,359.48,353.28,342.091969984742,366.752261253476,366.752576570323,366.75289188717,366.753207204016,366.162194521859,366.07686838427,366.07686838427,366.07686838427,366.07686838427,378.453390580887,0.084,25900,25,0.98
19,360.3,359.7,359.56,359.56,353.25,342.159654064362,366.82806669303,366.828356978668,366.828647264307,366.828937549945,366.240487741083,366.155299004647,366.155299004647,366.155299004647,366.155299004647,378.531821201264,0.084,25900,25,0.98
20,360.31,359.76,359.61,359.65,353.25,342.227311423497,366.903844811298,366.904111084545,366.904377357792,366.904643631039,366.318750117937,366.233698994822,366.233698994822,366.233698994822,366.233698994822,378.610221191439,0.084,25900,25,0.98
21,360.32,359.81,359.65,359.71,353.28,342.294942066435,366.979595613033,366.97983889494,366.980082176848,366.980325458756,366.396981667503,366.312068368779,366.312068368779,366.312068368779,366.312068368779,378.688590565396,0.084,25900,25,0.98
22,360.33,359.87,359.69,359.78,353.32,342.362545997484,367.055319102995,367.055540416832,367.05576173067,367.055983044507,366.475182404935,366.39040714057,366.39040714057,366.39040714057,366.39040714057,378.766929337187,0.084,25900,25,0.98
23,360.35,359.91,359.77,359.87,353.37,342.43012322097,367.131015285948,367.131215657177,367.131416028406,367.131616399635,366.553352345435,366.468715324297,366.468715324297,366.468715324297,366.468715324297,378.845237520914,0.084,25900,25,0.98
24,360.37,359.94,359.83,359.96,353.42,342.497673741237,367.20668416666,367.206864622919,367.207045079179,367.207225535438,366.631491504273,366.546992934127,366.546992934127,366.546992934127,366.546992934127,378.923515130744,0.084,25900,25,0.98
25,360.4,359.98,359.9,360.04,353.49,342.565197562643,367.282325749907,367.282487320996,367.282648892085,367.282810463174,366.709599896793,366.625239984299,366.625239984299,366.625239984299,366.625239984299,379.001762180916,0.084,25900,25,0.98
26,360.44,360.06,359.97,360.13,353.54,342.632694689567,367.35794004047,367.358083758329,367.358227476189,367.358371194048,366.787679645661,366.703456489111,366.703456489111,366.703456489111,366.703456489111,379.079978685728,0.084,25900,25,0.98
27,360.5,360.14,360.04,360.22,353.56,342.700165126405,367.433527043135,367.433653941823,367.43378084051,367.433907739198,366.865728669992,366.781642462909,366.781642462909,366.781642462909,366.781642462909,379.158164659526,0.084,25900,25,0.98
28,360.54,360.19,360.09,360.27,353.55,342.767608877571,367.509086762694,367.50919787837,367.509308994046,367.509420109723,366.94374696342,366.859797920106,366.859797920106,366.859797920106,366.859797920106,379.236320116723,0.084,25900,25,0.98
29,360.58,360.22,360.12,360.37,353.54,342.835025947496,367.584619203944,367.584715574857,367.584811945769,367.584908316682,367.021734541547,366.937922875184,366.937922875184,366.937922875184,366.937922875184,379.314445071801,0.084,25900,25,0.98
30,360.62,360.27,360.16,360.46,353.56,342.902416340628,367.66012437169,367.660207038151,367.660289704612,367.660372371074,367.099691420026,367.016017342675,367.016017342675,367.016017342675,367.016017342675,379.392539539292,0.084,25900,25,0.98
31,360.66,360.31,360.19,360.55,353.58,342.969780061434,367.73560227074,367.735672275111,367.735742279482,367.735812283852,367.177617614576,367.094081337173,367.094081337173,367.094081337173,367.094081337173,379.47060353379,0.084,25900,25,0.98
32,360.71,360.33,360.19,360.6,353.6,343.037117114396,367.811052905913,367.811111292584,367.811169679256,367.811228065927,367.255513140977,367.172114873333,367.172114873333,367.172114873333,367.172114873333,379.54863706995,0.084,25900,25,0.98
33,360.75,360.36,360.2,360.65,353.64,343.104427504018,367.886476282028,367.886524097402,367.886571912775,367.886619728149,367.333378015062,367.25011796586,367.25011796586,367.25011796586,367.25011796586,379.626640162477,0.084,25900,25,0.98
34,360.78,360.41,360.23,360.68,353.68,343.180772614921,367.971996516216,367.971996516216,367.971996516216,367.971996516216,367.369260024185,367.286787390686,367.286787390686,367.286787390686,367.286787390686,379.663309587303,0.084,25900,25,0.98
35,360.79,360.43,360.32,360.71,353.75,343.246931853813,368.046142102727,368.046142102727,368.046142102727,368.046142102727,367.452111520203,367.369697488137,367.369697488137,367.369697488137,367.369697488137,379.746219684754,0.084,25900,25,0.98
36,360.8,360.44,360.41,360.75,353.81,343.31306235538,368.120257196784,368.120257196784,368.120257196784,368.120257196784,367.534952140858,367.452596731041,367.452596731041,367.452596731041,367.452596731041,379.829118927658,0.084,25900,25,0.98
37,360.81,360.47,360.46,360.79,353.86,343.379164131244,368.194341809361,368.194341809361,368.194341809361,368.194341809361,367.617781897056,367.535485132618,367.535485132618,367.535485132618,367.535485132618,379.912007329235,0.084,25900,25,0.98
38,360.84,360.51,360.5,360.84,353.89,343.445237193021,368.268395951432,368.268395951432,368.268395951432,368.268395951432,367.700600792627,367.618362696604,367.618362696604,367.618362696604,367.618362696604,379.994884893221,0.084,25900,25,0.98
39,360.86,360.54,360.54,360.89,353.9,343.511281552332,368.342419633971,368.342419633971,368.342419633971,368.342419633971,367.783408831395,367.701229426733,367.701229426733,367.701229426733,367.701229426733,380.07775162335,0.084,25900,25,0.98
40,360.88,360.59,360.57,360.97,353.89,343.57729722079,368.416412867951,368.416412867951,368.416412867951,368.416412867951,367.866206017183,367.78408532674,367.78408532674,367.78408532674,367.78408532674,380.160607523357,0.084,25900,25,0.98
41,360.91,360.64,360.6,361.05,353.88,343.64328421001,368.490375664347,368.490375664347,368.490375664347,368.490375664347,367.948992353812,367.866930400353,367.866930400353,367.866930400353,367.866930400353,380.24345259697,0.084,25900,25,0.98
42,360.95,360.68,360.64,361.1,353.85,343.709242531606,368.564308034132,368.564308034132,368.564308034132,368.564308034132,368.031767845099,367.949764651301,367.949764651301,367.949764651301,367.949764651301,380.326286847918,0.084,25900,25,0.98
43,360.96,360.72,360.68,361.17,353.81,343.775172197189,368.639473647592,368.641035727538,368.642597807485,368.644159887431,368.114532494862,368.032588083311,368.032588083311,368.032588083311,368.032588083311,380.409110279928,0.084,25900,25,0.98
44,361.0,360.77,360.73,361.25,353.77,343.84201538426,368.714649176822,368.716517589461,368.7183860021,368.720254414738,368.192886047473,368.111067548245,368.111067548245,368.111067548245,368.111067548245,380.487589744862,0.084,25900,25,0.98
45,361.02,360.81,360.78,361.31,353.75,343.909044618408,368.789735309101,368.791539574827,368.793343840552,368.795148106277,368.270216242951,368.188539013249,368.188539013249,368.188539013249,368.188539013249,380.565061209866,0.084,25900,25,0.98
46,361.02,360.84,360.81,361.37,353.73,343.976047202421,368.864794205688,368.866535412058,368.868276618428,368.870017824799,368.347515490717,368.265979740925,368.265979740925,368.265979740925,368.265979740925,380.642501937542,0.084,25900,25,0.98
47,361.04,360.88,360.86,361.41,353.74,344.043023140659,368.93982587127,368.941505107868,368.943184344467,368.944863581066,368.424783808834,368.343389748106,368.343389748106,368.343389748106,368.343389748106,380.719911944723,0.084,25900,25,0.98
48,361.06,360.93,360.93,361.44,353.75,344.109972437498,369.014830310544,369.016448668971,369.018067027398,369.019685385826,368.5020225046,368.420769051705,368.420769051705,368.420769051705,368.420769051705,380.797291248322,0.084,25900,25,0.98
49,361.07,360.93,360.99,361.46,353.76,344.176895097331,369.089807528216,369.091366102072,369.092924675928,369.094483249784,368.579231079007,368.498117668692,368.498117668692,368.498117668692,368.498117668692,380.874639865309,0.084,25900,25,0.98
50,361.08,360.94,361.04,361.47,353.77,344.243791124592,369.164757528995,369.16625741383,369.167757298664,369.169257183499,368.656408766862,368.575435616002,368.575435616002,368.575435616002,368.575435616002,380.951957812619,0.084,25900,25,0.98
51,361.07,360.96,361.09,361.48,353.78,344.3106605237,369.239680317608,369.241122610959,369.242564904309,369.24400719766,368.733555586551,368.652722910771,368.652722910771,368.652722910771,368.652722910771,381.029245107388,0.084,25900,25,0.98
52,361.08,360.98,361.15,361.5,353.8,344.377503299129,369.314575898783,369.315961700098,369.317347501414,369.31873330273,368.810671556359,368.729979570035,368.729979570035,368.729979570035,368.729979570035,381.106501766652,0.084,25900,25,0.98
53,361.09,361.02,361.24,361.53,353.8,344.444319455354,369.389444277257,369.390774687912,369.392105098567,369.393435509221,368.887756694705,368.807205610957,368.807205610957,368.807205610957,368.807205610957,381.183727807574,0.084,25900,25,0.98
54,361.06,361.05,361.31,361.57,353.78,344.511108996881,369.464285457779,369.465561581037,369.466837704294,369.468113827551,368.964811020015,368.884401050711,368.884401050711,368.884401050711,368.884401050711,381.260923247328,0.084,25900,25,0.98
55,361.07,361.08,361.35,361.63,353.78,344.577871928307,369.539099445082,369.540322385953,369.541545326823,369.542768267694,369.041834550426,368.961565906184,368.961565906184,368.961565906184,368.961565906184,381.338088102801,0.084,25900,25,0.98
56,361.08,361.12,361.4,361.68,353.8,344.644608253943,369.613886243999,369.615057109757,369.616227975515,369.617398841273,369.118827305575,369.038700195738,369.038700195738,369.038700195738,369.038700195738,381.415222392355,0.084,25900,25,0.98
57,361.1,361.16,361.46,361.74,353.82,344.71131797858,369.688645859235,369.689765758595,369.690885657954,369.692005557314,369.195789302962,369.115803935633,369.115803935633,369.115803935633,369.115803935633,381.49232613225,0.084,25900,25,0.98
58,361.1,361.21,361.5,361.81,353.81,344.778001106721,369.763378295597,369.764448339238,369.765518382878,369.766588426518,369.272721365155,369.192877143626,369.192877143626,369.192877143626,369.192877143626,381.569399340243,0.084,25900,25,0.98
59,361.11,361.25,361.53,361.89,353.78,344.844657642973,369.838083557876,369.83910485827,369.840126158665,369.84114745906,369.349623916727,369.269919837115,369.269919837115,369.269919837115,369.269919837115,381.646442033732,0.084,25900,25,0.98
60,361.12,361.28,361.58,361.96,353.75,344.911287591952,369.912761650873,369.913735322296,369.914708993719,369.915682665142,369.426495755613,369.346932033605,369.346932033605,369.346932033605,369.346932033605,381.723454230222,0.084,25900,25,0.98
61,361.12,361.33,361.62,362.02,353.76,344.977890958311,369.987412579395,369.988339737876,369.989266896357,369.990194054837,369.503336900569,369.423913750575,369.423913750575,369.423913750575,369.423913750575,381.800435947192,0.084,25900,25,0.98
62,361.11,361.36,361.67,362.05,353.78,345.044467746709,370.062036348264,370.062918111588,370.063799874912,370.064681638236,369.580147370456,369.500865005602,369.500865005602,369.500865005602,369.500865005602,381.877387202219,0.084,25900,25,0.98
63,361.08,361.39,361.7,362.07,353.82,345.111017961829,370.136632962305,370.137470449993,370.138307937681,370.139145425368,369.656927184162,369.577785816294,369.577785816294,369.577785816294,369.577785816294,381.954308012911,0.084,25900,25,0.98
64,361.06,361.42,361.7,362.1,353.86,345.177541608375,370.211202426357,370.211996759642,370.212791092926,370.213585426211,369.733676360618,369.654676200294,369.654676200294,369.654676200294,369.654676200294,382.031198396911,0.084,25900,25,0.98
65,361.08,361.45,361.72,362.13,353.92,345.244038691072,370.285744745266,370.286497047082,370.287249348899,370.288001650715,369.810394918811,369.731536175307,369.731536175307,369.731536175307,369.731536175307,382.108058371924,0.084,25900,25,0.98
66,361.08,361.48,361.73,362.17,353.94,345.310509214663,370.360259923886,370.360971318845,370.361682713805,370.362394108764,369.887082877756,369.808365759058,369.808365759058,369.808365759058,369.808365759058,382.184887955675,0.084,25900,25,0.98
67,361.1,361.52,361.75,362.21,353.95,345.376953183917,370.434747967083,370.435419581455,370.436091195828,370.4367628102,369.963740256512,369.88516496932,369.88516496932,369.88516496932,369.88516496932,382.261687165937,0.084,25900,25,0.98
68,361.12,361.54,361.79,362.27,353.96,345.443370603611,370.509208879731,370.509841841446,370.51047480316,370.511107764875,370.040368028511,369.961933823949,369.961933823949,369.961933823949,369.961933823949,382.338456020566,0.084,25900,25,0.98
69,361.16,361.59,361.84,362.33,353.99,345.509761478559,370.583642666712,370.584238105303,370.584833543895,370.585428982486,370.116966266493,370.038672340753,370.038672340753,370.038672340753,370.038672340753,382.41519453737,0.084,25900,25,0.98
70,361.2,361.63,361.89,362.36,354.02,345.576125813578,370.65804933292,370.658608379552,370.659167426183,370.659726472814,370.193533970461,370.115380537683,370.115380537683,370.115380537683,370.115380537683,382.4919027343,0.084,25900,25,0.98
71,361.27,361.67,361.94,362.43,354.09,345.642463613518,370.732428883258,370.732952670675,370.733476458092,370.734000245509,370.270071159646,370.192058432664,370.192058432664,370.192058432664,370.192058432664,382.568580629281,0.084,25900,25,0.98
72,361.33,361.73,362.0,362.49,354.17,345.708774883241,370.806781322637,370.807270985165,370.807760647693,370.808250310221,370.346577853356,370.26870604369,370.26870604369,370.26870604369,370.26870604369,382.645228240307,0.084,25900,25,0.98
73,361.37,361.77,362.05,362.55,354.2,345.775059627632,370.881106655979,370.881563329504,370.882020003029,370.882476676553,370.423054070941,370.345323388798,370.345323388798,370.345323388798,370.345323388798,382.721845585415,0.084,25900,25,0.98
74,361.41,361.8,362.1,362.59,354.22,345.841317851597,370.955404888215,370.955829710162,370.95625453211,370.956679354057,370.49949983178,370.421910486051,370.421910486051,370.421910486051,370.421910486051,382.798432682668,0.084,25900,25,0.98
75,361.45,361.83,362.15,362.64,354.24,345.907549560064,371.029676024284,371.030070133596,371.030464242909,371.030858352222,370.575915155275,370.498467353537,370.498467353537,370.498467353537,370.498467353537,382.874989550154,0.084,25900,25,0.98
76,361.51,361.87,362.19,362.66,354.25,345.973754757946,371.103920069147,371.104284606335,371.104649143524,371.105013680712,370.652300061062,370.57499400957,370.57499400957,370.57499400957,370.57499400957,382.951516206187,0.084,25900,25,0.98
77,361.54,361.91,362.17,362.68,354.26,346.039933450295,371.178137027736,371.178473134642,371.178809241548,371.179145348454,370.7286545682,370.651490471897,370.651490471897,370.651490471897,370.651490471897,383.028012668514,0.084,25900,25,0.98
78,361.54,361.95,362.13,362.7,354.28,346.106085642009,371.252326905048,371.252635725146,371.252944545244,371.253253365342,370.80498036072,370.727956759182,370.727956759182,370.727956759182,370.727956759182,383.104478955799,0.084,25900,25,0.98
79,361.55,362.0,362.13,362.7,354.3,346.172211338124,371.326489706054,371.32677238422,371.327055062385,371.327337740551,370.881276038961,370.804392889534,370.804392889534,370.804392889534,370.804392889534,383.180915086151,0.084,25900,25,0.98
80,361.56,362.07,362.16,362.72,354.33,346.238310543662,371.400625435743,371.400883118295,371.401140800848,371.4013984834,370.957541366361,370.880798881264,370.880798881264,370.880798881264,370.880798881264,383.257321077881,0.084,25900,25,0.98
81,361.6,362.13,362.23,362.74,354.35,346.304383263668,371.474734099114,371.474967933795,371.475201768476,371.475435603158,371.033776362598,370.957174752707,370.957174752707,370.957174752707,370.957174752707,383.333696949324,0.084,25900,25,0.98
82,361.63,362.16,362.25,362.75,354.35,346.370429503208,371.548815701175,371.549026837132,371.54923797309,371.549449109047,371.109981047385,371.033520522234,371.033520522234,371.033520522234,371.033520522234,383.410042718851,0.084,25900,25,0.98
83,361.64,362.17,362.27,362.77,354.36,346.436449267364,371.622870246947,371.623059834727,371.623249422507,371.623439010287,371.186155440504,371.109836208281,371.109836208281,371.109836208281,371.109836208281,383.486358404898,0.084,25900,25,0.98
84,361.66,362.19,362.29,362.79,354.36,346.502442561242,371.696897741456,371.697066932972,371.697236124488,371.697405316003,371.262299561726,371.186121829273,371.186121829273,371.186121829273,371.186121829273,383.56264402589,0.084,25900,25,0.98
85,361.69,362.22,362.33,362.79,354.36,346.568409389964,371.770898189743,371.77104813827,371.771198086796,371.771348035322,371.338413430894,371.262377403709,371.262377403709,371.262377403709,371.262377403709,383.638899600325,0.084,25900,25,0.98
86,361.72,362.22,362.37,362.81,354.33,346.634349758675,371.844871596857,371.845003457011,371.845135317166,371.845267177321,371.41449706788,371.33860295011,371.33860295011,371.33860295011,371.33860295011,383.715125146727,0.084,25900,25,0.98
87,361.73,362.2,362.4,362.81,354.29,346.700263672539,371.918817967854,371.918932895579,371.919047823304,371.919162751029,371.49055148745,371.414798487029,371.414798487029,371.414798487029,371.414798487029,383.791320683645,0.084,25900,25,0.98
88,361.73,362.2,362.45,362.83,354.27,346.766151136733,371.992737307806,371.992836460359,371.992935612913,371.993034765466,371.566576584614,371.490964033075,371.490964033075,371.490964033075,371.490964033075,383.867486229692,0.084,25900,25,0.98
89,361.71,362.21,362.51,362.85,354.27,346.832012156465,372.06662962179,372.06671415772,372.066798693651,372.066883229582,371.642571498254,371.567099606865,371.567099606865,371.567099606865,371.567099606865,383.943621803482,0.084,25900,25,0.98
90,361.74,362.26,362.57,362.86,354.31,346.897846736957,372.140494914894,372.140565994029,372.140637073163,372.140708152297,371.718536248402,371.64320522706,371.64320522706,371.64320522706,371.64320522706,384.019727423677,0.084,25900,25,0.98
91,361.77,362.3,362.61,362.86,354.36,346.963654883446,372.21433319222,372.214391975651,372.214450759082,372.214509542512,371.794470855139,371.719280912367,371.719280912367,371.719280912367,371.719280912367,384.095803108984,0.084,25900,25,0.98
92,361.78,362.34,362.65,362.88,354.41,347.029436601197,372.288144458876,372.288192108942,372.288239759008,372.288287409074,371.870375338569,371.795326681515,371.795326681515,371.795326681515,371.795326681515,384.171848878132,0.084,25900,25,0.98
93,361.8,362.37,362.69,362.9,354.48,347.09519189549,372.361928719981,372.361966400252,372.362004080523,372.362041760794,371.946249718828,371.871342553265,371.871342553265,371.871342553265,371.871342553265,384.247864749882,0.084,25900,25,0.98
94,361.81,362.38,362.72,362.93,354.54,347.168663040967,372.444351484483,372.444351484483,372.444351484483,372.444351484483,371.981737107,371.907534404193,371.907534404193,371.907534404193,371.907534404193,384.28405660081,0.084,25900,25,0.98
95,361.81,362.42,362.76,362.97,354.57,347.233221948643,372.516804731903,372.516804731903,372.516804731903,372.516804731903,372.063481442662,371.989336301679,371.989336301679,371.989336301679,371.989336301679,384.365858498296,0.084,25900,25,0.98
96,361.82,362.45,362.78,363.02,354.56,347.297752848506,372.589228189196,372.589228189196,372.589228189196,372.589228189196,372.145215239092,372.071127682891,372.071127682891,372.071127682891,372.071127682891,384.447649879508,0.084,25900,25,0.98
97,361.83,362.49,362.82,363.07,354.55,347.362255752016,372.66162186726,372.66162186726,372.66162186726,372.66162186726,372.226938499957,372.152908551397,372.152908551397,372.152908551397,372.152908551397,384.529430748014,0.084,25900,25,0.98
98,361.81,362.53,362.87,363.11,354.51,347.426730670638,372.733985776991,372.733985776991,372.733985776991,372.733985776991,372.308651228925,372.234678910768,372.234678910768,372.234678910768,372.234678910768,384.611201107385,0.084,25900,25,0.98
99,361.8,362.57,362.94,363.18,354.55,347.491177615828,372.806319929289,372.806319929289,372.806319929289,372.806319929289,372.39035342966,372.31643876457,372.31643876457,372.31643876457,372.31643876457,384.692960961187,0.084,25900,25,0.98
100,361.79,362.58,362.98,363.23,354.6,347.555596599044,372.878624335047,372.878624335047,372.878624335047,372.878624335047,372.472045105824,372.398188116367,372.398188116367,372.398188116367,372.398188116367,384.774710312984,0.084,25900,25,0.98
101,361.8,362.59,363.03,363.25,354.66,347.619987631743,372.951332800246,372.951868255229,372.952403710212,372.952939165194,372.553726261078,372.479926969722,372.479926969722,372.479926969722,372.479926969722,384.856449166339,0.084,25900,25,0.98
102,361.84,362.61,363.08,363.26,354.77,347.684786116236,373.025121518419,373.026959240291,373.028796962164,373.030634684036,372.6331128554,372.559402839963,372.559402839963,372.559402839963,372.559402839963,384.93592503658,0.084,25900,25,0.98
103,361.88,362.64,363.12,363.28,354.87,347.750315947299,373.098623799547,373.100394861144,373.10216592274,373.103936984337,372.708497593557,372.634931959092,372.634931959092,372.634931959092,372.634931959092,385.011454155709,0.084,25900,25,0.98
104,361.9,362.65,363.15,363.32,354.96,347.815819342339,373.172099081299,373.173804696606,373.175510311914,373.177215927221,372.783852000507,372.710430954152,372.710430954152,372.710430954152,372.710430954152,385.086953150769,0.084,25900,25,0.98
105,361.92,362.68,363.2,363.36,355.06,347.881296306612,373.245547368732,373.247188752915,373.248830137097,373.250471521279,372.859176434636,372.785899845639,372.785899845639,372.785899845639,372.785899845639,385.162422042256,0.084,25900,25,0.98
106,361.93,362.7,363.22,363.41,355.13,347.946746845384,373.318968666925,373.320547036335,373.322125405744,373.323703775154,372.934472055016,372.861338654161,372.861338654161,372.861338654161,372.861338654161,385.237860850778,0.084,25900,25,0.98
107,361.9,362.73,363.28,363.47,355.27,348.012170963939,373.392362980966,373.393879553128,373.395396125289,373.396912697451,373.009737398946,372.936747400355,372.936747400355,372.936747400355,372.936747400355,385.313269596971,0.084,25900,25,0.98
108,361.89,362.77,363.32,363.54,355.41,348.077568667602,373.46573031595,373.467186309515,373.468642303079,373.470098296644,373.084972488519,373.012126104794,373.012126104794,373.012126104794,373.012126104794,385.388648301411,0.084,25900,25,0.98
109,361.9,362.79,363.35,363.6,355.47,348.142939961695,373.539070676991,373.540467311761,373.54186394653,373.543260581299,373.160177345977,373.087474788199,373.087474788199,373.087474788199,373.087474788199,385.463996984816,0.084,25900,25,0.98
110,361.93,362.81,363.38,363.66,355.51,348.208284851582,373.612384069209,373.613722566082,373.615061062955,373.616399559827,373.23535199348,373.162793471208,373.162793471208,373.162793471208,373.162793471208,385.539315667825,0.084,25900,25,0.98
111,361.98,362.82,363.42,363.73,355.56,348.27360334263,373.685670497741,373.686952078729,373.688233659717,373.689515240705,373.310496453307,373.238082174578,373.238082174578,373.238082174578,373.238082174578,385.614604371195,0.084,25900,25,0.98
112,362.02,362.82,363.43,363.76,355.59,348.338895440238,373.758929967732,373.760155855932,373.761381744132,373.762607632331,373.385610747729,373.313340919057,373.313340919057,373.313340919057,373.313340919057,385.689863115673,0.084,25900,25,0.98
113,362.06,362.82,363.47,363.82,355.63,348.404161149831,373.832162484339,373.833333903898,373.834505323457,373.835676743017,373.460694898991,373.388569725364,373.388569725364,373.388569725364,373.388569725364,385.765091921981,0.084,25900,25,0.98
114,362.09,362.83,363.51,363.88,355.68,348.469400476842,373.905368052733,373.906486228864,373.907604404996,373.908722581128,373.535750306943,373.463768614332,373.463768614332,373.463768614332,373.463768614332,385.840290810949,0.084,25900,25,0.98
115,362.14,362.84,363.53,363.92,355.71,348.534613426728,373.978546678098,373.979612837054,373.98067899601,373.981745154966,373.610775995532,373.538937606792,373.538937606792,373.538937606792,373.538937606792,385.915459803409,0.084,25900,25,0.98
116,362.2,362.84,363.57,363.95,355.75,348.599800004977,374.051698365625,374.052713734668,374.053729103711,374.054744472754,373.685771596666,373.614076723555,373.614076723555,373.614076723555,373.614076723555,385.990598920172,0.084,25900,25,0.98
117,362.29,362.87,363.6,364.0,355.81,348.664960217092,374.124823120519,374.125788927914,374.126754735309,374.127720542704,373.760737132759,373.689185985485,373.689185985485,373.689185985485,373.689185985485,386.065708182102,0.084,25900,25,0.98
118,362.34,362.92,363.62,364.04,355.85,348.730094068592,374.197920948001,374.198838423011,374.199755898021,374.200673373032,373.835672626283,373.764265413498,373.764265413498,373.764265413498,373.764265413498,386.140787610116,0.084,25900,25,0.98
119,362.36,362.96,363.63,364.08,355.89,348.79520156502,374.2709918533,374.271862226165,374.272732599029,374.273602971894,373.91057809971,373.839315028518,373.839315028518,373.839315028518,373.839315028518,386.215837225135,0.084,25900,25,0.98
120,362.39,362.99,363.65,364.13,355.92,348.860282711941,374.344035841657,374.344860343573,374.345684845488,374.346509347404,373.985453575531,373.914334851479,373.914334851479,373.914334851479,373.914334851479,386.290857048096,0.084,25900,25,0.98
121,362.4,363.02,363.67,364.17,355.94,348.92533751494,374.417052918328,374.417832781438,374.418612644548,374.419392507659,374.060299076274,373.989324903357,373.989324903357,373.989324903357,373.989324903357,386.365847099974,0.084,25900,25,0.98
