Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
1,285.674684835257,300.031380415954,300.031380415954,300.031380415954,300.031380415954,300.031380415954,300.031380415954,300.031380415954,300.031380415954,321.70228283692
2,285.703818179403,300.062759863471,300.062759863471,300.062759863471,300.062759863471,300.062759863471,300.062759863471,300.062759863471,300.062759863471,321.733662284437
3,285.732950406849,300.094138342438,300.094138342438,300.094138342438,300.094138342438,300.094138342438,300.094138342438,300.094138342438,300.094138342438,321.765040763404
4,285.762081517504,300.12551585274,300.12551585274,300.12551585274,300.12551585274,300.12551585274,300.12551585274,300.12551585274,300.12551585274,321.796418273706
5,285.791211511275,300.156892394263,300.156892394263,300.156892394263,300.156892394263,300.156892394263,300.156892394263,300.156892394263,300.156892394263,321.827794815229
6,285.820340388071,300.188267966892,300.188267966892,300.188267966892,300.188267966892,300.188267966892,300.188267966892,300.188267966892,300.188267966892,321.859170387858
7,285.849468147797,300.219642570513,300.219642570513,300.219642570513,300.219642570513,300.219642570513,300.219642570513,300.219642570513,300.219642570513,321.890544991479
8,285.878594790361,300.251016205012,300.251016205012,300.251016205012,300.251016205012,300.251016205012,300.251016205012,300.251016205012,300.251016205012,321.921918625978
9,285.907720315672,300.282388870274,300.282388870274,300.282388870274,300.282388870274,300.282388870274,300.282388870274,300.282388870274,300.282388870274,321.95329129124
10,285.936844723637,300.313760566184,300.313760566184,300.313760566184,300.313760566184,300.313760566184,300.313760566184,300.313760566184,300.313760566184,321.98466298715
11,285.965968014163,300.345131292629,300.345131292629,300.345131292629,300.345131292629,300.345131292629,300.345131292629,300.345131292629,300.345131292629,322.016033713595
12,285.995090187158,300.376501049494,300.376501049494,300.376501049494,300.376501049494,300.376501049494,300.376501049494,300.376501049494,300.376501049494,322.04740347046
13,286.024211242529,300.407869836665,300.407869836665,300.407869836665,300.407869836665,300.407869836665,300.407869836665,300.407869836665,300.407869836665,322.078772257631
14,286.053331180185,300.439237654028,300.439237654028,300.439237654028,300.439237654028,300.439237654028,300.439237654028,300.439237654028,300.439237654028,322.110140074994
15,286.082450000031,300.470604501468,300.470604501468,300.470604501468,300.470604501468,300.470604501468,300.470604501468,300.470604501468,300.470604501468,322.141506922434
16,286.111567701977,300.50197037887,300.50197037887,300.50197037887,300.50197037887,300.50197037887,300.50197037887,300.50197037887,300.50197037887,322.172872799836
17,286.140684285929,300.533335286121,300.533335286121,300.533335286121,300.533335286121,300.533335286121,300.533335286121,300.533335286121,300.533335286121,322.204237707087
18,286.169799751796,300.564699223106,300.564699223106,300.564699223106,300.564699223106,300.564699223106,300.564699223106,300.564699223106,300.564699223106,322.235601644072
19,286.198914099485,300.596062189711,300.596062189711,300.596062189711,300.596062189711,300.596062189711,300.596062189711,300.596062189711,300.596062189711,322.266964610677
20,286.228027328903,300.627424185822,300.627424185822,300.627424185822,300.627424185822,300.627424185822,300.627424185822,300.627424185822,300.627424185822,322.298326606788
21,286.257139439958,300.658785211324,300.658785211324,300.658785211324,300.658785211324,300.658785211324,300.658785211324,300.658785211324,300.658785211324,322.32968763229
22,286.286250432558,300.690145266103,300.690145266103,300.690145266103,300.690145266103,300.690145266103,300.690145266103,300.690145266103,300.690145266103,322.361047687069
23,286.31536030661,300.721504350044,300.721504350044,300.721504350044,300.721504350044,300.721504350044,300.721504350044,300.721504350044,300.721504350044,322.39240677101
24,286.344469062023,300.752862463034,300.752862463034,300.752862463034,300.752862463034,300.752862463034,300.752862463034,300.752862463034,300.752862463034,322.423764884
25,286.373576698703,300.784219604958,300.784219604958,300.784219604958,300.784219604958,300.784219604958,300.784219604958,300.784219604958,300.784219604958,322.455122025924
26,286.402683216559,300.815575775702,300.815575775702,300.815575775702,300.815575775702,300.815575775702,300.815575775702,300.815575775702,300.815575775702,322.486478196668
27,286.431788615497,300.846930975151,300.846930975151,300.846930975151,300.846930975151,300.846930975151,300.846930975151,300.846930975151,300.846930975151,322.517833396117
28,286.460892895426,300.878285203192,300.878285203192,300.878285203192,300.878285203192,300.878285203192,300.878285203192,300.878285203192,300.878285203192,322.549187624158
29,286.489996056254,300.90963845971,300.90963845971,300.90963845971,300.90963845971,300.90963845971,300.90963845971,300.90963845971,300.90963845971,322.580540880676
30,286.519098097888,300.94099074459,300.94099074459,300.94099074459,300.94099074459,300.94099074459,300.94099074459,300.94099074459,300.94099074459,322.611893165556
31,286.548199020236,300.972342057719,300.972342057719,300.972342057719,300.972342057719,300.972342057719,300.972342057719,300.972342057719,300.972342057719,322.643244478685
32,286.577298823205,301.003692398982,301.003692398982,301.003692398982,301.003692398982,301.003692398982,301.003692398982,301.003692398982,301.003692398982,322.674594819948
33,286.606397506704,301.035041768266,301.035041768266,301.035041768266,301.035041768266,301.035041768266,301.035041768266,301.035041768266,301.035041768266,322.705944189232
34,286.635495070639,301.066390165454,301.066390165454,301.066390165454,301.066390165454,301.066390165454,301.066390165454,301.066390165454,301.066390165454,322.73729258642
35,286.66459151492,301.097737590435,301.097737590435,301.097737590435,301.097737590435,301.097737590435,301.097737590435,301.097737590435,301.097737590435,322.768640011401
36,286.693686839453,301.129084043093,301.129084043093,301.129084043093,301.129084043093,301.129084043093,301.129084043093,301.129084043093,301.129084043093,322.799986464059
37,286.722781044147,301.160429523314,301.160429523314,301.160429523314,301.160429523314,301.160429523314,301.160429523314,301.160429523314,301.160429523314,322.83133194428
38,286.751874128908,301.191774030983,301.191774030983,301.191774030983,301.191774030983,301.191774030983,301.191774030983,301.191774030983,301.191774030983,322.862676451949
39,286.780966093645,301.223117565988,301.223117565988,301.223117565988,301.223117565988,301.223117565988,301.223117565988,301.223117565988,301.223117565988,322.894019986954
40,286.810056938267,301.254460128213,301.254460128213,301.254460128212,301.254460128212,301.254460128212,301.254460128212,301.254460128212,301.254460128212,322.925362549178
41,286.83914666268,301.285801717544,301.285801717544,301.285801717544,301.285801717544,301.285801717544,301.285801717544,301.285801717544,301.285801717544,322.95670413851
42,286.868235266792,301.317142333867,301.317142333867,301.317142333867,301.317142333867,301.317142333867,301.317142333867,301.317142333867,301.317142333867,322.988044754833
43,286.897322750511,301.348481977068,301.348481977068,301.348481977068,301.348481977068,301.348481977068,301.348481977068,301.348481977068,301.348481977068,323.019384398034
44,286.926409113745,301.379820647032,301.379820647032,301.379820647032,301.379820647032,301.379820647032,301.379820647032,301.379820647032,301.379820647032,323.050723067998
45,286.955494356402,301.411158343646,301.411158343646,301.411158343646,301.411158343646,301.411158343646,301.411158343646,301.411158343646,301.411158343646,323.082060764612
46,286.984578478389,301.442495066795,301.442495066795,301.442495066795,301.442495066795,301.442495066795,301.442495066795,301.442495066795,301.442495066795,323.113397487761
47,287.013661479615,301.473830816366,301.473830816366,301.473830816366,301.473830816366,301.473830816366,301.473830816366,301.473830816366,301.473830816366,323.144733237332
48,287.042743359987,301.505165592243,301.505165592243,301.505165592243,301.505165592243,301.505165592243,301.505165592243,301.505165592243,301.505165592243,323.176068013209
49,287.071824119414,301.536499394313,301.536499394313,301.536499394313,301.536499394313,301.536499394313,301.536499394313,301.536499394313,301.536499394313,323.207401815279
50,287.100903757803,301.567832222461,301.567832222461,301.567832222461,301.567832222461,301.567832222461,301.567832222461,301.567832222461,301.567832222461,323.238734643427
51,287.129982275062,301.599164076574,301.599164076574,301.599164076574,301.599164076574,301.599164076574,301.599164076574,301.599164076574,301.599164076574,323.27006649754
52,287.159059671098,301.630494956538,301.630494956538,301.630494956538,301.630494956538,301.630494956538,301.630494956538,301.630494956538,301.630494956538,323.301397377504
53,287.188135945821,301.661824862237,301.661824862237,301.661824862237,301.661824862237,301.661824862237,301.661824862237,301.661824862237,301.661824862237,323.332727283203
54,287.217211099137,301.693153793558,301.693153793558,301.693153793558,301.693153793558,301.693153793558,301.693153793558,301.693153793558,301.693153793558,323.364056214524
55,287.246285130955,301.724481750388,301.724481750388,301.724481750388,301.724481750388,301.724481750388,301.724481750388,301.724481750388,301.724481750388,323.395384171354
56,287.275358041182,301.755808732611,301.755808732611,301.755808732611,301.755808732611,301.755808732611,301.755808732611,301.755808732611,301.755808732611,323.426711153577
57,287.304429829727,301.787134740113,301.787134740113,301.787134740113,301.787134740113,301.787134740113,301.787134740113,301.787134740113,301.787134740113,323.458037161079
58,287.333500496498,301.818459772781,301.818459772781,301.818459772781,301.818459772781,301.818459772781,301.818459772781,301.818459772781,301.818459772781,323.489362193747
