Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
1,285.804425638411,300.17112569145,300.118481461379,300.075967479657,300.048709210986,300.031231289012,300.020024900137,300.014459354556,300.014459354556,304.13888354901
2,285.963237972862,300.342190564881,300.236972310049,300.151941059538,300.097422300628,300.06246505475,300.040051395092,300.028990320602,300.028990320602,304.153414515057
3,286.121987385942,300.5131946227,300.355472541268,300.227920737912,300.146139268488,300.093701297227,300.060079484975,300.043572316452,300.043572316452,304.167996510907
4,286.280673885764,300.684137867348,300.473982150295,300.303906513049,300.194860114126,300.124940016455,300.080109169897,300.058196305561,300.058196305561,304.182620500016
5,286.43929748047,300.855020301296,300.592501132392,300.379898383218,300.243584837104,300.15618121245,300.10014044997,300.072856898847,300.072856898847,304.197281093301
6,286.597858178232,301.025841927048,300.71102948282,300.455896346691,300.292313436983,300.187424885223,300.120173325305,300.087550409435,300.087550409435,304.211974603889
7,286.756355987248,301.196602747138,300.829567196843,300.531900401737,300.341045913325,300.218671034787,300.140207796012,300.102274108998,300.102274108998,304.226698303452
8,286.91479091575,301.367302764133,300.948114269726,300.607910546628,300.389782265691,300.249919661157,300.160243862203,300.117025872572,300.117025872572,304.241450067027
9,287.073162971996,301.537941980631,301.066670696736,300.683926779635,300.438522493643,300.281170764346,300.18028152399,300.131803984274,300.131803984274,304.256228178728
10,287.231472164275,301.70852039926,301.18523647314,300.759949099031,300.487266596742,300.312424344366,300.200320781484,300.14660702077,300.14660702077,304.271031215225
11,287.389718500903,301.879038022681,301.303811594208,300.835977503087,300.53601457455,300.343680401231,300.220361634795,300.161433776545,300.161433776545,304.285857971
12,287.547901990225,302.049494853585,301.422396055211,300.912011990078,300.58476642663,300.374938934954,300.240404084036,300.176283213444,300.176283213444,304.300707407898
13,287.706022640618,302.219890894698,301.540989851421,300.988052558275,300.633522152543,300.406199945549,300.260448129316,300.191154425213,300.191154425213,304.315578619667
14,287.863845209163,302.389972618723,301.659594085314,301.064102340516,300.682277188104,300.437465761205,300.28049272671,300.20604710658,300.20604710658,304.330471301034
15,288.021822109977,302.560227574382,301.778206662177,301.140155110844,300.731040157128,300.46873195903,300.300539897926,300.220959572724,300.220959572724,304.345383767179
16,288.17973602419,302.730421560597,301.896828566338,301.216213933478,300.779806975108,300.500000642717,300.320588666598,300.235891658971,300.235891658971,304.360315853426
17,288.337586960197,302.900554580091,302.015459793114,301.292278806721,300.82857764162,300.531271812281,300.34063903284,300.250842785282,300.250842785282,304.375266979737
18,288.495374926421,303.070626635618,302.134100337823,301.368349728874,300.87735215624,300.562545467734,300.360690996769,300.2658124234,300.2658124234,304.390236617854
19,288.652158459352,303.239622900967,302.252751438667,301.444426122455,300.926137997802,300.593819391483,300.380744417715,300.280800671711,300.280800671711,304.405224866165
20,288.809769590299,303.409518104796,302.371410712463,301.520508862271,300.974920943682,300.625097991871,300.40079951495,300.295805936542,300.295805936542,304.420230130996
21,288.967317638913,303.579352199899,302.490079294622,301.59659762162,301.023707770636,300.656379087169,300.420856204753,300.31082837252,300.31082837252,304.435252566974
22,289.124802613597,303.749125188989,302.608757180494,301.672692398834,301.072498478236,300.687662677389,300.440914487264,300.325867597947,300.325867597947,304.450291792401
23,289.282224522782,303.918837074812,302.727444365419,301.748793192244,301.121293066053,300.718948762544,300.460974362637,300.340923257401,300.340923257401,304.465347451856
24,289.439583374929,304.088487860144,302.84614084472,301.824900000182,301.170091533661,300.750237342647,300.481035831037,300.355995018863,300.355995018863,304.480419213318
25,289.59687917853,304.258077547798,302.964846613701,301.901012820981,301.218893880632,300.78152841771,300.501098892654,300.371082571258,300.371082571258,304.495506765712
26,289.754111942105,304.427606140614,303.083561667638,301.977131652974,301.267700106539,300.812821987747,300.521163547695,300.386185622347,300.386185622347,304.510609816801
27,289.908999186733,304.594612511278,303.202287320247,302.05324705353,301.316503590934,300.844117327371,300.541232059248,300.401304598685,300.401304598685,304.525728793139
28,290.066019990693,304.763926190855,303.321021013367,302.129377203097,301.365316989745,300.875415650872,300.561300000089,300.416437850355,300.416437850355,304.54086204481
29,290.222977680745,304.933178669395,303.439766891744,302.205513334109,301.41413424216,300.906716454456,300.5813695362,300.431585819713,300.431585819713,304.556010014167
30,290.379872265342,305.102369949656,303.558522913073,302.281655444929,301.462955347766,300.938019738144,300.601440667931,300.446748273833,300.446748273833,304.571172468288
31,290.53670375297,305.27150003443,303.677288442965,302.357803533919,301.511780306149,300.969325501952,300.621513395678,300.461924991538,300.461924991538,304.586349185993
