Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
823,351.67,352.71,356.3,357.51,357.31,359.49,358.04,359.56,374.97,411.43,378.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.602541768033,439.953364631662,355.396617445669,314.847984818772,303.323910645943,300.699402370777,300.145118463561,300.030053864987,300.006249261168,300.001560102443,300.001741934272
824,351.62,352.66,356.28,357.49,357.3,359.48,358.04,359.56,375.08,411.54,378.99,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.68381766928,440.064187053832,355.473190843042,314.876787048723,303.331437358542,300.701064760929,300.145467790856,300.030126287346,300.006264371975,300.001564056247,300.001745288798
825,351.6,352.64,356.27,357.47,357.29,359.46,358.04,359.57,375.15,411.6,379.09,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.764976506103,440.174891464494,355.549745154798,314.905609084513,303.33897488523,300.702730163273,300.145817794355,300.030198851739,300.006279512632,300.001568018133,300.001748650244
826,351.57,352.6,356.26,357.46,357.29,359.46,358.04,359.58,375.21,411.59,379.2,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.846018505958,440.285478011746,355.626280311693,314.934450882646,303.346523228413,300.704398582172,300.146168475395,300.030271558469,300.006294683206,300.001571988116,300.001752018623
827,351.53,352.58,356.24,357.45,357.27,359.45,358.03,359.58,375.27,411.64,379.31,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,427.926943890123,440.395946849224,355.702796245816,314.963312399736,303.354082390453,300.706070021982,300.146519835315,300.03034440784,300.00630988376,300.001575966216,300.001755393952
828,351.49,352.54,356.22,357.43,357.27,359.44,358.04,359.59,375.35,411.51,379.43,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.007752884795,440.506298125203,355.779292888618,314.992193592292,303.36165237367,300.707744487064,300.146871875456,300.030417400157,300.00632511436,300.001579952448,300.001758776245
829,351.46,352.52,356.2,357.41,357.26,359.43,358.04,359.61,375.41,411.42,379.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.088445704915,440.616531997836,355.855770173676,315.021094417036,303.369233180348,300.709421981768,300.147224597161,300.030490535723,300.006340375072,300.001583946832,300.001762165518
830,351.43,352.49,356.19,357.4,357.25,359.42,358.04,359.61,375.48,411.65,379.66,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.169022594383,440.726648596595,355.932228029966,315.050014830184,303.3768248127,300.711102510446,300.147578001775,300.030563814846,300.006355665959,300.001587949384,300.001765561784
831,351.4,352.46,356.17,357.39,357.24,359.42,358.03,359.62,375.53,411.97,379.74,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.249483757961,440.836648088885,356.008666393258,315.078954788605,303.384427272939,300.712786077448,300.147932090646,300.030637237831,300.006370987089,300.001591960121,300.001768965059
832,351.34,352.42,356.14,357.38,357.22,359.41,358.03,359.63,375.64,412.11,379.88,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.329829419927,440.946530622021,356.085085196307,315.107914248867,303.392040563214,300.714472687118,300.148286865121,300.030710804985,300.006386338526,300.001595979062,300.001772375359
833,351.29,352.36,356.12,357.36,357.21,359.39,358.02,359.63,375.74,412.31,380.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.410059811555,441.056296335603,356.161484370887,315.136893167398,303.399664685621,300.716162343799,300.148642326551,300.030784516616,300.006401720336,300.001600006225,300.001775792697
834,351.26,352.33,356.1,357.34,357.19,359.38,358.01,359.63,375.8,412.23,380.11,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.490175142986,441.165945389749,356.237863852539,315.165891500981,303.40729964224,300.717855051832,300.14899847629,300.030858373033,300.006417132586,300.001604041626,300.00177921709
835,351.21,352.31,356.09,357.33,357.18,359.37,358.01,359.63,375.86,412.5,380.21,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.570175647772,441.275477920727,356.314223573157,315.194909206019,303.414945435082,300.719550815553,300.149355315693,300.030932374544,300.006432575341,300.001608085283,300.001782648552
836,351.18,352.27,356.06,357.31,357.17,359.36,358,359.65,375.92,412.8,380.32,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.650061531185,441.384894092043,356.390563469621,315.22394623939,303.422602066145,300.721249639297,300.149712846115,300.031006521459,300.006448048667,300.001612137216,300.001786087099
837,351.15,352.25,356.05,357.3,357.16,359.34,357.99,359.66,375.99,412.92,380.4,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.729833024225,441.491788864374,356.468792995301,315.253832416486,303.429981702091,300.722785878284,300.150028095469,300.031071517729,300.006461589449,300.00161567213,300.001789084869
838,351.11,352.22,356.03,357.29,357.15,359.34,357.99,359.66,376.05,412.9,380.47,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.809490343549,441.600870924921,356.545170712966,315.282945640192,303.437648347743,300.724483453157,300.150385041902,300.031145526604,300.006477033209,300.001619716321,300.001792516869
839,351.08,352.2,356.01,357.28,357.14,359.33,357.98,359.67,376.11,412.98,380.55,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.889033703328,441.709836524277,356.621528587264,315.312078449698,303.445325818082,300.726184033822,300.150742661055,300.031219676632,300.006492506631,300.00162376854,300.001795955745
840,351.05,352.17,356,357.27,357.14,359.32,357.98,359.68,376.18,413.07,380.61,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,428.968463323686,441.818685810145,356.697866550824,315.341230802038,303.453014115824,300.727887624502,300.151100954178,300.031293968095,300.006508009775,300.001627828805,300.00179940151
841,351,352.13,355.97,357.25,357.12,359.31,357.98,359.68,376.28,412.96,380.74,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.046430803666,441.928779614863,356.774419361111,315.370426383686,303.460714773432,300.729594316687,300.151459888325,300.031368395698,300.006523541785,300.001631896924,300.001802854004
842,350.95,352.09,355.95,357.24,357.1,359.3,357.96,359.69,376.35,413.09,380.88,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.125585070501,442.037447107804,356.850726464279,315.399618690942,303.46842480581,300.731303944807,300.151819531997,300.031442970673,300.006539104517,300.001635973321,300.001806313582
843,350.91,352.06,355.92,357.23,357.09,359.29,357.96,359.69,376.42,413.18,381,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.204626081875,442.145999002995,356.927013536749,315.428830425629,303.47614567494,300.733016595732,300.152179853398,300.031517687922,300.00655469715,300.001640057811,300.001809780089
844,350.88,352.03,355.91,357.22,357.08,359.28,357.95,359.71,376.48,413.03,381.1,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.283554055557,442.254435448492,357.003280512841,315.458061544887,303.483877383387,300.734732273682,300.152540853786,300.031592547726,300.006570319742,300.001644150411,300.00181325354
845,350.85,352.01,355.89,357.22,357.06,359.27,357.94,359.73,376.54,413.05,381.19,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.362369210107,442.362756590359,357.079527326847,315.487312005837,303.491619933682,300.736450982874,300.152902534418,300.031667550368,300.006585972355,300.001648251136,300.001816733949
846,350.81,351.97,355.87,357.19,357.06,359.26,357.94,359.73,376.6,413.12,381.27,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.441071759059,442.470962579569,357.155753914252,315.516581765684,303.499373328316,300.738172727523,300.153264896555,300.031742696131,300.006601655048,300.001652360004,300.001820221329
847,350.77,351.94,355.85,357.19,357.04,359.26,357.92,359.74,376.66,413.32,381.35,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.519661918356,442.579053563722,357.231960210352,315.545870781588,303.507137569736,300.739897511843,300.153627941458,300.031817985296,300.006617367882,300.001656477029,300.001823715693
848,350.73,351.9,355.83,357.17,357.02,359.25,357.91,359.75,376.72,413.51,381.44,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.598139908888,442.687029684871,357.308146149746,315.575179010605,303.514912660347,300.741625340047,300.153991670392,300.031893418149,300.006633110917,300.001660602229,300.001827217057
849,350.7,351.88,355.81,357.16,357.01,359.24,357.91,359.76,376.79,413.86,381.54,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.676505937376,442.794891098594,357.384311669767,315.604506410056,303.522698602529,300.743356216347,300.154356084622,300.031968994973,300.006648884214,300.001664735619,300.001830725434
850,350.66,351.83,355.8,357.15,357,359.23,357.91,359.76,376.89,414.01,381.69,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.754760228037,442.902637942382,357.460456704927,315.633852936932,303.530495398598,300.745090144951,300.154721185415,300.032044716052,300.006664687834,300.001668877216,300.001834240837
851,350.62,351.8,355.77,357.13,356.98,359.23,357.9,359.78,376.98,414.03,381.79,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.832902984207,443.010270373685,357.536581193553,315.6632185486,303.538303050862,300.746827130069,300.155086974041,300.032120581674,300.006680521836,300.001673027037,300.001837763281
852,350.59,351.77,355.76,357.12,356.97,359.22,357.91,359.79,377.05,414.12,381.85,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.910934429254,443.117788529854,357.612685070802,315.692603202065,303.546121561551,300.748567175904,300.15545345177,300.032196592122,300.006696386283,300.001677185097,300.001841292779
853,350.57,351.75,355.76,357.1,356.98,359.22,357.92,359.81,377.12,414.13,381.91,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,429.988854762311,443.22519257147,357.68876827624,315.72200685477,303.5539509329,300.750310286665,300.155820619875,300.032272747685,300.006712281235,300.001681351413,300.001844829347
854,350.53,351.71,355.73,357.09,356.95,359.22,357.91,359.83,377.17,414.21,381.95,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.066664204959,443.332482635689,357.764830745656,315.751429463739,303.561791167064,300.752056466551,300.156188479632,300.032349048648,300.006728206754,300.001685526001,300.001848372996
855,350.49,351.68,355.71,357.08,356.94,359.21,357.9,359.83,377.24,414.32,382.01,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.144362967489,443.439658871087,357.840872417164,315.780870986211,303.569642266177,300.753805719764,300.156557032315,300.0324254953,300.006744162901,300.001689708878,300.001851923743
856,350.46,351.66,355.69,357.06,356.93,359.2,357.9,359.84,377.3,414.43,382.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.221951262397,443.546721422635,357.916893228592,315.810331379375,303.577504232331,300.755563278483,300.156926279204,300.032502087929,300.006760149737,300.001693900061,300.0018554816
857,350.42,351.62,355.67,357.04,356.92,359.19,357.9,359.85,377.36,414.65,382.11,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.299429289699,443.653670447768,357.992893120307,315.83981060066,303.585377067593,300.757324243047,300.157296221579,300.032578826824,300.006776167324,300.001698099565,300.001859046582
858,350.4,351.6,355.66,357.03,356.91,359.18,357.89,359.86,377.41,414.63,382.19,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.37679727934,443.76050607288,358.068872027478,315.869308606922,303.593260773946,300.759088314885,300.15766686072,300.032655712273,300.006792215724,300.001702307409,300.001862618703
859,350.35,351.56,355.63,357.02,356.89,359.18,357.9,359.87,377.51,414.47,382.33,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.45405543302,443.867228451613,358.144829890473,315.898825355547,303.601155353379,300.76085549822,300.158038197914,300.032732744568,300.006808294999,300.001706523607,300.001866197977
860,350.3,351.5,355.6,357.01,356.88,359.16,357.88,359.87,377.6,414.63,382.48,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.531203946184,443.973837744905,358.22076665127,315.928360804064,303.609060807841,300.762625797269,300.158410234443,300.032809923998,300.00682440521,300.001710748177,300.001869784419
861,350.27,351.48,355.59,356.99,356.87,359.15,357.9,359.89,377.66,414.67,382.59,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.608243041905,444.080334083544,358.296682246815,315.957914909453,303.61697713921,300.764399216254,300.158782971596,300.032887250856,300.00684054642,300.001714981136,300.001873378042
862,350.24,351.46,355.58,356.97,356.87,359.15,357.9,359.89,377.73,414.58,382.71,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.685172922623,444.186717619332,358.372576618124,315.987487629097,303.624904349347,300.76617575939,300.159156410662,300.032964725431,300.00685671869,300.0017192225,300.001876978861
863,350.21,351.43,355.56,356.96,356.85,359.14,357.89,359.9,377.78,414.42,382.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.761993805955,444.292988487656,358.44844970359,316.017078920086,303.632842440058,300.767955430894,300.159530552931,300.033042348018,300.006872922085,300.001723472286,300.001880586891
864,350.19,351.4,355.54,356.95,356.84,359.13,357.89,359.92,377.85,414.43,382.94,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.838705882106,444.399146851283,358.524301446885,316.046688740048,303.640791413141,300.769738234973,300.159905399696,300.033120118908,300.006889156665,300.001727730511,300.001884202145
865,350.15,351.35,355.52,356.93,356.81,359.12,357.88,359.94,377.91,414.34,383.06,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.915309376345,444.505192836751,358.600131785435,316.07631704592,303.64875127031,300.771524175842,300.160280952251,300.033198038395,300.006905422494,300.001731997191,300.001887824638
866,350.12,351.34,355.5,356.91,356.81,359.11,357.88,359.94,377.98,414.45,383.19,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,430.991804483225,444.611126601427,358.675940662559,316.105963795253,303.656722013277,300.773313257706,300.160657211893,300.033276106773,300.006921719635,300.001736272344,300.001891454385
867,350.09,351.31,355.48,356.9,356.79,359.11,357.86,359.95,378.02,414.47,383.27,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.068191418594,444.716948279661,358.751728017773,316.135628945172,303.664703643692,300.775105484774,300.161034179919,300.033354324337,300.00693804815,300.001740555986,300.001895091399
868,350.03,351.27,355.45,356.88,356.77,359.1,357.86,359.96,378.11,414.67,383.37,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.144470366713,444.822658038172,358.827493796749,316.165312453449,303.672696163202,300.776900861244,300.161411857629,300.033432691382,300.006954408102,300.001744848135,300.001898735695
869,349.97,351.22,355.42,356.88,356.75,359.08,357.86,359.98,378.21,414.6,383.46,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.220641558814,444.928255994648,358.90323793658,316.195014276895,303.68069957335,300.77869939132,300.161790246324,300.033511208203,300.006970799556,300.001749148807,300.001902387288
870,349.95,351.19,355.4,356.85,356.75,359.08,357.86,359.98,378.27,414.56,383.52,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.296705182168,445.03374231067,358.978960382676,316.224734373226,303.688713875711,300.780501079202,300.162169347309,300.033589875098,300.006987222573,300.00175345802,300.001906046193
871,349.91,351.16,355.38,356.84,356.73,359.07,357.85,359.99,378.33,414.53,383.61,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.372661448179,445.139117123747,359.054661076376,316.254472699674,303.696739071768,300.782305929083,300.162549161886,300.033668692362,300.007003677218,300.00175777579,300.001909712423
872,349.88,351.13,355.37,356.83,356.72,359.06,357.85,360.01,378.39,414.69,383.7,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.448510557672,445.244380580233,359.130339960914,316.28422921368,303.704775162997,300.784113945161,300.162929691364,300.033747660295,300.007020163554,300.001762102135,300.001913385994
873,349.85,351.11,355.35,356.82,356.72,359.05,357.85,360.03,378.44,415.06,383.79,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.524252723502,445.349532814158,359.205996977656,316.314003872449,303.712822150805,300.785925131624,300.163310937051,300.033826779193,300.007036681644,300.001766437071,300.00191706692
874,349.83,351.09,355.34,356.81,356.71,359.04,357.85,360.04,378.5,415.14,383.83,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.599888129462,445.454573988744,359.281632073567,316.343796633793,303.72088003661,300.787739492662,300.163692900257,300.033906049355,300.007053231554,300.001770780616,300.001920755215
875,349.8,351.06,355.34,356.8,356.71,359.03,357.85,360.05,378.56,415.15,383.86,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.675416984666,445.559504240647,359.357245191071,316.373607455004,303.728948821752,300.789557032462,300.164075582295,300.033985471082,300.007069813346,300.001775132787,300.001924450895
876,349.77,351.04,355.32,356.78,356.7,359.03,357.85,360.06,378.63,415.25,383.86,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.750839492609,445.664323711443,359.432836273845,316.403436293494,303.737028507535,300.791377755207,300.164458984477,300.034065044672,300.007086427086,300.001779493602,300.001928153974
877,349.72,351,355.29,356.76,356.68,359.01,357.84,360.08,378.72,415.31,383.88,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.826155860477,445.769032538211,359.50840526501,316.433283106598,303.745119095221,300.793201665079,300.164843108119,300.034144770426,300.007103072836,300.001783863077,300.001931864467
878,349.67,350.95,355.26,356.75,356.67,359.01,357.84,360.08,378.79,415.22,383.92,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.901366279487,445.873630874217,359.583952111012,316.463147852014,303.753238340071,300.795028766257,300.165227954539,300.034224648645,300.007119750663,300.00178824123,300.001935582389
879,349.65,350.93,355.25,356.74,356.65,359,357.85,360.09,378.85,415.22,383.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,431.976470962637,445.978118849069,359.659476754189,316.49303048695,303.761382037607,300.796859062916,300.165613525056,300.034304679632,300.007136460629,300.001792628079,300.001939307754
880,349.61,350.9,355.23,356.72,356.65,358.99,357.84,360.12,378.9,415.42,384.03,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.051470091081,446.082496625464,359.734979143363,316.522930969336,303.769536731206,300.79869255923,300.16599982099,300.034384863687,300.007153202801,300.00179702364,300.001943040577
881,349.58,350.87,355.2,356.71,356.63,358.98,357.83,360.12,378.96,415.73,384.09,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.126363878734,446.186764330694,359.810459221081,316.552849256383,303.777702421928,300.800529259369,300.166386843663,300.034465201115,300.007169977242,300.001801427931,300.001946780874
882,349.55,350.84,355.19,356.7,356.62,358.98,357.84,360.14,379.02,415.86,384.16,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.201152527061,446.290922104735,359.885916932571,316.582785305587,303.785879110802,300.802369167502,300.166774594401,300.034545692218,300.007186784019,300.00180584097,300.001950528658
883,349.53,350.82,355.18,356.69,356.62,358.97,357.84,360.15,379.09,415.98,384.23,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.275836218302,446.394970107144,359.96135222696,316.612739074869,303.794066798829,300.804212287792,300.167163074529,300.034626337301,300.007203623195,300.001810262774,300.001954283946
884,349.49,350.8,355.17,356.67,356.61,358.96,357.84,360.16,379.14,416.2,384.28,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.350415161152,446.498908468902,360.03676504843,316.642710521581,303.802265486954,300.806058624404,300.167552285374,300.034707136669,300.007220494837,300.001814693361,300.001958046752
885,349.46,350.77,355.15,356.65,356.61,358.95,357.83,360.18,379.19,416.36,384.33,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.424889556066,446.602737329141,360.112155342925,316.672699603258,303.810475176088,300.807908181495,300.167942228267,300.034788090626,300.007237399009,300.001819132748,300.001961817091
886,349.42,350.72,355.13,356.65,356.58,358.96,357.83,360.19,379.27,416.37,384.36,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.499259587112,446.706456843354,360.187523059817,316.702706277817,303.818695867115,300.809760963223,300.168332904537,300.034869199478,300.007254335777,300.001823580953,300.001965594977
887,349.37,350.69,355.1,356.63,356.57,358.95,357.84,360.21,379.35,416.38,384.37,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.573525469788,446.810067133853,360.262868142493,316.732730502473,303.826927560857,300.811616973741,300.168724315518,300.034950463532,300.007271305207,300.001828037993,300.001969380428
888,349.34,350.67,355.09,356.62,356.56,358.94,357.84,360.23,379.41,416.53,384.38,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.647687390744,446.913568352074,360.338190540157,316.762772235101,303.835170258122,300.8134762172,300.169116462545,300.035031883096,300.007288307365,300.001832503887,300.001973173456
889,349.33,350.64,355.08,356.6,356.56,358.94,357.84,360.24,379.46,416.5,384.4,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.721745536703,447.016960649253,360.41349020225,316.792831433586,303.843423959672,300.815338697746,300.169509346953,300.035113458476,300.007305342316,300.001836978652,300.001976974078
890,349.29,350.62,355.07,356.59,356.55,358.92,357.85,360.24,379.53,416.56,384.43,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.795700116688,447.120244152043,360.488767073916,316.822908055313,303.851688666218,300.817204419526,300.169902970081,300.035195189981,300.007322410128,300.001841462306,300.001980782308
891,349.27,350.59,355.04,356.57,356.54,358.92,357.84,360.26,379.57,416.7,384.44,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.869551311231,447.223419017044,360.564021106227,316.853002058339,303.859964378456,300.819073386679,300.170297333268,300.035277077919,300.007339510865,300.001845954866,300.001984598162
892,349.23,350.56,355.03,356.56,356.52,358.92,357.84,360.28,379.63,416.75,384.47,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,432.943299336615,447.326485361835,360.639252243189,316.883113399889,303.868251097013,300.820945603347,300.170692437856,300.035359122601,300.007356644595,300.00185045635,300.001988421656
893,349.21,350.54,355.01,356.56,356.51,358.91,357.84,360.31,379.68,416.82,384.51,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,433.016944377588,447.429443337366,360.714460435409,316.913264030787,303.876548822498,300.822821073661,300.171088285187,300.035441324337,300.007373811383,300.001854966778,300.001992252803
894,349.18,350.5,355,356.54,356.5,358.9,357.84,360.31,379.75,416.73,384.56,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,433.090486615619,447.532293096802,360.789645634228,316.943539761962,303.884857555496,300.824699801756,300.171484876607,300.035523683436,300.007391011298,300.001859486165,300.001996091621
895,349.13,350.47,354.97,356.54,356.5,358.9,357.84,360.33,379.83,416.66,384.67,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,433.163926244887,447.635034780126,360.864807788738,316.973832867685,303.893177296529,300.82658179176,300.171882213461,300.035606200211,300.007408244404,300.001864014531,300.001999938123
896,349.09,350.44,354.95,356.52,356.48,358.89,357.84,360.34,379.92,416.42,384.8,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,433.237263479247,447.737668504632,360.939946844094,317.004143304642,303.901508046077,300.828467047799,300.172280297098,300.035688874973,300.00742551077,300.001868551893,300.002003792326
