Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
122,357.05,361.97,366.63,370.29,371.18,376.32,403.61,381.62,376.01,362.09,0,,,,,,,,,,,0,,,,,,,,,,
123,357.04,361.96,366.61,370.29,371.18,376.35,403.73,381.73,376.19,362.11,0,,,,,,,,,,,0,,,,,,,,,,
124,357.04,361.95,366.62,370.3,371.21,376.4,403.45,381.82,376.35,362.12,0,,,,,,,,,,,0,,,,,,,,,,
125,357.03,361.95,366.61,370.31,371.23,376.45,402.61,381.99,376.46,362.12,0,,,,,,,,,,,0,,,,,,,,,,
126,357.01,361.94,366.61,370.31,371.24,376.5,401.56,382.19,376.49,362.11,0,,,,,,,,,,,0,,,,,,,,,,
127,357,361.92,366.61,370.32,371.25,376.55,400.78,382.28,376.46,362.13,0,,,,,,,,,,,0,,,,,,,,,,
128,356.98,361.9,366.61,370.32,371.26,376.59,400.3,382.29,376.42,362.15,0,,,,,,,,,,,0,,,,,,,,,,
129,356.96,361.89,366.6,370.32,371.26,376.62,400.45,382.27,376.37,362.15,0,,,,,,,,,,,0,,,,,,,,,,
130,356.93,361.88,366.61,370.33,371.28,376.67,401.09,382.26,376.32,362.16,0,,,,,,,,,,,0,,,,,,,,,,
131,356.93,361.87,366.61,370.34,371.28,376.72,402.04,382.3,376.27,362.16,0,,,,,,,,,,,0,,,,,,,,,,
132,356.92,361.86,366.61,370.35,371.28,376.76,403.13,382.4,376.22,362.16,0,,,,,,,,,,,0,,,,,,,,,,
133,356.91,361.86,366.61,370.37,371.31,376.81,404.2,382.49,376.19,362.17,0,,,,,,,,,,,0,,,,,,,,,,
134,356.89,361.85,366.61,370.36,371.32,376.85,404.75,382.55,376.24,362.2,0,,,,,,,,,,,0,,,,,,,,,,
135,356.87,361.84,366.6,370.37,371.33,376.88,404.37,382.66,376.33,362.22,0,,,,,,,,,,,0,,,,,,,,,,
136,356.86,361.84,366.61,370.38,371.35,376.9,403.76,382.77,376.47,362.26,0,,,,,,,,,,,0,,,,,,,,,,
137,356.86,361.83,366.61,370.38,371.36,376.94,403.03,382.83,376.6,362.27,0,,,,,,,,,,,0,,,,,,,,,,
138,356.85,361.82,366.62,370.39,371.36,376.98,402.22,382.86,376.62,362.27,0,,,,,,,,,,,0,,,,,,,,,,
139,356.83,361.81,366.61,370.4,371.38,377.01,401.38,382.84,376.6,362.29,0,,,,,,,,,,,0,,,,,,,,,,
140,356.8,361.79,366.61,370.41,371.38,377.03,400.76,382.81,376.57,362.32,0,,,,,,,,,,,0,,,,,,,,,,
141,356.79,361.79,366.61,370.41,371.39,377.06,400.79,382.74,376.52,362.32,0,,,,,,,,,,,0,,,,,,,,,,
142,356.78,361.77,366.63,370.42,371.41,377.1,401.79,382.68,376.39,362.37,0,,,,,,,,,,,0,,,,,,,,,,
143,356.76,361.76,366.62,370.42,371.42,377.11,403.28,382.66,376.25,362.44,0,,,,,,,,,,,0,,,,,,,,,,
144,356.75,361.75,366.63,370.42,371.44,377.15,404.35,382.71,376.19,362.47,0,,,,,,,,,,,0,,,,,,,,,,
