Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
73,372.65,373.71,375.49,377.19,377.28,379.92,378.08,379,377.35,357.15,0,,,,,,,,,,,0,,,,,,,,,,
74,372.71,373.71,375.47,377.18,377.27,379.92,378.08,379,377.29,357.29,0,,,,,,,,,,,0,,,,,,,,,,
75,372.71,373.73,375.43,377.18,377.25,379.95,378.08,379.1,377.22,357.39,0,,,,,,,,,,,0,,,,,,,,,,
76,372.69,373.72,375.39,377.16,377.2,379.98,378.12,379.13,377.18,357.55,0,,,,,,,,,,,0,,,,,,,,,,
77,372.65,373.77,375.36,377.13,377.19,380,378.22,379.15,377.14,357.69,0,,,,,,,,,,,0,,,,,,,,,,
78,372.6,373.8,375.36,377.11,377.18,380.03,378.3,379.2,377.04,357.73,0,,,,,,,,,,,0,,,,,,,,,,
79,372.52,373.81,375.36,377.1,377.18,380.05,378.35,379.17,376.94,357.78,0,,,,,,,,,,,0,,,,,,,,,,
80,372.4,373.81,375.35,377.07,377.18,380.08,378.38,379.04,376.82,357.81,0,,,,,,,,,,,0,,,,,,,,,,
81,372.27,373.8,375.35,377.05,377.21,380.1,378.34,378.99,376.7,357.85,0,,,,,,,,,,,0,,,,,,,,,,
82,372.15,373.77,375.35,377.05,377.24,380.13,378.3,379.02,376.64,357.89,0,,,,,,,,,,,0,,,,,,,,,,
83,372.01,373.7,375.34,377.06,377.26,380.16,378.27,379.04,376.52,357.87,0,,,,,,,,,,,0,,,,,,,,,,
84,371.87,373.64,375.32,377.07,377.29,380.17,378.26,379.05,376.44,357.88,0,,,,,,,,,,,0,,,,,,,,,,
85,371.71,373.57,375.3,377.12,377.34,380.19,378.24,379.01,376.37,358.02,0,,,,,,,,,,,0,,,,,,,,,,
86,371.57,373.52,375.26,377.14,377.39,380.21,378.24,378.99,376.41,358.11,0,,,,,,,,,,,0,,,,,,,,,,
87,371.48,373.49,375.24,377.19,377.42,380.23,378.24,379.04,376.56,358.15,0,,,,,,,,,,,0,,,,,,,,,,
88,371.39,373.47,375.22,377.25,377.45,380.24,378.25,379.11,376.69,358.19,0,,,,,,,,,,,0,,,,,,,,,,
89,371.32,373.47,375.21,377.29,377.48,380.26,378.24,379.23,376.81,358.19,0,,,,,,,,,,,0,,,,,,,,,,
90,371.25,373.45,375.2,377.31,377.5,380.26,378.27,379.34,376.95,358.18,0,,,,,,,,,,,0,,,,,,,,,,
91,371.19,373.46,375.18,377.33,377.51,380.24,378.29,379.42,377.06,358.17,0,,,,,,,,,,,0,,,,,,,,,,
92,371.12,373.45,375.18,377.32,377.51,380.23,378.29,379.47,377.11,358.17,0,,,,,,,,,,,0,,,,,,,,,,
93,371.02,373.46,375.17,377.31,377.51,380.22,378.3,379.5,377.11,358.15,0,,,,,,,,,,,0,,,,,,,,,,
94,370.9,373.44,375.17,377.3,377.52,380.22,378.29,379.5,377.05,358.19,0,,,,,,,,,,,0,,,,,,,,,,
95,370.83,373.45,375.19,377.29,377.53,380.21,378.28,379.48,377.05,358.25,0,,,,,,,,,,,0,,,,,,,,,,
96,370.76,373.44,375.21,377.26,377.54,380.2,378.27,379.46,377.1,358.34,0,,,,,,,,,,,0,,,,,,,,,,
97,370.66,373.43,375.22,377.24,377.54,380.2,378.26,379.43,377.13,358.36,0,,,,,,,,,,,0,,,,,,,,,,
98,370.59,373.4,375.21,377.21,377.53,380.18,378.24,379.4,377.12,358.41,0,,,,,,,,,,,0,,,,,,,,,,
99,370.52,373.38,375.23,377.18,377.52,380.17,378.24,379.42,377.15,358.44,0,,,,,,,,,,,0,,,,,,,,,,
100,370.44,373.35,375.23,377.16,377.5,380.18,378.22,379.44,377.18,358.43,0,,,,,,,,,,,0,,,,,,,,,,
101,370.37,373.3,375.24,377.15,377.5,380.17,378.23,379.48,377.18,358.41,0,,,,,,,,,,,0,,,,,,,,,,
102,370.29,373.24,375.24,377.16,377.48,380.17,378.26,379.48,377.16,358.34,0,,,,,,,,,,,0,,,,,,,,,,
103,370.23,373.17,375.24,377.15,377.47,380.17,378.31,379.48,377.1,358.36,0,,,,,,,,,,,0,,,,,,,,,,
104,370.19,373.13,375.24,377.15,377.46,380.17,378.3,379.45,377.1,358.42,0,,,,,,,,,,,0,,,,,,,,,,
105,370.16,373.11,375.26,377.14,377.46,380.18,378.29,379.42,377.17,358.49,0,,,,,,,,,,,0,,,,,,,,,,
106,370.11,373.09,375.26,377.14,377.46,380.18,378.29,379.38,377.31,358.52,0,,,,,,,,,,,0,,,,,,,,,,
107,370.08,373.07,375.26,377.14,377.44,380.18,378.26,379.36,377.43,358.53,0,,,,,,,,,,,0,,,,,,,,,,
108,370.01,373.04,375.27,377.15,377.44,380.18,378.24,379.34,377.55,358.5,0,,,,,,,,,,,0,,,,,,,,,,
109,369.96,373.01,375.28,377.16,377.43,380.18,378.23,379.34,377.57,358.44,0,,,,,,,,,,,0,,,,,,,,,,
110,369.91,373,375.27,377.16,377.43,380.17,378.21,379.37,377.5,358.41,0,,,,,,,,,,,0,,,,,,,,,,
111,369.85,372.98,375.28,377.16,377.43,380.17,378.19,379.41,377.38,358.4,0,,,,,,,,,,,0,,,,,,,,,,
112,369.76,372.95,375.26,377.16,377.43,380.15,378.16,379.41,377.24,358.28,0,,,,,,,,,,,0,,,,,,,,,,
113,369.68,372.92,375.25,377.17,377.42,380.16,378.17,379.38,377.2,358.14,0,,,,,,,,,,,0,,,,,,,,,,
114,369.63,372.9,375.24,377.18,377.42,380.14,378.15,379.38,377.18,358.05,0,,,,,,,,,,,0,,,,,,,,,,
115,369.61,372.88,375.24,377.19,377.42,380.13,378.15,379.38,377.11,357.97,0,,,,,,,,,,,0,,,,,,,,,,
116,369.57,372.86,375.23,377.19,377.41,380.13,378.16,379.4,377.04,357.87,0,,,,,,,,,,,0,,,,,,,,,,
117,369.53,372.83,375.22,377.21,377.41,380.13,378.15,379.41,376.96,357.84,0,,,,,,,,,,,0,,,,,,,,,,
118,369.5,372.82,375.21,377.23,377.4,380.12,378.15,379.41,376.88,357.88,0,,,,,,,,,,,0,,,,,,,,,,
119,369.46,372.78,375.21,377.23,377.4,380.13,378.17,379.42,376.85,357.93,0,,,,,,,,,,,0,,,,,,,,,,
120,369.41,372.76,375.19,377.24,377.38,380.13,378.18,379.49,376.87,357.9,0,,,,,,,,,,,0,,,,,,,,,,
121,369.37,372.72,375.18,377.24,377.39,380.15,378.2,379.54,376.95,357.74,0,,,,,,,,,,,0,,,,,,,,,,
122,369.32,372.7,375.17,377.25,377.37,380.16,378.22,379.62,377.09,357.51,0,,,,,,,,,,,0,,,,,,,,,,
123,369.28,372.67,375.15,377.26,377.36,380.18,378.23,379.7,377.12,357.37,0,,,,,,,,,,,0,,,,,,,,,,
124,369.25,372.66,375.14,377.26,377.36,380.19,378.27,379.75,377.13,357.22,0,,,,,,,,,,,0,,,,,,,,,,
125,369.22,372.65,375.13,377.26,377.36,380.21,378.28,379.8,377.07,357.11,0,,,,,,,,,,,0,,,,,,,,,,
126,369.2,372.64,375.12,377.27,377.36,380.22,378.31,379.81,377.1,357.05,0,,,,,,,,,,,0,,,,,,,,,,
127,369.16,372.63,375.1,377.27,377.36,380.23,378.32,379.79,377.14,357,0,,,,,,,,,,,0,,,,,,,,,,
128,369.13,372.62,375.1,377.27,377.37,380.24,378.32,379.75,377.16,356.96,0,,,,,,,,,,,0,,,,,,,,,,
129,369.08,372.59,375.09,377.27,377.35,380.23,378.33,379.71,377.2,356.89,0,,,,,,,,,,,0,,,,,,,,,,
130,369.03,372.57,375.07,377.27,377.36,380.23,378.32,379.7,377.28,356.83,0,,,,,,,,,,,0,,,,,,,,,,
131,368.97,372.55,375.06,377.26,377.36,380.23,378.31,379.73,377.34,356.74,0,,,,,,,,,,,0,,,,,,,,,,
132,368.92,372.53,375.05,377.27,377.36,380.22,378.29,379.7,377.33,356.64,0,,,,,,,,,,,0,,,,,,,,,,
133,368.88,372.51,375.05,377.26,377.36,380.22,378.3,379.64,377.28,356.54,0,,,,,,,,,,,0,,,,,,,,,,
134,368.85,372.49,375.05,377.25,377.37,380.21,378.29,379.58,377.23,356.45,0,,,,,,,,,,,0,,,,,,,,,,
135,368.83,372.47,375.05,377.25,377.37,380.21,378.31,379.53,377.18,356.33,0,,,,,,,,,,,0,,,,,,,,,,
136,368.78,372.45,375.05,377.25,377.38,380.21,378.33,379.48,377.1,356.18,0,,,,,,,,,,,0,,,,,,,,,,
137,368.76,372.44,375.05,377.26,377.38,380.21,378.35,379.45,376.92,356.05,0,,,,,,,,,,,0,,,,,,,,,,
138,368.72,372.41,375.05,377.25,377.37,380.22,378.38,379.4,376.7,356,0,,,,,,,,,,,0,,,,,,,,,,
139,368.67,372.37,375.04,377.24,377.38,380.22,378.43,379.38,376.52,356.08,0,,,,,,,,,,,0,,,,,,,,,,
140,368.63,372.32,375.02,377.23,377.37,380.23,378.41,379.44,376.53,356.2,0,,,,,,,,,,,0,,,,,,,,,,
141,368.58,372.3,375.01,377.21,377.37,380.23,378.41,379.5,376.6,356.22,0,,,,,,,,,,,0,,,,,,,,,,
142,368.57,372.29,375.01,377.22,377.38,380.24,378.39,379.52,376.7,356.21,0,,,,,,,,,,,0,,,,,,,,,,
143,368.55,372.27,375.02,377.22,377.38,380.23,378.38,379.56,376.83,356.17,0,,,,,,,,,,,0,,,,,,,,,,
144,368.52,372.25,375.01,377.21,377.38,380.24,378.36,379.54,376.93,356.09,0,,,,,,,,,,,0,,,,,,,,,,
145,368.51,372.24,375.01,377.2,377.39,380.24,378.36,379.49,376.97,356.02,0,,,,,,,,,,,0,,,,,,,,,,
146,368.48,372.24,375,377.2,377.38,380.24,378.36,379.53,376.97,355.91,0,,,,,,,,,,,0,,,,,,,,,,
147,368.47,372.22,374.99,377.2,377.38,380.24,378.34,379.56,376.91,355.87,0,,,,,,,,,,,0,,,,,,,,,,
148,368.43,372.21,374.99,377.19,377.38,380.23,378.35,379.58,376.89,355.8,0,,,,,,,,,,,0,,,,,,,,,,
149,368.4,372.18,374.99,377.2,377.39,380.23,378.37,379.54,376.94,355.69,0,,,,,,,,,,,0,,,,,,,,,,
150,368.36,372.17,374.98,377.2,377.39,380.22,378.4,379.53,376.88,355.69,0,,,,,,,,,,,0,,,,,,,,,,
151,368.34,372.14,374.96,377.19,377.38,380.23,378.39,379.54,376.79,355.74,0,,,,,,,,,,,0,,,,,,,,,,
152,368.32,372.12,374.96,377.19,377.38,380.23,378.38,379.57,376.73,355.79,0,,,,,,,,,,,0,,,,,,,,,,
153,368.27,372.1,374.94,377.19,377.37,380.23,378.4,379.63,376.74,355.85,0,,,,,,,,,,,0,,,,,,,,,,
154,368.25,372.08,374.92,377.2,377.36,380.25,378.39,379.74,376.8,355.92,0,,,,,,,,,,,0,,,,,,,,,,
155,368.24,372.05,374.92,377.2,377.36,380.26,378.4,379.8,376.88,355.97,0,,,,,,,,,,,0,,,,,,,,,,
156,368.21,372.03,374.92,377.19,377.36,380.26,378.43,379.83,377,356,0,,,,,,,,,,,0,,,,,,,,,,
157,368.16,372.01,374.89,377.2,377.35,380.27,378.43,379.85,377.08,355.99,0,,,,,,,,,,,0,,,,,,,,,,
158,368.13,371.97,374.88,377.19,377.34,380.28,378.46,379.86,377.19,355.93,0,,,,,,,,,,,0,,,,,,,,,,
159,368.1,371.96,374.87,377.2,377.34,380.28,378.48,379.88,377.22,355.91,0,,,,,,,,,,,0,,,,,,,,,,
160,368.09,371.95,374.87,377.21,377.35,380.28,378.5,379.88,377.25,355.95,0,,,,,,,,,,,0,,,,,,,,,,
161,368.05,371.94,374.87,377.21,377.35,380.28,378.52,379.9,377.26,355.94,0,,,,,,,,,,,0,,,,,,,,,,
162,368.03,371.92,374.86,377.22,377.35,380.28,378.52,379.9,377.18,355.89,0,,,,,,,,,,,0,,,,,,,,,,
163,368.01,371.9,374.85,377.22,377.34,380.27,378.52,379.91,377.06,355.81,0,,,,,,,,,,,0,,,,,,,,,,
164,367.98,371.89,374.84,377.21,377.34,380.27,378.52,379.89,376.98,355.74,0,,,,,,,,,,,0,,,,,,,,,,
165,367.96,371.86,374.83,377.21,377.34,380.27,378.53,379.87,376.96,355.69,0,,,,,,,,,,,0,,,,,,,,,,
166,367.92,371.85,374.83,377.21,377.34,380.26,378.56,379.89,376.96,355.6,0,,,,,,,,,,,0,,,,,,,,,,
167,367.9,371.82,374.82,377.21,377.34,380.26,378.61,379.92,376.93,355.55,0,,,,,,,,,,,0,,,,,,,,,,
168,367.88,371.82,374.81,377.22,377.35,380.28,378.67,379.95,376.95,355.6,0,,,,,,,,,,,0,,,,,,,,,,
169,367.87,371.8,374.8,377.22,377.35,380.29,378.7,379.97,377.02,355.67,0,,,,,,,,,,,0,,,,,,,,,,
170,367.84,371.79,374.8,377.21,377.35,380.31,378.72,379.97,377.08,355.74,0,,,,,,,,,,,0,,,,,,,,,,
171,367.83,371.78,374.79,377.22,377.35,380.31,378.74,380.01,377.18,355.76,0,,,,,,,,,,,0,,,,,,,,,,
172,367.81,371.75,374.79,377.22,377.35,380.32,378.76,380.05,377.29,355.82,0,,,,,,,,,,,0,,,,,,,,,,
173,367.78,371.74,374.78,377.22,377.35,380.33,378.76,380.09,377.35,355.81,0,,,,,,,,,,,0,,,,,,,,,,
174,367.75,371.72,374.77,377.23,377.35,380.33,378.76,380.07,377.31,355.75,0,,,,,,,,,,,0,,,,,,,,,,
175,367.72,371.69,374.76,377.23,377.35,380.33,378.74,380,377.06,355.71,0,,,,,,,,,,,0,,,,,,,,,,
176,367.68,371.65,374.74,377.22,377.34,380.32,378.73,379.93,376.87,355.75,0,,,,,,,,,,,0,,,,,,,,,,
177,367.67,371.64,374.73,377.22,377.35,380.33,378.71,379.91,376.88,355.84,0,,,,,,,,,,,0,,,,,,,,,,
178,367.64,371.63,374.73,377.22,377.36,380.33,378.72,379.75,376.96,355.9,0,,,,,,,,,,,0,,,,,,,,,,
179,367.63,371.62,374.73,377.22,377.36,380.33,378.71,379.65,377.04,355.89,0,,,,,,,,,,,0,,,,,,,,,,
180,367.62,371.61,374.72,377.22,377.35,380.32,378.7,379.69,377.13,355.92,0,,,,,,,,,,,0,,,,,,,,,,
181,367.6,371.6,374.72,377.2,377.36,380.32,378.71,379.77,377.15,355.96,0,,,,,,,,,,,0,,,,,,,,,,
182,367.59,371.6,374.73,377.21,377.37,380.32,378.71,379.85,377.1,355.98,0,,,,,,,,,,,0,,,,,,,,,,
183,367.57,371.58,374.72,377.21,377.37,380.33,378.72,379.87,377.09,355.99,0,,,,,,,,,,,0,,,,,,,,,,
184,367.53,371.55,374.7,377.21,377.37,380.32,378.74,379.89,377.15,356,0,,,,,,,,,,,0,,,,,,,,,,
185,367.51,371.52,374.71,377.21,377.38,380.32,378.77,379.9,377.18,356.01,0,,,,,,,,,,,0,,,,,,,,,,
186,367.48,371.5,374.69,377.2,377.37,380.34,378.79,379.95,377.18,355.97,0,,,,,,,,,,,0,,,,,,,,,,
187,367.46,371.49,374.68,377.21,377.37,380.34,378.78,379.97,377.19,356,0,,,,,,,,,,,0,,,,,,,,,,
188,367.43,371.46,374.67,377.2,377.37,380.34,378.78,379.97,377.23,356.03,0,,,,,,,,,,,0,,,,,,,,,,
189,367.42,371.46,374.67,377.19,377.37,380.35,378.77,379.96,377.27,356.11,0,,,,,,,,,,,0,,,,,,,,,,
190,367.4,371.43,374.65,377.19,377.38,380.35,378.76,379.97,377.32,356.14,0,,,,,,,,,,,0,,,,,,,,,,
191,367.39,371.43,374.65,377.18,377.37,380.37,378.75,379.99,377.35,356.13,0,,,,,,,,,,,0,,,,,,,,,,
192,367.38,371.42,374.65,377.19,377.37,380.37,378.76,380.02,377.37,356.12,0,,,,,,,,,,,0,,,,,,,,,,
193,367.35,371.41,374.65,377.18,377.38,380.36,378.76,380.06,377.39,356.13,0,,,,,,,,,,,0,,,,,,,,,,
194,367.33,371.39,374.63,377.18,377.37,380.37,378.77,380.14,377.33,356.1,0,,,,,,,,,,,0,,,,,,,,,,
195,367.32,371.37,374.62,377.18,377.37,380.38,378.79,380.17,377.31,356.14,0,,,,,,,,,,,0,,,,,,,,,,
196,367.29,371.34,374.61,377.19,377.37,380.39,378.81,380.19,377.36,356.14,0,,,,,,,,,,,0,,,,,,,,,,
197,367.27,371.33,374.6,377.19,377.37,380.39,378.8,380.18,377.4,356.17,0,,,,,,,,,,,0,,,,,,,,,,
198,367.25,371.31,374.6,377.19,377.37,380.4,378.82,380.17,377.4,356.2,0,,,,,,,,,,,0,,,,,,,,,,
199,367.23,371.3,374.59,377.19,377.37,380.41,378.83,380.16,377.4,356.2,0,,,,,,,,,,,0,,,,,,,,,,
200,367.21,371.28,374.59,377.19,377.37,380.41,378.82,380.21,377.41,356.19,0,,,,,,,,,,,0,,,,,,,,,,
201,367.19,371.26,374.58,377.19,377.38,380.41,378.83,380.19,377.47,356.09,0,,,,,,,,,,,0,,,,,,,,,,
202,367.16,371.25,374.57,377.18,377.38,380.42,378.83,380.13,377.46,355.96,0,,,,,,,,,,,0,,,,,,,,,,
203,367.15,371.25,374.56,377.19,377.39,380.42,378.85,380.14,377.45,355.85,0,,,,,,,,,,,0,,,,,,,,,,
204,367.14,371.25,374.56,377.2,377.39,380.42,378.87,380.26,377.42,355.78,0,,,,,,,,,,,0,,,,,,,,,,
