Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
19,372.82,375.2,376.88,378.25,377.97,380.38,378.55,379.96,380.39,367.8,0,,,,,,,,,,,0,,,,,,,,,,
20,372.79,375.18,376.88,378.24,377.96,380.38,378.56,379.96,380.41,367.82,0,,,,,,,,,,,0,,,,,,,,,,
21,372.78,375.16,376.87,378.24,377.97,380.38,378.56,379.97,380.46,367.83,0,,,,,,,,,,,0,,,,,,,,,,
22,372.75,375.14,376.87,378.23,377.96,380.38,378.57,379.98,380.49,367.83,0,,,,,,,,,,,0,,,,,,,,,,
23,372.72,375.11,376.84,378.23,377.95,380.38,378.58,379.99,380.5,367.83,0,,,,,,,,,,,0,,,,,,,,,,
24,372.69,375.08,376.83,378.21,377.95,380.38,378.59,380,380.5,367.82,0,,,,,,,,,,,0,,,,,,,,,,
25,372.67,375.06,376.82,378.22,377.95,380.37,378.59,380.01,380.49,367.84,0,,,,,,,,,,,0,,,,,,,,,,
26,372.65,375.04,376.8,378.2,377.94,380.38,378.59,380.01,380.48,367.87,0,,,,,,,,,,,0,,,,,,,,,,
27,372.63,375.02,376.8,378.2,377.94,380.38,378.6,380.02,380.47,367.86,0,,,,,,,,,,,0,,,,,,,,,,
28,372.6,375,376.77,378.2,377.94,380.39,378.59,380.03,380.46,367.83,0,,,,,,,,,,,0,,,,,,,,,,
29,372.58,374.98,376.77,378.2,377.93,380.39,378.59,380.05,380.47,367.82,0,,,,,,,,,,,0,,,,,,,,,,
30,372.55,374.95,376.75,378.19,377.92,380.39,378.59,380.06,380.45,367.82,0,,,,,,,,,,,0,,,,,,,,,,
31,372.53,374.94,376.74,378.19,377.92,380.41,378.59,380.07,380.46,367.86,0,,,,,,,,,,,0,,,,,,,,,,
32,372.5,374.91,376.73,378.18,377.92,380.41,378.59,380.07,380.51,367.93,0,,,,,,,,,,,0,,,,,,,,,,
33,372.47,374.89,376.71,378.18,377.92,380.41,378.58,380.08,380.61,368.01,0,,,,,,,,,,,0,,,,,,,,,,
34,372.45,374.87,376.7,378.18,377.9,380.4,378.58,380.08,380.67,368.04,0,,,,,,,,,,,0,,,,,,,,,,
35,372.42,374.85,376.68,378.17,377.91,380.4,378.57,380.09,380.71,368.03,0,,,,,,,,,,,0,,,,,,,,,,
36,372.4,374.83,376.66,378.16,377.91,380.41,378.57,380.09,380.74,368.04,0,,,,,,,,,,,0,,,,,,,,,,
37,372.38,374.81,376.66,378.16,377.91,380.41,378.57,380.09,380.75,368.03,0,,,,,,,,,,,0,,,,,,,,,,
38,372.37,374.81,376.65,378.17,377.91,380.42,378.57,380.1,380.76,367.99,0,,,,,,,,,,,0,,,,,,,,,,
39,372.34,374.8,376.65,378.17,377.92,380.43,378.59,380.12,380.73,367.93,0,,,,,,,,,,,0,,,,,,,,,,
40,372.34,374.78,376.64,378.15,377.91,380.43,378.59,380.12,380.69,367.87,0,,,,,,,,,,,0,,,,,,,,,,
41,372.3,374.75,376.61,378.15,377.91,380.43,378.61,380.12,380.56,367.8,0,,,,,,,,,,,0,,,,,,,,,,
42,372.27,374.73,376.6,378.14,377.91,380.43,378.62,380.13,380.32,367.78,0,,,,,,,,,,,0,,,,,,,,,,
43,372.25,374.71,376.59,378.13,377.9,380.43,378.63,380.12,380.12,367.78,0,,,,,,,,,,,0,,,,,,,,,,
44,372.23,374.7,376.58,378.14,377.91,380.45,378.64,380.13,380.04,367.82,0,,,,,,,,,,,0,,,,,,,,,,
45,372.21,374.67,376.57,378.12,377.91,380.44,378.66,380.12,380.05,367.89,0,,,,,,,,,,,0,,,,,,,,,,
46,372.19,374.66,376.57,378.12,377.9,380.44,378.66,380.12,380.12,368,0,,,,,,,,,,,0,,,,,,,,,,
47,372.17,374.64,376.55,378.12,377.9,380.45,378.67,380.12,380.2,368.08,0,,,,,,,,,,,0,,,,,,,,,,
48,372.14,374.62,376.55,378.11,377.9,380.45,378.67,380.1,380.32,368.13,0,,,,,,,,,,,0,,,,,,,,,,
49,372.11,374.6,376.53,378.11,377.89,380.45,378.67,380.1,380.43,368.17,0,,,,,,,,,,,0,,,,,,,,,,
50,372.09,374.57,376.52,378.11,377.9,380.45,378.68,380.08,380.47,368.1,0,,,,,,,,,,,0,,,,,,,,,,
51,372.03,374.68,376.44,378.12,377.91,380.45,378.7,380.21,380.52,367.86,0,,,,,,,,,,,0,,,,,,,,,,
52,372.15,374.77,376.39,378.14,377.93,380.48,378.95,380.32,380.48,367.64,0,,,,,,,,,,,0,,,,,,,,,,
53,372.38,374.84,376.43,378.16,377.97,380.51,379.03,380.44,380.42,367.45,0,,,,,,,,,,,0,,,,,,,,,,
54,372.75,374.97,376.5,378.15,377.96,380.53,379,380.38,380.31,367.31,0,,,,,,,,,,,0,,,,,,,,,,
55,373.14,375.17,376.52,378.16,377.97,380.55,378.96,380.25,380.16,367.21,0,,,,,,,,,,,0,,,,,,,,,,
56,373.51,375.39,376.57,378.21,377.98,380.6,378.97,380.27,379.98,367.15,0,,,,,,,,,,,0,,,,,,,,,,
57,373.92,375.64,376.65,378.31,378.04,380.66,379.04,380.18,379.79,367.13,0,,,,,,,,,,,0,,,,,,,,,,
58,374.33,375.83,376.75,378.38,378.09,380.71,379.04,380.08,379.6,367.12,0,,,,,,,,,,,0,,,,,,,,,,
59,374.89,376.14,376.92,378.47,378.19,380.77,379.05,380,379.35,367.12,0,,,,,,,,,,,0,,,,,,,,,,
60,375.38,376.35,377.1,378.54,378.29,380.8,379.02,379.95,379.14,367.1,0,,,,,,,,,,,0,,,,,,,,,,
61,375.65,376.51,377.24,378.6,378.35,380.85,379.01,379.9,378.98,367.03,0,,,,,,,,,,,0,,,,,,,,,,
62,375.86,376.66,377.34,378.67,378.4,380.89,379.03,379.99,378.92,366.98,0,,,,,,,,,,,0,,,,,,,,,,
63,376.03,376.77,377.44,378.77,378.45,380.93,379.03,379.92,378.86,366.91,0,,,,,,,,,,,0,,,,,,,,,,
64,376.17,376.94,377.54,378.87,378.53,380.96,379.03,379.86,378.81,366.85,0,,,,,,,,,,,0,,,,,,,,,,
65,376.31,377.09,377.63,378.92,378.59,381,379.05,379.86,378.75,366.75,0,,,,,,,,,,,0,,,,,,,,,,
66,376.48,377.17,377.73,379.03,378.66,381.04,379.05,379.76,378.6,366.67,0,,,,,,,,,,,0,,,,,,,,,,
67,376.64,377.29,377.83,379.16,378.72,381.08,379.04,379.73,378.5,366.57,0,,,,,,,,,,,0,,,,,,,,,,
68,376.87,377.49,377.99,379.23,378.82,381.1,378.99,379.68,378.44,366.48,0,,,,,,,,,,,0,,,,,,,,,,
69,377.07,377.64,378.13,379.29,378.9,381.12,378.93,379.57,378.39,366.4,0,,,,,,,,,,,0,,,,,,,,,,
70,377.18,377.73,378.2,379.32,378.92,381.14,378.9,379.49,378.34,366.36,0,,,,,,,,,,,0,,,,,,,,,,
71,377.32,377.8,378.26,379.34,378.95,381.14,378.87,379.45,378.3,366.29,0,,,,,,,,,,,0,,,,,,,,,,
72,377.4,377.85,378.3,379.36,378.98,381.14,378.82,379.39,378.29,366.21,0,,,,,,,,,,,0,,,,,,,,,,
73,377.42,377.9,378.33,379.4,379,381.13,378.77,379.39,378.21,366.14,0,,,,,,,,,,,0,,,,,,,,,,
74,377.38,377.91,378.37,379.42,379.02,381.13,378.73,379.41,378.17,366.02,0,,,,,,,,,,,0,,,,,,,,,,
75,377.35,377.88,378.4,379.43,379.02,381.13,378.77,379.45,378.11,365.86,0,,,,,,,,,,,0,,,,,,,,,,
76,377.34,377.9,378.42,379.42,379.04,381.14,378.76,379.44,378.04,365.68,0,,,,,,,,,,,0,,,,,,,,,,
77,377.34,377.96,378.44,379.43,379.05,381.14,378.76,379.35,377.95,365.36,0,,,,,,,,,,,0,,,,,,,,,,
78,377.31,378,378.45,379.43,379.04,381.14,378.75,379.21,377.82,365.09,0,,,,,,,,,,,0,,,,,,,,,,
79,377.25,378,378.45,379.44,379.05,381.14,378.72,378.97,377.74,364.92,0,,,,,,,,,,,0,,,,,,,,,,
80,377.21,377.99,378.45,379.45,379.05,381.15,378.62,378.76,377.69,364.79,0,,,,,,,,,,,0,,,,,,,,,,
81,377.18,377.99,378.45,379.47,379.06,381.15,378.55,378.79,377.68,364.73,0,,,,,,,,,,,0,,,,,,,,,,
82,377.19,377.99,378.45,379.47,379.06,381.13,378.49,378.84,377.66,364.68,0,,,,,,,,,,,0,,,,,,,,,,
83,377.2,377.99,378.45,379.47,379.06,381.1,378.43,378.84,377.62,364.6,0,,,,,,,,,,,0,,,,,,,,,,
84,377.22,377.99,378.45,379.47,379.05,381.07,378.29,378.82,377.58,364.48,0,,,,,,,,,,,0,,,,,,,,,,
85,377.24,378.02,378.47,379.47,379.06,381.01,378.11,378.78,377.59,364.36,0,,,,,,,,,,,0,,,,,,,,,,
86,377.28,378.04,378.48,379.47,379.05,380.95,378.01,378.98,377.69,364.21,0,,,,,,,,,,,0,,,,,,,,,,
87,377.33,378.03,378.49,379.47,379.02,380.91,377.99,379.09,377.79,364.13,0,,,,,,,,,,,0,,,,,,,,,,
88,377.34,378.04,378.5,379.48,379.02,380.9,378,378.98,377.88,364.11,0,,,,,,,,,,,0,,,,,,,,,,
89,377.35,378.02,378.5,379.48,379,380.87,378,378.88,377.91,364.1,0,,,,,,,,,,,0,,,,,,,,,,
90,377.33,377.99,378.49,379.48,378.97,380.84,378,378.89,377.93,364.09,0,,,,,,,,,,,0,,,,,,,,,,
91,377.31,377.96,378.49,379.47,378.96,380.81,378.01,378.92,377.92,364.04,0,,,,,,,,,,,0,,,,,,,,,,
92,377.27,377.97,378.48,379.47,378.94,380.78,378.02,378.95,377.91,363.96,0,,,,,,,,,,,0,,,,,,,,,,
93,377.21,377.97,378.46,379.46,378.92,380.75,378,378.97,377.91,363.89,0,,,,,,,,,,,0,,,,,,,,,,
94,377.14,377.98,378.43,379.45,378.9,380.73,377.99,378.99,377.92,363.82,0,,,,,,,,,,,0,,,,,,,,,,
95,377.06,377.95,378.4,379.45,378.87,380.72,378.02,378.99,377.96,363.76,0,,,,,,,,,,,0,,,,,,,,,,
96,376.98,377.91,378.38,379.43,378.83,380.71,378.06,378.97,378.01,363.75,0,,,,,,,,,,,0,,,,,,,,,,
97,376.94,377.87,378.36,379.39,378.81,380.72,378.13,378.97,378.05,363.79,0,,,,,,,,,,,0,,,,,,,,,,
98,376.91,377.82,378.36,379.37,378.79,380.72,378.16,378.96,378.06,363.91,0,,,,,,,,,,,0,,,,,,,,,,
99,376.88,377.81,378.35,379.36,378.78,380.71,378.16,378.96,378.08,364.08,0,,,,,,,,,,,0,,,,,,,,,,
100,376.82,377.78,378.35,379.31,378.75,380.7,378.17,379,378.09,364.27,0,,,,,,,,,,,0,,,,,,,,,,
101,376.76,377.77,378.34,379.29,378.74,380.69,378.19,379.1,378.14,364.45,0,,,,,,,,,,,0,,,,,,,,,,
102,376.68,377.76,378.34,379.27,378.72,380.68,378.23,379.18,378.19,364.62,0,,,,,,,,,,,0,,,,,,,,,,
103,376.61,377.76,378.34,379.25,378.7,380.69,378.31,379.28,378.26,364.78,0,,,,,,,,,,,0,,,,,,,,,,
104,376.49,377.78,378.34,379.21,378.67,380.68,378.45,379.35,378.33,364.94,0,,,,,,,,,,,0,,,,,,,,,,
105,376.37,377.78,378.33,379.18,378.66,380.71,378.55,379.41,378.38,365,0,,,,,,,,,,,0,,,,,,,,,,
106,376.3,377.75,378.31,379.14,378.64,380.73,378.58,379.44,378.39,364.95,0,,,,,,,,,,,0,,,,,,,,,,
107,376.2,377.71,378.29,379.13,378.64,380.73,378.58,379.47,378.39,364.84,0,,,,,,,,,,,0,,,,,,,,,,
108,376.13,377.68,378.27,379.11,378.65,380.74,378.6,379.51,378.39,364.73,0,,,,,,,,,,,0,,,,,,,,,,
109,376.05,377.65,378.25,379.1,378.64,380.74,378.61,379.56,378.37,364.63,0,,,,,,,,,,,0,,,,,,,,,,
110,375.98,377.63,378.25,379.09,378.63,380.75,378.63,379.6,378.35,364.57,0,,,,,,,,,,,0,,,,,,,,,,
111,375.92,377.61,378.22,379.07,378.62,380.75,378.65,379.63,378.34,364.55,0,,,,,,,,,,,0,,,,,,,,,,
112,375.86,377.58,378.21,379.04,378.61,380.77,378.66,379.65,378.37,364.55,0,,,,,,,,,,,0,,,,,,,,,,
113,375.77,377.49,378.19,379.03,378.6,380.77,378.67,379.65,378.47,364.55,0,,,,,,,,,,,0,,,,,,,,,,
114,375.68,377.43,378.17,379,378.59,380.77,378.66,379.65,378.57,364.54,0,,,,,,,,,,,0,,,,,,,,,,
115,375.63,377.41,378.16,378.93,378.58,380.78,378.67,379.66,378.58,364.52,0,,,,,,,,,,,0,,,,,,,,,,
116,375.57,377.41,378.15,378.88,378.57,380.77,378.66,379.69,378.57,364.5,0,,,,,,,,,,,0,,,,,,,,,,
117,375.52,377.45,378.14,378.86,378.57,380.76,378.65,379.72,378.52,364.46,0,,,,,,,,,,,0,,,,,,,,,,
118,375.48,377.45,378.12,378.84,378.56,380.75,378.64,379.77,378.44,364.34,0,,,,,,,,,,,0,,,,,,,,,,
119,375.45,377.45,378.11,378.82,378.55,380.75,378.63,379.81,378.35,364.25,0,,,,,,,,,,,0,,,,,,,,,,
120,375.43,377.44,378.09,378.82,378.54,380.74,378.65,379.86,378.23,364.13,0,,,,,,,,,,,0,,,,,,,,,,
121,375.42,377.34,378.07,378.83,378.54,380.75,378.66,379.88,378.18,364.04,0,,,,,,,,,,,0,,,,,,,,,,
122,375.58,377.32,378.03,378.87,378.55,380.78,378.69,379.89,378.33,363.97,0,,,,,,,,,,,0,,,,,,,,,,
123,375.84,377.25,378.02,378.91,378.56,380.79,378.73,379.84,378.57,363.94,0,,,,,,,,,,,0,,,,,,,,,,
124,376.04,377.26,378.03,378.91,378.57,380.8,378.77,379.73,378.65,363.92,0,,,,,,,,,,,0,,,,,,,,,,
125,376.23,377.29,378.02,378.92,378.58,380.81,378.78,379.66,378.69,363.95,0,,,,,,,,,,,0,,,,,,,,,,
126,376.4,377.34,378.03,378.95,378.6,380.84,378.79,379.64,378.69,363.98,0,,,,,,,,,,,0,,,,,,,,,,
127,376.58,377.41,378.03,378.99,378.61,380.86,378.81,379.66,378.64,364,0,,,,,,,,,,,0,,,,,,,,,,
128,376.72,377.42,378.06,379.01,378.63,380.89,378.84,379.66,378.62,364.01,0,,,,,,,,,,,0,,,,,,,,,,
129,376.83,377.44,378.08,379.04,378.65,380.91,378.83,379.66,378.59,364.03,0,,,,,,,,,,,0,,,,,,,,,,
130,376.92,377.51,378.09,379.07,378.68,380.93,378.84,379.65,378.54,364.07,0,,,,,,,,,,,0,,,,,,,,,,
131,377.08,377.69,378.14,379.14,378.72,380.95,378.87,379.62,378.38,364.14,0,,,,,,,,,,,0,,,,,,,,,,
132,377.29,377.84,378.22,379.2,378.79,380.97,378.9,379.59,378.23,364.21,0,,,,,,,,,,,0,,,,,,,,,,
133,377.45,377.91,378.27,379.25,378.83,381,378.89,379.55,378.19,364.25,0,,,,,,,,,,,0,,,,,,,,,,
134,377.6,378,378.32,379.3,378.86,381.03,378.89,379.58,378.16,364.3,0,,,,,,,,,,,0,,,,,,,,,,
135,377.73,378.07,378.39,379.35,378.91,381.04,378.89,379.59,378.14,364.34,0,,,,,,,,,,,0,,,,,,,,,,
136,377.85,378.14,378.43,379.4,378.94,381.07,378.89,379.59,378.14,364.39,0,,,,,,,,,,,0,,,,,,,,,,
137,377.98,378.22,378.48,379.46,378.99,381.08,378.91,379.6,378.07,364.44,0,,,,,,,,,,,0,,,,,,,,,,
138,378.06,378.28,378.53,379.5,379.03,381.11,378.92,379.56,377.96,364.43,0,,,,,,,,,,,0,,,,,,,,,,
139,378.09,378.31,378.56,379.54,379.06,381.15,378.91,379.51,377.87,364.41,0,,,,,,,,,,,0,,,,,,,,,,
140,378.11,378.42,378.62,379.62,379.12,381.16,378.94,379.48,377.82,364.36,0,,,,,,,,,,,0,,,,,,,,,,
141,378.27,378.52,378.7,379.68,379.16,381.19,378.93,379.47,377.77,364.29,0,,,,,,,,,,,0,,,,,,,,,,
142,378.32,378.59,378.76,379.71,379.19,381.2,378.9,379.45,377.77,364.26,0,,,,,,,,,,,0,,,,,,,,,,
143,378.36,378.62,378.81,379.76,379.23,381.21,378.89,379.45,377.8,364.19,0,,,,,,,,,,,0,,,,,,,,,,
144,378.41,378.65,378.86,379.82,379.27,381.24,378.89,379.42,377.78,364.15,0,,,,,,,,,,,0,,,,,,,,,,
145,378.43,378.67,378.91,379.87,379.31,381.27,378.91,379.4,377.76,364.1,0,,,,,,,,,,,0,,,,,,,,,,
146,378.46,378.66,378.96,379.92,379.35,381.32,378.93,379.32,377.68,364.04,0,,,,,,,,,,,0,,,,,,,,,,
147,378.49,378.68,379,379.94,379.39,381.36,378.94,379.21,377.63,363.97,0,,,,,,,,,,,0,,,,,,,,,,
148,378.52,378.71,379.04,379.95,379.42,381.37,378.93,379.21,377.63,363.85,0,,,,,,,,,,,0,,,,,,,,,,
149,378.51,378.74,379.06,379.96,379.42,381.36,378.83,379.11,377.64,363.6,0,,,,,,,,,,,0,,,,,,,,,,
150,378.5,378.8,379.09,379.96,379.42,381.34,378.7,379.03,377.56,363.4,0,,,,,,,,,,,0,,,,,,,,,,
151,378.47,378.83,379.1,379.98,379.41,381.32,378.65,378.92,377.48,363.27,0,,,,,,,,,,,0,,,,,,,,,,
152,378.45,378.83,379.13,379.98,379.39,381.28,378.62,378.73,377.43,363.13,0,,,,,,,,,,,0,,,,,,,,,,
153,378.44,378.84,379.14,380,379.37,381.23,378.6,378.8,377.36,362.96,0,,,,,,,,,,,0,,,,,,,,,,
154,378.42,378.87,379.17,380.01,379.36,381.18,378.62,378.82,377.27,362.8,0,,,,,,,,,,,0,,,,,,,,,,
155,378.41,378.88,379.19,379.99,379.34,381.12,378.59,378.87,377.24,362.63,0,,,,,,,,,,,0,,,,,,,,,,
156,378.38,378.85,379.21,379.98,379.32,381.11,378.53,379.02,377.22,362.47,0,,,,,,,,,,,0,,,,,,,,,,
157,378.32,378.79,379.21,379.95,379.3,381.1,378.41,379.17,377.29,362.36,0,,,,,,,,,,,0,,,,,,,,,,
158,378.22,378.77,379.21,379.94,379.27,381.09,378.34,379.22,377.5,362.21,0,,,,,,,,,,,0,,,,,,,,,,
159,378.12,378.72,379.2,379.92,379.24,381.09,378.36,379.31,377.68,362.1,0,,,,,,,,,,,0,,,,,,,,,,
160,378.06,378.71,379.19,379.9,379.2,381.09,378.41,379.4,377.72,362.03,0,,,,,,,,,,,0,,,,,,,,,,
161,378.01,378.65,379.18,379.87,379.17,381.06,378.42,379.36,377.73,361.99,0,,,,,,,,,,,0,,,,,,,,,,
162,377.95,378.58,379.16,379.83,379.13,381.05,378.38,379.28,377.74,361.96,0,,,,,,,,,,,0,,,,,,,,,,
163,377.9,378.5,379.14,379.8,379.12,381.03,378.37,379.21,377.75,361.97,0,,,,,,,,,,,0,,,,,,,,,,
164,377.86,378.43,379.12,379.77,379.09,381,378.39,379.16,377.76,361.97,0,,,,,,,,,,,0,,,,,,,,,,
165,377.82,378.43,379.09,379.75,379.08,381,378.4,379.15,377.76,362.01,0,,,,,,,,,,,0,,,,,,,,,,
166,377.76,378.39,379.05,379.72,379.06,380.99,378.39,379.15,377.74,362.06,0,,,,,,,,,,,0,,,,,,,,,,
167,377.69,378.33,379.02,379.69,379.04,380.98,378.39,379.14,377.72,362.14,0,,,,,,,,,,,0,,,,,,,,,,
168,377.58,378.23,378.96,379.65,379.04,380.97,378.41,379.13,377.66,362.22,0,,,,,,,,,,,0,,,,,,,,,,
169,377.49,378.16,378.92,379.59,379,380.96,378.4,379.14,377.63,362.28,0,,,,,,,,,,,0,,,,,,,,,,
170,377.37,378.11,378.88,379.55,378.98,380.95,378.41,379.19,377.59,362.39,0,,,,,,,,,,,0,,,,,,,,,,
171,377.27,378.08,378.84,379.51,378.97,380.94,378.43,379.24,377.63,362.51,0,,,,,,,,,,,0,,,,,,,,,,
172,377.18,378.06,378.82,379.49,378.95,380.93,378.45,379.24,377.69,362.68,0,,,,,,,,,,,0,,,,,,,,,,
173,377.09,378.06,378.78,379.45,378.94,380.92,378.48,379.24,377.77,362.85,0,,,,,,,,,,,0,,,,,,,,,,
174,377.03,378.07,378.75,379.44,378.92,380.92,378.49,379.27,377.87,362.96,0,,,,,,,,,,,0,,,,,,,,,,
175,376.98,378.07,378.73,379.42,378.91,380.94,378.56,379.34,377.95,363.02,0,,,,,,,,,,,0,,,,,,,,,,
176,376.96,378.07,378.68,379.4,378.89,380.96,378.69,379.43,378.06,363.09,0,,,,,,,,,,,0,,,,,,,,,,
177,376.94,378.08,378.65,379.41,378.89,380.98,378.76,379.48,378.14,363.12,0,,,,,,,,,,,0,,,,,,,,,,
178,376.91,378.07,378.63,379.41,378.89,381,378.78,379.53,378.18,363.11,0,,,,,,,,,,,0,,,,,,,,,,
179,376.9,378.06,378.61,379.4,378.91,380.99,378.8,379.54,378.23,363.09,0,,,,,,,,,,,0,,,,,,,,,,
180,376.87,378.05,378.59,379.39,378.92,381,378.82,379.54,378.22,363.06,0,,,,,,,,,,,0,,,,,,,,,,
181,376.84,378.05,378.56,379.37,378.91,381.01,378.82,379.54,378.17,363.06,0,,,,,,,,,,,0,,,,,,,,,,
182,376.81,378.04,378.56,379.39,378.91,381.03,378.82,379.55,378.05,363.05,0,,,,,,,,,,,0,,,,,,,,,,
183,376.8,378.06,378.53,379.39,378.91,381.03,378.82,379.56,377.92,363.08,0,,,,,,,,,,,0,,,,,,,,,,
184,376.79,378.07,378.52,379.4,378.92,381.03,378.81,379.57,377.83,363.11,0,,,,,,,,,,,0,,,,,,,,,,
185,376.78,378.09,378.51,379.41,378.94,381.04,378.81,379.56,377.78,363.26,0,,,,,,,,,,,0,,,,,,,,,,
186,376.78,378.13,378.51,379.42,378.95,381.04,378.8,379.55,377.84,363.42,0,,,,,,,,,,,0,,,,,,,,,,
187,376.76,378.15,378.5,379.42,378.94,381.03,378.8,379.52,377.93,363.5,0,,,,,,,,,,,0,,,,,,,,,,
188,376.73,378.15,378.51,379.41,378.94,381.04,378.81,379.51,378.03,363.59,0,,,,,,,,,,,0,,,,,,,,,,
189,376.68,378.13,378.51,379.4,378.93,381.03,378.79,379.5,378.12,363.64,0,,,,,,,,,,,0,,,,,,,,,,
190,376.62,378.1,378.52,379.38,378.92,381.03,378.78,379.5,378.19,363.69,0,,,,,,,,,,,0,,,,,,,,,,
191,376.56,378.07,378.53,379.37,378.9,381.03,378.78,379.53,378.23,363.71,0,,,,,,,,,,,0,,,,,,,,,,
192,376.51,378.02,378.53,379.35,378.89,381.03,378.77,379.55,378.27,363.75,0,,,,,,,,,,,0,,,,,,,,,,
193,376.46,377.98,378.54,379.33,378.89,381.02,378.77,379.57,378.29,363.77,0,,,,,,,,,,,0,,,,,,,,,,
194,376.4,377.89,378.54,379.32,378.88,381.02,378.76,379.6,378.32,363.81,0,,,,,,,,,,,0,,,,,,,,,,
195,376.33,377.81,378.53,379.3,378.88,381.02,378.75,379.62,378.32,363.87,0,,,,,,,,,,,0,,,,,,,,,,
196,376.29,377.77,378.52,379.28,378.89,381.01,378.74,379.64,378.33,363.94,0,,,,,,,,,,,0,,,,,,,,,,
197,376.25,377.75,378.52,379.28,378.89,381.01,378.75,379.66,378.42,364.03,0,,,,,,,,,,,0,,,,,,,,,,
198,376.2,377.72,378.5,379.27,378.88,381.01,378.74,379.67,378.51,364.12,0,,,,,,,,,,,0,,,,,,,,,,
199,376.16,377.69,378.48,379.27,378.88,381.01,378.73,379.67,378.61,364.19,0,,,,,,,,,,,0,,,,,,,,,,
200,376.11,377.66,378.46,379.25,378.87,381,378.72,379.67,378.65,364.21,0,,,,,,,,,,,0,,,,,,,,,,
201,376.07,377.62,378.45,379.25,378.87,380.99,378.71,379.68,378.67,364.17,0,,,,,,,,,,,0,,,,,,,,,,
202,376.03,377.57,378.43,379.24,378.85,380.99,378.69,379.68,378.66,364.07,0,,,,,,,,,,,0,,,,,,,,,,
203,375.98,377.51,378.41,379.22,378.84,380.98,378.68,379.69,378.65,363.95,0,,,,,,,,,,,0,,,,,,,,,,
204,375.94,377.46,378.39,379.21,378.83,380.96,378.67,379.68,378.65,363.83,0,,,,,,,,,,,0,,,,,,,,,,
