Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
82,365.81,367.9,369.57,370.68,370.49,373.06,371.73,373.11,372.22,359.35,0,,,,,,,,,,,0,,,,,,,,,,
83,365.8,367.89,369.55,370.69,370.49,373.08,371.75,373.18,372.28,359.31,0,,,,,,,,,,,0,,,,,,,,,,
84,365.78,367.88,369.56,370.69,370.5,373.11,371.79,373.23,372.38,359.25,0,,,,,,,,,,,0,,,,,,,,,,
85,365.76,367.85,369.55,370.69,370.5,373.12,371.8,373.26,372.48,359.18,0,,,,,,,,,,,0,,,,,,,,,,
86,365.73,367.83,369.54,370.68,370.51,373.14,371.81,373.28,372.55,359.17,0,,,,,,,,,,,0,,,,,,,,,,
87,365.71,367.82,369.54,370.68,370.51,373.14,371.83,373.29,372.64,359.17,0,,,,,,,,,,,0,,,,,,,,,,
88,365.68,367.79,369.52,370.68,370.51,373.17,371.85,373.31,372.68,359.19,0,,,,,,,,,,,0,,,,,,,,,,
89,365.65,367.77,369.51,370.68,370.52,373.19,371.87,373.3,372.66,359.21,0,,,,,,,,,,,0,,,,,,,,,,
90,365.63,367.76,369.5,370.69,370.53,373.2,371.88,373.28,372.55,359.24,0,,,,,,,,,,,0,,,,,,,,,,
91,365.61,367.74,369.5,370.7,370.54,373.22,371.88,373.36,372.43,359.29,0,,,,,,,,,,,0,,,,,,,,,,
92,365.57,367.73,369.48,370.69,370.54,373.23,371.92,373.43,372.43,359.34,0,,,,,,,,,,,0,,,,,,,,,,
93,365.57,367.71,369.48,370.68,370.55,373.24,371.96,373.47,372.51,359.39,0,,,,,,,,,,,0,,,,,,,,,,
94,365.54,367.69,369.47,370.69,370.55,373.25,371.99,373.48,372.57,359.42,0,,,,,,,,,,,0,,,,,,,,,,
95,365.52,367.68,369.46,370.69,370.56,373.26,372.01,373.44,372.64,359.45,0,,,,,,,,,,,0,,,,,,,,,,
96,365.47,367.65,369.43,370.68,370.56,373.27,372.02,373.4,372.64,359.45,0,,,,,,,,,,,0,,,,,,,,,,
97,365.43,367.62,369.42,370.69,370.56,373.29,372.02,373.42,372.64,359.44,0,,,,,,,,,,,0,,,,,,,,,,
98,365.41,367.61,369.42,370.69,370.58,373.29,372.04,373.44,372.61,359.43,0,,,,,,,,,,,0,,,,,,,,,,
99,365.39,367.6,369.42,370.69,370.58,373.31,372.05,373.45,372.63,359.4,0,,,,,,,,,,,0,,,,,,,,,,
100,365.35,367.56,369.4,370.7,370.58,373.33,372.05,373.43,372.59,359.36,0,,,,,,,,,,,0,,,,,,,,,,
101,365.29,367.37,369.4,370.73,370.62,373.36,372.12,373.41,372.71,359.29,0,,,,,,,,,,,0,,,,,,,,,,
102,365.23,367.15,369.36,370.74,370.65,373.4,372.22,373.57,372.9,359.23,0,,,,,,,,,,,0,,,,,,,,,,
103,365.33,367.16,369.3,370.77,370.67,373.45,372.2,373.64,373.09,359.18,0,,,,,,,,,,,0,,,,,,,,,,
104,365.5,367.24,369.26,370.8,370.7,373.51,372.21,373.61,373.22,359.17,0,,,,,,,,,,,0,,,,,,,,,,
105,365.86,367.46,369.28,370.84,370.79,373.56,372.29,373.57,373.29,359.22,0,,,,,,,,,,,0,,,,,,,,,,
106,366.26,367.66,369.29,370.88,370.87,373.58,372.2,373.54,373.24,359.28,0,,,,,,,,,,,0,,,,,,,,,,
107,366.61,367.8,369.25,370.91,370.91,373.61,372.14,373.42,373.14,359.26,0,,,,,,,,,,,0,,,,,,,,,,
108,366.89,367.99,369.23,370.93,370.96,373.62,372.1,373.32,373,359.21,0,,,,,,,,,,,0,,,,,,,,,,
109,367.21,368.13,369.23,370.88,371,373.64,372,373.19,372.85,359.16,0,,,,,,,,,,,0,,,,,,,,,,
110,367.52,368.23,369.25,370.9,371.02,373.63,371.85,373.05,372.71,359.09,0,,,,,,,,,,,0,,,,,,,,,,
111,367.74,368.3,369.25,370.92,371.04,373.63,371.77,372.89,372.53,358.98,0,,,,,,,,,,,0,,,,,,,,,,
112,367.96,368.38,369.31,370.94,371.05,373.61,371.71,372.74,372.38,358.82,0,,,,,,,,,,,0,,,,,,,,,,
113,368.18,368.52,369.4,370.96,371.06,373.56,371.67,372.6,372.23,358.7,0,,,,,,,,,,,0,,,,,,,,,,
114,368.4,368.7,369.48,370.97,371.05,373.5,371.55,372.45,372.08,358.58,0,,,,,,,,,,,0,,,,,,,,,,
115,368.64,368.92,369.59,370.97,370.99,373.45,371.4,372.36,371.88,358.41,0,,,,,,,,,,,0,,,,,,,,,,
116,368.81,369.06,369.69,370.96,370.93,373.39,371.27,372.21,371.66,358.25,0,,,,,,,,,,,0,,,,,,,,,,
117,368.94,369.13,369.75,370.95,370.9,373.32,371.19,372.1,371.55,358.17,0,,,,,,,,,,,0,,,,,,,,,,
118,369.04,369.19,369.79,370.94,370.86,373.27,371.11,371.96,371.45,358.06,0,,,,,,,,,,,0,,,,,,,,,,
119,369.1,369.25,369.83,370.9,370.82,373.21,371.06,371.8,371.35,357.93,0,,,,,,,,,,,0,,,,,,,,,,
120,369.17,369.29,369.88,370.9,370.79,373.15,371,371.72,371.24,357.8,0,,,,,,,,,,,0,,,,,,,,,,
121,369.2,369.35,369.91,370.9,370.75,373.09,370.93,371.66,371.11,357.65,0,,,,,,,,,,,0,,,,,,,,,,
122,369.25,369.41,369.94,370.91,370.73,373.04,370.87,371.59,370.97,357.49,0,,,,,,,,,,,0,,,,,,,,,,
123,369.38,369.51,369.99,370.91,370.69,372.98,370.75,371.51,370.76,357.26,0,,,,,,,,,,,0,,,,,,,,,,
124,369.51,369.57,370.01,370.89,370.63,372.91,370.61,371.42,370.58,357.02,0,,,,,,,,,,,0,,,,,,,,,,
125,369.59,369.62,370,370.85,370.58,372.85,370.54,371.33,370.45,356.83,0,,,,,,,,,,,0,,,,,,,,,,
126,369.68,369.63,370.01,370.83,370.54,372.78,370.45,371.23,370.31,356.67,0,,,,,,,,,,,0,,,,,,,,,,
127,369.76,369.62,370.01,370.81,370.5,372.71,370.36,371.11,370.19,356.55,0,,,,,,,,,,,0,,,,,,,,,,
128,369.76,369.57,369.98,370.77,370.45,372.65,370.29,371,370.08,356.44,0,,,,,,,,,,,0,,,,,,,,,,
129,369.77,369.52,369.98,370.75,370.42,372.62,370.23,370.95,369.97,356.33,0,,,,,,,,,,,0,,,,,,,,,,
130,369.77,369.52,369.97,370.72,370.38,372.55,370.19,370.89,369.84,356.23,0,,,,,,,,,,,0,,,,,,,,,,
131,369.77,369.52,369.95,370.69,370.35,372.5,370.13,370.82,369.71,356.1,0,,,,,,,,,,,0,,,,,,,,,,
132,369.74,369.52,369.95,370.66,370.31,372.45,370.07,370.76,369.53,355.85,0,,,,,,,,,,,0,,,,,,,,,,
133,369.69,369.5,369.94,370.64,370.28,372.39,370,370.71,369.4,355.57,0,,,,,,,,,,,0,,,,,,,,,,
134,369.67,369.49,369.94,370.63,370.24,372.33,369.95,370.66,369.34,355.37,0,,,,,,,,,,,0,,,,,,,,,,
135,369.63,369.49,369.95,370.61,370.23,372.27,369.9,370.61,369.26,355.12,0,,,,,,,,,,,0,,,,,,,,,,
136,369.62,369.5,369.96,370.6,370.21,372.24,369.88,370.59,369.13,354.81,0,,,,,,,,,,,0,,,,,,,,,,
137,369.59,369.5,369.96,370.6,370.2,372.2,369.86,370.56,368.94,354.47,0,,,,,,,,,,,0,,,,,,,,,,
138,369.56,369.5,369.96,370.58,370.18,372.16,369.84,370.51,368.73,354.12,0,,,,,,,,,,,0,,,,,,,,,,
139,369.54,369.51,369.96,370.57,370.15,372.13,369.79,370.45,368.54,353.77,0,,,,,,,,,,,0,,,,,,,,,,
140,369.52,369.53,369.97,370.56,370.13,372.09,369.74,370.33,368.41,353.45,0,,,,,,,,,,,0,,,,,,,,,,
141,369.48,369.54,369.96,370.54,370.08,372.04,369.66,370.27,368.39,353.01,0,,,,,,,,,,,0,,,,,,,,,,
142,369.44,369.56,369.95,370.52,370.04,371.99,369.63,370.24,368.37,352.58,0,,,,,,,,,,,0,,,,,,,,,,
143,369.42,369.57,369.94,370.51,370.02,371.95,369.59,370.19,368.3,352.31,0,,,,,,,,,,,0,,,,,,,,,,
