Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
19,359.42,364.31,367.77,370.04,369.98,372.49,370.53,371.85,371.38,356.91,0,,,,,,,,,,,0,,,,,,,,,,
20,359.41,364.28,367.77,370.03,369.98,372.48,370.53,371.85,371.32,356.89,0,,,,,,,,,,,0,,,,,,,,,,
21,359.39,364.26,367.76,370.03,369.98,372.49,370.54,371.88,371.19,356.88,0,,,,,,,,,,,0,,,,,,,,,,
22,359.38,364.24,367.75,370.02,369.98,372.49,370.56,371.91,371.1,356.85,0,,,,,,,,,,,0,,,,,,,,,,
23,359.37,364.23,367.75,370.03,369.97,372.49,370.57,371.94,371.05,356.83,0,,,,,,,,,,,0,,,,,,,,,,
24,359.36,364.21,367.74,370.02,369.97,372.48,370.57,371.99,371.04,356.83,0,,,,,,,,,,,0,,,,,,,,,,
25,359.33,364.19,367.73,370.01,369.96,372.48,370.58,372.04,371.06,356.84,0,,,,,,,,,,,0,,,,,,,,,,
26,359.32,364.18,367.72,370.01,369.97,372.49,370.57,372.1,371.12,356.88,0,,,,,,,,,,,0,,,,,,,,,,
27,359.3,364.16,367.71,370.01,369.96,372.48,370.59,372.11,371.19,356.97,0,,,,,,,,,,,0,,,,,,,,,,
28,359.27,364.13,367.71,370.03,369.97,372.49,370.6,372.08,371.24,357.04,0,,,,,,,,,,,0,,,,,,,,,,
29,359.25,364.13,367.68,370,369.96,372.49,370.61,372.05,371.25,357.06,0,,,,,,,,,,,0,,,,,,,,,,
30,359.23,364.11,367.67,370,369.96,372.49,370.62,372.04,371.24,357.05,0,,,,,,,,,,,0,,,,,,,,,,
31,359.23,364.1,367.66,370,369.97,372.49,370.62,372.03,371.24,357.03,0,,,,,,,,,,,0,,,,,,,,,,
32,359.2,364.08,367.66,369.99,369.96,372.49,370.62,372.06,371.28,357,0,,,,,,,,,,,0,,,,,,,,,,
33,359.18,364.07,367.64,369.99,369.95,372.49,370.61,372.07,371.36,356.93,0,,,,,,,,,,,0,,,,,,,,,,
34,359.16,364.06,367.64,369.98,369.95,372.48,370.61,372.06,371.43,356.79,0,,,,,,,,,,,0,,,,,,,,,,
35,359.18,364.02,367.66,370,369.95,372.5,370.63,372.14,371.55,356.67,0,,,,,,,,,,,0,,,,,,,,,,
36,359.29,363.78,367.78,370.03,369.97,372.52,370.7,372.23,371.71,356.65,0,,,,,,,,,,,0,,,,,,,,,,
37,359.7,363.83,367.97,370.07,370,372.54,370.8,372.28,371.77,356.7,0,,,,,,,,,,,0,,,,,,,,,,
38,360.31,364.11,368.1,370.16,370.02,372.58,370.88,372.28,371.79,356.74,0,,,,,,,,,,,0,,,,,,,,,,
39,360.81,364.48,368.23,370.22,370.05,372.63,370.92,372.22,371.79,356.8,0,,,,,,,,,,,0,,,,,,,,,,
40,361.2,364.75,368.34,370.21,370.07,372.67,370.91,372.19,371.75,356.82,0,,,,,,,,,,,0,,,,,,,,,,
41,361.69,365.15,368.41,370.23,370.09,372.69,370.9,372.12,371.66,356.83,0,,,,,,,,,,,0,,,,,,,,,,
42,362.22,365.54,368.49,370.23,370.09,372.72,370.91,372.04,371.57,356.82,0,,,,,,,,,,,0,,,,,,,,,,
43,362.66,365.86,368.56,370.26,370.1,372.74,370.89,371.92,371.45,356.8,0,,,,,,,,,,,0,,,,,,,,,,
44,363.11,366.07,368.62,370.29,370.14,372.75,370.85,371.88,371.31,356.76,0,,,,,,,,,,,0,,,,,,,,,,
45,363.72,366.36,368.71,370.32,370.17,372.76,370.8,371.81,371.11,356.68,0,,,,,,,,,,,0,,,,,,,,,,
46,364.29,366.49,368.79,370.32,370.18,372.76,370.78,371.76,370.91,356.56,0,,,,,,,,,,,0,,,,,,,,,,
47,364.58,366.51,368.86,370.35,370.2,372.76,370.73,371.74,370.76,356.48,0,,,,,,,,,,,0,,,,,,,,,,
48,364.79,366.52,368.92,370.38,370.23,372.76,370.7,371.69,370.62,356.36,0,,,,,,,,,,,0,,,,,,,,,,
49,364.99,366.6,369.01,370.44,370.27,372.78,370.7,371.65,370.46,356.2,0,,,,,,,,,,,0,,,,,,,,,,
50,365.23,366.68,369.1,370.48,370.29,372.78,370.65,371.61,370.21,356.07,0,,,,,,,,,,,0,,,,,,,,,,
51,365.47,366.77,369.18,370.52,370.32,372.77,370.7,371.63,369.99,356,0,,,,,,,,,,,0,,,,,,,,,,
52,365.67,366.89,369.25,370.56,370.35,372.78,370.71,371.68,369.92,355.93,0,,,,,,,,,,,0,,,,,,,,,,
53,365.83,367.02,369.29,370.59,370.37,372.77,370.7,371.67,369.97,355.84,0,,,,,,,,,,,0,,,,,,,,,,
54,365.94,367.25,369.28,370.59,370.4,372.76,370.67,371.63,370.07,355.73,0,,,,,,,,,,,0,,,,,,,,,,
55,365.96,367.45,369.3,370.6,370.43,372.75,370.62,371.56,370.1,355.63,0,,,,,,,,,,,0,,,,,,,,,,
56,365.91,367.52,369.34,370.6,370.44,372.74,370.59,371.48,370.1,355.6,0,,,,,,,,,,,0,,,,,,,,,,
57,365.83,367.55,369.38,370.62,370.45,372.73,370.54,371.4,370.09,355.59,0,,,,,,,,,,,0,,,,,,,,,,
58,365.69,367.54,369.4,370.62,370.45,372.69,370.48,371.31,370.08,355.58,0,,,,,,,,,,,0,,,,,,,,,,
59,365.55,367.54,369.43,370.63,370.46,372.67,370.41,371.24,370.04,355.59,0,,,,,,,,,,,0,,,,,,,,,,
60,365.39,367.56,369.46,370.63,370.46,372.65,370.35,371.2,369.98,355.59,0,,,,,,,,,,,0,,,,,,,,,,
61,365.24,367.58,369.49,370.64,370.47,372.63,370.31,371.18,369.92,355.61,0,,,,,,,,,,,0,,,,,,,,,,
62,365.09,367.6,369.5,370.64,370.47,372.61,370.29,371.16,369.82,355.67,0,,,,,,,,,,,0,,,,,,,,,,
63,364.92,367.62,369.51,370.65,370.47,372.6,370.27,371.14,369.66,355.74,0,,,,,,,,,,,0,,,,,,,,,,
64,364.75,367.64,369.52,370.64,370.46,372.58,370.26,371.12,369.57,355.81,0,,,,,,,,,,,0,,,,,,,,,,
65,364.65,367.63,369.52,370.64,370.45,372.57,370.27,371.09,369.58,355.86,0,,,,,,,,,,,0,,,,,,,,,,
66,364.57,367.62,369.51,370.64,370.43,372.56,370.27,371.07,369.62,355.89,0,,,,,,,,,,,0,,,,,,,,,,
67,364.49,367.6,369.49,370.64,370.43,372.56,370.28,371.06,369.66,355.93,0,,,,,,,,,,,0,,,,,,,,,,
68,364.42,367.57,369.48,370.64,370.41,372.56,370.28,371.05,369.72,355.94,0,,,,,,,,,,,0,,,,,,,,,,
69,364.35,367.55,369.47,370.64,370.41,372.55,370.3,371.04,369.81,355.92,0,,,,,,,,,,,0,,,,,,,,,,
70,364.32,367.55,369.45,370.63,370.39,372.54,370.29,371.02,369.89,355.93,0,,,,,,,,,,,0,,,,,,,,,,
71,364.26,367.54,369.44,370.61,370.39,372.53,370.29,371.01,369.96,355.97,0,,,,,,,,,,,0,,,,,,,,,,
72,364.19,367.56,369.43,370.61,370.38,372.54,370.28,371.01,370.02,356.1,0,,,,,,,,,,,0,,,,,,,,,,
73,364.1,367.56,369.41,370.61,370.39,372.53,370.27,370.99,369.99,356.2,0,,,,,,,,,,,0,,,,,,,,,,
74,364.04,367.54,369.39,370.61,370.38,372.52,370.26,370.97,369.92,356.24,0,,,,,,,,,,,0,,,,,,,,,,
75,363.98,367.53,369.38,370.62,370.38,372.52,370.24,370.97,369.88,356.27,0,,,,,,,,,,,0,,,,,,,,,,
76,363.92,367.51,369.36,370.62,370.38,372.51,370.23,370.96,369.88,356.32,0,,,,,,,,,,,0,,,,,,,,,,
77,363.86,367.49,369.34,370.61,370.37,372.5,370.21,370.97,369.89,356.33,0,,,,,,,,,,,0,,,,,,,,,,
78,363.8,367.45,369.33,370.61,370.36,372.51,370.2,370.99,369.91,356.33,0,,,,,,,,,,,0,,,,,,,,,,
79,363.73,367.42,369.32,370.6,370.36,372.5,370.19,371.01,369.91,356.29,0,,,,,,,,,,,0,,,,,,,,,,
80,363.68,367.38,369.3,370.59,370.34,372.48,370.17,371.03,369.92,356.25,0,,,,,,,,,,,0,,,,,,,,,,
81,363.59,367.33,369.28,370.57,370.33,372.49,370.15,371.05,369.94,356.21,0,,,,,,,,,,,0,,,,,,,,,,
82,363.53,367.29,369.26,370.56,370.32,372.47,370.15,371.04,369.95,356.22,0,,,,,,,,,,,0,,,,,,,,,,
83,363.49,367.26,369.24,370.54,370.3,372.45,370.14,371.03,369.96,356.22,0,,,,,,,,,,,0,,,,,,,,,,
84,363.45,367.22,369.22,370.54,370.29,372.45,370.13,371.02,369.98,356.24,0,,,,,,,,,,,0,,,,,,,,,,
85,363.4,367.2,369.2,370.52,370.27,372.44,370.12,371.01,369.99,356.29,0,,,,,,,,,,,0,,,,,,,,,,
86,363.36,367.17,369.19,370.51,370.26,372.42,370.12,371.01,370.01,356.35,0,,,,,,,,,,,0,,,,,,,,,,
87,363.31,367.15,369.17,370.5,370.24,372.41,370.11,371,370.01,356.42,0,,,,,,,,,,,0,,,,,,,,,,
88,363.27,367.12,369.15,370.49,370.23,372.41,370.1,371,370.03,356.48,0,,,,,,,,,,,0,,,,,,,,,,
89,363.22,367.1,369.14,370.47,370.21,372.4,370.1,370.99,370.05,356.53,0,,,,,,,,,,,0,,,,,,,,,,
90,363.18,367.06,369.13,370.46,370.2,372.39,370.1,370.98,370.13,356.62,0,,,,,,,,,,,0,,,,,,,,,,
91,363.13,367.01,369.11,370.44,370.18,372.37,370.08,370.96,370.24,356.68,0,,,,,,,,,,,0,,,,,,,,,,
92,363.11,366.99,369.09,370.43,370.16,372.35,370.07,370.95,370.34,356.73,0,,,,,,,,,,,0,,,,,,,,,,
93,363.09,366.97,369.08,370.4,370.15,372.34,370.06,370.94,370.44,356.8,0,,,,,,,,,,,0,,,,,,,,,,
94,363.07,366.94,369.06,370.39,370.14,372.33,370.05,370.93,370.51,356.87,0,,,,,,,,,,,0,,,,,,,,,,
95,363.05,366.92,369.05,370.39,370.13,372.33,370.05,370.93,370.59,356.95,0,,,,,,,,,,,0,,,,,,,,,,
96,363.01,366.91,369.04,370.37,370.11,372.31,370.04,370.93,370.63,357.02,0,,,,,,,,,,,0,,,,,,,,,,
97,362.96,366.87,369.02,370.36,370.09,372.3,370.02,370.93,370.64,357.11,0,,,,,,,,,,,0,,,,,,,,,,
98,362.92,366.85,369,370.35,370.07,372.28,370.02,370.94,370.64,357.18,0,,,,,,,,,,,0,,,,,,,,,,
99,362.84,366.8,368.98,370.34,370.05,372.26,370.01,370.94,370.64,357.25,0,,,,,,,,,,,0,,,,,,,,,,
100,362.77,366.77,368.96,370.33,370.03,372.26,370.01,370.96,370.66,357.24,0,,,,,,,,,,,0,,,,,,,,,,
101,362.72,366.74,368.94,370.32,370.02,372.25,370,370.97,370.68,357.23,0,,,,,,,,,,,0,,,,,,,,,,
102,362.68,366.71,368.92,370.31,370,372.25,369.99,370.98,370.69,357.18,0,,,,,,,,,,,0,,,,,,,,,,
103,362.65,366.69,368.92,370.3,370,372.24,370,370.99,370.68,357.14,0,,,,,,,,,,,0,,,,,,,,,,
104,362.61,366.67,368.91,370.28,369.99,372.23,370,371.01,370.56,357.08,0,,,,,,,,,,,0,,,,,,,,,,
105,362.58,366.63,368.89,370.27,369.98,372.23,370.01,371.02,370.44,357.04,0,,,,,,,,,,,0,,,,,,,,,,
106,362.56,366.61,368.9,370.26,369.97,372.22,370.01,371.03,370.35,357.01,0,,,,,,,,,,,0,,,,,,,,,,
107,362.52,366.58,368.86,370.26,369.96,372.21,370,371.05,370.3,356.98,0,,,,,,,,,,,0,,,,,,,,,,
108,362.49,366.53,368.85,370.24,369.95,372.22,370,371.05,370.35,356.93,0,,,,,,,,,,,0,,,,,,,,,,
109,362.46,366.49,368.83,370.24,369.95,372.21,370,371.06,370.44,356.89,0,,,,,,,,,,,0,,,,,,,,,,
110,362.44,366.46,368.82,370.23,369.95,372.22,369.99,371.06,370.5,356.88,0,,,,,,,,,,,0,,,,,,,,,,
111,362.42,366.44,368.81,370.22,369.94,372.21,370,371.07,370.55,356.87,0,,,,,,,,,,,0,,,,,,,,,,
112,362.4,366.42,368.79,370.22,369.94,372.21,369.99,371.08,370.59,356.85,0,,,,,,,,,,,0,,,,,,,,,,
113,362.37,366.4,368.78,370.22,369.94,372.21,369.99,371.08,370.61,356.8,0,,,,,,,,,,,0,,,,,,,,,,
114,362.34,366.37,368.77,370.21,369.93,372.2,369.99,371.09,370.58,356.75,0,,,,,,,,,,,0,,,,,,,,,,
115,362.32,366.36,368.75,370.2,369.93,372.19,369.99,371.11,370.54,356.72,0,,,,,,,,,,,0,,,,,,,,,,
116,362.29,366.34,368.74,370.2,369.93,372.2,370,371.11,370.48,356.73,0,,,,,,,,,,,0,,,,,,,,,,
117,362.23,366.31,368.71,370.2,369.93,372.2,370,371.13,370.47,356.76,0,,,,,,,,,,,0,,,,,,,,,,
118,362.18,366.28,368.7,370.19,369.92,372.2,369.99,371.15,370.5,356.79,0,,,,,,,,,,,0,,,,,,,,,,
119,362.14,366.24,368.67,370.18,369.91,372.19,369.99,371.15,370.52,356.81,0,,,,,,,,,,,0,,,,,,,,,,
120,362.11,366.22,368.66,370.17,369.9,372.19,369.98,371.16,370.54,356.85,0,,,,,,,,,,,0,,,,,,,,,,
121,362.09,366.21,368.65,370.17,369.91,372.19,369.98,371.17,370.57,356.9,0,,,,,,,,,,,0,,,,,,,,,,
122,362.06,366.18,368.64,370.15,369.9,372.18,369.99,371.17,370.6,356.97,0,,,,,,,,,,,0,,,,,,,,,,
123,362.05,366.15,368.63,370.15,369.9,372.17,369.99,371.18,370.63,357.02,0,,,,,,,,,,,0,,,,,,,,,,
124,362.03,366.13,368.62,370.14,369.9,372.16,369.99,371.19,370.66,357.03,0,,,,,,,,,,,0,,,,,,,,,,
125,362.02,366.1,368.6,370.13,369.89,372.16,369.99,371.2,370.65,357,0,,,,,,,,,,,0,,,,,,,,,,
126,361.97,366.05,368.59,370.12,369.88,372.16,369.99,371.19,370.53,356.93,0,,,,,,,,,,,0,,,,,,,,,,
127,361.95,366.02,368.58,370.11,369.87,372.15,369.99,371.19,370.5,356.82,0,,,,,,,,,,,0,,,,,,,,,,
128,361.91,366,368.57,370.11,369.87,372.14,369.99,371.2,370.54,356.77,0,,,,,,,,,,,0,,,,,,,,,,
129,361.89,365.97,368.55,370.1,369.86,372.14,369.99,371.21,370.59,356.74,0,,,,,,,,,,,0,,,,,,,,,,
130,361.87,365.94,368.53,370.1,369.86,372.14,369.99,371.21,370.64,356.75,0,,,,,,,,,,,0,,,,,,,,,,
131,361.84,365.92,368.52,370.1,369.84,372.14,369.99,371.22,370.67,356.77,0,,,,,,,,,,,0,,,,,,,,,,
132,361.81,365.9,368.51,370.1,369.84,372.13,369.98,371.24,370.68,356.81,0,,,,,,,,,,,0,,,,,,,,,,
133,361.8,365.88,368.49,370.09,369.83,372.14,369.99,371.26,370.71,356.87,0,,,,,,,,,,,0,,,,,,,,,,
134,361.76,365.86,368.49,370.09,369.84,372.13,370,371.28,370.73,356.91,0,,,,,,,,,,,0,,,,,,,,,,
135,361.73,365.83,368.47,370.08,369.83,372.13,370,371.3,370.75,356.95,0,,,,,,,,,,,0,,,,,,,,,,
136,361.7,365.8,368.46,370.07,369.82,372.12,370.02,371.32,370.75,356.97,0,,,,,,,,,,,0,,,,,,,,,,
137,361.69,365.79,368.45,370.06,369.83,372.12,370.03,371.32,370.69,356.93,0,,,,,,,,,,,0,,,,,,,,,,
138,361.67,365.77,368.42,370.05,369.82,372.12,370.03,371.34,370.6,356.88,0,,,,,,,,,,,0,,,,,,,,,,
139,361.64,365.74,368.41,370.05,369.82,372.12,370.03,371.35,370.51,356.81,0,,,,,,,,,,,0,,,,,,,,,,
140,361.62,365.72,368.39,370.04,369.81,372.11,370.04,371.34,370.49,356.81,0,,,,,,,,,,,0,,,,,,,,,,
141,361.6,365.7,368.39,370.05,369.81,372.11,370.05,371.34,370.5,356.81,0,,,,,,,,,,,0,,,,,,,,,,
142,361.58,365.68,368.38,370.03,369.81,372.12,370.05,371.34,370.52,356.85,0,,,,,,,,,,,0,,,,,,,,,,
143,361.56,365.66,368.37,370.03,369.82,372.12,370.06,371.35,370.58,356.89,0,,,,,,,,,,,0,,,,,,,,,,
144,361.54,365.64,368.36,370.02,369.81,372.12,370.06,371.34,370.63,356.92,0,,,,,,,,,,,0,,,,,,,,,,
145,361.5,365.6,368.33,370.01,369.8,372.12,370.07,371.33,370.7,356.97,0,,,,,,,,,,,0,,,,,,,,,,
146,361.48,365.58,368.32,370,369.79,372.12,370.07,371.33,370.74,356.98,0,,,,,,,,,,,0,,,,,,,,,,
147,361.46,365.56,368.31,370,369.79,372.12,370.08,371.34,370.75,356.99,0,,,,,,,,,,,0,,,,,,,,,,
148,361.45,365.55,368.3,369.99,369.79,372.12,370.08,371.34,370.71,356.96,0,,,,,,,,,,,0,,,,,,,,,,
149,361.43,365.51,368.29,369.99,369.79,372.13,370.09,371.36,370.65,356.92,0,,,,,,,,,,,0,,,,,,,,,,
150,361.41,365.49,368.27,369.98,369.78,372.13,370.1,371.36,370.6,356.88,0,,,,,,,,,,,0,,,,,,,,,,
151,361.4,365.47,368.27,369.97,369.77,372.14,370.1,371.37,370.53,356.86,0,,,,,,,,,,,0,,,,,,,,,,
152,361.37,365.45,368.25,369.97,369.77,372.14,370.1,371.38,370.49,356.87,0,,,,,,,,,,,0,,,,,,,,,,
153,361.33,365.42,368.24,369.96,369.77,372.13,370.12,371.38,370.51,356.9,0,,,,,,,,,,,0,,,,,,,,,,
154,361.32,365.4,368.24,369.96,369.77,372.14,370.14,371.4,370.59,356.93,0,,,,,,,,,,,0,,,,,,,,,,
155,361.29,365.38,368.22,369.95,369.76,372.14,370.13,371.4,370.65,356.94,0,,,,,,,,,,,0,,,,,,,,,,
156,361.28,365.37,368.21,369.94,369.76,372.13,370.14,371.41,370.71,356.95,0,,,,,,,,,,,0,,,,,,,,,,
157,361.24,365.34,368.19,369.93,369.75,372.13,370.14,371.43,370.75,356.96,0,,,,,,,,,,,0,,,,,,,,,,
158,361.23,365.32,368.19,369.92,369.75,372.13,370.14,371.43,370.78,356.98,0,,,,,,,,,,,0,,,,,,,,,,
159,361.21,365.3,368.17,369.92,369.74,372.12,370.15,371.44,370.81,357.01,0,,,,,,,,,,,0,,,,,,,,,,
160,361.19,365.29,368.16,369.92,369.74,372.13,370.15,371.45,370.83,357.01,0,,,,,,,,,,,0,,,,,,,,,,
161,361.17,365.27,368.14,369.91,369.73,372.13,370.15,371.46,370.85,356.97,0,,,,,,,,,,,0,,,,,,,,,,
162,361.15,365.25,368.14,369.9,369.73,372.13,370.15,371.48,370.83,356.92,0,,,,,,,,,,,0,,,,,,,,,,
163,361.11,365.22,368.12,369.9,369.73,372.13,370.16,371.48,370.79,356.88,0,,,,,,,,,,,0,,,,,,,,,,
164,361.09,365.19,368.1,369.89,369.72,372.13,370.15,371.49,370.75,356.9,0,,,,,,,,,,,0,,,,,,,,,,
165,361.07,365.17,368.1,369.88,369.73,372.13,370.16,371.51,370.75,356.96,0,,,,,,,,,,,0,,,,,,,,,,
166,361.07,365.16,368.09,369.87,369.73,372.13,370.17,371.51,370.77,357,0,,,,,,,,,,,0,,,,,,,,,,
167,361.05,365.14,368.08,369.86,369.72,372.13,370.17,371.52,370.82,357.04,0,,,,,,,,,,,0,,,,,,,,,,
168,361.03,365.13,368.08,369.86,369.71,372.13,370.16,371.53,370.86,357.05,0,,,,,,,,,,,0,,,,,,,,,,
169,361.02,365.11,368.07,369.86,369.72,372.13,370.17,371.53,370.9,357.06,0,,,,,,,,,,,0,,,,,,,,,,
170,361,365.1,368.06,369.85,369.72,372.13,370.18,371.53,370.89,357.03,0,,,,,,,,,,,0,,,,,,,,,,
171,360.96,365.06,368.04,369.84,369.71,372.13,370.17,371.53,370.89,356.99,0,,,,,,,,,,,0,,,,,,,,,,
172,360.93,365.03,368.02,369.85,369.7,372.13,370.17,371.53,370.86,356.94,0,,,,,,,,,,,0,,,,,,,,,,
173,360.91,365.01,368,369.83,369.69,372.13,370.17,371.54,370.77,356.89,0,,,,,,,,,,,0,,,,,,,,,,
174,360.89,365,367.99,369.83,369.69,372.14,370.19,371.55,370.59,356.86,0,,,,,,,,,,,0,,,,,,,,,,
175,360.88,364.98,367.99,369.82,369.7,372.13,370.19,371.55,370.48,356.87,0,,,,,,,,,,,0,,,,,,,,,,
176,360.86,364.96,367.98,369.8,369.69,372.13,370.19,371.56,370.47,356.89,0,,,,,,,,,,,0,,,,,,,,,,
177,360.84,364.94,367.96,369.8,369.68,372.14,370.19,371.58,370.5,356.93,0,,,,,,,,,,,0,,,,,,,,,,
178,360.81,364.92,367.95,369.8,369.68,372.13,370.19,371.59,370.57,356.96,0,,,,,,,,,,,0,,,,,,,,,,
179,360.8,364.9,367.95,369.79,369.68,372.14,370.2,371.6,370.68,357,0,,,,,,,,,,,0,,,,,,,,,,
180,360.78,364.88,367.94,369.79,369.69,372.15,370.2,371.61,370.83,357.02,0,,,,,,,,,,,0,,,,,,,,,,
181,360.75,364.85,367.92,369.78,369.67,372.16,370.2,371.61,370.94,356.99,0,,,,,,,,,,,0,,,,,,,,,,
182,360.74,364.84,367.91,369.77,369.67,372.14,370.2,371.62,370.99,356.94,0,,,,,,,,,,,0,,,,,,,,,,
183,360.72,364.82,367.9,369.76,369.67,372.14,370.19,371.62,370.98,356.89,0,,,,,,,,,,,0,,,,,,,,,,
184,360.71,364.81,367.89,369.76,369.66,372.14,370.21,371.63,370.93,356.83,0,,,,,,,,,,,0,,,,,,,,,,
185,360.69,364.78,367.87,369.76,369.66,372.16,370.21,371.63,370.88,356.77,0,,,,,,,,,,,0,,,,,,,,,,
186,360.67,364.77,367.87,369.75,369.66,372.15,370.22,371.63,370.88,356.73,0,,,,,,,,,,,0,,,,,,,,,,
187,360.66,364.76,367.87,369.75,369.66,372.16,370.23,371.64,370.91,356.74,0,,,,,,,,,,,0,,,,,,,,,,
188,360.64,364.72,367.84,369.74,369.65,372.15,370.23,371.64,370.87,356.75,0,,,,,,,,,,,0,,,,,,,,,,
189,360.61,364.7,367.83,369.73,369.65,372.15,370.24,371.65,370.79,356.8,0,,,,,,,,,,,0,,,,,,,,,,
190,360.6,364.68,367.83,369.74,369.65,372.15,370.25,371.65,370.77,356.86,0,,,,,,,,,,,0,,,,,,,,,,
191,360.58,364.66,367.82,369.72,369.65,372.15,370.26,371.65,370.77,356.88,0,,,,,,,,,,,0,,,,,,,,,,
192,360.56,364.64,367.81,369.72,369.65,372.14,370.26,371.66,370.82,356.88,0,,,,,,,,,,,0,,,,,,,,,,
193,360.55,364.62,367.79,369.71,369.64,372.15,370.26,371.65,370.89,356.84,0,,,,,,,,,,,0,,,,,,,,,,
194,360.53,364.61,367.78,369.72,369.65,372.15,370.28,371.67,370.99,356.8,0,,,,,,,,,,,0,,,,,,,,,,
195,360.51,364.58,367.77,369.73,369.64,372.16,370.28,371.68,371.06,356.75,0,,,,,,,,,,,0,,,,,,,,,,
196,360.5,364.56,367.76,369.72,369.63,372.16,370.28,371.68,371.12,356.73,0,,,,,,,,,,,0,,,,,,,,,,
197,360.48,364.54,367.75,369.72,369.63,372.16,370.3,371.68,371.17,356.73,0,,,,,,,,,,,0,,,,,,,,,,
198,360.46,364.53,367.74,369.72,369.64,372.17,370.31,371.68,371.2,356.76,0,,,,,,,,,,,0,,,,,,,,,,
199,360.44,364.5,367.72,369.71,369.63,372.16,370.33,371.68,371.2,356.81,0,,,,,,,,,,,0,,,,,,,,,,
200,360.43,364.49,367.71,369.7,369.63,372.17,370.34,371.69,371.18,356.84,0,,,,,,,,,,,0,,,,,,,,,,
201,360.41,364.48,367.71,369.71,369.64,372.17,370.35,371.7,371.18,356.87,0,,,,,,,,,,,0,,,,,,,,,,
202,360.4,364.46,367.69,369.71,369.63,372.18,370.34,371.72,371.18,356.86,0,,,,,,,,,,,0,,,,,,,,,,
203,360.38,364.45,367.69,369.7,369.63,372.18,370.35,371.74,371.19,356.85,0,,,,,,,,,,,0,,,,,,,,,,
204,360.37,364.43,367.68,369.69,369.63,372.19,370.35,371.74,371.19,356.82,0,,,,,,,,,,,0,,,,,,,,,,
