Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
800,362.53,362.37,361.07,362.65,362.15,362.39,361.79,362.66,361.11,352.23,314.974048845695,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,378.456668522159,0.1575,25900,3,0.98
801,362.52,362.36,361.06,362.63,362.13,362.32,361.78,362.64,361.1,351.81,315.013733038311,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,336.558209638388,378.500714436678,0.1575,25900,3,0.98
802,362.51,362.35,361.04,362.63,362.09,362.26,361.77,362.66,361.09,351.41,315.053413005387,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,336.602251451612,378.544756249903,0.1575,25900,3,0.98
803,362.5,362.34,361.03,362.6,362.05,362.22,361.78,362.7,361.1,351.28,315.093088746702,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,336.646289163149,378.588793961439,0.1575,25900,3,0.98
804,362.49,362.34,361.02,362.59,362.03,362.19,361.79,362.74,361.1,351.23,315.132760262036,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,336.690322772604,378.632827570895,0.1575,25900,3,0.98
805,362.46,362.31,360.99,362.57,362.0,362.16,361.77,362.78,361.07,351.05,315.172427551167,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,336.734352279585,378.676857077876,0.1575,25900,3,0.98
806,362.43,362.28,360.95,362.53,361.98,362.1,361.76,362.82,361.05,350.79,315.212090613876,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,336.778377683699,378.72088248199,0.1575,25900,3,0.98
807,362.41,362.27,360.94,362.51,361.97,362.04,361.74,362.86,361.05,350.69,315.251749449942,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,336.822398984553,378.764903782843,0.1575,25900,3,0.98
808,362.39,362.25,360.92,362.48,361.94,361.99,361.7,362.87,361.03,350.52,315.291404059146,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,336.866416181754,378.808920980044,0.1575,25900,3,0.98
809,362.37,362.24,360.9,362.45,361.9,361.95,361.69,362.87,361.03,350.39,315.331054441266,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,336.910429274909,378.8529340732,0.1575,25900,3,0.98
810,362.35,362.22,360.89,362.41,361.81,361.93,361.67,362.84,361.03,350.53,315.370700596085,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,336.954438263628,378.896943061918,0.1575,25900,3,0.98
811,362.34,362.2,360.87,362.35,361.72,361.9,361.64,362.79,361.0,350.69,315.410342523383,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,336.998443147517,378.940947945807,0.1575,25900,3,0.98
812,362.31,362.13,360.85,362.31,361.59,361.89,361.58,362.76,360.96,350.75,315.449980222939,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,337.042443926184,378.984948724475,0.1575,25900,3,0.98
813,362.3,362.07,360.83,362.27,361.45,361.84,361.54,362.69,360.92,350.75,315.489613694535,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,337.086440599238,379.028945397529,0.1575,25900,3,0.98
814,362.26,362.02,360.81,362.22,361.35,361.82,361.49,362.58,360.85,350.59,315.529242937952,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,337.130433166288,379.072937964578,0.1575,25900,3,0.98
815,362.18,361.87,360.77,362.12,361.29,361.82,361.45,362.52,360.79,350.48,315.568867952971,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,337.17442162694,379.116926425231,0.1575,25900,3,0.98
816,362.13,361.73,360.74,362.01,361.28,361.81,361.45,362.51,360.74,350.2,315.608488739374,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,337.218405980806,379.160910779097,0.1575,25900,3,0.98
817,362.06,361.65,360.69,361.92,361.3,361.82,361.44,362.49,360.67,350.24,315.648105296942,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,337.262386227493,379.204891025784,0.1575,25900,3,0.98
818,361.95,361.61,360.61,361.85,361.35,361.84,361.44,362.49,360.62,350.6,315.687717625456,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,337.306362366611,379.248867164902,0.1575,25900,3,0.98
819,361.85,361.52,360.5,361.84,361.36,361.83,361.43,362.5,360.63,351.25,315.7273257247,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,379.292839196059,0.1575,25900,3,0.98
820,361.78,361.48,360.42,361.8,361.36,361.81,361.39,362.45,360.63,351.62,315.766929594454,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,337.394302320576,379.336807118867,0.1575,25900,3,0.98
821,361.73,361.48,360.37,361.77,361.35,361.76,361.35,362.4,360.61,351.77,315.806529234501,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,337.438266134642,379.380770932933,0.1575,25900,3,0.98
822,361.69,361.49,360.33,361.73,361.31,361.71,361.3,362.34,360.57,351.93,315.846124644624,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,337.482225839577,379.424730637868,0.1575,25900,3,0.98
823,361.65,361.47,360.27,361.7,361.28,361.67,361.21,362.31,360.51,352.2,315.885715824605,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,337.526181434992,379.468686233282,0.1575,25900,3,0.98
824,361.61,361.43,360.21,361.69,361.26,361.63,361.13,362.28,360.48,352.49,315.925302774227,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,337.570132920495,379.512637718785,0.1575,25900,3,0.98
825,361.59,361.43,360.19,361.67,361.24,361.6,361.1,362.24,360.45,352.64,315.964885493274,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,379.556585093989,0.1575,25900,3,0.98
826,361.57,361.41,360.16,361.65,361.2,361.58,361.06,362.2,360.43,352.63,316.004463981527,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,337.658023560211,379.600528358502,0.1575,25900,3,0.98
827,361.55,361.39,360.14,361.63,361.18,361.55,361.01,362.13,360.4,352.78,316.04403823877,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,337.701962713645,379.644467511935,0.1575,25900,3,0.98
