Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
745,360.68,360.03,359.97,360.36,359.65,361.21,358.6,358.65,354.75,333.08,305.859007494192,326.412798080308,326.412798080308,326.412798080308,326.412798080308,326.412798080308,326.412798080308,326.412798080308,326.412798080308,326.412798080308,362.570326865197,0.1575,21250,3,0.98
746,360.74,360.16,360.0,360.41,359.68,361.27,358.79,358.91,355.31,332.93,305.890033719879,326.447129466932,326.447129466932,326.447129466932,326.447129466932,326.447129466932,326.447129466932,326.447129466932,326.447129466932,326.447129466932,362.60465825182,0.1575,21250,3,0.98
747,360.88,360.37,360.08,360.49,359.76,361.34,359.09,359.2,356.02,332.94,305.921056860403,326.48145779399,326.48145779399,326.48145779399,326.48145779399,326.48145779399,326.48145779399,326.48145779399,326.48145779399,326.48145779399,362.638986578879,0.1575,21250,3,0.98
748,360.99,360.51,360.15,360.55,359.83,361.4,359.3,359.42,356.5,333.01,305.952076915675,326.515783061296,326.515783061296,326.515783061296,326.515783061296,326.515783061296,326.515783061296,326.515783061296,326.515783061296,326.515783061296,362.673311846185,0.1575,21250,3,0.98
749,361.1,360.63,360.21,360.67,359.9,361.49,359.52,359.74,356.94,333.09,305.983093885601,326.550105268662,326.550105268662,326.550105268662,326.550105268662,326.550105268662,326.550105268662,326.550105268662,326.550105268662,326.550105268662,362.707634053551,0.1575,21250,3,0.98
750,361.21,360.75,360.28,360.77,359.98,361.55,359.74,360.04,357.31,333.2,306.014107770093,326.5844244159,326.5844244159,326.5844244159,326.5844244159,326.5844244159,326.5844244159,326.5844244159,326.5844244159,326.5844244159,362.741953200789,0.1575,21250,3,0.98
751,361.31,360.84,360.35,360.88,360.07,361.62,359.9,360.3,357.53,333.3,306.045118569057,326.618740502824,326.618740502824,326.618740502824,326.618740502824,326.618740502824,326.618740502824,326.618740502824,326.618740502824,326.618740502824,362.776269287713,0.1575,21250,3,0.98
752,361.39,360.88,360.4,361.0,360.15,361.68,360.03,360.52,357.65,333.39,306.076126282405,326.653053529246,326.653053529246,326.653053529246,326.653053529246,326.653053529246,326.653053529246,326.653053529246,326.653053529246,326.653053529246,362.810582314135,0.1575,21250,3,0.98
753,361.47,360.94,360.46,361.12,360.23,361.77,360.15,360.73,357.74,333.49,306.107130910045,326.687363494979,326.687363494979,326.687363494979,326.687363494979,326.687363494979,326.687363494979,326.687363494979,326.687363494979,326.687363494979,362.844892279867,0.1575,21250,3,0.98
754,361.56,360.94,360.54,361.24,360.36,361.86,360.39,360.91,357.82,333.68,306.138132451886,326.721670399835,326.721670399835,326.721670399835,326.721670399835,326.721670399835,326.721670399835,326.721670399835,326.721670399835,326.721670399835,362.879199184724,0.1575,21250,3,0.98
755,361.65,360.89,360.61,361.32,360.46,361.91,360.62,361.02,358.0,333.86,306.169130907839,326.755974243629,326.755974243629,326.755974243629,326.755974243629,326.755974243629,326.755974243629,326.755974243629,326.755974243629,326.755974243629,362.913503028518,0.1575,21250,3,0.98
756,361.67,360.83,360.64,361.4,360.52,361.98,360.75,361.17,358.14,333.98,306.200126277811,326.790275026173,326.790275026173,326.790275026173,326.790275026173,326.790275026173,326.790275026173,326.790275026173,326.790275026173,326.790275026173,362.947803811061,0.1575,21250,3,0.98
757,361.65,360.8,360.67,361.47,360.58,362.05,360.86,361.31,358.28,334.09,306.231118561714,326.82457274728,326.82457274728,326.82457274728,326.82457274728,326.82457274728,326.82457274728,326.82457274728,326.82457274728,326.82457274728,362.982101532169,0.1575,21250,3,0.98
758,361.66,360.8,360.69,361.53,360.64,362.13,360.97,361.41,358.41,334.21,306.262107759457,326.858867406765,326.858867406765,326.858867406765,326.858867406765,326.858867406765,326.858867406765,326.858867406765,326.858867406765,326.858867406765,363.016396191653,0.1575,21250,3,0.98
759,361.68,360.83,360.74,361.6,360.69,362.21,361.1,361.45,358.52,334.31,306.29309387095,326.89315900444,326.89315900444,326.89315900444,326.89315900444,326.89315900444,326.89315900444,326.89315900444,326.89315900444,326.89315900444,363.050687789328,0.1575,21250,3,0.98
760,361.7,360.87,360.78,361.68,360.73,362.29,361.19,361.42,358.64,334.4,306.324076896103,326.927447540119,326.927447540119,326.927447540119,326.927447540119,326.927447540119,326.927447540119,326.927447540119,326.927447540119,326.927447540119,363.084976325007,0.1575,21250,3,0.98
761,361.72,360.9,360.83,361.75,360.77,362.37,361.31,361.4,358.74,334.48,306.355056834826,326.961733013616,326.961733013616,326.961733013616,326.961733013616,326.961733013616,326.961733013616,326.961733013616,326.961733013616,326.961733013616,363.119261798504,0.1575,21250,3,0.98
762,361.74,360.92,360.86,361.79,360.8,362.43,361.39,361.43,358.81,334.55,306.386033687028,326.996015424745,326.996015424745,326.996015424745,326.996015424745,326.996015424745,326.996015424745,326.996015424745,326.996015424745,326.996015424745,363.153544209633,0.1575,21250,3,0.98
763,361.77,360.93,360.9,361.85,360.82,362.5,361.43,361.55,358.84,334.61,306.417007452622,327.030294773319,327.030294773319,327.030294773319,327.030294773319,327.030294773319,327.030294773319,327.030294773319,327.030294773319,327.030294773319,363.187823558207,0.1575,21250,3,0.98
764,361.84,360.94,360.94,361.89,360.89,362.55,361.46,361.74,358.81,334.71,306.447978131516,327.064571059152,327.064571059152,327.064571059152,327.064571059152,327.064571059152,327.064571059152,327.064571059152,327.064571059152,327.064571059152,363.222099844041,0.1575,21250,3,0.98
765,361.9,360.95,360.98,361.91,360.94,362.6,361.47,361.87,358.82,334.8,306.478945723621,327.09884428206,327.09884428206,327.09884428206,327.09884428206,327.09884428206,327.09884428206,327.09884428206,327.09884428206,327.09884428206,363.256373066949,0.1575,21250,3,0.98
766,361.97,360.97,361.0,361.93,360.97,362.65,361.51,361.92,358.82,334.88,306.509910228848,327.133114441856,327.133114441856,327.133114441856,327.133114441856,327.133114441856,327.133114441856,327.133114441856,327.133114441856,327.133114441856,363.290643226744,0.1575,21250,3,0.98
767,362.05,360.99,361.04,361.93,360.99,362.69,361.57,361.98,358.78,334.96,306.540871647107,327.167381538354,327.167381538354,327.167381538354,327.167381538354,327.167381538354,327.167381538354,327.167381538354,327.167381538354,327.167381538354,363.324910323242,0.1575,21250,3,0.98
768,362.13,361.02,361.06,361.92,361.01,362.74,361.61,362.05,358.73,335.05,306.57182997831,327.201645571369,327.201645571369,327.201645571369,327.201645571369,327.201645571369,327.201645571369,327.201645571369,327.201645571369,327.201645571369,363.359174356257,0.1575,21250,3,0.98
769,362.2,361.08,361.09,361.92,361.03,362.77,361.66,362.09,358.73,335.14,306.602785222367,327.235906540715,327.235906540715,327.235906540715,327.235906540715,327.235906540715,327.235906540715,327.235906540715,327.235906540715,327.235906540715,363.393435325603,0.1575,21250,3,0.98
770,362.27,361.11,361.11,361.94,361.04,362.83,361.71,362.13,358.76,335.24,306.633737379188,327.270164446207,327.270164446207,327.270164446207,327.270164446207,327.270164446207,327.270164446207,327.270164446207,327.270164446207,327.270164446207,363.427693231095,0.1575,21250,3,0.98
771,362.33,361.12,361.14,361.94,361.07,362.88,361.75,362.12,358.81,335.36,306.664686448686,327.30441928766,327.30441928766,327.30441928766,327.30441928766,327.30441928766,327.30441928766,327.30441928766,327.30441928766,327.30441928766,363.461948072548,0.1575,21250,3,0.98
772,362.42,361.15,361.16,361.94,361.1,362.92,361.76,362.13,358.9,335.53,306.695632430771,327.338671064888,327.338671064888,327.338671064888,327.338671064888,327.338671064888,327.338671064888,327.338671064888,327.338671064888,327.338671064888,363.496199849777,0.1575,21250,3,0.98
