Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
617,359.0,358.27,358.82,359.52,358.69,360.95,358.19,358.8,358.22,348.6,337.11,407.989902102971,414.324189504361,339.379742601349,309.407445458902,301.997443134634,300.414637793976,300.085859640504,300.017773045455,300.003687944149,300.000895149647,300.001179024841,0.1575,25900,100,0.98
618,358.98,358.26,358.79,359.49,358.67,360.93,358.19,358.8,358.44,348.79,337.44,408.100942754016,414.463096410468,339.457828512002,309.431187557906,302.002851828121,300.415776417052,300.086095498433,300.017821852825,300.003698111567,300.000897761612,300.001181229097,0.1575,25900,100,0.98
619,358.97,358.25,358.76,359.47,358.65,360.92,358.18,358.8,358.62,348.95,337.71,408.211806802406,414.601853811963,339.535917192726,309.454956998689,302.008269993156,300.416917227618,300.086331815125,300.017870755318,300.003708298984,300.000900379024,300.001183438028,0.1575,25900,100,0.98
620,358.97,358.25,358.74,359.44,358.63,360.89,358.16,358.78,358.77,349.09,337.96,408.322494619399,414.740461871061,339.614008486582,309.478753747592,302.013697640345,300.418060230082,300.086568591597,300.017919753147,300.003718506445,300.000903001894,300.001185651644,0.1575,25900,100,0.98
621,358.94,358.25,358.72,359.41,358.62,360.86,358.17,358.77,358.89,349.28,338.18,408.43300657514,414.878920750146,339.692102237271,309.502577770822,302.019134780251,300.419205428857,300.086805828871,300.017968846527,300.003728733995,300.000905630234,300.001187869957,0.1575,25900,100,0.98
622,358.93,358.25,358.7,359.38,358.6,360.84,358.15,358.76,358.97,349.46,338.37,408.543343041906,415.017230609009,339.770198288856,309.526429034446,302.024581423394,300.42035282836,300.087043527971,300.018018035675,300.003738981681,300.000908264057,300.001190092975,0.1575,25900,100,0.98
623,358.91,358.24,358.67,359.37,358.59,360.81,358.15,358.76,359.04,349.6,338.56,408.653504387104,415.155391610978,339.848296486325,309.550307504393,302.03003758025,300.421502433014,300.087281689921,300.018067320806,300.003749249548,300.000910903375,300.00119232071,0.1575,25900,100,0.98
624,358.89,358.24,358.65,359.35,358.58,360.8,358.14,358.74,359.08,349.74,338.75,408.7634909781,415.293403918231,339.926396675187,309.574213146465,302.035503261255,300.422654247247,300.087520315749,300.018116702137,300.003759537641,300.0009135482,300.001194553171,0.1575,25900,100,0.98
625,358.87,358.22,358.63,359.33,358.56,360.78,358.13,358.73,359.15,349.94,339.06,408.873303185467,415.431267689914,340.004498701223,309.598145926312,302.040978476797,300.42380827549,300.087759406487,300.018166179885,300.003769846007,300.000916198545,300.00119679037,0.1575,25900,100,0.98
626,358.83,358.2,358.6,359.31,358.54,360.76,358.12,358.74,359.22,350.15,339.41,408.982941374803,415.568983088252,340.082602411166,309.622105809475,302.046463237225,300.424964522182,300.087998963168,300.018215754268,300.003780174692,300.000918854421,300.001199032316,0.1575,25900,100,0.98
627,358.82,358.18,358.59,359.3,358.53,360.75,358.1,358.73,359.27,350.34,339.66,409.092405908934,415.706550276904,340.160707652469,309.646092761361,302.051957552842,300.426122991764,300.088238986827,300.018265425504,300.003790523742,300.00092151584,300.001201279021,0.1575,25900,100,0.98
628,358.79,358.17,358.57,359.28,358.51,360.72,358.1,358.72,359.35,350.57,339.95,409.201697154708,415.843969415889,340.238814272785,309.670106747229,302.057461433907,300.427283688684,300.088479478503,300.018315193813,300.003800893203,300.000924182816,300.001203530494,0.1575,25900,100,0.98
629,358.76,358.15,358.54,359.26,358.5,360.71,358.1,358.72,359.42,350.93,340.25,409.310815474814,415.981240667439,340.316922120626,309.694147732224,302.062974890635,300.428446617392,300.088720439236,300.018365059413,300.003811283121,300.000926855361,300.001205786746,0.1575,25900,100,0.98
630,358.72,358.13,358.52,359.24,358.48,360.68,358.08,358.72,359.52,351.3,340.55,409.419761231255,416.118364193782,340.395031045103,309.718215681371,302.068497933199,300.429611782346,300.08896187007,300.018415022526,300.003821693544,300.000929533487,300.001208047788,0.1575,25900,100,0.98
631,358.7,358.11,358.51,359.23,358.47,360.67,358.08,358.71,359.61,351.52,340.86,409.528534785291,416.255340156931,340.473140895882,309.74231055956,302.074030571725,300.430779188005,300.089203772049,300.018465083371,300.003832124518,300.000932217206,300.00121031363,0.1575,25900,100,0.98
632,358.68,358.1,358.49,359.21,358.46,360.65,358.07,358.71,359.72,351.73,341.16,409.637136499054,416.39216871749,340.551251523067,309.766432331549,302.079572816296,300.431948838836,300.089446146223,300.018515242171,300.00384257609,300.00093490653,300.001212584283,0.1575,25900,100,0.98
633,358.65,358.09,358.48,359.19,358.45,360.63,358.06,358.7,359.84,351.9,341.47,409.745566732016,416.528850037583,340.629362777496,309.790580961982,302.08512467695,300.433120739308,300.089688993643,300.018565499148,300.003853048306,300.000937601474,300.001214859758,0.1575,25900,100,0.98
634,358.61,358.07,358.46,359.19,358.44,360.62,358.05,358.7,360.03,352.08,341.92,409.853825841631,416.665384279885,340.70747451073,309.814756415395,302.090686163682,300.434294893895,300.08993231536,300.018615854522,300.003863541215,300.000940302048,300.001217140065,0.1575,25900,100,0.98
635,358.57,358.04,358.44,359.17,358.42,360.61,358.04,358.69,360.22,352.27,342.36,409.961914187491,416.801771604968,340.785586574583,309.838958656169,302.096257286439,300.435471307076,300.090176112432,300.018666308519,300.003874054862,300.000943008266,300.001219425214,0.1575,25900,100,0.98
636,358.55,358.03,358.42,359.15,358.41,360.6,358.03,358.69,360.34,352.45,342.63,410.069832123294,416.938012177175,340.86369882194,309.863187648612,302.101838055127,300.436649983334,300.090420385917,300.018716861362,300.003884589295,300.00094572014,300.001221715218,0.1575,25900,100,0.98
637,358.53,358.02,358.41,359.15,358.4,360.59,358.02,358.68,360.46,352.66,342.92,410.177580010707,417.074106153908,340.941811105474,309.887443356855,302.107428479603,300.437830927156,300.090665136874,300.018767513275,300.003895144563,300.000948437683,300.001224010085,0.1575,25900,100,0.98
638,358.5,358.0,358.4,359.13,358.4,360.58,358.02,358.68,360.58,352.87,343.2,410.285158197775,417.210053702409,341.019923279563,309.911725744987,302.113028569683,300.439014143034,300.090910366369,300.018818264482,300.003905720712,300.000951160907,300.001226309828,0.1575,25900,100,0.98
639,358.48,357.99,358.39,359.1,358.39,360.56,358.01,358.68,360.69,353.16,343.49,410.392567041231,417.345854982654,341.098035198288,309.936034776918,302.118638335134,300.440199635463,300.091156075466,300.018869115211,300.00391631779,300.000953889825,300.001228614457,0.1575,25900,100,0.98
640,358.45,357.97,358.36,359.09,358.38,360.54,358.01,358.67,360.81,353.44,343.77,410.499806899571,417.479925605539,341.177857184861,309.960531231034,302.124051282138,300.441322176613,300.091387931648,300.018917079342,300.00392630808,300.000956457863,300.001230782553,0.1575,25900,100,0.98
