Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
868,360.23,359.53,359.49,359.84,359.06,360.78,358.57,359.13,356.75,333.78,306.456710321429,327.074235329552,327.074235329552,327.074235329552,327.074235329552,327.074235329552,327.074235329552,327.074235329552,327.074235329552,327.074235329552,360.844217961288,0.1575,19400,3,0.98
869,360.26,359.61,359.53,359.85,359.02,360.75,358.7,359.29,356.94,333.69,306.483854111235,327.104276647186,327.104276647186,327.104276647186,327.104276647186,327.104276647186,327.104276647186,327.104276647186,327.104276647186,327.104276647186,360.874259278922,0.1575,19400,3,0.98
870,360.33,359.74,359.6,359.89,359.0,360.75,358.83,359.51,357.16,333.67,306.510995229811,327.134315279863,327.134315279863,327.134315279863,327.134315279863,327.134315279863,327.134315279863,327.134315279863,327.134315279863,327.134315279863,360.904297911599,0.1575,19400,3,0.98
871,360.4,359.87,359.65,359.91,358.99,360.78,358.95,359.69,357.4,333.71,306.538133677116,327.164351227471,327.164351227471,327.164351227471,327.164351227471,327.164351227471,327.164351227471,327.164351227471,327.164351227471,327.164351227471,360.934333859207,0.1575,19400,3,0.98
872,360.5,360.01,359.67,359.95,359.0,360.83,359.06,359.85,357.66,333.77,306.565269453107,327.194384489896,327.194384489896,327.194384489896,327.194384489896,327.194384489896,327.194384489896,327.194384489896,327.194384489896,327.194384489896,360.964367121632,0.1575,19400,3,0.98
873,360.61,360.14,359.69,359.99,359.03,360.88,359.22,360.0,357.91,333.83,306.592402557746,327.224415067027,327.224415067027,327.224415067027,327.224415067027,327.224415067027,327.224415067027,327.224415067027,327.224415067027,327.224415067027,360.994397698763,0.1575,19400,3,0.98
874,360.72,360.26,359.71,360.05,359.04,360.93,359.35,360.11,358.12,333.86,306.619532990989,327.254442958749,327.254442958749,327.254442958749,327.254442958749,327.254442958749,327.254442958749,327.254442958749,327.254442958749,327.254442958749,361.024425590485,0.1575,19400,3,0.98
875,360.85,360.38,359.75,360.1,359.08,360.99,359.51,360.12,358.35,333.9,306.646660752797,327.284468164951,327.284468164951,327.284468164951,327.284468164951,327.284468164951,327.284468164951,327.284468164951,327.284468164951,327.284468164951,361.054450796687,0.1575,19400,3,0.98
876,360.93,360.48,359.8,360.16,359.13,361.05,359.62,360.11,358.5,333.92,306.673785843129,327.31449068552,327.31449068552,327.31449068552,327.31449068552,327.31449068552,327.31449068552,327.31449068552,327.31449068552,327.31449068552,361.084473317256,0.1575,19400,3,0.98
877,360.97,360.54,359.84,360.19,359.17,361.09,359.71,360.16,358.57,333.94,306.700908261944,327.344510520343,327.344510520343,327.344510520343,327.344510520343,327.344510520343,327.344510520343,327.344510520343,327.344510520343,327.344510520343,361.114493152079,0.1575,19400,3,0.98
