Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
613,359.9,359.27,359.79,360.39,359.67,361.67,359.01,359.19,353.38,322.44,331.279369364035,350.603816834973,350.605298297769,344.163064323085,333.135158739585,324.264949117351,318.057869921846,315.849426704356,315.849426704356,315.849426704356,321.480966809424,0.1575,25900,20,0.76
614,359.88,359.27,359.77,360.38,359.67,361.67,359.1,359.2,353.48,322.43,331.347292639909,350.67828430858,350.679796663568,344.232903040785,333.189993248134,324.305563989996,318.088906467804,315.87767180589,315.87767180589,315.87767180589,321.509211910959,0.1575,25900,20,0.76
615,359.87,359.26,359.76,360.38,359.68,361.68,359.22,359.31,353.69,322.48,331.415192098986,350.752727416135,350.75427096784,344.302731362352,333.24482864561,324.346182406061,318.11994837843,315.905923389868,315.905923389868,315.905923389868,321.537463494936,0.1575,25900,20,0.76
616,359.87,359.28,359.76,360.39,359.69,361.7,359.35,359.5,353.95,322.56,331.483067749778,350.827146166459,350.828721220376,344.372549279456,333.299664922988,324.386804365267,318.150995653287,315.93418145325,315.93418145325,315.93418145325,321.565721558319,0.1575,25900,20,0.76
617,359.85,359.29,359.75,360.41,359.71,361.74,359.45,359.74,354.27,322.7,331.550919601458,350.90154056736,350.903147427986,344.442356783208,333.3545020712,324.427429867326,318.18204829194,315.962445993008,315.962445993008,315.962445993008,321.593986098076,0.1575,25900,20,0.76
618,359.86,359.3,359.74,360.43,359.72,361.79,359.49,359.98,354.64,322.86,331.618747662979,350.975910626972,350.977549598459,344.512153864933,333.409340081196,324.468058911942,318.213106293949,315.990717006119,315.990717006119,315.990717006119,321.622257111187,0.1575,25900,20,0.76
619,359.87,359.33,359.76,360.44,359.76,361.84,359.53,360.2,355.05,323.02,331.686551943412,351.050256353241,351.051927739021,344.581940515872,333.46417894392,324.508691498807,318.244169658872,316.018994489571,316.018994489571,316.018994489571,321.650534594639,0.1575,25900,20,0.76
620,359.87,359.34,359.75,360.44,359.79,361.88,359.65,360.41,355.6,323.27,331.754332451672,351.124577754349,351.126281857601,344.651716727431,333.519018650331,324.549327627607,318.275238386263,316.047278440357,316.047278440357,316.047278440357,321.678818545425,0.1575,25900,20,0.76
621,359.87,359.31,359.74,360.45,359.82,361.91,359.8,360.54,356.02,323.54,331.822089196789,351.198874838292,351.20061196159,344.721482490933,333.57385919138,324.589967298015,318.306312475674,316.075568855479,316.075568855479,316.075568855479,321.707108960548,0.1575,25900,20,0.76
622,359.86,359.25,359.74,360.46,359.85,361.97,359.94,360.74,356.2,323.76,331.889822187728,351.273147613154,351.274918058641,344.791237797775,333.62870055803,324.630610509699,318.337391926655,316.10386573195,316.10386573195,316.10386573195,321.735405837018,0.1575,25900,20,0.76
