Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
1116,360.41,359.14,362.34,362.97,362.93,364.89,364.14,365.02,363.95,354.49,327.302869670351,350.226574027571,350.226574027571,350.226574027571,350.226574027571,350.226574027571,350.226574027571,350.226574027571,350.226574027571,350.226574027571,392.169078825861,0.1575,25900,3,0.98
1117,360.41,359.14,362.34,362.95,362.9,364.88,364.14,364.94,363.94,354.47,327.341208516505,350.269305279042,350.269305279042,350.269305279042,350.269305279042,350.269305279042,350.269305279042,350.269305279042,350.269305279042,350.269305279042,392.211810077332,0.1575,25900,3,0.98
1118,360.42,359.15,362.33,362.92,362.86,364.87,364.14,364.9,364.01,354.46,327.3795430761,350.312032313806,350.312032313806,350.312032313806,350.312032313806,350.312032313806,350.312032313806,350.312032313806,350.312032313806,350.312032313806,392.254537112097,0.1575,25900,3,0.98
1119,360.42,359.19,362.32,362.89,362.83,364.86,364.19,364.82,364.06,354.45,327.417873348972,350.354755131529,350.354755131529,350.354755131529,350.354755131529,350.354755131529,350.354755131529,350.354755131529,350.354755131529,350.354755131529,392.29725992982,0.1575,25900,3,0.98
1120,360.44,359.21,362.31,362.85,362.81,364.83,364.26,364.75,364.12,354.45,327.456199334955,350.397473731873,350.397473731873,350.397473731873,350.397473731873,350.397473731873,350.397473731873,350.397473731873,350.397473731873,350.397473731873,392.339978530164,0.1575,25900,3,0.98
1121,360.47,359.23,362.31,362.83,362.8,364.8,364.28,364.73,364.22,354.44,327.494521033885,350.440188114504,350.440188114504,350.440188114504,350.440188114504,350.440188114504,350.440188114504,350.440188114504,350.440188114504,350.440188114504,392.382692912794,0.1575,25900,3,0.98
1122,360.53,359.27,362.31,362.83,362.79,364.78,364.31,364.76,364.3,354.46,327.532838445598,350.482898279084,350.482898279084,350.482898279084,350.482898279084,350.482898279084,350.482898279084,350.482898279084,350.482898279084,350.482898279084,392.425403077375,0.1575,25900,3,0.98
1123,360.6,359.31,362.3,362.85,362.76,364.76,364.36,364.88,364.35,354.47,327.571151569929,350.525604225279,350.525604225279,350.525604225279,350.525604225279,350.525604225279,350.525604225279,350.525604225279,350.525604225279,350.525604225279,392.46810902357,0.1575,25900,3,0.98
1124,360.7,359.35,362.27,362.89,362.72,364.75,364.43,364.97,364.32,354.5,327.609460406714,350.568305952754,350.568305952754,350.568305952754,350.568305952754,350.568305952754,350.568305952754,350.568305952754,350.568305952754,350.568305952754,392.510810751044,0.1575,25900,3,0.98
1125,360.81,359.4,362.27,362.91,362.72,364.75,364.48,364.97,364.34,354.52,327.647764955789,350.611003461172,350.611003461172,350.611003461172,350.611003461172,350.611003461172,350.611003461172,350.611003461172,350.611003461172,350.611003461172,392.553508259463,0.1575,25900,3,0.98
1126,360.87,359.44,362.29,362.94,362.73,364.77,364.54,364.98,364.32,354.55,327.68606521699,350.6536967502,350.6536967502,350.6536967502,350.6536967502,350.6536967502,350.6536967502,350.6536967502,350.6536967502,350.6536967502,392.596201548491,0.1575,25900,3,0.98
1127,360.93,359.47,362.31,362.98,362.74,364.78,364.59,365.02,364.29,354.56,327.724361190155,350.696385819503,350.696385819503,350.696385819503,350.696385819503,350.696385819503,350.696385819503,350.696385819503,350.696385819503,350.696385819503,392.638890617793,0.1575,25900,3,0.98
1128,360.98,359.49,362.33,363.0,362.75,364.79,364.58,365.07,364.25,354.57,327.762652875119,350.739070668746,350.739070668746,350.739070668746,350.739070668746,350.739070668746,350.739070668746,350.739070668746,350.739070668746,350.739070668746,392.681575467036,0.1575,25900,3,0.98
1129,361.02,359.48,362.34,363.01,362.77,364.8,364.54,365.07,364.12,354.58,327.800940271719,350.781751297593,350.781751297593,350.781751297593,350.781751297593,350.781751297593,350.781751297593,350.781751297593,350.781751297593,350.781751297593,392.724256095884,0.1575,25900,3,0.98
1130,361.03,359.46,362.35,363.03,362.77,364.81,364.52,365.05,363.99,354.57,327.839223379793,350.824427705713,350.824427705713,350.824427705713,350.824427705713,350.824427705713,350.824427705713,350.824427705713,350.824427705713,350.824427705713,392.766932504004,0.1575,25900,3,0.98
1131,361.03,359.48,362.37,363.05,362.78,364.82,364.54,365.05,364.01,354.57,327.877502199177,350.86709989277,350.86709989277,350.86709989277,350.86709989277,350.86709989277,350.86709989277,350.86709989277,350.86709989277,350.86709989277,392.809604691061,0.1575,25900,3,0.98
1132,361.03,359.51,362.38,363.07,362.78,364.82,364.59,365.0,364.1,354.58,327.91577672971,350.909767858431,350.909767858431,350.909767858431,350.909767858431,350.909767858431,350.909767858431,350.909767858431,350.909767858431,350.909767858431,392.852272656721,0.1575,25900,3,0.98
1133,361.02,359.48,362.4,363.08,362.81,364.84,364.66,365.0,364.26,354.59,327.954046971227,350.952431602362,350.952431602362,350.952431602362,350.952431602362,350.952431602362,350.952431602362,350.952431602362,350.952431602362,350.952431602362,392.894936400652,0.1575,25900,3,0.98
1134,360.92,359.44,362.42,363.09,362.82,364.85,364.76,365.05,364.41,354.58,327.992312923568,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,350.995091124229,392.937595922519,0.1575,25900,3,0.98
1135,360.83,359.43,362.43,363.1,362.84,364.86,364.79,365.14,364.48,354.56,328.030574586569,351.037746423699,351.037746423699,351.037746423699,351.037746423699,351.037746423699,351.037746423699,351.037746423699,351.037746423699,351.037746423699,392.98025122199,0.1575,25900,3,0.98
1136,360.77,359.4,362.44,363.09,362.87,364.89,364.81,365.26,364.51,354.52,328.06883196007,351.08039750044,351.08039750044,351.08039750044,351.08039750044,351.08039750044,351.08039750044,351.08039750044,351.08039750044,351.08039750044,393.022902298731,0.1575,25900,3,0.98
1137,360.72,359.36,362.45,363.07,362.89,364.93,364.81,365.37,364.57,354.49,328.107085043908,351.123044354118,351.123044354118,351.123044354118,351.123044354118,351.123044354118,351.123044354118,351.123044354118,351.123044354118,351.123044354118,393.065549152408,0.1575,25900,3,0.98
1138,360.72,359.32,362.45,363.05,362.91,364.97,364.82,365.46,364.63,354.46,328.145333837922,351.165686984401,351.165686984401,351.165686984401,351.165686984401,351.165686984401,351.165686984401,351.165686984401,351.165686984401,351.165686984401,393.108191782691,0.1575,25900,3,0.98
1139,360.73,359.3,362.46,363.04,362.93,365.0,364.85,365.51,364.72,354.44,328.18357834195,351.208325390955,351.208325390955,351.208325390955,351.208325390955,351.208325390955,351.208325390955,351.208325390955,351.208325390955,351.208325390955,393.150830189246,0.1575,25900,3,0.98
1140,360.76,359.29,362.48,363.05,362.95,365.02,364.87,365.58,364.85,354.43,328.221818555831,351.25095957345,351.25095957345,351.25095957345,351.25095957345,351.25095957345,351.25095957345,351.25095957345,351.25095957345,351.25095957345,393.193464371741,0.1575,25900,3,0.98
1141,360.79,359.3,362.5,363.08,362.95,365.05,364.89,365.64,365.0,354.44,328.260054479403,351.293589531552,351.293589531552,351.293589531552,351.293589531552,351.293589531552,351.293589531552,351.293589531552,351.293589531552,351.293589531552,393.236094329843,0.1575,25900,3,0.98
1142,360.85,359.34,362.52,363.1,362.98,365.07,364.92,365.66,365.27,354.47,328.298286112508,351.33621526493,351.33621526493,351.33621526493,351.33621526493,351.33621526493,351.33621526493,351.33621526493,351.33621526493,351.33621526493,393.278720063221,0.1575,25900,3,0.98
1143,360.9,359.37,362.52,363.11,362.99,365.08,364.92,365.66,365.49,354.48,328.336513454982,351.378836773252,351.378836773252,351.378836773252,351.378836773252,351.378836773252,351.378836773252,351.378836773252,351.378836773252,351.378836773252,393.321341571542,0.1575,25900,3,0.98
1144,360.94,359.34,362.53,363.1,362.98,365.08,364.91,365.64,365.58,354.5,328.374736506666,351.421454056186,351.421454056186,351.421454056186,351.421454056186,351.421454056186,351.421454056186,351.421454056186,351.421454056186,351.421454056186,393.363958854477,0.1575,25900,3,0.98
1145,360.95,359.31,362.55,363.07,362.97,365.08,364.91,365.66,365.62,354.51,328.4129552674,351.464067113402,351.464067113402,351.464067113402,351.464067113402,351.464067113402,351.464067113402,351.464067113402,351.464067113402,351.464067113402,393.406571911692,0.1575,25900,3,0.98
1146,360.93,359.29,362.57,363.06,362.97,365.09,364.87,365.71,365.55,354.52,328.451169737023,351.506675944566,351.506675944566,351.506675944566,351.506675944566,351.506675944566,351.506675944566,351.506675944566,351.506675944566,351.506675944566,393.449180742857,0.1575,25900,3,0.98
1147,360.88,359.29,362.59,363.04,362.95,365.1,364.84,365.74,365.41,354.57,328.489379915376,351.54928054935,351.54928054935,351.54928054935,351.54928054935,351.54928054935,351.54928054935,351.54928054935,351.54928054935,351.54928054935,393.491785347641,0.1575,25900,3,0.98
1148,360.82,359.3,362.63,363.06,362.94,365.1,364.84,365.75,365.2,354.59,328.527585802298,351.591880927422,351.591880927422,351.591880927422,351.591880927422,351.591880927422,351.591880927422,351.591880927422,351.591880927422,351.591880927422,393.534385725712,0.1575,25900,3,0.98
