Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
505,359.59,359.21,359.6,360.18,359.5,361.49,358.95,359.5,352.75,323.81,302.69560544426,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,355.561844206141,0.1575,21250,3,0.76
506,359.57,359.21,359.59,360.17,359.49,361.48,358.97,359.55,352.86,323.76,302.730354433339,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,355.599618991256,0.1575,21250,3,0.76
507,359.62,359.29,359.63,360.21,359.52,361.52,359.12,359.72,353.1,323.75,302.765100681669,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,355.637391162199,0.1575,21250,3,0.76
508,359.71,359.42,359.69,360.29,359.55,361.58,359.29,359.89,353.37,323.78,302.799844189063,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,355.675160718704,0.1575,21250,3,0.76
509,359.89,359.65,359.82,360.37,359.66,361.66,359.57,360.09,353.86,323.86,302.834584955334,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,355.712927660503,0.1575,21250,3,0.76
510,360.09,359.88,359.95,360.48,359.79,361.75,359.86,360.28,354.39,323.94,302.869322980298,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,355.75069198733,0.1575,21250,3,0.76
511,360.21,360.01,360.06,360.58,359.89,361.85,360.04,360.48,354.76,324.0,302.904058263766,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,355.788453698918,0.1575,21250,3,0.76
512,360.33,360.14,360.15,360.65,359.99,361.93,360.2,360.63,355.13,324.1,302.938790805554,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,355.826212794999,0.1575,21250,3,0.76
513,360.45,360.27,360.25,360.75,360.1,362.05,360.34,360.85,355.5,324.23,302.973520605475,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,355.863969275308,0.1575,21250,3,0.76
514,360.57,360.37,360.35,360.83,360.2,362.16,360.48,361.05,355.88,324.39,303.008247663342,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,355.901723139577,0.1575,21250,3,0.76
515,360.68,360.46,360.44,360.9,360.27,362.29,360.59,361.23,356.25,324.57,303.04297197897,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,355.93947438754,0.1575,21250,3,0.76
516,360.78,360.54,360.53,360.96,360.37,362.4,360.71,361.37,356.59,324.77,303.077693552174,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,355.97722301893,0.1575,21250,3,0.76
517,360.93,360.64,360.67,361.03,360.48,362.51,360.84,361.48,356.92,325.06,303.112412382767,319.857440248593,319.857440248593,319.857440248593,319.857440248593,319.857440248593,319.857440248593,319.857440248593,319.857440248593,319.857440248593,356.014969033481,0.1575,21250,3,0.76
518,361.06,360.73,360.79,361.09,360.57,362.62,360.9,361.56,357.09,325.34,303.147128470564,319.895183646038,319.895183646038,319.895183646038,319.895183646038,319.895183646038,319.895183646038,319.895183646038,319.895183646038,319.895183646038,356.052712430927,0.1575,21250,3,0.76
519,361.14,360.78,360.85,361.12,360.62,362.67,360.95,361.6,357.21,325.51,303.181841815378,319.932924426112,319.932924426112,319.932924426112,319.932924426112,319.932924426112,319.932924426112,319.932924426112,319.932924426112,319.932924426112,356.090453211,0.1575,21250,3,0.76
520,361.24,360.82,360.92,361.19,360.68,362.74,361.0,361.67,357.37,325.67,303.216552417025,319.970662588547,319.970662588547,319.970662588547,319.970662588547,319.970662588547,319.970662588547,319.970662588547,319.970662588547,319.970662588547,356.128191373435,0.1575,21250,3,0.76
521,361.31,360.84,361.0,361.26,360.74,362.82,361.07,361.74,357.52,325.85,303.251260275319,320.008398133078,320.008398133078,320.008398133078,320.008398133078,320.008398133078,320.008398133078,320.008398133078,320.008398133078,320.008398133078,356.165926917966,0.1575,21250,3,0.76
522,361.38,360.89,361.06,361.36,360.8,362.87,361.13,361.76,357.65,326.02,303.285965390075,320.046131059438,320.046131059438,320.046131059438,320.046131059438,320.046131059438,320.046131059438,320.046131059438,320.046131059438,320.046131059438,356.203659844327,0.1575,21250,3,0.76
523,361.45,360.91,361.13,361.48,360.86,362.93,361.16,361.83,357.76,326.15,303.320667761106,320.083861367362,320.083861367362,320.083861367362,320.083861367362,320.083861367362,320.083861367362,320.083861367362,320.083861367362,320.083861367362,356.24139015225,0.1575,21250,3,0.76
524,361.5,360.94,361.18,361.6,360.91,362.97,361.18,361.92,357.84,326.3,303.355367388228,320.121589056583,320.121589056583,320.121589056583,320.121589056583,320.121589056583,320.121589056583,320.121589056583,320.121589056583,320.121589056583,356.279117841472,0.1575,21250,3,0.76
525,361.55,360.98,361.23,361.72,360.99,363.01,361.19,361.99,357.91,326.41,303.390064271256,320.159314126836,320.159314126836,320.159314126836,320.159314126836,320.159314126836,320.159314126836,320.159314126836,320.159314126836,320.159314126836,356.316842911724,0.1575,21250,3,0.76
526,361.59,360.99,361.28,361.79,361.05,363.04,361.18,362.03,358.01,326.54,303.424758410004,320.197036577854,320.197036577854,320.197036577854,320.197036577854,320.197036577854,320.197036577854,320.197036577854,320.197036577854,320.197036577854,356.354565362742,0.1575,21250,3,0.76
527,361.64,360.97,361.34,361.89,361.14,363.1,361.2,362.08,358.14,326.71,303.459449804287,320.234756409372,320.234756409372,320.234756409372,320.234756409372,320.234756409372,320.234756409372,320.234756409372,320.234756409372,320.234756409372,356.392285194261,0.1575,21250,3,0.76
528,361.69,360.92,361.38,361.97,361.21,363.15,361.22,362.09,358.27,326.88,303.494138453921,320.272473621124,320.272473621124,320.272473621124,320.272473621124,320.272473621124,320.272473621124,320.272473621124,320.272473621124,320.272473621124,356.430002406013,0.1575,21250,3,0.76
529,361.73,360.93,361.39,362.04,361.25,363.21,361.24,362.1,358.37,327.0,303.52882435872,320.310188212845,320.310188212845,320.310188212845,320.310188212845,320.310188212845,320.310188212845,320.310188212845,320.310188212845,320.310188212845,356.467716997734,0.1575,21250,3,0.76
530,361.76,360.96,361.4,362.1,361.29,363.25,361.25,362.13,358.44,327.1,303.563507518501,320.347900184269,320.347900184269,320.347900184269,320.347900184269,320.347900184269,320.347900184269,320.347900184269,320.347900184269,320.347900184269,356.505428969157,0.1575,21250,3,0.76
531,361.79,361.0,361.41,362.16,361.33,363.3,361.29,362.19,358.52,327.22,303.598187933076,320.38560953513,320.38560953513,320.38560953513,320.38560953513,320.38560953513,320.38560953513,320.38560953513,320.38560953513,320.38560953513,356.543138320019,0.1575,21250,3,0.76
532,361.82,361.05,361.42,362.21,361.36,363.34,361.33,362.24,358.54,327.35,303.632865602263,320.423316265163,320.423316265163,320.423316265163,320.423316265163,320.423316265163,320.423316265163,320.423316265163,320.423316265163,320.423316265163,356.580845050051,0.1575,21250,3,0.76
533,361.86,361.09,361.44,362.25,361.39,363.37,361.4,362.25,358.5,327.49,303.667540525876,320.461020374102,320.461020374102,320.461020374102,320.461020374102,320.461020374102,320.461020374102,320.461020374102,320.461020374102,320.461020374102,356.618549158991,0.1575,21250,3,0.76
534,361.89,361.11,361.44,362.27,361.42,363.42,361.46,362.25,358.41,327.61,303.702212703732,320.498721861683,320.498721861683,320.498721861683,320.498721861683,320.498721861683,320.498721861683,320.498721861683,320.498721861683,320.498721861683,356.656250646572,0.1575,21250,3,0.76
535,361.89,361.05,361.44,362.31,361.45,363.47,361.5,362.33,358.27,327.74,303.736882135645,320.53642072764,320.53642072764,320.53642072764,320.53642072764,320.53642072764,320.53642072764,320.53642072764,320.53642072764,320.53642072764,356.693949512529,0.1575,21250,3,0.76
536,361.91,360.98,361.44,362.31,361.51,363.51,361.51,362.38,358.08,327.94,303.771548821431,320.574116971708,320.574116971708,320.574116971708,320.574116971708,320.574116971708,320.574116971708,320.574116971708,320.574116971708,320.574116971708,356.731645756597,0.1575,21250,3,0.76
