Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
466,359.41,359.06,359.72,360.27,359.69,361.77,359.19,359.12,354.34,329.22,301.338259081777,317.929062603111,317.929062603111,317.929062603111,317.929062603111,317.929062603111,317.929062603111,317.929062603111,317.929062603111,317.929062603111,354.086591388,0.1575,21250,3,0.76
467,359.35,359.05,359.7,360.25,359.68,361.76,359.11,359.17,354.59,329.25,301.373114813844,317.966939131839,317.966939131839,317.966939131839,317.966939131839,317.966939131839,317.966939131839,317.966939131839,317.966939131839,317.966939131839,354.124467916727,0.1575,21250,3,0.76
468,359.39,359.14,359.73,360.29,359.7,361.78,359.2,359.36,355.07,329.36,301.407967812492,318.004813056865,318.004813056865,318.004813056865,318.004813056865,318.004813056865,318.004813056865,318.004813056865,318.004813056865,318.004813056865,354.162341841754,0.1575,21250,3,0.76
469,359.47,359.28,359.79,360.36,359.76,361.82,359.33,359.64,355.49,329.46,301.442818077531,318.042684377921,318.042684377921,318.042684377921,318.042684377921,318.042684377921,318.042684377921,318.042684377921,318.042684377921,318.042684377921,354.20021316281,0.1575,21250,3,0.76
470,359.59,359.43,359.87,360.43,359.82,361.87,359.47,359.81,355.93,329.57,301.477665608773,318.080553094737,318.080553094737,318.080553094737,318.080553094737,318.080553094737,318.080553094737,318.080553094737,318.080553094737,318.080553094737,354.238081879625,0.1575,21250,3,0.76
471,359.71,359.58,359.96,360.54,359.89,361.95,359.6,359.95,356.36,329.72,301.512510406026,318.118419207042,318.118419207042,318.118419207042,318.118419207042,318.118419207042,318.118419207042,318.118419207042,318.118419207042,318.118419207042,354.275947991931,0.1575,21250,3,0.76
472,359.83,359.74,360.06,360.66,359.99,362.04,359.77,360.14,356.75,329.9,301.547352469104,318.156282714568,318.156282714568,318.156282714568,318.156282714568,318.156282714568,318.156282714568,318.156282714568,318.156282714568,318.156282714568,354.313811499456,0.1575,21250,3,0.76
473,359.94,359.89,360.15,360.78,360.08,362.14,359.94,360.37,357.12,330.05,301.582191797816,318.194143617044,318.194143617044,318.194143617044,318.194143617044,318.194143617044,318.194143617044,318.194143617044,318.194143617044,318.194143617044,354.351672401932,0.1575,21250,3,0.76
474,360.07,360.03,360.24,360.9,360.18,362.24,360.07,360.58,357.44,330.19,301.617028391975,318.232001914202,318.232001914202,318.232001914202,318.232001914202,318.232001914202,318.232001914202,318.232001914202,318.232001914202,318.232001914202,354.389530699091,0.1575,21250,3,0.76
475,360.19,360.15,360.33,361.02,360.28,362.35,360.22,360.79,357.72,330.32,301.651862251389,318.269857605772,318.269857605772,318.269857605772,318.269857605772,318.269857605772,318.269857605772,318.269857605772,318.269857605772,318.269857605772,354.42738639066,0.1575,21250,3,0.76
