Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
868,359.48,359.5,360.12,360.68,359.99,362.0,359.48,360.02,356.84,330.73,311.859554022,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,329.378942552805,363.148925184541,0.1575,19400,3,0.76
869,359.48,359.52,360.13,360.69,359.98,362.0,359.56,360.15,357.06,330.77,311.889683996344,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,329.411780284511,363.181762916247,0.1575,19400,3,0.76
870,359.54,359.61,360.16,360.76,359.99,362.04,359.7,360.37,357.32,330.81,311.919811534115,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,329.444615639625,363.214598271361,0.1575,19400,3,0.76
871,359.62,359.7,360.2,360.84,360.02,362.1,359.86,360.59,357.6,330.88,311.9499366352,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,329.477448617972,363.247431249707,0.1575,19400,3,0.76
872,359.75,359.89,360.31,360.94,360.1,362.16,360.09,360.78,358.0,331.05,311.980059299486,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,329.510279219375,363.280261851111,0.1575,19400,3,0.76
873,359.88,360.09,360.43,361.02,360.19,362.24,360.34,360.95,358.37,331.24,312.010179526864,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,329.543107443662,363.313090075398,0.1575,19400,3,0.76
874,359.97,360.2,360.5,361.09,360.25,362.31,360.48,361.03,358.58,331.37,312.04029731722,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,329.575933290657,363.345915922393,0.1575,19400,3,0.76
875,360.05,360.32,360.58,361.16,360.3,362.4,360.59,361.14,358.76,331.5,312.070412670445,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,329.608756760184,363.37873939192,0.1575,19400,3,0.76
876,360.12,360.43,360.65,361.25,360.35,362.52,360.68,361.25,358.92,331.61,312.100525586425,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,329.64157785207,363.411560483806,0.1575,19400,3,0.76
877,360.17,360.51,360.72,361.32,360.41,362.61,360.75,361.37,359.03,331.7,312.130636065051,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,329.67439656614,363.444379197875,0.1575,19400,3,0.76
878,360.23,360.58,360.8,361.4,360.48,362.71,360.83,361.5,359.14,331.77,312.160744106211,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,329.707212902218,363.477195533954,0.1575,19400,3,0.76
