time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,224.84873962402344,215.83999633789062,269.37298583984375,303.045166015625,177.27999877929688,36.78933334350586,19.071243286132812,113688
2.0,224.7285919189453,217.6199951171875,270.2599792480469,303.55999755859375,179.25997924804688,36.65224838256836,20.631393432617188,113688
3.0,224.9276885986328,219.29998779296875,270.8999938964844,304.0,180.32000732421875,36.56393051147461,21.472305297851562,113688
4.0,224.8660888671875,220.16000366210938,271.63299560546875,304.6600036621094,181.54000854492188,36.40143966674805,22.05389404296875,113688
5.0,225.0340576171875,221.83999633789062,273.1199951171875,305.8025817871094,182.45999145507812,36.54335021972656,23.40594482421875,113688
6.0,225.16946411132812,223.16000366210938,274.2929992675781,306.902587890625,183.3599853515625,36.624271392822266,24.710540771484375,113688
7.0,225.23782348632812,223.69998168945312,274.55999755859375,306.8199768066406,184.239990234375,36.42452621459961,25.062164306640625,113688
8.0,225.56080627441406,224.69998168945312,274.7129821777344,307.0,184.72000122070312,36.3206901550293,25.459182739257812,113688
9.0,226.25308227539062,225.39999389648438,275.1529846191406,307.1825866699219,185.66000366210938,36.1328125,25.312911987304688,113688
10.0,225.92510986328125,226.19998168945312,275.3599853515625,307.2825927734375,185.60000610351562,36.08304214477539,26.160888671875,113688
11.0,225.86514282226562,226.6199951171875,275.5199890136719,307.3025817871094,185.75997924804688,35.98005676269531,26.41485595703125,113688
12.0,225.82022094726562,227.1199951171875,276.2799987792969,307.7200012207031,186.1199951171875,36.00297164916992,27.22576904296875,113688
13.0,226.0447235107422,227.77999877929688,276.3800048828125,307.8825988769531,186.63998413085938,35.88167953491211,27.48126220703125,113688
14.0,226.29478454589844,228.03997802734375,276.7200012207031,308.0199890136719,187.29998779296875,35.68961715698242,27.31121826171875,113688
15.0,226.2606964111328,228.66000366210938,277.3399963378906,308.5199890136719,187.63998413085938,35.7551383972168,28.439285278320312,113688
16.0,226.23675537109375,229.25997924804688,278.239990234375,309.22259521484375,188.47998046875,35.73643112182617,29.083221435546875,113688
