time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,378.2620544433594,374.2200012207031,378.0199890136719,379.739990234375,261.6999816894531,64.20597839355469,-1.462066650390625,107850
2.0,378.2521667480469,374.3599853515625,378.1199951171875,379.739990234375,262.8999938964844,63.63724899291992,-1.312164306640625,107850
3.0,378.17218017578125,374.44000244140625,378.1399841308594,379.739990234375,263.7599792480469,62.90251541137695,-1.152191162109375,107850
4.0,378.3069152832031,374.53997802734375,378.1999816894531,379.91998291015625,265.05999755859375,62.39716339111328,-1.206939697265625,107850
5.0,378.2774658203125,374.5199890136719,378.2200012207031,380.0,265.7599792480469,62.128238677978516,-1.177490234375,107850
6.0,378.4065246582031,374.6199951171875,378.2599792480469,379.9599914550781,266.7799987792969,61.81184387207031,-1.26654052734375,107850
7.0,378.5583190917969,374.6199951171875,378.3599853515625,380.05999755859375,267.29998779296875,61.51921463012695,-1.35833740234375,107850
8.0,378.64300537109375,374.6999816894531,378.5,380.2599792480469,267.8599853515625,61.275909423828125,-1.363006591796875,107850
9.0,378.82037353515625,374.7799987792969,378.5999755859375,380.3799743652344,269.0799865722656,60.7857780456543,-1.440399169921875,107850
10.0,378.8518981933594,374.8599853515625,378.6600036621094,380.44000244140625,269.6999816894531,60.525421142578125,-1.371917724609375,107850
11.0,378.8974914550781,374.94000244140625,378.7200012207031,380.5199890136719,270.44000244140625,60.29792785644531,-1.37750244140625,107850
12.0,379.06695556640625,375.05999755859375,378.8399963378906,380.6999816894531,270.7799987792969,60.22849655151367,-1.406951904296875,107850
13.0,379.1439208984375,375.05999755859375,378.8399963378906,380.6399841308594,271.1399841308594,60.15790557861328,-1.483917236328125,107850
14.0,379.207275390625,375.1199951171875,378.8999938964844,380.6999816894531,270.94000244140625,60.13483810424805,-1.487274169921875,107850
15.0,379.38671875,375.1600036621094,378.94000244140625,380.8199768066406,271.1000061035156,59.93140411376953,-1.646728515625,107850
16.0,379.29034423828125,375.2200012207031,378.97998046875,380.7799987792969,271.5199890136719,59.60391616821289,-1.470367431640625,107850
17.0,379.3531799316406,375.2200012207031,379.0,380.8599853515625,271.91998291015625,59.485618591308594,-1.553192138671875,107850
18.0,379.4908752441406,375.2799987792969,379.1199951171875,380.9902038574219,272.0,59.35116958618164,-1.61090087890625,107850
19.0,379.4910583496094,375.3999938964844,379.2200012207031,380.9701843261719,272.1199951171875,59.20566177368164,-1.53106689453125,107850
20.0,379.6005554199219,375.44000244140625,379.29998779296875,381.05999755859375,272.3599853515625,59.04771041870117,-1.560577392578125,107850
21.0,379.6284484863281,375.4599914550781,379.3599853515625,381.1600036621094,273.1650085449219,58.865421295166016,-1.5484619140625,107850
22.0,379.69464111328125,375.5,379.3799743652344,381.1600036621094,273.1399841308594,58.80921936035156,-1.57464599609375,107850
23.0,379.80999755859375,375.67999267578125,379.47998046875,381.2599792480469,273.3199768066406,58.64651870727539,-1.550018310546875,107850
24.0,379.83709716796875,375.6600036621094,379.47998046875,381.29998779296875,273.6199951171875,58.48863220214844,-1.577117919921875,107850
25.0,379.79937744140625,375.67999267578125,379.47998046875,381.3399963378906,273.1000061035156,58.529537200927734,-1.519378662109375,107850
26.0,380.01007080078125,375.7599792480469,379.5799865722656,381.4599914550781,273.6999816894531,58.46443176269531,-1.65008544921875,107850
27.0,379.9719543457031,375.79998779296875,379.5999755859375,381.4599914550781,274.3800048828125,58.439109802246094,-1.59197998046875,107850
28.0,379.94189453125,375.79998779296875,379.5799865722656,381.5,274.5799865722656,58.34359359741211,-1.561920166015625,107850
29.0,379.90545654296875,375.8199768066406,379.5799865722656,381.44000244140625,275.3800048828125,58.1544075012207,-1.4854736328125,107850
30.0,380.12518310546875,375.8199768066406,379.6600036621094,381.6199951171875,274.5,58.30530548095703,-1.665191650390625,107850
31.0,380.1235656738281,375.94000244140625,379.7599792480469,381.6399841308594,275.0799865722656,58.38324737548828,-1.60357666015625,107850
32.0,380.1309814453125,376.0,379.7799987792969,381.5999755859375,274.6999816894531,58.399234771728516,-1.57098388671875,107850
33.0,380.1693420410156,375.97998046875,379.739990234375,381.53997802734375,275.2599792480469,58.357208251953125,-1.609344482421875,107850
34.0,380.2547302246094,376.03997802734375,379.79998779296875,381.5799865722656,275.6199951171875,58.208229064941406,-1.67474365234375,107850
35.0,380.2447814941406,376.0,379.7599792480469,381.5999755859375,275.3399963378906,58.06122970581055,-1.664794921875,107850
36.0,380.1329650878906,376.03997802734375,379.79998779296875,381.5799865722656,275.2799987792969,57.9022102355957,-1.532989501953125,107850
37.0,380.24176025390625,376.0799865722656,379.8599853515625,381.6399841308594,275.9599914550781,57.64207458496094,-1.601776123046875,107850
38.0,380.29852294921875,376.1399841308594,379.91998291015625,381.7200012207031,276.47998046875,57.53726577758789,-1.598541259765625,107850
39.0,380.29620361328125,376.1600036621094,379.91998291015625,381.739990234375,276.29998779296875,57.68399429321289,-1.596221923828125,107850
40.0,380.5177307128906,376.2200012207031,380.0199890136719,381.8799743652344,276.3999938964844,57.75132369995117,-1.73773193359375,107850
41.0,380.46990966796875,376.2799987792969,380.0799865722656,381.8999938964844,277.2049865722656,57.57561111450195,-1.629913330078125,107850
42.0,380.4798583984375,376.3199768066406,380.1199951171875,381.94000244140625,277.29998779296875,57.66912841796875,-1.55987548828125,107850
43.0,380.4634704589844,376.29998779296875,380.1199951171875,381.9701843261719,277.239990234375,57.651973724365234,-1.5634765625,107850
