time,ir_center,ir_bulk,ir_p95,ir_p99,ir_p25,ir_std,ir_grad,ir_area
1.0,377.5255126953125,373.3599853515625,377.55999755859375,379.1600036621094,250.45999145507812,67.89585876464844,-1.245513916015625,109882
2.0,377.2415466308594,373.1999816894531,377.29998779296875,378.8399963378906,252.0,67.02751159667969,-1.16156005859375,109882
3.0,377.3133544921875,373.1399841308594,377.29998779296875,378.94000244140625,253.17999267578125,66.45772552490234,-1.27337646484375,109882
4.0,377.2225646972656,373.1199951171875,377.239990234375,378.8599853515625,253.57998657226562,66.04914093017578,-1.20257568359375,109882
5.0,377.1037292480469,373.0799865722656,377.1399841308594,378.7200012207031,254.29998779296875,65.77115631103516,-1.2037353515625,109882
6.0,377.0768127441406,373.03997802734375,377.1399841308594,378.67999267578125,255.44000244140625,65.09933471679688,-1.17681884765625,109882
7.0,376.9576110839844,373.0199890136719,377.1600036621094,378.67999267578125,255.63998413085938,64.80003356933594,-1.0576171875,109882
8.0,377.11383056640625,373.03997802734375,377.1600036621094,378.7599792480469,256.53997802734375,64.1680679321289,-1.19384765625,109882
9.0,377.0242004394531,373.0199890136719,377.1199951171875,378.67999267578125,257.3800048828125,63.721961975097656,-1.12420654296875,109882
10.0,377.05499267578125,372.97998046875,377.1199951171875,378.7200012207031,257.91998291015625,63.45367431640625,-1.175018310546875,109882
11.0,377.1806335449219,373.03997802734375,377.1600036621094,378.8199768066406,258.55999755859375,63.26190185546875,-1.260650634765625,109882
12.0,377.09161376953125,373.03997802734375,377.1199951171875,378.7200012207031,258.6399841308594,63.38078308105469,-1.211639404296875,109882
13.0,377.0765075683594,372.97998046875,377.0999755859375,378.67999267578125,258.92498779296875,63.0824089050293,-1.196533203125,109882
14.0,377.25927734375,373.0,377.1399841308594,378.8399963378906,259.3800048828125,63.11369323730469,-1.33929443359375,109882
15.0,377.3770446777344,373.1199951171875,377.239990234375,378.8999938964844,259.6399841308594,62.913169860839844,-1.3570556640625,109882
16.0,377.2138671875,373.0999755859375,377.17999267578125,378.8999938964844,259.4599914550781,62.87470245361328,-1.23388671875,109882
17.0,377.19854736328125,373.0799865722656,377.1600036621094,378.739990234375,260.1399841308594,62.41958999633789,-1.21856689453125,109882
18.0,377.16925048828125,373.0199890136719,377.1199951171875,378.79998779296875,260.8999938964844,62.00325012207031,-1.269256591796875,109882
19.0,376.9983215332031,373.05999755859375,377.1399841308594,378.7200012207031,261.6449890136719,61.579925537109375,-1.078338623046875,109882
20.0,376.7857360839844,372.97998046875,376.97998046875,378.5,261.47998046875,61.81188201904297,-0.985748291015625,109882
21.0,376.8993225097656,372.8799743652344,376.8599853515625,378.4599914550781,261.7599792480469,61.516971588134766,-1.1793212890625,109882
22.0,377.3246154785156,373.03997802734375,377.1600036621094,378.8399963378906,261.6999816894531,61.612937927246094,-1.3646240234375,109882
23.0,377.4819030761719,373.0799865722656,377.17999267578125,378.8799743652344,262.6999816894531,61.01903533935547,-1.4619140625,109882
24.0,377.2929992675781,372.97998046875,377.05999755859375,378.8399963378906,263.0799865722656,60.68984603881836,-1.41302490234375,109882
25.0,377.2100830078125,373.0,377.1399841308594,378.8399963378906,263.2649841308594,60.66545104980469,-1.310089111328125,109882
26.0,377.59320068359375,373.0999755859375,377.3599853515625,379.1399841308594,262.97998046875,60.865318298339844,-1.49322509765625,109882
27.0,377.5161437988281,373.0999755859375,377.29998779296875,379.0799865722656,263.385009765625,60.662967681884766,-1.476165771484375,109882
28.0,377.6239929199219,373.17999267578125,377.41998291015625,379.2200012207031,263.47998046875,60.71586990356445,-1.4840087890625,109882
29.0,377.6797180175781,373.0799865722656,377.3399963378906,379.239990234375,263.7200012207031,60.785194396972656,-1.579742431640625,109882
