Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
437,358.48,356.37,359.71,360.1,359.75,361.51,360.83,361.45,361.15,347.95,316.019691980346,337.674931082319,337.674931082319,337.674931082319,337.674931082319,337.674931082319,337.674931082319,337.674931082319,337.674931082319,337.674931082319,373.832459867207,0.1575,21250,3,0.98
438,358.45,356.39,359.71,360.11,359.75,361.51,360.82,361.44,361.16,347.95,316.049686401447,337.708233895888,337.708233895888,337.708233895888,337.708233895888,337.708233895888,337.708233895888,337.708233895888,337.708233895888,337.708233895888,373.865762680776,0.1575,21250,3,0.98
439,358.46,356.41,359.71,360.12,359.74,361.51,360.81,361.41,361.16,347.94,316.079677712415,337.741533593166,337.741533593166,337.741533593166,337.741533593166,337.741533593166,337.741533593166,337.741533593166,337.741533593166,337.741533593166,373.899062378054,0.1575,21250,3,0.98
440,358.5,356.42,359.74,360.14,359.71,361.5,360.76,361.38,361.15,347.97,316.109665913192,337.774830174002,337.774830174002,337.774830174002,337.774830174002,337.774830174002,337.774830174002,337.774830174002,337.774830174002,337.774830174002,373.93235895889,0.1575,21250,3,0.98
441,358.54,356.37,359.76,360.15,359.7,361.48,360.67,361.38,361.11,347.99,316.139651003718,337.808123638242,337.808123638242,337.808123638242,337.808123638242,337.808123638242,337.808123638242,337.808123638242,337.808123638242,337.808123638242,373.965652423131,0.1575,21250,3,0.98
442,358.5,356.33,359.76,360.17,359.69,361.46,360.67,361.39,361.05,348.03,316.169632983936,337.841413985734,337.841413985734,337.841413985734,337.841413985734,337.841413985734,337.841413985734,337.841413985734,337.841413985734,337.841413985734,373.998942770623,0.1575,21250,3,0.98
443,358.44,356.32,359.74,360.17,359.69,361.42,360.71,361.39,361.02,348.06,316.199611853786,337.874701216326,337.874701216326,337.874701216326,337.874701216326,337.874701216326,337.874701216326,337.874701216326,337.874701216326,337.874701216326,374.032230001215,0.1575,21250,3,0.98
444,358.43,356.31,359.73,360.17,359.69,361.39,360.73,361.32,360.98,348.09,316.229587613211,337.907985329865,337.907985329865,337.907985329865,337.907985329865,337.907985329865,337.907985329865,337.907985329865,337.907985329865,337.907985329865,374.065514114753,0.1575,21250,3,0.98
445,358.47,356.31,359.73,360.17,359.69,361.39,360.74,361.29,360.97,348.11,316.259560262152,337.941266326198,337.941266326198,337.941266326198,337.941266326198,337.941266326198,337.941266326198,337.941266326198,337.941266326198,337.941266326198,374.098795111087,0.1575,21250,3,0.98
446,358.51,356.34,359.73,360.18,359.7,361.41,360.72,361.36,360.97,348.11,316.289529800551,337.974544205174,337.974544205174,337.974544205174,337.974544205174,337.974544205174,337.974544205174,337.974544205174,337.974544205174,337.974544205174,374.132072990063,0.1575,21250,3,0.98
447,358.49,356.38,359.72,360.18,359.7,361.44,360.72,361.35,360.98,348.12,316.319496228351,338.007818966641,338.007818966641,338.007818966641,338.007818966641,338.007818966641,338.007818966641,338.007818966641,338.007818966641,338.007818966641,374.165347751529,0.1575,21250,3,0.98
448,358.4,356.42,359.72,360.18,359.69,361.47,360.73,361.22,360.97,348.11,316.349459545493,338.041090610446,338.041090610446,338.041090610446,338.041090610446,338.041090610446,338.041090610446,338.041090610446,338.041090610446,338.041090610446,374.198619395335,0.1575,21250,3,0.98
449,358.31,356.49,359.75,360.17,359.7,361.51,360.74,361.14,360.99,348.11,316.379419751919,338.074359136438,338.074359136438,338.074359136438,338.074359136438,338.074359136438,338.074359136438,338.074359136438,338.074359136438,338.074359136438,374.231887921326,0.1575,21250,3,0.98
450,358.26,356.53,359.78,360.17,359.69,361.53,360.74,361.12,361.03,348.1,316.409376847572,338.107624544464,338.107624544464,338.107624544464,338.107624544464,338.107624544464,338.107624544464,338.107624544464,338.107624544464,338.107624544464,374.265153329353,0.1575,21250,3,0.98
451,358.26,356.56,359.79,360.19,359.68,361.55,360.74,361.2,361.06,348.11,316.439330832394,338.140886834374,338.140886834374,338.140886834374,338.140886834374,338.140886834374,338.140886834374,338.140886834374,338.140886834374,338.140886834374,374.298415619262,0.1575,21250,3,0.98
452,358.26,356.59,359.8,360.2,359.69,361.57,360.75,361.26,361.1,348.11,316.469281706328,338.174146006015,338.174146006015,338.174146006015,338.174146006015,338.174146006015,338.174146006015,338.174146006015,338.174146006015,338.174146006015,374.331674790904,0.1575,21250,3,0.98
453,358.25,356.63,359.8,360.22,359.69,361.59,360.78,361.36,361.15,348.13,316.499229469316,338.207402059237,338.207402059237,338.207402059237,338.207402059237,338.207402059237,338.207402059237,338.207402059237,338.207402059237,338.207402059237,374.364930844125,0.1575,21250,3,0.98
454,358.24,356.68,359.83,360.23,359.71,361.6,360.82,361.47,361.21,348.17,316.5291741213,338.240654993887,338.240654993887,338.240654993887,338.240654993887,338.240654993887,338.240654993887,338.240654993887,338.240654993887,338.240654993887,374.398183778776,0.1575,21250,3,0.98
455,358.28,356.69,359.83,360.23,359.7,361.61,360.84,361.55,361.25,348.21,316.559115662225,338.273904809816,338.273904809816,338.273904809816,338.273904809816,338.273904809816,338.273904809816,338.273904809816,338.273904809816,338.273904809816,374.431433594704,0.1575,21250,3,0.98
