Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
150,367.06,364.53,343.43,214.12,18.38,374.274761352078,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,457.953289926701,0.0375,25900,3,0.98
151,367.0,364.57,343.31,214.22,17.18,374.41159600335,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,458.108353460179,0.0375,25900,3,0.98
152,366.99,364.66,343.21,214.11,17.56,374.5483539208,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,458.263337738217,0.0375,25900,3,0.98
153,367.05,364.69,343.13,213.99,15.74,374.685035109354,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,458.418242755062,0.0375,25900,3,0.98
154,367.12,364.69,343.09,214.16,16.13,374.821639573987,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,458.573068505024,0.0375,25900,3,0.98
155,367.18,364.78,343.08,214.22,16.03,374.958167319726,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,458.72781498247,0.0375,25900,3,0.98
156,367.16,364.92,343.05,214.36,14.44,375.094618351648,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,458.882482181831,0.0375,25900,3,0.98
157,367.15,365.04,343.03,214.79,14.46,375.230992674881,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,459.037070097597,0.0375,25900,3,0.98
158,367.16,365.11,343.01,214.99,19.58,375.367290294604,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,459.191578724316,0.0375,25900,3,0.98
159,367.48,365.16,343.11,215.28,15.05,375.503511216047,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,459.3460080566,0.0375,25900,3,0.98
160,367.56,365.26,343.25,215.59,13.29,375.639655444489,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,459.500358089119,0.0375,25900,3,0.98
161,367.47,365.25,343.32,215.76,12.14,375.775722985261,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,459.654628816606,0.0375,25900,3,0.98
162,367.41,365.15,343.42,215.83,15.14,375.911713843742,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,459.80882023385,0.0375,25900,3,0.98
163,367.38,365.03,343.46,215.68,15.51,376.047628025366,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,459.962932335705,0.0375,25900,3,0.98
164,367.37,364.97,343.48,215.68,13.22,376.183465535613,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,460.116965117081,0.0375,25900,3,0.98
165,367.33,364.97,343.5,215.69,16.23,376.319226380017,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,460.270918572952,0.0375,25900,3,0.98
166,367.3,365.03,343.53,215.71,15.28,376.454910564158,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,405.483140537401,460.42479269835,0.0375,25900,3,0.98
167,367.33,365.07,343.54,215.64,16.39,376.59051809367,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,405.636935327419,460.578587488367,0.0375,25900,3,0.98
168,367.44,365.11,343.55,215.68,18.26,376.726048974238,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,405.790650777209,460.732302938158,0.0375,25900,3,0.98
169,367.52,365.17,343.59,215.86,15.99,376.861503211593,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,405.944286881985,460.885939042934,0.0375,25900,3,0.98
170,367.49,365.18,343.63,215.86,17.39,376.996880811519,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,406.09784363702,461.039495797969,0.0375,25900,3,0.98
171,367.43,365.12,343.59,215.69,15.57,377.132181779851,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,406.251321037649,461.192973198597,0.0375,25900,3,0.98
172,367.48,365.11,343.65,215.45,12.69,377.267406122472,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,406.404719079263,461.346371240211,0.0375,25900,3,0.98
173,367.57,365.15,343.74,215.64,15.85,377.402553845317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,406.558037757317,461.499689918265,0.0375,25900,3,0.98
174,367.64,365.21,343.74,215.63,16.41,377.537624954369,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,406.711277067324,461.652929228273,0.0375,25900,3,0.98
175,367.7,365.26,343.66,215.95,14.78,377.672619455663,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,406.864437004859,461.806089165808,0.0375,25900,3,0.98
176,367.68,365.28,343.68,215.87,16.43,377.807537355283,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,407.017517565556,461.959169726504,0.0375,25900,3,0.98
