Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
23,363.39,362.43,362.09,362.32,354.9,258.69,182.69,344.992416219674,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,370.002950959877,419.487357486321,0.084,25900,3,0.98
24,363.39,362.37,362.11,362.42,355.01,258.85,182.94,345.06045954054,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,370.079256456026,419.56366298247,0.084,25900,3,0.98
25,363.37,362.28,362.11,362.54,355.18,259.0,183.28,345.128487586666,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,370.155546641476,419.63995316792,0.084,25900,3,0.98
26,363.34,362.23,362.07,362.63,355.3,259.15,183.43,345.196500357522,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,370.231821514611,419.716228041055,0.084,25900,3,0.98
27,363.3,362.16,362.05,362.69,355.39,259.26,183.56,345.264497852583,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,370.308081073814,419.792487600258,0.084,25900,3,0.98
28,363.25,362.15,362.02,362.72,355.46,259.35,183.59,345.332480071324,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,370.384325317473,419.868731843917,0.084,25900,3,0.98
29,363.16,362.18,361.99,362.76,355.55,259.47,183.66,345.400447013224,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,370.460554243979,419.944960770423,0.084,25900,3,0.98
30,363.09,362.17,361.95,362.81,355.62,259.54,183.94,345.468398677762,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,370.536767851722,420.021174378166,0.084,25900,3,0.98
31,363.04,362.11,361.92,362.84,355.69,259.62,184.37,345.536335064422,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,370.612966139098,420.097372665542,0.084,25900,3,0.98
32,363.06,362.04,361.9,362.86,355.75,259.71,184.81,345.604256172688,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,370.689149104503,420.173555630947,0.084,25900,3,0.98
33,363.11,361.97,361.89,362.88,355.8,259.77,185.43,345.672162002046,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,370.765316746337,420.249723272781,0.084,25900,3,0.98
34,363.15,361.96,361.89,362.9,355.86,259.84,186.02,345.740052551987,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,370.841469063002,420.325875589446,0.084,25900,3,0.98
35,363.17,361.97,361.9,362.91,355.9,259.9,186.37,345.807927822002,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,370.917606052901,420.402012579346,0.084,25900,3,0.98
36,363.18,361.9,361.91,362.95,355.9,259.99,186.77,345.875787811583,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,370.993727714442,420.478134240886,0.084,25900,3,0.98
37,363.12,361.82,361.92,362.99,355.9,260.06,187.09,345.943632520228,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,371.069834046033,420.554240572477,0.084,25900,3,0.98
38,363.09,361.76,361.97,363.03,355.91,260.12,187.46,346.011461947432,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,371.145925046085,420.630331572529,0.084,25900,3,0.98
39,363.13,361.72,362.02,363.04,355.91,260.1,187.66,346.079276092697,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,371.222000713013,420.706407239457,0.084,25900,3,0.98
40,363.17,361.74,362.08,362.99,355.91,260.08,187.9,346.147074955525,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,371.298061045233,420.782467571677,0.084,25900,3,0.98
41,363.18,361.84,362.16,362.95,355.93,260.13,188.18,346.214858535421,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,371.374106041163,420.858512567607,0.084,25900,3,0.98
42,363.12,361.97,362.24,362.93,355.89,260.13,188.59,346.282626831891,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,371.450135699225,420.934542225669,0.084,25900,3,0.98
43,363.01,362.0,362.26,362.92,355.86,260.14,188.83,346.350379844444,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,371.526150017841,421.010556544285,0.084,25900,3,0.98
44,362.97,361.99,362.23,362.9,355.81,260.14,188.88,346.418117572591,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,371.602148995438,421.086555521882,0.084,25900,3,0.98
45,362.95,361.98,362.21,362.88,355.79,260.22,188.87,346.485840015845,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,371.678132630445,421.162539156889,0.084,25900,3,0.98
46,362.94,361.94,362.2,362.86,355.76,260.36,188.73,346.553547173722,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,371.754100921291,421.238507447735,0.084,25900,3,0.98
47,362.97,361.89,362.2,362.8,355.75,260.53,188.41,346.621239045738,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,371.83005386641,421.314460392854,0.084,25900,3,0.98
48,363.04,361.89,362.19,362.76,355.76,260.72,188.14,346.688915631416,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,371.905991464238,421.390397990682,0.084,25900,3,0.98
49,363.12,361.85,362.17,362.78,355.76,260.85,188.01,346.756576930276,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,371.981913713213,421.466320239657,0.084,25900,3,0.98
50,363.21,361.8,362.14,362.81,355.75,261.01,188.09,346.824222941841,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,372.057820611774,421.542227138218,0.084,25900,3,0.98
51,363.36,361.7,362.11,362.81,355.76,261.17,188.22,346.89185366564,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,372.133712158365,421.618118684809,0.084,25900,3,0.98
52,363.48,361.7,362.08,362.8,355.81,261.34,188.34,346.9594691012,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,372.209588351431,421.693994877876,0.084,25900,3,0.98
53,363.55,361.65,362.08,362.81,355.84,261.49,188.32,347.027069248053,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,372.285449189421,421.769855715865,0.084,25900,3,0.98
54,363.61,361.64,362.07,362.83,355.84,261.62,188.31,347.094654105731,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,372.361294670782,421.845701197226,0.084,25900,3,0.98
55,363.58,361.54,362.03,362.82,355.85,261.74,188.21,347.162223673769,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,372.437124793969,421.921531320413,0.084,25900,3,0.98
56,363.52,361.46,361.97,362.82,355.85,261.77,188.27,347.229777951704,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,372.512939557436,421.997346083881,0.084,25900,3,0.98
57,363.48,361.37,361.92,362.82,355.84,261.79,188.62,347.297316939077,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,372.588738959641,422.073145486085,0.084,25900,3,0.98
58,363.45,361.31,361.89,362.81,355.84,261.73,188.97,347.364840635429,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,372.664522999043,422.148929525487,0.084,25900,3,0.98
59,363.48,361.32,361.88,362.77,355.82,261.69,189.32,347.432349040304,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,372.740291674105,422.224698200549,0.084,25900,3,0.98
60,363.57,361.39,361.87,362.75,355.78,261.59,189.73,347.499842153248,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,372.81604498329,422.300451509734,0.084,25900,3,0.98
61,363.54,361.54,361.84,362.75,355.75,261.47,190.31,347.56731997381,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,372.891782925066,422.37618945151,0.084,25900,3,0.98
62,363.45,361.64,361.81,362.74,355.74,261.32,190.64,347.634782501539,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,372.967505497903,422.451912024348,0.084,25900,3,0.98
63,363.37,361.62,361.82,362.72,355.73,261.23,190.73,347.702229735988,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,373.043212700273,422.527619226717,0.084,25900,3,0.98
64,363.32,361.57,361.86,362.66,355.73,261.13,190.94,347.769661676713,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,373.118904530648,422.603311057093,0.084,25900,3,0.98
65,363.27,361.53,361.89,362.56,355.68,261.09,191.25,347.837078323271,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,373.194580987508,422.678987513952,0.084,25900,3,0.98
66,363.25,361.5,361.94,362.42,355.66,261.17,191.43,347.904479675221,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,373.270242069329,422.754648595774,0.084,25900,3,0.98
67,363.27,361.45,362.01,362.31,355.61,261.32,191.22,347.971865732123,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,373.345887774595,422.83029430104,0.084,25900,3,0.98
68,363.28,361.43,362.08,362.26,355.58,261.5,190.96,348.039236493543,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,373.421518101789,422.905924628233,0.084,25900,3,0.98
69,363.28,361.41,362.15,362.27,355.51,261.65,190.78,348.106591959045,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,373.497133049397,422.981539575841,0.084,25900,3,0.98
70,363.28,361.43,362.24,362.24,355.48,261.75,190.77,348.173932128198,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,373.572732615908,423.057139142352,0.084,25900,3,0.98
71,363.18,361.47,362.29,362.25,355.44,261.96,190.8,348.241257000572,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,423.132723326257,0.084,25900,3,0.98
72,363.12,361.45,362.35,362.22,355.39,262.1,191.22,348.308566575739,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,373.723885599606,423.20829212605,0.084,25900,3,0.98
73,363.1,361.38,362.41,362.15,355.36,262.13,191.72,348.375860853274,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,373.799439013784,423.283845540228,0.084,25900,3,0.98
74,363.06,361.28,362.47,362.06,355.32,262.15,192.12,348.443139832753,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,373.874977040844,423.359383567288,0.084,25900,3,0.98
75,363.02,361.2,362.52,362.0,355.3,262.16,192.5,348.510403513756,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,373.950499679287,423.434906205731,0.084,25900,3,0.98
76,363.04,361.18,362.54,361.95,355.28,262.12,192.72,348.577651895864,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,374.026006927618,423.510413454062,0.084,25900,3,0.98
77,363.05,361.21,362.55,361.97,355.28,262.12,192.75,348.644884978659,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,374.101498784341,423.585905310785,0.084,25900,3,0.98
78,363.03,361.33,362.56,362.01,355.3,262.2,192.54,348.712102761728,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,374.176975247964,423.661381774408,0.084,25900,3,0.98
79,363.0,361.44,362.53,362.04,355.34,262.32,192.22,348.779305244658,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,374.252436316999,423.736842843444,0.084,25900,3,0.98
80,362.95,361.48,362.46,362.04,355.36,262.48,191.93,348.84649242704,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,374.327881989959,423.812288516403,0.084,25900,3,0.98
81,362.99,361.54,362.4,362.04,355.39,262.62,191.91,348.913664308464,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,374.403312265359,423.887718791803,0.084,25900,3,0.98
82,363.12,361.58,362.34,362.07,355.39,262.79,191.98,348.980820888525,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,374.478727141716,423.96313366816,0.084,25900,3,0.98
83,363.19,361.63,362.31,362.1,355.41,262.98,192.14,349.04796216682,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,374.554126617552,424.038533143996,0.084,25900,3,0.98
84,363.18,361.67,362.29,362.12,355.4,263.1,192.21,349.115088142949,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,374.629510691388,424.113917217832,0.084,25900,3,0.98
85,363.18,361.67,362.25,362.19,355.4,263.26,192.31,349.182198816509,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,374.704879361751,424.189285888195,0.084,25900,3,0.98
86,363.12,361.62,362.21,362.28,355.39,263.41,192.41,349.249294187106,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,374.780232627167,424.264639153611,0.084,25900,3,0.98
87,363.03,361.55,362.18,362.37,355.39,263.47,192.55,349.316374254345,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,374.855570486166,424.339977012611,0.084,25900,3,0.98
88,362.98,361.45,362.17,362.45,355.45,263.51,192.99,349.383439017832,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,374.930892937282,424.415299463727,0.084,25900,3,0.98
89,362.99,361.38,362.15,362.53,355.58,263.53,193.26,349.450488477177,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,375.006199979049,424.490606505493,0.084,25900,3,0.98
90,362.99,361.36,362.13,362.61,355.67,263.57,193.35,349.517522631992,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,375.081491610004,424.565898136449,0.084,25900,3,0.98
91,362.98,361.37,362.1,362.63,355.76,263.65,193.51,349.584541481891,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,375.156767828687,424.641174355132,0.084,25900,3,0.98
92,362.97,361.36,362.08,362.7,355.82,263.79,193.46,349.65154502649,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,375.232028633641,424.716435160085,0.084,25900,3,0.98
93,363.04,361.31,362.07,362.75,355.86,263.93,193.31,349.718533265407,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,375.307274023409,424.791680549853,0.084,25900,3,0.98
94,363.06,361.23,362.07,362.8,355.93,264.07,193.13,349.785506198263,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,375.382503996539,424.866910522983,0.084,25900,3,0.98
95,363.09,361.14,362.07,362.82,356.0,264.19,193.13,349.85246382468,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,375.457718551579,424.942125078023,0.084,25900,3,0.98
96,363.13,361.02,362.09,362.79,356.06,264.29,193.02,349.919406144283,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,375.532917687083,425.017324213527,0.084,25900,3,0.98
97,363.18,360.96,362.05,362.75,356.08,264.34,192.89,349.986333156699,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,375.608101401604,425.092507928049,0.084,25900,3,0.98
98,363.22,360.87,361.98,362.7,356.04,264.36,192.89,350.053244861558,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,375.683269693699,425.167676220144,0.084,25900,3,0.98
99,363.27,360.82,361.92,362.64,355.97,264.37,193.05,350.12014125849,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,375.758422561928,425.242829088372,0.084,25900,3,0.98
100,363.24,360.84,361.9,362.59,355.88,264.34,193.21,350.187022347129,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,375.833560004851,425.317966531295,0.084,25900,3,0.98
101,363.2,360.89,361.9,362.57,355.81,264.34,193.4,350.253888127111,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,375.908682021033,425.393088547477,0.084,25900,3,0.98
102,363.16,360.86,361.88,362.57,355.74,264.36,193.56,350.320738598074,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,375.98378860904,425.468195135484,0.084,25900,3,0.98
103,363.16,360.84,361.86,362.58,355.67,264.39,193.67,350.387573759657,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,376.05887976744,425.543286293885,0.084,25900,3,0.98
104,363.22,360.88,361.83,362.56,355.62,264.36,193.82,350.454393611504,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,376.133955494807,425.618362021251,0.084,25900,3,0.98
105,363.34,360.99,361.85,362.51,355.57,264.34,194.04,350.521198153258,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,376.209015789712,425.693422316156,0.084,25900,3,0.98
106,363.46,361.17,361.94,362.44,355.54,264.36,194.15,350.587987384566,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,376.284060650732,425.768467177177,0.084,25900,3,0.98
107,363.59,361.28,362.01,362.36,355.52,264.4,194.11,350.654761305077,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,376.359090076447,425.843496602891,0.084,25900,3,0.98
108,363.55,361.37,362.11,362.24,355.52,264.47,194.14,350.721519914443,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,376.434104065436,425.91851059188,0.084,25900,3,0.98
109,363.45,361.42,362.19,362.13,355.5,264.56,194.03,350.788263212315,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,376.509102616283,425.993509142727,0.084,25900,3,0.98
110,363.32,361.41,362.27,362.03,355.5,264.66,194.0,350.85499119835,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,376.584085727574,426.068492254018,0.084,25900,3,0.98
111,363.22,361.38,362.32,361.96,355.5,264.75,194.16,350.921703872204,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,376.659053397897,426.143459924341,0.084,25900,3,0.98
112,363.2,361.4,362.37,361.93,355.52,264.77,194.45,350.988401233538,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,376.734005625843,426.218412152288,0.084,25900,3,0.98
