Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
700,354.53,353.89,354.76,354.81,354.07,355.91,354.11,354.65,348.81,325.47,315.610121592121,337.220218677599,337.220218677599,337.220218677599,337.220218677599,337.220218677599,337.220218677599,337.220218677599,337.220218677599,337.220218677599,370.990201309335,0.1575,19400,3,0.98
701,354.5,353.84,354.75,354.79,354.06,355.88,354.1,354.64,348.88,325.4,315.636347223421,337.249332963048,337.249332963048,337.249332963048,337.249332963048,337.249332963048,337.249332963048,337.249332963048,337.249332963048,337.249332963048,371.019315594784,0.1575,19400,3,0.98
702,354.48,353.8,354.72,354.76,354.04,355.86,354.07,354.64,348.81,325.33,315.662570173661,337.278444529498,337.278444529498,337.278444529498,337.278444529498,337.278444529498,337.278444529498,337.278444529498,337.278444529498,337.278444529498,371.048427161234,0.1575,19400,3,0.98
703,354.47,353.77,354.7,354.75,354.03,355.84,354.02,354.62,348.67,325.29,315.688790442824,337.307553376864,337.307553376864,337.307553376864,337.307553376864,337.307553376864,337.307553376864,337.307553376864,337.307553376864,337.307553376864,371.0775360086,0.1575,19400,3,0.98
704,354.46,353.74,354.69,354.73,354.02,355.82,353.99,354.59,348.63,325.23,315.715008030895,337.336659505059,337.336659505059,337.336659505059,337.336659505059,337.336659505059,337.336659505059,337.336659505059,337.336659505059,337.336659505059,371.106642136795,0.1575,19400,3,0.98
705,354.45,353.73,354.65,354.72,354.01,355.79,353.97,354.55,348.63,325.13,315.741222937858,337.365762914,337.365762914,337.365762914,337.365762914,337.365762914,337.365762914,337.365762914,337.365762914,337.365762914,371.135745545736,0.1575,19400,3,0.98
706,354.42,353.72,354.65,354.7,353.98,355.77,353.96,354.48,348.67,325.02,315.767435163697,337.3948636036,337.3948636036,337.3948636036,337.3948636036,337.3948636036,337.3948636036,337.3948636036,337.3948636036,337.3948636036,371.164846235336,0.1575,19400,3,0.98
707,354.4,353.71,354.62,354.68,353.96,355.75,353.94,354.45,348.74,324.91,315.793644708396,337.423961573775,337.423961573775,337.423961573775,337.423961573775,337.423961573775,337.423961573775,337.423961573775,337.423961573775,337.423961573775,371.193944205511,0.1575,19400,3,0.98
708,354.4,353.73,354.62,354.67,353.95,355.73,353.95,354.39,348.89,324.83,315.819851571939,337.45305682444,337.45305682444,337.45305682444,337.45305682444,337.45305682444,337.45305682444,337.45305682444,337.45305682444,337.45305682444,371.223039456176,0.1575,19400,3,0.98
709,354.4,353.74,354.59,354.65,353.93,355.71,353.94,354.34,349.03,324.73,315.84605575431,337.482149355509,337.482149355509,337.482149355509,337.482149355509,337.482149355509,337.482149355509,337.482149355509,337.482149355509,337.482149355509,371.252131987245,0.1575,19400,3,0.98
