Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
456,360.27,358.29,361.0,361.48,361.1,363.01,361.67,362.16,361.4,347.78,257.63,0.1575,19400,3,0.76
457,360.26,358.31,361.03,361.49,361.1,363.01,361.68,362.12,361.42,347.8,257.68,0.1575,19400,3,0.76
458,360.22,358.32,361.05,361.5,361.09,363.0,361.7,362.13,361.44,347.8,257.78,0.1575,19400,3,0.76
459,360.2,358.34,361.06,361.49,361.09,362.99,361.73,362.16,361.45,347.81,257.81,0.1575,19400,3,0.76
460,360.17,358.35,361.07,361.48,361.09,362.99,361.77,362.22,361.45,347.84,257.86,0.1575,19400,3,0.76
461,360.17,358.39,361.08,361.47,361.11,362.99,361.79,362.3,361.46,347.87,257.83,0.1575,19400,3,0.76
462,360.15,358.42,361.08,361.46,361.11,362.97,361.78,362.39,361.47,347.9,257.8,0.1575,19400,3,0.76
463,360.14,358.44,361.09,361.44,361.12,362.97,361.77,362.46,361.48,347.9,257.9,0.1575,19400,3,0.76
464,360.13,358.45,361.09,361.43,361.13,362.97,361.78,362.52,361.48,347.92,257.84,0.1575,19400,3,0.76
465,360.08,358.48,361.09,361.44,361.13,363.01,361.78,362.55,361.48,347.93,257.8,0.1575,19400,3,0.76
466,360.06,358.51,361.09,361.45,361.14,363.03,361.78,362.57,361.49,347.93,257.79,0.1575,19400,3,0.76
467,360.04,358.54,361.08,361.48,361.15,363.05,361.77,362.57,361.53,347.92,257.85,0.1575,19400,3,0.76
468,360.02,358.56,361.08,361.52,361.16,363.06,361.75,362.54,361.55,347.92,257.8,0.1575,19400,3,0.76
469,360.0,358.56,361.07,361.55,361.17,363.05,361.73,362.55,361.56,347.9,257.77,0.1575,19400,3,0.76
470,360.04,358.57,361.07,361.58,361.21,363.04,361.61,362.58,361.59,347.87,257.83,0.1575,19400,3,0.76
471,360.07,358.57,361.09,361.6,361.25,363.03,361.5,362.62,361.6,347.86,257.89,0.1575,19400,3,0.76
472,360.09,358.55,361.09,361.6,361.27,363.04,361.45,362.58,361.59,347.85,257.96,0.1575,19400,3,0.76
473,360.12,358.53,361.12,361.6,361.28,363.05,361.45,362.52,361.59,347.87,257.67,0.1575,19400,3,0.76
474,360.13,358.51,361.15,361.59,361.29,363.05,361.47,362.49,361.57,347.87,257.31,0.1575,19400,3,0.76
475,360.15,358.52,361.17,361.56,361.3,363.06,361.51,362.48,361.56,347.89,257.14,0.1575,19400,3,0.76
476,360.13,358.56,361.21,361.53,361.29,363.07,361.58,362.49,361.57,347.9,256.89,0.1575,19400,3,0.76
