Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
21,361.24,360.97,360.97,361.93,361.46,363.42,361.57,362.27,359.11,331.51,219.53,0.1575,21250,3,0.76
22,361.32,361.0,361.0,361.98,361.49,363.46,361.59,362.34,359.06,331.58,219.82,0.1575,21250,3,0.76
23,361.38,361.02,361.01,362.02,361.53,363.49,361.61,362.39,359.0,331.67,220.25,0.1575,21250,3,0.76
24,361.42,361.05,361.03,362.06,361.57,363.52,361.62,362.39,358.98,331.76,220.67,0.1575,21250,3,0.76
25,361.49,361.08,361.05,362.09,361.6,363.55,361.62,362.37,358.96,331.87,220.92,0.1575,21250,3,0.76
26,361.55,361.11,361.08,362.11,361.62,363.59,361.64,362.34,358.96,332.0,221.38,0.1575,21250,3,0.76
27,361.6,361.16,361.11,362.14,361.66,363.63,361.64,362.33,358.97,332.12,221.64,0.1575,21250,3,0.76
28,361.65,361.22,361.15,362.15,361.69,363.66,361.72,362.33,358.96,332.33,221.87,0.1575,21250,3,0.76
29,361.71,361.28,361.18,362.18,361.7,363.7,361.83,362.36,359.0,332.53,222.34,0.1575,21250,3,0.76
30,361.76,361.31,361.18,362.21,361.71,363.72,361.86,362.43,359.05,332.69,222.65,0.1575,21250,3,0.76
31,361.79,361.34,361.19,362.21,361.72,363.72,361.88,362.51,359.11,332.82,223.01,0.1575,21250,3,0.76
32,361.82,361.37,361.19,362.21,361.72,363.73,361.87,362.57,359.14,332.94,223.37,0.1575,21250,3,0.76
33,361.86,361.4,361.19,362.22,361.72,363.73,361.83,362.58,359.16,333.08,223.7,0.1575,21250,3,0.76
34,361.89,361.41,361.19,362.24,361.73,363.73,361.78,362.55,359.16,333.25,224.07,0.1575,21250,3,0.76
35,361.94,361.43,361.2,362.26,361.73,363.72,361.74,362.48,359.15,333.44,224.44,0.1575,21250,3,0.76
36,361.98,361.44,361.21,362.27,361.72,363.72,361.66,362.43,359.2,333.7,224.74,0.1575,21250,3,0.76
37,362.03,361.46,361.21,362.29,361.73,363.71,361.62,362.41,359.29,333.94,225.08,0.1575,21250,3,0.76
38,362.07,361.46,361.24,362.3,361.73,363.7,361.6,362.38,359.37,334.11,225.33,0.1575,21250,3,0.76
39,362.1,361.48,361.27,362.31,361.72,363.7,361.61,362.37,359.46,334.27,225.61,0.1575,21250,3,0.76
40,362.15,361.47,361.28,362.31,361.72,363.7,361.67,362.35,359.57,334.44,226.06,0.1575,21250,3,0.76
41,362.18,361.45,361.29,362.31,361.73,363.71,361.75,362.35,359.68,334.62,226.13,0.1575,21250,3,0.76
42,362.2,361.43,361.3,362.28,361.75,363.7,361.83,362.41,359.79,334.78,226.52,0.1575,21250,3,0.76
43,362.23,361.4,361.31,362.26,361.78,363.71,361.89,362.5,359.9,334.96,226.87,0.1575,21250,3,0.76
44,362.26,361.4,361.32,362.24,361.8,363.71,361.91,362.52,359.97,335.11,227.03,0.1575,21250,3,0.76
45,362.27,361.39,361.31,362.23,361.79,363.7,361.9,362.52,360.04,335.25,227.32,0.1575,21250,3,0.76
46,362.28,361.4,361.32,362.22,361.76,363.7,361.83,362.5,360.19,335.45,227.53,0.1575,21250,3,0.76
47,362.3,361.41,361.34,362.23,361.73,363.7,361.78,362.45,360.35,335.68,227.82,0.1575,21250,3,0.76
48,362.32,361.42,361.36,362.24,361.72,363.71,361.8,362.37,360.41,335.84,228.02,0.1575,21250,3,0.76
49,362.33,361.42,361.39,362.24,361.69,363.71,361.81,362.3,360.44,335.99,228.29,0.1575,21250,3,0.76
50,362.34,361.43,361.4,362.24,361.68,363.68,361.84,362.27,360.46,336.15,228.61,0.1575,21250,3,0.76
51,362.34,361.47,361.43,362.25,361.67,363.68,361.88,362.25,360.46,336.29,228.83,0.1575,21250,3,0.76
52,362.34,361.49,361.41,362.25,361.67,363.69,361.89,362.24,360.49,336.42,229.11,0.1575,21250,3,0.76
53,362.34,361.49,361.42,362.24,361.65,363.68,361.93,362.26,360.55,336.62,229.37,0.1575,21250,3,0.76
54,362.34,361.51,361.42,362.25,361.65,363.68,361.96,362.32,360.62,336.84,229.7,0.1575,21250,3,0.76
55,362.36,361.51,361.45,362.27,361.62,363.66,361.99,362.4,360.71,337.19,229.87,0.1575,21250,3,0.76
56,362.34,361.5,361.46,362.28,361.62,363.63,362.0,362.47,360.81,337.54,230.22,0.1575,21250,3,0.76
57,362.3,361.48,361.46,362.3,361.64,363.62,362.01,362.51,360.9,337.77,230.48,0.1575,21250,3,0.76
58,362.27,361.46,361.47,362.31,361.65,363.63,362.0,362.52,361.0,337.99,230.68,0.1575,21250,3,0.76
59,362.25,361.44,361.48,362.31,361.65,363.64,361.99,362.51,361.08,338.2,231.03,0.1575,21250,3,0.76
60,362.26,361.41,361.5,362.3,361.67,363.66,362.01,362.52,361.14,338.4,231.29,0.1575,21250,3,0.76
61,362.26,361.37,361.51,362.29,361.69,363.68,362.0,362.61,361.17,338.57,231.51,0.1575,21250,3,0.76
62,362.26,361.35,361.53,362.25,361.71,363.71,362.0,362.69,361.2,338.75,231.7,0.1575,21250,3,0.76
63,362.25,361.32,361.55,362.2,361.7,363.71,361.99,362.73,361.3,338.96,231.99,0.1575,21250,3,0.76
64,362.25,361.29,361.54,362.14,361.68,363.71,361.99,362.73,361.36,339.11,232.09,0.1575,21250,3,0.76
65,362.28,361.26,361.51,362.07,361.64,363.7,361.98,362.72,361.42,339.2,232.32,0.1575,21250,3,0.76
66,362.32,361.24,361.51,362.03,361.62,363.69,361.97,362.74,361.46,339.31,232.57,0.1575,21250,3,0.76
67,362.36,361.22,361.5,362.0,361.57,363.68,361.93,362.71,361.48,339.41,232.97,0.1575,21250,3,0.76
68,362.42,361.23,361.51,361.99,361.55,363.65,361.92,362.65,361.52,339.51,233.16,0.1575,21250,3,0.76
69,362.47,361.21,361.52,361.96,361.52,363.61,361.87,362.59,361.58,339.64,233.28,0.1575,21250,3,0.76
70,362.53,361.18,361.52,361.92,361.51,363.59,361.85,362.53,361.63,339.76,233.5,0.1575,21250,3,0.76
71,362.55,361.15,361.54,361.84,361.51,363.55,361.79,362.47,361.67,339.9,233.77,0.1575,21250,3,0.76
72,362.54,361.09,361.54,361.77,361.51,363.54,361.75,362.41,361.7,340.04,234.02,0.1575,21250,3,0.76
73,362.51,360.99,361.53,361.73,361.49,363.53,361.67,362.37,361.71,340.19,234.17,0.1575,21250,3,0.76
74,362.47,360.93,361.51,361.7,361.46,363.53,361.63,362.37,361.69,340.28,234.41,0.1575,21250,3,0.76
75,362.44,360.93,361.48,361.69,361.45,363.49,361.62,362.35,361.64,340.31,234.55,0.1575,21250,3,0.76
76,362.41,360.91,361.47,361.71,361.41,363.46,361.61,362.31,361.58,340.34,234.7,0.1575,21250,3,0.76
77,362.39,360.91,361.45,361.71,361.38,363.39,361.56,362.31,361.54,340.36,234.86,0.1575,21250,3,0.76
78,362.39,360.91,361.43,361.71,361.34,363.33,361.51,362.32,361.52,340.41,235.12,0.1575,21250,3,0.76
79,362.39,360.91,361.4,361.68,361.32,363.26,361.43,362.28,361.49,340.45,235.32,0.1575,21250,3,0.76
80,362.43,360.9,361.39,361.64,361.3,363.19,361.4,362.25,361.43,340.53,235.56,0.1575,21250,3,0.76
81,362.45,360.92,361.36,361.61,361.28,363.15,361.38,362.23,361.35,340.63,235.81,0.1575,21250,3,0.76
82,362.49,360.94,361.34,361.57,361.26,363.1,361.32,362.22,361.17,340.78,235.94,0.1575,21250,3,0.76
83,362.5,360.98,361.35,361.53,361.24,363.05,361.28,362.21,361.03,340.92,236.16,0.1575,21250,3,0.76
84,362.5,361.01,361.36,361.5,361.24,363.02,361.27,362.2,361.03,341.03,236.26,0.1575,21250,3,0.76
85,362.5,361.04,361.37,361.47,361.22,362.98,361.26,362.2,361.04,341.1,236.62,0.1575,21250,3,0.76
86,362.48,361.08,361.35,361.46,361.23,362.97,361.25,362.21,361.05,341.18,236.74,0.1575,21250,3,0.76
87,362.48,361.1,361.33,361.46,361.22,362.95,361.23,362.22,361.05,341.25,236.98,0.1575,21250,3,0.76
88,362.43,361.08,361.31,361.45,361.22,362.94,361.2,362.23,361.05,341.33,237.17,0.1575,21250,3,0.76
89,362.36,361.08,361.3,361.47,361.23,362.96,361.19,362.24,361.06,341.41,237.38,0.1575,21250,3,0.76
90,362.26,361.11,361.29,361.48,361.23,362.98,361.19,362.23,361.08,341.47,237.63,0.1575,21250,3,0.76
91,362.14,361.14,361.28,361.48,361.23,362.99,361.17,362.24,361.13,341.58,237.93,0.1575,21250,3,0.76
92,362.04,361.13,361.28,361.5,361.23,363.01,361.16,362.25,361.19,341.69,237.89,0.1575,21250,3,0.76
93,362.04,361.1,361.28,361.5,361.22,363.04,361.13,362.27,361.23,341.75,238.04,0.1575,21250,3,0.76
94,362.04,361.06,361.3,361.51,361.21,363.05,361.15,362.27,361.24,341.81,238.3,0.1575,21250,3,0.76
95,362.08,361.01,361.31,361.51,361.19,363.06,361.18,362.26,361.28,341.85,238.23,0.1575,21250,3,0.76
96,362.13,360.98,361.31,361.51,361.17,363.05,361.2,362.25,361.35,341.88,238.39,0.1575,21250,3,0.76
97,362.22,360.94,361.33,361.51,361.15,363.05,361.22,362.25,361.4,341.93,238.5,0.1575,21250,3,0.76
98,362.3,360.92,361.34,361.51,361.14,363.03,361.25,362.26,361.45,342.01,238.65,0.1575,21250,3,0.76
99,362.37,360.95,361.35,361.48,361.14,363.0,361.3,362.22,361.49,342.09,238.85,0.1575,21250,3,0.76
100,362.42,360.93,361.35,361.48,361.13,362.98,361.32,362.13,361.52,342.22,239.06,0.1575,21250,3,0.76
101,362.44,360.89,361.35,361.47,361.13,362.95,361.34,362.05,361.55,342.36,239.11,0.1575,21250,3,0.76
102,362.42,360.86,361.35,361.48,361.13,362.94,361.34,362.03,361.55,342.43,239.32,0.1575,21250,3,0.76
103,362.42,360.81,361.34,361.49,361.15,362.93,361.33,361.98,361.55,342.5,239.37,0.1575,21250,3,0.76
104,362.41,360.77,361.35,361.52,361.15,362.93,361.31,361.95,361.53,342.59,239.62,0.1575,21250,3,0.76
105,362.41,360.71,361.33,361.53,361.13,362.94,361.27,361.95,361.52,342.7,239.88,0.1575,21250,3,0.76
106,362.37,360.65,361.32,361.54,361.13,362.94,361.24,361.96,361.53,342.82,239.95,0.1575,21250,3,0.76
107,362.36,360.61,361.3,361.54,361.14,362.95,361.23,361.98,361.54,342.94,239.96,0.1575,21250,3,0.76
108,362.36,360.55,361.28,361.56,361.16,362.95,361.18,362.0,361.56,343.1,240.31,0.1575,21250,3,0.76
109,362.36,360.5,361.28,361.55,361.18,362.95,361.17,362.0,361.6,343.24,240.54,0.1575,21250,3,0.76
110,362.35,360.45,361.27,361.58,361.18,362.95,361.12,361.98,361.6,343.3,240.65,0.1575,21250,3,0.76
111,362.33,360.4,361.26,361.58,361.17,362.96,361.1,361.93,361.61,343.34,240.81,0.1575,21250,3,0.76
112,362.32,360.38,361.25,361.55,361.18,362.96,361.08,361.9,361.61,343.37,240.84,0.1575,21250,3,0.76
113,362.32,360.37,361.25,361.51,361.18,362.96,361.04,361.87,361.61,343.42,240.99,0.1575,21250,3,0.76
114,362.34,360.37,361.24,361.45,361.16,362.94,361.03,361.88,361.59,343.44,241.13,0.1575,21250,3,0.76
115,362.35,360.39,361.23,361.38,361.16,362.93,361.01,361.88,361.58,343.45,241.19,0.1575,21250,3,0.76
116,362.37,360.39,361.23,361.34,361.14,362.92,361.01,361.88,361.59,343.47,241.41,0.1575,21250,3,0.76
117,362.35,360.45,361.25,361.28,361.11,362.91,361.04,361.87,361.57,343.47,241.51,0.1575,21250,3,0.76
118,362.29,360.38,361.25,361.24,361.08,362.91,361.06,361.85,361.55,343.49,241.69,0.1575,21250,3,0.76
119,362.18,360.26,361.23,361.21,361.07,362.89,361.11,361.84,361.55,343.48,241.78,0.1575,21250,3,0.76
120,362.09,360.18,361.2,361.19,361.05,362.88,361.13,361.85,361.54,343.5,241.87,0.1575,21250,3,0.76
121,361.99,360.13,361.19,361.2,361.02,362.87,361.14,361.85,361.53,343.5,242.06,0.1575,21250,3,0.76
122,361.9,360.11,361.19,361.2,361.02,362.87,361.15,361.86,361.5,343.5,242.27,0.1575,21250,3,0.76
123,361.82,360.09,361.19,361.22,361.0,362.87,361.15,361.86,361.49,343.55,242.38,0.1575,21250,3,0.76
124,361.76,360.08,361.18,361.25,360.98,362.87,361.12,361.84,361.48,343.62,242.42,0.1575,21250,3,0.76
125,361.69,360.07,361.18,361.26,360.94,362.87,361.09,361.83,361.48,343.68,242.66,0.1575,21250,3,0.76
126,361.64,360.04,361.17,361.26,360.93,362.87,361.04,361.82,361.49,343.75,242.85,0.1575,21250,3,0.76
127,361.64,359.97,361.16,361.26,360.91,362.86,361.01,361.79,361.5,343.86,242.9,0.1575,21250,3,0.76
128,361.68,359.93,361.15,361.26,360.89,362.85,360.97,361.78,361.51,343.99,242.85,0.1575,21250,3,0.76
129,361.75,359.91,361.14,361.24,360.88,362.83,360.92,361.81,361.52,344.07,243.36,0.1575,21250,3,0.76
130,361.85,359.88,361.12,361.23,360.88,362.83,360.87,361.82,361.51,344.13,243.25,0.1575,21250,3,0.76
131,361.95,359.88,361.1,361.19,360.88,362.82,360.87,361.83,361.53,344.19,243.34,0.1575,21250,3,0.76
132,362.03,359.88,361.07,361.16,360.88,362.81,360.89,361.84,361.54,344.25,243.51,0.1575,21250,3,0.76
133,362.06,359.87,361.04,361.14,360.87,362.8,360.95,361.85,361.58,344.29,243.39,0.1575,21250,3,0.76
134,362.06,359.85,361.0,361.11,360.85,362.8,361.01,361.89,361.61,344.31,243.5,0.1575,21250,3,0.76
135,362.03,359.79,360.96,361.1,360.82,362.78,361.07,361.95,361.66,344.36,243.65,0.1575,21250,3,0.76
136,362.01,359.78,360.92,361.08,360.8,362.76,361.09,361.99,361.68,344.4,243.77,0.1575,21250,3,0.76
137,362.05,359.79,360.91,361.08,360.78,362.75,361.04,362.0,361.69,344.47,243.91,0.1575,21250,3,0.76
138,362.12,359.79,360.92,361.05,360.77,362.73,361.04,361.98,361.72,344.56,244.03,0.1575,21250,3,0.76
139,362.17,359.77,360.92,361.03,360.76,362.72,361.03,361.95,361.74,344.64,244.21,0.1575,21250,3,0.76
140,362.25,359.75,360.93,361.01,360.75,362.7,361.0,361.9,361.75,344.73,244.33,0.1575,21250,3,0.76
141,362.27,359.73,360.92,361.02,360.73,362.69,361.0,361.87,361.76,344.82,244.43,0.1575,21250,3,0.76
142,362.23,359.73,360.91,361.05,360.73,362.68,361.01,361.82,361.78,344.9,244.6,0.1575,21250,3,0.76
143,362.18,359.71,360.89,361.07,360.74,362.67,361.0,361.78,361.79,344.95,244.62,0.1575,21250,3,0.76
144,362.09,359.64,360.87,361.07,360.74,362.66,361.0,361.73,361.8,345.04,244.69,0.1575,21250,3,0.76
145,362.04,359.56,360.83,361.06,360.76,362.65,361.03,361.69,361.82,345.09,244.83,0.1575,21250,3,0.76
146,362.05,359.51,360.81,361.04,360.77,362.65,361.03,361.69,361.84,345.14,244.93,0.1575,21250,3,0.76
147,362.01,359.48,360.8,361.02,360.76,362.65,361.04,361.73,361.86,345.17,244.98,0.1575,21250,3,0.76
148,361.89,359.44,360.79,361.0,360.75,362.65,361.05,361.81,361.88,345.21,244.99,0.1575,21250,3,0.76
149,361.8,359.4,360.79,360.99,360.71,362.65,361.06,361.89,361.88,345.25,245.0,0.1575,21250,3,0.76
150,361.73,359.36,360.8,360.98,360.67,362.66,361.06,361.97,361.87,345.3,245.28,0.1575,21250,3,0.76
151,361.66,359.31,360.81,360.99,360.63,362.65,361.1,362.02,361.85,345.36,245.27,0.1575,21250,3,0.76
152,361.57,359.25,360.82,361.01,360.6,362.63,361.16,362.04,361.84,345.39,245.51,0.1575,21250,3,0.76
153,361.48,359.15,360.82,361.02,360.58,362.6,361.23,362.03,361.87,345.45,245.51,0.1575,21250,3,0.76
154,361.35,359.1,360.81,361.04,360.55,362.56,361.33,362.0,361.9,345.51,245.65,0.1575,21250,3,0.76
155,361.26,359.09,360.79,361.05,360.54,362.52,361.35,361.94,361.89,345.55,245.82,0.1575,21250,3,0.76
156,361.2,359.09,360.76,361.05,360.54,362.46,361.33,361.86,361.89,345.59,245.86,0.1575,21250,3,0.76
157,361.15,359.11,360.75,361.04,360.53,362.41,361.34,361.8,361.91,345.61,245.99,0.1575,21250,3,0.76
158,361.15,359.14,360.74,361.05,360.56,362.39,361.33,361.76,361.92,345.66,245.97,0.1575,21250,3,0.76
159,361.16,359.17,360.71,361.08,360.57,362.35,361.3,361.67,361.93,345.71,246.13,0.1575,21250,3,0.76
160,361.18,359.18,360.68,361.13,360.59,362.32,361.28,361.62,361.95,345.8,246.09,0.1575,21250,3,0.76
161,361.19,359.18,360.67,361.17,360.61,362.3,361.25,361.6,361.94,345.87,246.19,0.1575,21250,3,0.76
162,361.17,359.16,360.64,361.22,360.64,362.3,361.25,361.61,361.91,345.93,246.24,0.1575,21250,3,0.76
163,361.16,359.11,360.61,361.26,360.67,362.32,361.22,361.61,361.84,346.02,246.4,0.1575,21250,3,0.76
164,361.14,359.1,360.59,361.27,360.69,362.36,361.22,361.61,361.81,346.11,246.49,0.1575,21250,3,0.76
165,361.15,359.09,360.58,361.28,360.7,362.39,361.19,361.62,361.8,346.17,246.62,0.1575,21250,3,0.76
166,361.15,359.11,360.59,361.28,360.7,362.43,361.2,361.65,361.81,346.21,246.64,0.1575,21250,3,0.76
167,361.21,359.13,360.6,361.28,360.71,362.47,361.17,361.69,361.82,346.26,246.76,0.1575,21250,3,0.76
168,361.28,359.12,360.61,361.28,360.71,362.51,361.19,361.75,361.8,346.29,246.85,0.1575,21250,3,0.76
169,361.33,359.12,360.62,361.28,360.71,362.55,361.2,361.83,361.78,346.27,246.89,0.1575,21250,3,0.76
170,361.4,359.12,360.64,361.28,360.72,362.58,361.24,361.87,361.74,346.29,247.01,0.1575,21250,3,0.76
171,361.47,359.18,360.66,361.27,360.72,362.6,361.28,361.9,361.7,346.27,247.24,0.1575,21250,3,0.76
172,361.58,359.27,360.66,361.27,360.72,362.62,361.32,361.93,361.6,346.29,247.41,0.1575,21250,3,0.76
173,361.66,359.35,360.67,361.27,360.71,362.63,361.33,361.96,361.51,346.32,247.58,0.1575,21250,3,0.76
174,361.69,359.41,360.65,361.25,360.71,362.63,361.33,361.99,361.5,346.36,247.45,0.1575,21250,3,0.76
175,361.67,359.44,360.66,361.24,360.72,362.63,361.35,362.01,361.51,346.38,247.49,0.1575,21250,3,0.76
176,361.67,359.48,360.67,361.23,360.75,362.63,361.35,362.02,361.54,346.38,247.54,0.1575,21250,3,0.76
177,361.66,359.5,360.67,361.2,360.78,362.63,361.34,362.03,361.56,346.37,247.68,0.1575,21250,3,0.76
178,361.66,359.5,360.67,361.18,360.8,362.63,361.32,362.03,361.56,346.31,247.71,0.1575,21250,3,0.76
179,361.67,359.5,360.68,361.16,360.83,362.64,361.3,362.04,361.55,346.24,247.66,0.1575,21250,3,0.76
180,361.72,359.51,360.7,361.15,360.88,362.66,361.24,362.05,361.55,346.17,247.76,0.1575,21250,3,0.76
181,361.73,359.54,360.72,361.14,360.92,362.67,361.25,362.04,361.54,346.1,247.8,0.1575,21250,3,0.76
182,361.71,359.55,360.73,361.13,360.94,362.66,361.29,361.98,361.55,346.06,247.95,0.1575,21250,3,0.76
183,361.65,359.55,360.75,361.13,360.96,362.67,361.36,361.97,361.56,346.04,248.06,0.1575,21250,3,0.76
184,361.58,359.53,360.76,361.14,360.97,362.71,361.39,362.0,361.57,346.04,248.15,0.1575,21250,3,0.76
185,361.5,359.51,360.78,361.16,360.98,362.74,361.41,361.96,361.57,346.06,248.22,0.1575,21250,3,0.76
186,361.44,359.48,360.8,361.17,361.0,362.75,361.37,361.91,361.6,346.1,248.25,0.1575,21250,3,0.76
187,361.37,359.46,360.84,361.19,360.99,362.77,361.32,361.81,361.62,346.15,248.38,0.1575,21250,3,0.76
188,361.31,359.42,360.89,361.2,360.99,362.78,361.29,361.74,361.65,346.21,248.51,0.1575,21250,3,0.76
189,361.26,359.41,360.95,361.21,360.98,362.8,361.27,361.71,361.71,346.28,248.55,0.1575,21250,3,0.76
190,361.29,359.38,360.98,361.22,360.94,362.82,361.23,361.78,361.76,346.34,248.66,0.1575,21250,3,0.76
191,361.27,359.38,361.0,361.22,360.92,362.84,361.21,361.89,361.77,346.36,248.77,0.1575,21250,3,0.76
192,361.27,359.35,361.0,361.24,360.89,362.85,361.15,361.95,361.77,346.37,248.88,0.1575,21250,3,0.76
193,361.26,359.33,361.03,361.25,360.86,362.87,361.11,361.98,361.76,346.39,248.96,0.1575,21250,3,0.76
194,361.27,359.31,361.02,361.26,360.83,362.87,361.04,361.98,361.76,346.4,249.03,0.1575,21250,3,0.76
195,361.29,359.3,361.03,361.25,360.82,362.87,360.99,361.95,361.78,346.43,249.17,0.1575,21250,3,0.76
196,361.32,359.3,361.04,361.23,360.81,362.86,360.95,361.92,361.78,346.47,249.08,0.1575,21250,3,0.76
197,361.38,359.33,361.04,361.2,360.81,362.85,360.92,361.92,361.78,346.48,249.14,0.1575,21250,3,0.76
198,361.4,359.36,361.05,361.16,360.79,362.83,360.9,361.93,361.78,346.51,249.14,0.1575,21250,3,0.76
199,361.33,359.37,361.05,361.11,360.78,362.81,360.91,361.95,361.78,346.52,249.16,0.1575,21250,3,0.76
200,361.28,359.21,361.02,361.07,360.75,362.79,360.91,361.96,361.78,346.5,249.2,0.1575,21250,3,0.76
201,361.25,359.13,360.99,361.03,360.73,362.78,360.95,361.98,361.78,346.52,249.03,0.1575,21250,3,0.76
202,361.27,359.09,360.95,360.99,360.71,362.76,360.98,362.02,361.79,346.5,249.12,0.1575,21250,3,0.76
203,361.32,359.05,360.9,360.96,360.68,362.76,361.02,362.06,361.78,346.51,249.27,0.1575,21250,3,0.76
204,361.36,359.0,360.89,360.96,360.65,362.76,361.03,362.06,361.75,346.53,249.42,0.1575,21250,3,0.76
205,361.39,358.99,360.88,360.95,360.63,362.75,361.08,362.02,361.73,346.52,249.5,0.1575,21250,3,0.76
206,361.41,359.01,360.86,360.94,360.61,362.74,361.12,361.95,361.69,346.5,249.59,0.1575,21250,3,0.76
207,361.43,359.01,360.84,360.93,360.6,362.73,361.19,361.91,361.67,346.49,249.66,0.1575,21250,3,0.76
208,361.44,359.01,360.8,360.92,360.58,362.7,361.28,361.82,361.65,346.49,249.74,0.1575,21250,3,0.76
209,361.45,358.99,360.78,360.91,360.57,362.68,361.36,361.77,361.62,346.52,249.75,0.1575,21250,3,0.76
210,361.44,358.97,360.76,360.92,360.56,362.66,361.41,361.73,361.59,346.54,249.85,0.1575,21250,3,0.76
211,361.42,358.94,360.77,360.92,360.55,362.62,361.45,361.72,361.55,346.55,249.99,0.1575,21250,3,0.76
212,361.4,358.93,360.77,360.95,360.54,362.59,361.5,361.71,361.49,346.55,249.91,0.1575,21250,3,0.76
213,361.39,358.92,360.79,360.98,360.55,362.58,361.5,361.69,361.4,346.57,250.0,0.1575,21250,3,0.76
214,361.35,358.91,360.78,360.99,360.56,362.56,361.51,361.67,361.33,346.58,250.01,0.1575,21250,3,0.76
215,361.33,358.92,360.79,360.98,360.58,362.56,361.5,361.66,361.3,346.63,250.07,0.1575,21250,3,0.76
216,361.26,358.95,360.78,360.97,360.6,362.57,361.47,361.65,361.33,346.7,250.02,0.1575,21250,3,0.76
217,361.19,358.98,360.79,360.96,360.6,362.6,361.44,361.64,361.4,346.75,250.22,0.1575,21250,3,0.76
218,361.17,359.0,360.82,360.95,360.62,362.63,361.41,361.66,361.47,346.72,250.23,0.1575,21250,3,0.76
219,361.17,359.03,360.84,360.95,360.63,362.67,361.4,361.69,361.5,346.7,250.32,0.1575,21250,3,0.76
220,361.18,359.04,360.87,360.94,360.64,362.69,361.44,361.74,361.54,346.66,250.31,0.1575,21250,3,0.76
221,361.19,359.07,360.9,360.94,360.66,362.7,361.49,361.79,361.57,346.65,250.32,0.1575,21250,3,0.76
222,361.2,359.09,360.91,360.95,360.67,362.7,361.51,361.89,361.61,346.65,250.45,0.1575,21250,3,0.76
223,361.2,359.08,360.96,360.97,360.69,362.71,361.52,362.0,361.64,346.66,250.44,0.1575,21250,3,0.76
224,361.18,359.1,360.99,360.98,360.72,362.71,361.53,362.1,361.63,346.69,250.46,0.1575,21250,3,0.76
225,361.12,359.09,361.03,361.0,360.74,362.71,361.52,362.19,361.58,346.69,250.4,0.1575,21250,3,0.76
226,361.06,359.06,361.07,361.04,360.76,362.72,361.46,362.23,361.5,346.68,250.5,0.1575,21250,3,0.76
227,361.01,359.03,361.09,361.07,360.77,362.74,361.44,362.24,361.45,346.67,250.64,0.1575,21250,3,0.76
228,360.96,359.0,361.1,361.11,360.78,362.77,361.43,362.25,361.41,346.66,250.56,0.1575,21250,3,0.76
229,360.93,358.96,361.11,361.15,360.81,362.78,361.45,362.25,361.37,346.63,250.68,0.1575,21250,3,0.76
230,360.93,358.94,361.12,361.18,360.82,362.79,361.47,362.24,361.34,346.61,250.73,0.1575,21250,3,0.76
