Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
0,359.97,359.35,359.98,360.2,359.55,361.57,358.99,359.88,356.71,337.26,344.0,0.1575,25900,3,0.98
1,360.02,359.44,359.96,360.2,359.55,361.55,359.16,360.04,357.16,337.41,344.0,0.1575,25900,3,0.98
2,360.12,359.6,360.0,360.26,359.58,361.59,359.36,360.33,357.6,337.58,344.0,0.1575,25900,3,0.98
3,360.24,359.76,360.07,360.34,359.64,361.64,359.55,360.59,358.04,337.76,344.0,0.1575,25900,3,0.98
4,360.38,359.92,360.13,360.47,359.7,361.73,359.73,360.83,358.45,337.95,344.0,0.1575,25900,3,0.98
5,360.51,360.07,360.2,360.61,359.78,361.83,359.9,361.0,358.82,338.14,344.0,0.1575,25900,3,0.98
6,360.65,360.21,360.27,360.7,359.88,361.91,360.04,361.11,359.13,338.3,344.0,0.1575,25900,3,0.98
7,360.74,360.33,360.35,360.84,359.97,362.02,360.18,361.24,359.39,338.44,344.0,0.1575,25900,3,0.98
8,360.86,360.53,360.49,360.98,360.12,361.72,360.42,361.34,359.58,338.62,344.0,0.1575,25900,3,0.98
9,360.99,360.71,360.64,361.06,360.29,362.27,360.66,361.44,359.74,338.69,344.0,0.1575,25900,3,0.98
10,361.05,360.82,360.73,361.22,360.4,362.4,360.82,361.56,359.85,338.68,344.0,0.1575,25900,3,0.98
11,361.08,360.91,360.81,361.33,360.52,362.51,360.98,361.69,359.98,338.7,344.0,0.1575,25900,3,0.98
12,361.1,360.98,360.9,361.45,360.62,362.61,361.12,361.85,360.12,338.72,344.0,0.1575,25900,3,0.98
13,361.08,361.01,360.97,361.57,360.7,362.68,361.23,361.98,360.25,338.74,344.0,0.1575,25900,3,0.98
14,361.08,361.04,361.03,361.68,360.79,362.74,361.34,362.09,360.38,338.77,344.0,0.1575,25900,3,0.98
15,361.09,361.07,361.08,361.74,360.88,362.78,361.44,362.16,360.5,338.84,344.0,0.1575,25900,3,0.98
16,361.13,361.09,361.12,361.85,360.97,362.84,361.54,362.21,360.61,338.94,344.0,0.1575,25900,3,0.98
17,361.21,361.1,361.15,361.96,361.1,362.91,361.68,362.19,360.79,339.08,344.0,0.1575,25900,3,0.98
18,361.32,361.07,361.22,362.06,361.23,362.97,361.81,362.11,360.96,339.2,344.0,0.1575,25900,3,0.98
19,361.41,361.02,361.27,362.17,361.29,363.03,361.87,362.04,361.02,339.26,344.0,0.1575,25900,3,0.98
20,361.53,361.0,361.31,362.23,361.36,363.06,361.89,362.01,361.06,339.33,344.0,0.1575,25900,3,0.98
21,361.63,361.0,361.34,362.31,361.43,363.11,361.91,361.98,361.08,339.39,344.0,0.1575,25900,3,0.98
22,361.75,361.02,361.38,362.39,361.49,363.16,361.97,361.97,361.1,339.46,344.0,0.1575,25900,3,0.98
23,361.85,361.05,361.4,362.45,361.55,363.23,362.0,361.97,361.14,339.53,344.0,0.1575,25900,3,0.98
24,361.9,361.07,361.41,362.5,361.59,363.3,362.04,362.01,361.18,339.62,344.0,0.1575,25900,3,0.98
25,361.95,361.1,361.44,362.54,361.64,363.36,362.07,362.06,361.19,339.75,344.0,0.1575,25900,3,0.98
26,362.04,361.1,361.44,362.34,361.69,363.44,362.1,362.17,361.18,340.07,344.0,0.1575,25900,3,0.98
27,362.11,361.03,361.46,362.61,361.75,363.48,362.17,362.23,361.23,340.43,344.0,0.1575,25900,3,0.98
28,362.11,360.96,361.48,362.63,361.73,363.53,362.21,362.39,361.28,340.61,344.0,0.1575,25900,3,0.98
29,362.08,360.89,361.5,362.65,361.7,363.58,362.23,362.53,361.37,340.76,344.0,0.1575,25900,3,0.98
30,362.09,360.87,361.53,362.65,361.69,363.65,362.3,362.52,361.48,340.89,344.0,0.1575,25900,3,0.98
31,362.15,360.84,361.56,362.63,361.67,363.72,362.33,362.55,361.57,340.99,344.0,0.1575,25900,3,0.98
32,362.26,360.8,361.61,362.59,361.67,363.79,362.32,362.66,361.66,341.08,344.0,0.1575,25900,3,0.98
33,362.38,360.76,361.65,362.55,361.67,363.84,362.3,362.66,361.75,341.15,344.0,0.1575,25900,3,0.98
34,362.45,360.75,361.68,362.55,361.67,363.89,362.25,362.55,361.81,341.23,344.0,0.1575,25900,3,0.98
35,362.52,360.75,361.71,362.54,361.71,363.92,362.2,362.49,361.88,341.35,344.0,0.1575,25900,3,0.98
36,362.6,360.78,361.71,362.54,361.75,363.94,362.15,362.48,361.91,341.53,344.0,0.1575,25900,3,0.98
37,362.64,360.81,361.7,362.55,361.78,363.97,362.13,362.48,361.91,341.67,344.0,0.1575,25900,3,0.98
38,362.67,360.88,361.69,362.55,361.81,364.0,362.1,362.52,361.89,341.82,344.0,0.1575,25900,3,0.98
39,362.7,360.96,361.67,362.54,361.84,364.03,362.02,362.48,361.9,342.0,345.0,0.1575,25900,3,0.98
40,362.71,361.05,361.66,362.52,361.86,364.05,361.93,362.52,361.93,342.19,344.0,0.1575,25900,3,0.98
41,362.73,361.16,361.65,362.52,361.88,364.07,361.87,362.51,361.95,342.39,344.0,0.1575,25900,3,0.98
42,362.7,361.23,361.63,362.5,361.91,364.08,361.83,362.47,361.96,342.57,344.0,0.1575,25900,3,0.98
43,362.68,361.3,361.64,362.47,361.91,363.6,361.79,362.42,361.94,342.72,344.0,0.1575,25900,3,0.98
44,362.65,361.38,361.67,362.44,361.93,364.12,361.78,362.32,361.93,343.03,345.0,0.1575,25900,3,0.98
45,362.67,361.41,361.71,362.26,361.96,364.14,361.81,362.23,361.96,343.33,345.0,0.1575,25900,3,0.98
46,362.71,361.37,361.73,362.36,361.97,363.78,361.86,362.15,361.99,343.52,345.0,0.1575,25900,3,0.98
47,362.76,361.35,361.74,362.32,361.98,364.12,361.92,362.21,362.04,343.72,345.0,0.1575,25900,3,0.98
48,362.81,361.38,361.76,362.29,361.96,364.12,361.97,362.24,362.09,343.9,345.0,0.1575,25900,3,0.98
49,362.83,361.48,361.78,361.73,361.94,363.96,362.02,362.34,362.14,344.1,345.0,0.1575,25900,3,0.98
50,362.85,361.57,361.82,362.18,361.93,364.14,362.05,362.41,362.2,344.28,344.0,0.1575,25900,3,0.98
51,362.86,361.6,361.84,362.15,361.9,364.15,362.08,362.14,362.25,344.46,344.0,0.1575,25900,3,0.98
52,362.87,361.6,361.86,361.88,361.9,364.14,362.07,362.3,362.29,344.6,344.0,0.1575,25900,3,0.98
53,362.88,361.58,361.84,362.07,361.87,364.11,362.06,362.2,362.32,344.76,345.0,0.1575,25900,3,0.98
54,362.93,361.48,361.81,362.02,361.84,364.03,362.08,362.1,362.36,344.89,345.0,0.1575,25900,3,0.98
55,362.95,361.38,361.76,361.93,361.78,364.03,362.08,362.07,362.36,344.97,345.0,0.1575,25900,3,0.98
56,362.95,361.32,361.71,361.98,361.72,363.76,362.08,362.14,362.35,345.09,345.0,0.1575,25900,3,0.98
57,362.93,361.34,361.67,361.97,361.67,363.91,362.07,362.23,362.29,345.21,345.0,0.1575,25900,3,0.98
58,362.88,361.38,361.64,361.96,361.6,363.83,362.07,362.16,362.19,345.35,345.0,0.1575,25900,3,0.98
59,362.81,361.39,361.61,361.96,361.53,363.76,362.08,362.14,362.08,345.49,345.0,0.1575,25900,3,0.98
60,362.79,361.41,361.58,361.93,361.46,363.7,362.05,362.04,361.95,345.61,345.0,0.1575,25900,3,0.98
61,362.79,361.41,361.53,361.94,361.41,363.65,361.95,362.13,361.86,345.73,345.0,0.1575,25900,3,0.98
62,362.84,361.45,361.48,361.94,361.36,363.61,361.69,362.09,361.81,345.91,345.0,0.1575,25900,3,0.98
63,362.88,361.51,361.45,361.95,361.33,363.6,361.35,362.0,361.76,346.05,345.0,0.1575,25900,3,0.98
64,362.84,361.52,361.41,361.95,361.32,363.58,361.11,361.9,361.73,346.16,345.0,0.1575,25900,3,0.98
65,362.78,361.51,361.36,361.97,361.31,363.55,360.89,361.82,361.71,346.29,345.0,0.1575,25900,3,0.98
66,362.75,361.53,361.32,362.0,361.32,363.5,360.77,361.75,361.71,346.41,345.0,0.1575,25900,3,0.98
67,362.72,361.51,361.28,362.01,361.34,363.47,360.7,361.64,361.71,346.52,345.0,0.1575,25900,3,0.98
68,362.71,361.46,361.26,362.01,361.37,363.47,360.68,361.57,361.74,346.62,345.0,0.1575,25900,3,0.98
69,362.7,361.41,361.22,362.0,361.41,363.48,360.71,361.55,361.79,346.74,345.0,0.1575,25900,3,0.98
70,362.71,361.4,361.16,362.01,361.43,363.49,360.76,361.54,361.83,346.88,345.0,0.1575,25900,3,0.98
71,362.72,361.43,361.07,362.01,361.48,363.48,360.88,361.49,361.84,347.09,345.0,0.1575,25900,3,0.98
72,362.63,361.47,361.01,362.03,361.52,363.51,361.04,361.45,361.81,347.31,345.0,0.1575,25900,3,0.98
73,362.54,361.46,360.97,362.03,361.54,363.51,361.14,361.42,361.68,347.42,345.0,0.1575,25900,3,0.98
74,362.45,361.43,360.93,362.05,361.58,363.52,361.24,361.42,361.46,347.5,345.0,0.1575,25900,3,0.98
75,362.39,361.41,360.9,362.06,361.61,363.52,361.33,361.46,361.3,347.56,345.0,0.1575,25900,3,0.98
76,362.37,361.37,360.88,362.06,361.64,363.51,361.4,361.51,361.2,347.61,345.0,0.1575,25900,3,0.98
77,362.39,361.34,360.89,362.08,361.67,363.53,361.49,361.64,361.15,347.65,345.0,0.1575,25900,3,0.98
78,362.4,361.37,360.91,362.07,361.71,363.54,361.59,361.8,361.14,347.65,345.0,0.1575,25900,3,0.98
79,362.4,361.38,360.94,362.05,361.73,363.57,361.67,361.99,361.13,347.66,345.0,0.1575,25900,3,0.98
80,362.43,361.36,360.99,362.03,361.73,363.61,361.71,362.18,361.08,347.7,345.0,0.1575,25900,3,0.98
81,362.45,361.3,361.05,361.99,361.72,363.55,361.69,362.29,361.05,347.74,345.0,0.1575,25900,3,0.98
82,362.45,361.28,361.08,361.94,361.71,363.69,361.69,362.33,361.08,347.75,345.0,0.1575,25900,3,0.98
83,362.44,361.26,361.1,361.9,361.7,363.71,361.67,362.31,361.17,347.76,345.0,0.1575,25900,3,0.98
84,362.43,361.21,361.11,361.86,361.67,363.72,361.63,362.29,361.28,347.77,345.0,0.1575,25900,3,0.98
85,362.42,361.18,361.11,361.86,361.63,363.7,361.64,362.31,361.44,347.81,345.0,0.1575,25900,3,0.98
86,362.42,361.15,361.12,361.88,361.61,363.66,361.63,362.41,361.59,347.88,345.0,0.1575,25900,3,0.98
87,362.39,361.11,361.12,361.89,361.58,363.61,361.59,362.51,361.7,347.97,345.0,0.1575,25900,3,0.98
88,362.34,361.05,361.12,361.89,361.57,363.56,361.49,362.57,361.78,348.06,345.0,0.1575,25900,3,0.98
89,362.33,361.02,361.14,361.9,361.56,363.57,361.32,362.58,361.85,348.14,345.0,0.1575,25900,3,0.98
90,362.41,361.03,361.14,361.86,361.57,363.58,361.19,362.54,361.88,348.22,345.0,0.1575,25900,3,0.98
91,362.45,361.06,361.14,361.87,361.57,363.59,361.14,362.44,361.83,348.25,345.0,0.1575,25900,3,0.98
92,362.45,361.06,361.12,361.85,361.58,363.59,361.13,362.36,361.79,348.29,345.0,0.1575,25900,3,0.98
93,362.39,361.03,361.12,361.83,361.58,363.61,361.15,362.3,361.74,348.34,345.0,0.1575,25900,3,0.98
94,362.33,360.96,361.12,361.83,361.59,363.61,361.21,362.27,361.63,348.39,345.0,0.1575,25900,3,0.98
95,362.29,360.88,361.14,361.81,361.59,363.62,361.25,362.28,361.5,348.47,345.0,0.1575,25900,3,0.98
96,362.24,360.83,361.15,361.81,361.57,363.62,361.27,362.31,361.41,348.56,345.0,0.1575,25900,3,0.98
97,362.18,360.8,361.17,361.83,361.57,363.63,361.3,362.34,361.35,348.67,345.0,0.1575,25900,3,0.98
98,362.11,360.79,361.12,361.86,361.54,363.64,361.32,362.36,361.25,348.82,345.0,0.1575,25900,3,0.98
99,362.05,360.81,361.03,361.88,361.54,363.62,361.39,362.34,361.19,348.95,345.0,0.1575,25900,3,0.98
100,361.99,360.8,360.96,361.9,361.52,363.61,361.41,362.27,361.16,349.02,345.0,0.1575,25900,3,0.98
101,361.93,360.76,360.93,361.91,361.53,363.58,361.43,362.18,361.14,349.09,345.0,0.1575,25900,3,0.98
102,361.85,360.69,360.9,361.9,361.54,363.55,361.43,362.09,361.15,349.17,345.0,0.1575,25900,3,0.98
103,361.78,360.63,360.89,361.89,361.53,363.53,361.45,362.0,361.27,349.23,345.0,0.1575,25900,3,0.98
104,361.74,360.59,360.88,361.85,361.51,363.51,361.49,361.9,361.4,349.3,345.0,0.1575,25900,3,0.98
105,361.68,360.55,360.87,361.82,361.51,363.49,361.58,361.85,361.54,349.38,346.0,0.1575,25900,3,0.98
106,361.63,360.52,360.87,361.79,361.5,363.49,361.68,361.84,361.61,349.46,346.0,0.1575,25900,3,0.98
107,361.61,360.45,360.91,361.76,361.49,363.47,361.79,361.9,361.59,349.62,346.0,0.1575,25900,3,0.98
108,361.59,360.38,360.96,361.7,361.47,363.46,361.83,362.02,361.5,349.77,346.0,0.1575,25900,3,0.98
109,361.59,360.35,360.99,361.63,361.45,363.44,361.81,362.11,361.48,349.86,346.0,0.1575,25900,3,0.98
110,361.56,360.33,361.03,361.55,361.46,363.42,361.76,362.07,361.52,349.86,346.0,0.1575,25900,3,0.98
111,361.56,360.33,361.02,361.49,361.45,363.41,361.69,361.93,361.57,349.85,346.0,0.1575,25900,3,0.98
112,361.55,360.34,361.0,361.44,361.45,363.43,361.66,361.81,361.61,349.85,346.0,0.1575,25900,3,0.98
113,361.53,360.37,360.98,361.42,361.45,363.44,361.63,361.8,361.66,349.87,346.0,0.1575,25900,3,0.98
114,361.51,360.4,360.96,361.41,361.44,363.45,361.61,361.83,361.69,349.92,346.0,0.1575,25900,3,0.98
115,361.46,360.46,360.95,361.41,361.43,363.44,361.55,361.9,361.69,350.0,346.0,0.1575,25900,3,0.98
116,361.32,360.49,360.97,361.44,361.42,363.42,361.42,361.93,361.69,350.12,346.0,0.1575,25900,3,0.98
117,361.15,360.38,361.02,361.46,361.42,363.42,361.34,361.84,361.65,350.18,346.0,0.1575,25900,3,0.98
118,361.06,360.32,361.06,361.49,361.42,363.41,361.33,361.8,361.62,350.2,346.0,0.1575,25900,3,0.98
119,361.0,360.34,361.08,361.53,361.42,363.41,361.36,361.85,361.62,350.24,346.0,0.1575,25900,3,0.98
120,360.98,360.34,361.09,361.59,361.42,363.43,361.39,361.92,361.64,350.29,346.0,0.1575,25900,3,0.98
121,360.98,360.33,361.09,361.63,361.43,363.44,361.41,361.91,361.67,350.35,346.0,0.1575,25900,3,0.98
122,361.0,360.27,361.09,361.66,361.46,363.46,361.42,361.91,361.72,350.41,346.0,0.1575,25900,3,0.98
123,361.03,360.21,361.08,361.67,361.48,363.47,361.39,361.97,361.8,350.46,346.0,0.1575,25900,3,0.98
124,361.07,360.18,361.08,361.68,361.52,363.47,361.33,362.06,361.9,350.53,346.0,0.1575,25900,3,0.98
125,361.18,360.13,361.07,361.67,361.53,363.49,361.13,362.16,362.04,350.62,346.0,0.1575,25900,3,0.98
126,361.31,360.07,361.07,361.67,361.54,363.51,360.94,362.28,362.18,350.73,346.0,0.1575,25900,3,0.98
127,361.39,360.04,361.06,361.68,361.54,363.52,360.88,362.35,362.23,350.79,346.0,0.1575,25900,3,0.98
128,361.45,360.04,361.05,361.69,361.54,363.51,360.85,362.44,362.27,350.85,346.0,0.1575,25900,3,0.98
129,361.52,360.03,361.06,361.71,361.54,363.5,360.83,362.49,362.26,350.9,346.0,0.1575,25900,3,0.98
130,361.56,360.02,361.06,361.74,361.55,363.5,360.8,362.52,362.19,350.94,346.0,0.1575,25900,3,0.98
131,361.62,360.01,361.06,361.78,361.57,363.49,360.79,362.51,362.1,350.98,346.0,0.1575,25900,3,0.98
132,361.71,360.05,361.07,361.81,361.59,363.48,360.81,362.46,362.03,351.03,346.0,0.1575,25900,3,0.98
133,361.72,360.13,361.07,361.84,361.6,363.48,360.87,362.38,361.98,351.09,346.0,0.1575,25900,3,0.98
134,361.7,360.23,361.08,361.87,361.65,363.47,360.94,362.32,362.0,351.17,346.0,0.1575,25900,3,0.98
135,361.67,360.32,361.08,361.89,361.7,363.46,361.02,362.32,362.11,351.24,346.0,0.1575,25900,3,0.98
136,361.54,360.31,361.07,361.92,361.72,363.44,361.07,362.35,362.15,351.29,346.0,0.1575,25900,3,0.98
137,361.36,360.27,361.05,361.96,361.74,363.41,361.11,362.32,362.16,351.34,346.0,0.1575,25900,3,0.98
138,361.18,360.24,361.04,361.98,361.76,363.36,361.13,362.24,362.15,351.43,346.0,0.1575,25900,3,0.98
139,361.05,360.18,361.03,361.98,361.76,363.29,361.13,362.15,362.12,351.5,346.0,0.1575,25900,3,0.98
140,360.97,360.15,361.02,361.98,361.78,363.23,361.11,362.1,362.11,351.58,346.0,0.1575,25900,3,0.98
141,360.94,360.15,361.02,361.98,361.78,363.17,361.08,362.1,362.11,351.64,346.0,0.1575,25900,3,0.98
142,360.92,360.14,361.0,361.97,361.76,363.1,361.05,362.13,362.03,351.68,346.0,0.1575,25900,3,0.98
143,360.93,360.13,360.98,361.98,361.74,363.05,361.05,362.18,361.86,351.72,346.0,0.1575,25900,3,0.98
144,361.03,360.12,360.98,361.95,361.7,363.03,361.14,362.22,361.76,351.78,346.0,0.1575,25900,3,0.98
145,361.08,360.13,360.99,361.95,361.68,363.02,361.27,362.24,361.72,351.83,346.0,0.1575,25900,3,0.98
146,361.1,360.16,361.0,361.92,361.67,363.02,361.4,362.26,361.7,351.88,346.0,0.1575,25900,3,0.98
147,361.14,360.2,361.02,361.89,361.66,363.04,361.51,362.29,361.72,351.9,346.0,0.1575,25900,3,0.98
148,361.18,360.28,361.05,361.87,361.66,363.06,361.58,362.35,361.76,351.9,346.0,0.1575,25900,3,0.98
149,361.22,360.34,361.07,361.85,361.65,363.08,361.62,362.46,361.77,351.86,346.0,0.1575,25900,3,0.98
150,361.25,360.34,361.08,361.81,361.65,363.1,361.62,362.55,361.75,351.83,346.0,0.1575,25900,3,0.98
151,361.21,360.3,361.09,361.78,361.64,363.12,361.6,362.51,361.69,351.79,346.0,0.1575,25900,3,0.98
152,361.15,360.23,361.1,361.77,361.62,363.13,361.59,362.34,361.62,351.75,346.0,0.1575,25900,3,0.98
153,361.15,360.16,361.12,361.77,361.62,363.13,361.61,362.1,361.62,351.72,346.0,0.1575,25900,3,0.98
154,361.17,360.12,361.13,361.78,361.63,363.16,361.63,361.8,361.65,351.71,346.0,0.1575,25900,3,0.98
155,361.2,360.09,361.14,361.78,361.63,363.17,361.65,361.65,361.66,351.72,346.0,0.1575,25900,3,0.98
156,361.25,360.1,361.16,361.8,361.63,363.22,361.66,361.67,361.67,351.71,346.0,0.1575,25900,3,0.98
157,361.29,360.12,361.19,361.8,361.63,363.27,361.65,361.71,361.64,351.75,346.0,0.1575,25900,3,0.98
158,361.26,360.14,361.21,361.79,361.61,363.3,361.66,361.77,361.6,351.79,346.0,0.1575,25900,3,0.98
159,361.19,360.13,361.24,361.79,361.6,363.35,361.67,361.85,361.57,351.85,346.0,0.1575,25900,3,0.98
160,361.12,360.13,361.26,361.79,361.56,363.38,361.65,361.98,361.57,351.9,346.0,0.1575,25900,3,0.98
161,361.11,360.07,361.29,361.79,361.54,363.43,361.64,362.17,361.59,351.97,346.0,0.1575,25900,3,0.98
162,361.18,360.0,361.28,361.81,361.51,363.45,361.65,362.3,361.64,352.0,346.0,0.1575,25900,3,0.98
163,361.26,359.96,361.28,361.8,361.51,363.47,361.65,362.43,361.66,352.03,346.0,0.1575,25900,3,0.98
164,361.34,359.91,361.27,361.81,361.49,363.49,361.71,362.55,361.66,352.04,346.0,0.1575,25900,3,0.98
165,361.43,359.81,361.26,361.79,361.47,363.49,361.72,362.67,361.65,352.07,346.0,0.1575,25900,3,0.98
166,361.51,359.74,361.24,361.78,361.47,363.5,361.73,362.78,361.65,352.07,346.0,0.1575,25900,3,0.98
167,361.6,359.68,361.22,361.73,361.44,363.5,361.67,362.81,361.68,352.07,347.0,0.1575,25900,3,0.98
168,361.7,359.64,361.19,361.67,361.43,363.51,361.6,362.81,361.78,352.07,347.0,0.1575,25900,3,0.98
169,361.74,359.6,361.2,361.63,361.41,362.94,361.52,362.82,361.88,352.09,347.0,0.1575,25900,3,0.98
170,361.71,359.59,361.21,361.58,361.38,363.5,361.44,362.81,362.05,352.14,347.0,0.1575,25900,3,0.98
171,361.63,359.61,361.22,361.53,361.35,363.49,361.42,362.79,362.21,352.22,347.0,0.1575,25900,3,0.98
172,361.61,359.68,361.22,361.51,361.33,363.47,361.41,362.76,362.22,352.27,346.0,0.1575,25900,3,0.98
173,361.65,359.72,361.23,361.48,361.3,363.45,361.38,362.7,362.2,352.3,347.0,0.1575,25900,3,0.98
174,361.69,359.78,361.23,361.48,361.28,363.41,361.33,362.66,362.2,352.35,346.0,0.1575,25900,3,0.98
175,361.67,359.86,361.23,361.49,361.26,363.38,361.28,362.65,362.23,352.39,347.0,0.1575,25900,3,0.98
176,361.58,359.91,361.24,361.49,361.23,363.35,361.23,362.65,362.25,352.46,347.0,0.1575,25900,3,0.98
177,361.45,359.95,361.25,361.51,361.21,363.32,361.23,362.67,362.24,352.52,347.0,0.1575,25900,3,0.98
178,361.29,359.97,361.25,361.54,361.2,363.3,361.26,362.66,362.11,352.54,347.0,0.1575,25900,3,0.98
179,361.06,359.96,361.25,361.44,361.19,363.29,361.32,362.61,361.87,352.57,347.0,0.1575,25900,3,0.98
180,360.92,359.94,361.24,361.58,361.2,363.27,361.38,362.54,361.73,352.56,347.0,0.1575,25900,3,0.98
181,360.9,359.99,361.24,361.62,361.22,363.27,361.4,362.48,361.69,352.56,347.0,0.1575,25900,3,0.98
182,360.89,360.02,361.22,361.66,361.23,363.27,361.42,362.35,361.69,352.51,347.0,0.1575,25900,3,0.98
183,360.89,360.05,361.23,361.66,361.26,363.27,361.49,362.28,361.72,352.47,347.0,0.1575,25900,3,0.98
184,360.9,360.11,361.21,361.66,361.25,363.26,361.55,362.08,361.74,352.43,347.0,0.1575,25900,3,0.98
185,360.94,360.13,361.21,361.65,361.26,363.25,361.58,362.07,361.78,352.4,347.0,0.1575,25900,3,0.98
186,360.96,360.16,361.19,361.65,361.25,363.24,361.54,362.09,361.85,352.42,347.0,0.1575,25900,3,0.98
187,360.99,360.16,361.19,361.63,361.24,363.26,361.53,362.17,361.95,352.47,347.0,0.1575,25900,3,0.98
188,361.03,360.14,361.19,361.64,361.26,363.25,361.56,362.27,362.05,352.55,347.0,0.1575,25900,3,0.98
189,361.08,360.09,361.19,361.66,361.25,363.25,361.54,362.33,362.0,352.63,347.0,0.1575,25900,3,0.98
190,361.12,360.11,361.2,361.69,361.27,363.25,361.49,362.34,361.89,352.69,347.0,0.1575,25900,3,0.98
191,361.19,360.13,361.21,361.7,361.26,363.25,361.48,362.35,361.79,352.74,347.0,0.1575,25900,3,0.98
192,361.27,360.13,361.24,361.71,361.27,362.8,361.5,362.33,361.71,352.76,347.0,0.1575,25900,3,0.98
193,361.33,360.09,361.26,361.68,361.26,363.17,361.58,362.22,361.64,352.77,347.0,0.1575,25900,3,0.98
194,361.34,360.02,361.27,361.64,361.26,363.27,361.68,362.19,361.59,352.79,347.0,0.1575,25900,3,0.98
195,361.34,359.97,361.28,361.58,361.25,363.28,361.78,362.17,361.6,352.8,347.0,0.1575,25900,3,0.98
196,361.33,359.94,361.28,361.54,361.25,363.3,361.84,362.1,361.66,352.8,347.0,0.1575,25900,3,0.98
197,361.25,359.91,361.29,361.52,361.26,363.31,361.88,362.02,361.67,352.78,347.0,0.1575,25900,3,0.98
198,361.13,359.91,361.31,361.51,361.3,363.33,361.9,361.93,361.58,352.76,347.0,0.1575,25900,3,0.98
199,361.07,359.91,361.31,361.51,361.33,363.35,361.86,361.86,361.43,352.76,347.0,0.1575,25900,3,0.98
200,361.05,359.94,361.34,361.5,361.36,363.36,361.84,361.86,361.29,352.75,347.0,0.1575,25900,3,0.98
201,361.03,360.01,361.36,361.49,361.38,363.37,361.84,361.94,361.16,352.77,347.0,0.1575,25900,3,0.98
202,360.98,360.0,361.38,361.49,361.4,363.38,361.84,362.02,361.1,352.81,347.0,0.1575,25900,3,0.98
203,360.92,359.96,361.4,361.47,361.41,363.37,361.84,362.16,361.07,352.84,347.0,0.1575,25900,3,0.98
204,360.87,359.93,361.4,361.46,361.4,363.37,361.82,362.29,361.07,352.88,347.0,0.1575,25900,3,0.98
205,360.85,359.88,361.4,361.46,361.39,363.36,361.78,362.28,361.05,352.92,347.0,0.1575,25900,3,0.98
206,360.86,359.77,361.39,361.43,361.35,363.36,361.75,362.3,361.08,352.96,347.0,0.1575,25900,3,0.98
207,360.93,359.65,361.36,361.39,361.3,363.37,361.82,362.39,361.17,353.01,347.0,0.1575,25900,3,0.98
208,361.05,359.59,361.34,361.33,361.27,363.38,361.86,362.44,361.24,353.05,347.0,0.1575,25900,3,0.98
209,361.16,359.57,361.34,361.29,361.24,363.38,361.86,362.49,361.29,353.08,347.0,0.1575,25900,3,0.98
210,361.25,359.55,361.33,361.24,361.19,363.37,361.79,362.61,361.34,353.09,347.0,0.1575,25900,3,0.98
211,361.35,359.53,361.32,361.21,361.17,363.36,361.72,362.68,361.39,353.1,347.0,0.1575,25900,3,0.98
212,361.4,359.54,361.29,361.2,361.16,363.36,361.66,362.74,361.46,353.11,347.0,0.1575,25900,3,0.98
213,361.45,359.54,361.27,360.47,361.14,363.36,361.6,362.77,361.52,353.13,347.0,0.1575,25900,3,0.98
214,361.45,359.55,361.26,361.17,361.13,363.34,361.56,362.8,361.59,353.15,347.0,0.1575,25900,3,0.98
215,361.39,359.6,361.22,361.19,361.11,363.34,361.52,362.83,361.65,353.18,347.0,0.1575,25900,3,0.98
216,361.26,359.65,361.19,361.21,361.09,363.34,361.51,362.85,361.68,353.22,347.0,0.1575,25900,3,0.98
217,361.16,359.68,361.17,361.24,361.08,363.34,361.54,362.86,361.69,353.26,347.0,0.1575,25900,3,0.98
218,361.02,359.69,361.16,361.25,361.08,363.35,361.64,362.87,361.73,353.29,347.0,0.1575,25900,3,0.98
219,360.9,359.69,361.17,361.27,361.07,363.34,361.76,362.9,361.85,353.31,347.0,0.1575,25900,3,0.98
220,360.8,359.68,361.15,361.3,361.06,363.34,361.83,362.94,362.02,353.33,347.0,0.1575,25900,3,0.98
221,360.72,359.7,361.16,361.33,361.06,363.33,361.87,362.96,362.17,353.36,347.0,0.1575,25900,3,0.98
222,360.68,359.7,361.15,361.36,361.07,363.34,361.89,363.0,362.23,353.38,347.0,0.1575,25900,3,0.98
223,360.68,359.74,361.16,361.41,361.08,363.34,361.94,362.98,362.23,353.38,347.0,0.1575,25900,3,0.98
224,360.79,359.79,361.18,361.44,361.1,363.36,362.03,363.01,362.14,353.42,347.0,0.1575,25900,3,0.98
225,360.95,359.77,361.22,361.45,361.13,363.36,362.12,363.02,362.13,353.47,347.0,0.1575,25900,3,0.98
226,361.02,359.75,361.24,361.48,361.13,363.38,362.12,363.01,362.17,353.48,347.0,0.1575,25900,3,0.98
227,361.05,359.73,361.27,361.5,361.15,363.39,362.12,363.03,362.22,353.52,347.0,0.1575,25900,3,0.98
228,361.08,359.7,361.31,361.51,361.16,363.38,362.14,363.07,362.23,353.55,347.0,0.1575,25900,3,0.98
229,361.12,359.68,361.35,361.54,361.19,363.37,362.15,363.09,362.2,353.58,347.0,0.1575,25900,3,0.98
230,361.16,359.69,361.38,361.57,361.21,363.36,362.16,363.11,362.16,353.62,347.0,0.1575,25900,3,0.98
231,361.23,359.73,361.4,361.61,361.24,363.36,362.15,363.12,362.12,353.66,347.0,0.1575,25900,3,0.98
