Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
24,361.67,361.55,361.34,362.15,361.2,363.11,361.35,361.72,359.99,335.49,345.35,0.1575,21250,3,0.98
25,361.65,361.57,361.35,362.19,361.24,363.15,361.32,361.74,359.89,335.45,345.41,0.1575,21250,3,0.98
26,361.61,361.55,361.38,362.23,361.32,363.18,361.24,361.76,359.68,335.42,345.47,0.1575,21250,3,0.98
27,361.52,361.5,361.41,362.27,361.4,363.22,361.19,361.84,359.57,335.51,345.53,0.1575,21250,3,0.98
28,361.48,361.45,361.43,362.32,361.45,363.24,361.17,361.86,359.58,335.59,345.44,0.1575,21250,3,0.98
29,361.38,361.37,361.45,362.34,361.51,363.25,361.18,361.86,359.64,335.7,345.44,0.1575,21250,3,0.98
30,361.28,361.28,361.44,362.36,361.56,363.27,361.21,361.84,359.77,335.81,345.33,0.1575,21250,3,0.98
31,361.2,361.18,361.39,362.38,361.6,363.3,361.23,361.82,359.91,335.91,345.32,0.1575,21250,3,0.98
32,361.19,361.09,361.37,362.38,361.64,363.32,361.26,361.82,360.04,336.01,345.3,0.1575,21250,3,0.98
33,361.18,361.02,361.32,362.36,361.66,363.34,361.26,361.79,360.13,336.09,345.28,0.1575,21250,3,0.98
34,361.22,360.97,361.27,362.35,361.7,363.36,361.27,361.8,360.22,336.17,345.29,0.1575,21250,3,0.98
35,361.28,360.91,361.21,362.32,361.73,363.38,361.34,361.82,360.3,336.24,345.38,0.1575,21250,3,0.98
36,361.33,360.87,361.15,362.3,361.76,363.39,361.42,361.87,360.34,336.34,345.34,0.1575,21250,3,0.98
37,361.3,360.88,361.1,362.27,361.78,363.4,361.49,361.89,360.36,336.41,345.39,0.1575,21250,3,0.98
38,361.22,360.88,361.06,362.25,361.77,363.41,361.52,361.89,360.36,336.5,345.42,0.1575,21250,3,0.98
39,361.18,360.82,361.01,362.23,361.79,363.41,361.5,361.84,360.36,336.59,345.39,0.1575,21250,3,0.98
40,361.18,360.73,360.98,362.21,361.8,363.41,361.44,361.75,360.37,336.74,345.48,0.1575,21250,3,0.98
41,361.2,360.65,360.96,362.18,361.79,363.41,361.38,361.64,360.39,336.89,345.41,0.1575,21250,3,0.98
42,361.24,360.63,360.92,362.15,361.77,363.41,361.31,361.52,360.36,337.02,345.49,0.1575,21250,3,0.98
43,361.28,360.6,360.92,362.12,361.73,363.38,361.27,361.44,360.32,337.14,345.54,0.1575,21250,3,0.98
44,361.36,360.52,360.93,362.1,361.66,363.36,361.29,361.44,360.32,337.33,345.5,0.1575,21250,3,0.98
45,361.5,360.48,360.96,362.07,361.59,363.31,361.35,361.48,360.33,337.53,345.43,0.1575,21250,3,0.98
46,361.57,360.49,361.0,362.04,361.53,363.29,361.39,361.51,360.35,337.63,345.48,0.1575,21250,3,0.98
47,361.65,360.49,361.01,362.01,361.47,363.24,361.39,361.59,360.35,337.74,345.53,0.1575,21250,3,0.98
48,361.72,360.46,361.03,361.98,361.43,363.21,361.42,361.66,360.39,337.85,345.52,0.1575,21250,3,0.98
49,361.78,360.45,361.02,361.95,361.4,363.19,361.41,361.63,360.45,337.99,345.43,0.1575,21250,3,0.98
50,361.85,360.46,361.0,361.93,361.38,363.18,361.34,361.53,360.52,338.15,345.53,0.1575,21250,3,0.98
51,361.91,360.46,361.0,361.9,361.35,363.15,361.33,361.48,360.6,338.33,345.63,0.1575,21250,3,0.98
52,361.97,360.48,360.99,361.89,361.33,363.12,361.38,361.51,360.66,338.51,345.49,0.1575,21250,3,0.98
53,362.05,360.51,360.96,361.88,361.31,363.09,361.42,361.55,360.67,338.71,345.52,0.1575,21250,3,0.98
54,362.13,360.56,360.97,361.87,361.29,363.06,361.47,361.66,360.66,338.8,345.53,0.1575,21250,3,0.98
55,362.14,360.61,361.01,361.87,361.28,363.03,361.46,361.77,360.65,338.8,345.62,0.1575,21250,3,0.98
56,362.09,360.65,361.06,361.88,361.27,363.02,361.44,361.87,360.65,338.82,345.74,0.1575,21250,3,0.98
57,362.01,360.69,361.11,361.87,361.26,363.02,361.42,361.93,360.67,338.85,345.79,0.1575,21250,3,0.98
58,361.92,360.73,361.15,361.86,361.26,363.01,361.41,361.91,360.68,338.9,345.73,0.1575,21250,3,0.98
59,361.87,360.75,361.18,361.84,361.24,363.0,361.41,361.87,360.66,339.02,345.67,0.1575,21250,3,0.98
60,361.81,360.76,361.22,361.83,361.2,362.99,361.42,361.84,360.59,339.13,345.76,0.1575,21250,3,0.98
61,361.78,360.76,361.27,361.82,361.18,362.96,361.45,361.73,360.53,339.28,345.71,0.1575,21250,3,0.98
62,361.75,360.7,361.34,361.82,361.13,362.91,361.42,361.62,360.5,339.52,345.81,0.1575,21250,3,0.98
63,361.76,360.64,361.43,361.83,361.1,362.86,361.39,361.55,360.58,339.73,345.88,0.1575,21250,3,0.98
64,361.76,360.61,361.46,361.84,361.07,362.78,361.35,361.53,360.63,339.91,345.97,0.1575,21250,3,0.98
65,361.76,360.55,361.49,361.86,361.02,362.73,361.33,361.5,360.69,340.09,345.9,0.1575,21250,3,0.98
66,361.76,360.43,361.49,361.87,360.96,362.67,361.3,361.5,360.77,340.25,345.9,0.1575,21250,3,0.98
67,361.77,360.3,361.5,361.85,360.92,362.64,361.28,361.55,360.84,340.39,345.98,0.1575,21250,3,0.98
68,361.79,360.14,361.52,361.83,360.86,362.58,361.26,361.62,360.91,340.53,346.05,0.1575,21250,3,0.98
69,361.8,360.03,361.52,361.78,360.82,362.52,361.25,361.67,360.96,340.68,345.86,0.1575,21250,3,0.98
70,361.82,359.96,361.49,361.73,360.79,362.47,361.22,361.69,360.99,340.82,345.85,0.1575,21250,3,0.98
71,361.88,359.97,361.41,361.66,360.73,362.44,361.18,361.71,360.99,341.01,345.79,0.1575,21250,3,0.98
72,361.95,360.06,361.34,361.57,360.67,362.42,361.11,361.7,360.93,341.19,345.78,0.1575,21250,3,0.98
73,361.98,360.13,361.33,361.48,360.63,362.4,361.05,361.68,360.88,341.32,345.84,0.1575,21250,3,0.98
74,362.03,360.16,361.31,361.4,360.59,362.39,360.98,361.64,360.8,341.46,345.89,0.1575,21250,3,0.98
75,362.09,360.2,361.27,361.31,360.57,362.38,360.92,361.53,360.73,341.61,345.9,0.1575,21250,3,0.98
76,362.14,360.24,361.24,361.25,360.54,362.36,360.85,361.44,360.67,341.79,345.87,0.1575,21250,3,0.98
77,362.16,360.29,361.22,361.24,360.54,362.34,360.8,361.39,360.63,341.94,345.79,0.1575,21250,3,0.98
78,362.15,360.31,361.2,361.24,360.54,362.31,360.77,361.37,360.63,342.07,345.84,0.1575,21250,3,0.98
79,362.13,360.27,361.19,361.22,360.56,362.28,360.74,361.44,360.63,342.19,345.82,0.1575,21250,3,0.98
80,362.04,360.22,361.15,361.21,360.56,362.25,360.75,361.53,360.62,342.37,345.88,0.1575,21250,3,0.98
81,362.02,360.18,361.11,361.21,360.55,362.25,360.76,361.58,360.67,342.53,345.98,0.1575,21250,3,0.98
82,362.0,360.16,361.09,361.23,360.54,362.23,360.73,361.61,360.72,342.61,345.9,0.1575,21250,3,0.98
83,361.97,360.16,361.07,361.26,360.53,362.24,360.68,361.58,360.76,342.63,345.91,0.1575,21250,3,0.98
84,361.94,360.18,361.06,361.29,360.52,362.27,360.66,361.54,360.8,342.65,345.88,0.1575,21250,3,0.98
85,361.89,360.21,361.04,361.31,360.5,362.31,360.69,361.52,360.83,342.67,345.94,0.1575,21250,3,0.98
86,361.79,360.21,361.02,361.31,360.49,362.36,360.76,361.48,360.88,342.7,345.99,0.1575,21250,3,0.98
87,361.71,360.2,361.0,361.31,360.48,362.41,360.86,361.41,360.95,342.75,345.95,0.1575,21250,3,0.98
88,361.64,360.18,361.0,361.31,360.46,362.45,360.93,361.38,360.98,342.79,345.83,0.1575,21250,3,0.98
89,361.61,360.17,361.0,361.31,360.46,362.52,361.02,361.37,360.97,342.87,345.8,0.1575,21250,3,0.98
90,361.6,360.17,360.97,361.31,360.47,362.57,361.07,361.39,360.84,342.95,345.83,0.1575,21250,3,0.98
91,361.58,360.16,360.95,361.31,360.48,362.62,361.05,361.48,360.76,343.01,345.91,0.1575,21250,3,0.98
92,361.54,360.14,360.91,361.33,360.51,362.66,361.02,361.57,360.72,343.05,346.01,0.1575,21250,3,0.98
93,361.54,360.12,360.86,361.33,360.55,362.69,361.0,361.63,360.71,343.09,345.95,0.1575,21250,3,0.98
94,361.54,360.09,360.81,361.34,360.59,362.7,361.0,361.69,360.72,343.12,346.2,0.1575,21250,3,0.98
95,361.53,360.04,360.75,361.34,360.62,362.72,361.01,361.7,360.73,343.13,346.24,0.1575,21250,3,0.98
96,361.5,359.99,360.72,361.35,360.67,362.76,361.03,361.74,360.78,343.12,346.23,0.1575,21250,3,0.98
97,361.42,359.96,360.7,361.35,360.7,362.78,361.04,361.82,360.84,343.07,346.16,0.1575,21250,3,0.98
98,361.37,359.94,360.7,361.35,360.76,362.81,361.01,361.9,360.89,343.02,346.06,0.1575,21250,3,0.98
99,361.39,359.92,360.72,361.36,360.82,362.83,360.89,361.96,360.89,343.1,346.14,0.1575,21250,3,0.98
100,361.36,359.9,360.74,361.39,360.87,362.85,360.73,361.96,360.88,343.21,346.14,0.1575,21250,3,0.98
101,361.33,359.89,360.72,361.39,360.91,362.86,360.63,361.94,360.93,343.3,346.15,0.1575,21250,3,0.98
102,361.3,359.88,360.71,361.4,360.95,362.87,360.59,361.91,360.97,343.34,346.22,0.1575,21250,3,0.98
103,361.24,359.89,360.68,361.39,360.98,362.88,360.58,361.87,361.01,343.33,346.17,0.1575,21250,3,0.98
104,361.18,359.88,360.66,361.38,361.0,362.89,360.6,361.82,361.02,343.3,346.22,0.1575,21250,3,0.98
105,361.14,359.86,360.63,361.39,361.01,362.9,360.63,361.78,361.04,343.29,346.23,0.1575,21250,3,0.98
106,361.12,359.83,360.62,361.39,361.02,362.91,360.69,361.75,361.08,343.28,346.12,0.1575,21250,3,0.98
107,361.12,359.74,360.62,361.38,361.04,362.91,360.77,361.74,361.15,343.31,346.17,0.1575,21250,3,0.98
108,361.18,359.64,360.61,361.33,361.05,362.92,360.77,361.73,361.16,343.38,346.11,0.1575,21250,3,0.98
109,361.26,359.57,360.61,361.3,361.03,362.92,360.75,361.73,361.09,343.4,346.23,0.1575,21250,3,0.98
110,361.36,359.52,360.63,361.24,361.02,362.92,360.72,361.69,361.01,343.47,346.3,0.1575,21250,3,0.98
111,361.42,359.49,360.64,361.19,360.99,362.92,360.65,361.66,360.91,343.55,346.39,0.1575,21250,3,0.98
112,361.46,359.45,360.66,361.17,360.95,362.92,360.55,361.69,360.82,343.64,346.25,0.1575,21250,3,0.98
113,361.48,359.4,360.68,361.14,360.91,362.9,360.47,361.63,360.71,343.75,346.28,0.1575,21250,3,0.98
114,361.46,359.35,360.69,361.14,360.86,362.89,360.42,361.47,360.65,343.83,346.28,0.1575,21250,3,0.98
115,361.46,359.25,360.68,361.11,360.81,362.87,360.37,361.36,360.64,343.92,346.33,0.1575,21250,3,0.98
116,361.49,359.13,360.67,361.08,360.75,362.87,360.41,361.33,360.66,344.06,346.42,0.1575,21250,3,0.98
117,361.5,359.07,360.63,361.01,360.7,362.85,360.43,361.22,360.65,344.19,346.48,0.1575,21250,3,0.98
118,361.47,359.05,360.63,360.97,360.67,362.83,360.42,361.12,360.61,344.27,346.51,0.1575,21250,3,0.98
119,361.43,359.07,360.63,360.92,360.63,362.8,360.44,361.09,360.56,344.34,346.5,0.1575,21250,3,0.98
120,361.39,359.06,360.6,360.88,360.59,362.78,360.47,361.12,360.52,344.41,346.4,0.1575,21250,3,0.98
121,361.38,359.05,360.57,360.83,360.55,362.75,360.49,361.16,360.48,344.48,346.42,0.1575,21250,3,0.98
122,361.37,359.04,360.53,360.75,360.51,362.73,360.54,361.23,360.48,344.52,346.31,0.1575,21250,3,0.98
123,361.38,359.07,360.49,360.68,360.44,362.72,360.56,361.28,360.48,344.55,346.38,0.1575,21250,3,0.98
124,361.33,359.1,360.46,360.57,360.37,362.71,360.6,361.35,360.46,344.58,346.21,0.1575,21250,3,0.98
125,361.2,359.07,360.4,360.45,360.28,362.68,360.65,361.42,360.37,344.61,346.32,0.1575,21250,3,0.98
126,361.2,358.9,360.31,360.36,360.21,362.65,360.66,361.49,360.27,344.7,346.34,0.1575,21250,3,0.98
127,361.26,358.81,360.24,360.29,360.18,362.62,360.63,361.53,360.21,344.75,346.34,0.1575,21250,3,0.98
128,361.3,358.76,360.17,360.25,360.16,362.58,360.6,361.56,360.21,344.8,346.32,0.1575,21250,3,0.98
129,361.29,358.74,360.12,360.24,360.12,362.55,360.59,361.54,360.22,344.87,346.32,0.1575,21250,3,0.98
130,361.25,358.72,360.09,360.23,360.08,362.53,360.59,361.47,360.24,344.95,346.36,0.1575,21250,3,0.98
131,361.21,358.73,360.04,360.2,360.04,362.49,360.62,361.39,360.27,345.01,346.36,0.1575,21250,3,0.98
132,361.17,358.76,359.99,360.17,359.97,362.45,360.62,361.39,360.3,345.09,346.42,0.1575,21250,3,0.98
133,361.13,358.8,359.95,360.13,359.92,362.42,360.59,361.39,360.36,345.13,346.49,0.1575,21250,3,0.98
134,361.03,358.89,359.9,360.08,359.85,362.39,360.5,361.36,360.46,345.16,346.48,0.1575,21250,3,0.98
135,360.94,358.94,359.9,360.05,359.8,362.36,360.33,361.3,360.55,345.19,346.49,0.1575,21250,3,0.98
136,360.92,358.98,359.91,360.02,359.79,362.35,360.19,361.17,360.59,345.2,346.51,0.1575,21250,3,0.98
137,360.93,359.03,359.92,360.02,359.78,362.34,360.08,361.01,360.62,345.23,346.6,0.1575,21250,3,0.98
138,360.94,359.08,359.95,360.01,359.79,362.33,360.02,360.81,360.63,345.24,346.51,0.1575,21250,3,0.98
139,360.94,359.1,359.97,360.01,359.79,362.31,360.01,360.71,360.64,345.24,346.5,0.1575,21250,3,0.98
140,360.97,359.11,359.99,360.0,359.81,362.29,360.01,360.65,360.65,345.25,346.52,0.1575,21250,3,0.98
141,361.04,359.1,360.0,360.0,359.84,362.28,360.02,360.65,360.66,345.26,346.56,0.1575,21250,3,0.98
142,361.09,359.1,360.01,360.01,359.88,362.27,360.06,360.69,360.66,345.28,346.54,0.1575,21250,3,0.98
143,361.14,359.05,360.05,360.03,359.91,362.25,360.13,360.72,360.65,345.31,346.59,0.1575,21250,3,0.98
144,361.21,358.99,360.11,360.05,359.94,362.24,360.21,360.73,360.66,345.35,346.5,0.1575,21250,3,0.98
145,361.27,358.98,360.14,360.06,359.95,362.21,360.26,360.75,360.69,345.36,346.65,0.1575,21250,3,0.98
146,361.3,359.0,360.18,360.04,359.94,362.2,360.31,360.79,360.73,345.36,346.74,0.1575,21250,3,0.98
147,361.19,359.02,360.22,360.04,359.95,362.19,360.39,360.84,360.79,345.34,346.7,0.1575,21250,3,0.98
148,361.05,358.99,360.24,360.04,359.95,362.2,360.44,360.9,360.83,345.33,346.73,0.1575,21250,3,0.98
149,360.97,358.91,360.26,360.06,359.95,362.2,360.44,361.0,360.9,345.31,346.76,0.1575,21250,3,0.98
150,360.92,358.84,360.27,360.1,359.96,362.21,360.42,361.13,360.93,345.29,346.72,0.1575,21250,3,0.98
151,360.9,358.76,360.27,360.16,360.0,362.22,360.39,361.19,360.94,345.29,346.81,0.1575,21250,3,0.98
152,360.87,358.73,360.25,360.25,360.07,362.23,360.35,361.27,360.89,345.32,346.83,0.1575,21250,3,0.98
153,360.81,358.74,360.22,360.33,360.12,362.25,360.37,361.36,360.79,345.35,346.77,0.1575,21250,3,0.98
154,360.73,358.73,360.2,360.39,360.16,362.24,360.36,361.43,360.69,345.4,346.78,0.1575,21250,3,0.98
155,360.6,358.7,360.19,360.42,360.19,362.24,360.34,361.48,360.58,345.45,346.85,0.1575,21250,3,0.98
156,360.48,358.62,360.2,360.41,360.21,362.24,360.29,361.51,360.48,345.49,346.76,0.1575,21250,3,0.98
157,360.43,358.54,360.21,360.4,360.22,362.24,360.21,361.5,360.41,345.53,346.73,0.1575,21250,3,0.98
158,360.4,358.47,360.22,360.37,360.24,362.25,360.16,361.48,360.37,345.59,346.77,0.1575,21250,3,0.98
159,360.36,358.4,360.23,360.36,360.25,362.24,360.15,361.47,360.33,345.63,346.71,0.1575,21250,3,0.98
160,360.35,358.31,360.22,360.35,360.26,362.24,360.18,361.49,360.3,345.66,346.85,0.1575,21250,3,0.98
161,360.27,358.21,360.2,360.36,360.25,362.23,360.2,361.51,360.23,345.66,346.81,0.1575,21250,3,0.98
162,360.21,358.12,360.17,360.34,360.25,362.23,360.24,361.52,360.2,345.67,346.77,0.1575,21250,3,0.98
163,360.22,357.95,360.16,360.33,360.25,362.24,360.24,361.51,360.2,345.71,346.75,0.1575,21250,3,0.98
164,360.2,357.87,360.15,360.31,360.25,362.23,360.22,361.52,360.2,345.76,346.69,0.1575,21250,3,0.98
165,360.08,357.85,360.13,360.31,360.24,362.25,360.19,361.52,360.22,345.8,346.66,0.1575,21250,3,0.98
166,359.96,357.83,360.12,360.3,360.24,362.24,360.18,361.51,360.23,345.86,346.73,0.1575,21250,3,0.98
167,359.88,357.83,360.11,360.29,360.23,362.24,360.22,361.52,360.27,345.93,346.74,0.1575,21250,3,0.98
168,359.82,357.85,360.1,360.29,360.2,362.23,360.28,361.52,360.32,345.95,346.74,0.1575,21250,3,0.98
169,359.84,357.91,360.08,360.31,360.18,362.21,360.38,361.55,360.38,345.97,346.76,0.1575,21250,3,0.98
170,359.96,357.98,360.05,360.3,360.12,362.19,360.53,361.57,360.49,345.97,346.73,0.1575,21250,3,0.98
171,360.08,358.03,360.0,360.29,360.05,362.15,360.65,361.61,360.58,346.02,346.72,0.1575,21250,3,0.98
172,360.11,358.06,359.95,360.29,360.01,362.14,360.72,361.64,360.64,346.07,346.67,0.1575,21250,3,0.98
173,360.1,358.08,359.91,360.27,359.98,362.11,360.75,361.69,360.71,346.09,346.61,0.1575,21250,3,0.98
174,360.05,358.11,359.89,360.24,359.94,362.08,360.78,361.72,360.76,346.07,346.69,0.1575,21250,3,0.98
175,360.02,358.15,359.88,360.2,359.92,362.06,360.78,361.74,360.8,346.04,346.65,0.1575,21250,3,0.98
176,360.02,358.19,359.86,360.15,359.89,362.06,360.77,361.76,360.8,346.01,346.77,0.1575,21250,3,0.98
177,360.07,358.26,359.86,360.14,359.88,362.05,360.76,361.71,360.74,345.97,346.87,0.1575,21250,3,0.98
178,360.08,358.32,359.87,360.11,359.87,362.05,360.78,361.63,360.68,345.97,346.93,0.1575,21250,3,0.98
179,360.08,358.4,359.86,360.14,359.89,362.07,360.8,361.58,360.62,346.0,346.78,0.1575,21250,3,0.98
180,360.11,358.44,359.86,360.16,359.91,362.08,360.7,361.53,360.62,346.07,346.75,0.1575,21250,3,0.98
181,360.05,358.47,359.87,360.2,359.95,362.11,360.57,361.53,360.66,346.12,346.75,0.1575,21250,3,0.98
182,359.99,358.5,359.9,360.21,359.98,362.13,360.48,361.54,360.71,346.15,346.77,0.1575,21250,3,0.98
183,359.98,358.51,359.93,360.18,360.0,362.15,360.41,361.56,360.76,346.16,346.9,0.1575,21250,3,0.98
184,360.02,358.51,359.97,360.1,359.96,362.18,360.4,361.53,360.78,346.17,346.86,0.1575,21250,3,0.98
185,360.08,358.5,360.02,359.98,359.93,362.18,360.45,361.5,360.83,346.16,346.96,0.1575,21250,3,0.98
186,360.18,358.48,360.06,359.93,359.88,362.18,360.55,361.5,360.85,346.15,346.98,0.1575,21250,3,0.98
187,360.3,358.45,360.11,359.88,359.87,362.16,360.64,361.46,360.89,346.17,346.95,0.1575,21250,3,0.98
188,360.41,358.35,360.16,359.87,359.88,362.14,360.7,361.39,360.92,346.21,346.94,0.1575,21250,3,0.98
189,360.5,358.19,360.17,359.86,359.92,362.12,360.68,361.31,360.98,346.28,346.93,0.1575,21250,3,0.98
190,360.57,358.1,360.16,359.87,359.94,362.1,360.61,361.28,361.0,346.36,346.89,0.1575,21250,3,0.98
191,360.67,358.03,360.16,359.88,359.97,362.1,360.55,361.29,361.02,346.4,347.02,0.1575,21250,3,0.98
192,360.77,357.99,360.14,359.89,360.0,362.1,360.45,361.35,361.04,346.45,346.93,0.1575,21250,3,0.98
193,360.79,357.93,360.13,359.9,360.02,362.08,360.4,361.39,361.04,346.48,346.95,0.1575,21250,3,0.98
194,360.67,357.88,360.11,359.93,360.02,362.04,360.37,361.41,361.05,346.5,346.85,0.1575,21250,3,0.98
195,360.53,357.83,360.07,359.95,360.02,362.02,360.36,361.38,361.04,346.53,346.91,0.1575,21250,3,0.98
196,360.46,357.78,360.05,359.95,360.04,361.98,360.38,361.34,361.03,346.59,346.9,0.1575,21250,3,0.98
197,360.42,357.74,360.01,359.96,360.04,361.96,360.39,361.36,361.03,346.7,346.94,0.1575,21250,3,0.98
198,360.41,357.66,359.91,359.98,360.03,361.94,360.37,361.36,361.03,346.8,346.97,0.1575,21250,3,0.98
199,360.36,357.62,359.83,359.99,360.03,361.92,360.4,361.37,361.02,346.86,346.96,0.1575,21250,3,0.98
200,360.29,357.57,359.74,359.99,360.02,361.89,360.4,361.38,361.02,346.89,347.0,0.1575,21250,3,0.98
201,360.22,357.54,359.68,360.01,360.01,361.87,360.4,361.41,361.02,346.92,346.88,0.1575,21250,3,0.98
202,360.14,357.52,359.61,360.04,360.0,361.86,360.4,361.44,361.03,346.96,346.98,0.1575,21250,3,0.98
203,360.05,357.51,359.55,360.07,359.98,361.86,360.39,361.46,361.03,346.99,347.01,0.1575,21250,3,0.98
204,359.97,357.47,359.51,360.09,359.96,361.86,360.4,361.48,361.05,347.01,347.01,0.1575,21250,3,0.98
205,359.9,357.4,359.48,360.12,359.94,361.87,360.43,361.51,361.06,347.05,346.99,0.1575,21250,3,0.98
206,359.81,357.23,359.45,360.14,359.92,361.87,360.49,361.52,361.05,347.09,346.97,0.1575,21250,3,0.98
207,359.75,357.19,359.43,360.14,359.9,361.86,360.56,361.53,361.02,347.13,346.93,0.1575,21250,3,0.98
208,359.7,357.23,359.44,360.16,359.89,361.85,360.61,361.53,360.96,347.15,346.97,0.1575,21250,3,0.98
209,359.64,357.31,359.47,360.16,359.89,361.84,360.66,361.55,360.89,347.16,347.1,0.1575,21250,3,0.98
210,359.58,357.38,359.51,360.17,359.88,361.83,360.69,361.56,360.82,347.14,346.88,0.1575,21250,3,0.98
211,359.53,357.44,359.57,360.16,359.87,361.83,360.73,361.56,360.75,347.13,346.93,0.1575,21250,3,0.98
212,359.51,357.49,359.62,360.13,359.86,361.82,360.73,361.56,360.68,347.11,347.07,0.1575,21250,3,0.98
213,359.53,357.53,359.66,360.1,359.85,361.8,360.73,361.56,360.66,347.11,346.97,0.1575,21250,3,0.98
214,359.58,357.56,359.7,360.05,359.84,361.79,360.72,361.57,360.64,347.13,347.01,0.1575,21250,3,0.98
215,359.72,357.63,359.73,359.95,359.8,361.75,360.73,361.56,360.56,347.16,347.04,0.1575,21250,3,0.98
216,359.92,357.69,359.78,359.87,359.75,361.71,360.75,361.47,360.48,347.22,347.05,0.1575,21250,3,0.98
217,360.05,357.73,359.81,359.83,359.7,361.68,360.76,361.4,360.45,347.24,346.95,0.1575,21250,3,0.98
218,360.16,357.82,359.8,359.8,359.66,361.67,360.76,361.45,360.44,347.24,346.8,0.1575,21250,3,0.98
219,360.21,357.93,359.79,359.78,359.64,361.69,360.74,361.5,360.44,347.24,346.96,0.1575,21250,3,0.98
220,360.19,358.03,359.78,359.74,359.61,361.71,360.71,361.53,360.46,347.28,346.91,0.1575,21250,3,0.98
221,360.17,358.06,359.79,359.71,359.61,361.73,360.67,361.53,360.48,347.28,346.9,0.1575,21250,3,0.98
222,360.17,358.05,359.82,359.71,359.58,361.76,360.63,361.53,360.53,347.27,346.94,0.1575,21250,3,0.98
223,360.12,358.04,359.82,359.73,359.58,361.77,360.61,361.52,360.61,347.24,346.96,0.1575,21250,3,0.98
224,360.02,357.99,359.85,359.78,359.59,361.8,360.59,361.51,360.74,347.2,347.08,0.1575,21250,3,0.98
225,359.97,357.91,359.88,359.82,359.61,361.81,360.59,361.49,360.83,347.13,347.02,0.1575,21250,3,0.98
226,360.01,357.93,359.89,359.86,359.64,361.82,360.6,361.47,360.84,347.11,346.99,0.1575,21250,3,0.98
227,359.99,357.93,359.89,359.89,359.66,361.82,360.58,361.43,360.85,347.11,346.88,0.1575,21250,3,0.98
228,359.92,357.93,359.89,359.86,359.67,361.83,360.59,361.37,360.85,347.13,346.99,0.1575,21250,3,0.98
229,359.84,357.93,359.9,359.82,359.67,361.8,360.59,361.31,360.85,347.13,347.2,0.1575,21250,3,0.98
230,359.78,357.92,359.9,359.83,359.69,361.79,360.56,361.31,360.85,347.15,347.23,0.1575,21250,3,0.98
