Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
43,359.34,358.89,359.31,360.11,359.91,362.29,361.11,362.46,361.92,338.5,348.0,0.1575,25900,20,0.98
44,359.33,358.88,359.31,360.1,359.91,362.31,361.13,362.49,362.01,338.7,348.0,0.1575,25900,20,0.98
45,359.33,358.89,359.33,360.11,359.93,362.34,361.18,362.51,362.09,338.92,348.0,0.1575,25900,20,0.98
46,359.32,358.88,359.32,360.11,359.94,362.36,361.22,362.54,362.16,339.12,348.0,0.1575,25900,20,0.98
47,359.31,358.88,359.33,360.11,359.96,362.37,361.26,362.57,362.21,339.29,348.0,0.1575,25900,20,0.98
48,359.3,358.86,359.32,360.11,359.96,362.4,361.29,362.62,362.25,339.44,348.0,0.1575,25900,20,0.98
49,359.28,358.85,359.32,360.12,359.97,362.41,361.32,362.65,362.33,339.66,348.0,0.1575,25900,20,0.98
50,359.26,358.83,359.32,360.12,359.98,362.43,361.38,362.7,362.44,339.86,348.0,0.1575,25900,20,0.98
51,359.25,358.82,359.32,360.13,360.0,362.44,361.4,362.73,362.5,339.99,348.0,0.1575,25900,20,0.98
52,359.24,358.8,359.32,360.12,359.99,362.46,361.42,362.76,362.57,340.11,348.0,0.1575,25900,20,0.98
53,359.22,358.79,359.32,360.13,360.01,362.47,361.45,362.78,362.63,340.26,349.0,0.1575,25900,20,0.98
54,359.21,358.79,359.32,360.15,360.02,362.49,361.47,362.8,362.67,340.4,349.0,0.1575,25900,20,0.98
55,359.2,358.76,359.31,360.14,360.02,362.51,361.49,362.82,362.69,340.52,349.0,0.1575,25900,20,0.98
56,359.18,358.76,359.31,360.15,360.03,362.52,361.52,362.85,362.7,340.66,349.0,0.1575,25900,20,0.98
57,359.17,358.75,359.3,360.15,360.04,362.54,361.53,362.87,362.67,340.82,349.0,0.1575,25900,20,0.98
58,359.14,358.73,359.3,360.15,360.06,362.55,361.56,362.9,362.57,341.05,349.0,0.1575,25900,20,0.98
59,359.1,358.7,359.3,360.16,360.07,362.57,361.6,362.93,362.45,341.31,349.0,0.1575,25900,20,0.98
60,359.09,358.7,359.3,360.17,360.09,362.58,361.63,362.95,362.37,341.48,349.0,0.1575,25900,20,0.98
61,359.07,358.68,359.29,360.17,360.1,362.59,361.66,362.98,362.31,341.65,349.0,0.1575,25900,20,0.98
62,359.05,358.67,359.29,360.18,360.11,362.62,361.68,363.01,362.28,341.81,349.0,0.1575,25900,20,0.98
63,359.04,358.66,359.29,360.19,360.12,362.63,361.7,363.05,362.31,341.98,349.0,0.1575,25900,20,0.98
64,359.02,358.64,359.29,360.18,360.14,362.66,361.73,363.09,362.37,342.15,349.0,0.1575,25900,20,0.98
65,358.99,358.63,359.29,360.19,360.15,362.68,361.75,363.13,362.47,342.31,349.0,0.1575,25900,20,0.98
66,358.96,358.61,359.29,360.19,360.16,362.7,361.78,363.15,362.65,342.59,349.0,0.1575,25900,20,0.98
67,358.92,358.59,359.28,360.19,360.18,362.73,361.8,363.19,362.83,342.87,349.0,0.1575,25900,20,0.98
68,358.9,358.56,359.28,360.2,360.19,362.73,361.82,363.21,362.94,343.06,349.0,0.1575,25900,20,0.98
69,358.88,358.56,359.28,360.19,360.2,362.75,361.82,363.23,363.04,343.23,349.0,0.1575,25900,20,0.98
70,358.86,358.54,359.27,360.19,360.2,362.77,361.83,363.27,363.13,343.4,349.0,0.1575,25900,20,0.98
71,358.83,358.52,359.27,360.19,360.21,362.79,361.84,363.29,363.21,343.57,349.0,0.1575,25900,20,0.98
72,358.81,358.5,359.27,360.2,360.22,362.81,361.86,363.31,363.3,343.73,349.0,0.1575,25900,20,0.98
73,358.79,358.49,359.27,360.2,360.22,362.81,361.87,363.32,363.37,343.9,349.0,0.1575,25900,20,0.98
74,358.77,358.48,359.28,360.2,360.24,362.83,361.91,363.34,363.44,344.06,349.0,0.1575,25900,20,0.98
75,358.76,358.47,359.27,360.2,360.25,362.85,361.91,363.37,363.5,344.21,349.0,0.1575,25900,20,0.98
76,358.71,358.44,359.27,360.2,360.26,362.86,361.93,363.39,363.57,344.43,350.0,0.1575,25900,20,0.98
77,358.68,358.41,359.27,360.2,360.27,362.88,361.96,363.4,363.64,344.64,350.0,0.1575,25900,20,0.98
78,358.66,358.41,359.27,360.2,360.28,362.89,361.98,363.42,363.68,344.79,350.0,0.1575,25900,20,0.98
79,358.63,358.39,359.27,360.21,360.29,362.91,361.99,363.45,363.73,344.94,350.0,0.1575,25900,20,0.98
80,358.61,358.37,359.27,360.21,360.3,362.93,362.01,363.46,363.79,345.09,350.0,0.1575,25900,20,0.98
81,358.59,358.35,359.27,360.21,360.31,362.94,362.03,363.48,363.86,345.24,350.0,0.1575,25900,20,0.98
82,358.56,358.33,359.27,360.23,360.32,362.96,362.04,363.5,363.92,345.37,350.0,0.1575,25900,20,0.98
83,358.53,358.32,359.27,360.23,360.33,362.97,362.06,363.51,364.01,345.52,350.0,0.1575,25900,20,0.98
84,358.5,358.28,359.26,360.22,360.33,362.99,362.07,363.53,364.09,345.7,350.0,0.1575,25900,20,0.98
85,358.46,358.25,359.27,360.23,360.34,363.0,362.09,363.54,364.17,345.86,350.0,0.1575,25900,20,0.98
86,358.44,358.24,359.27,360.22,360.37,363.01,362.12,363.55,364.22,345.97,350.0,0.1575,25900,20,0.98
87,358.42,358.22,359.27,360.24,360.38,363.02,362.13,363.57,364.25,346.03,350.0,0.1575,25900,20,0.98
88,358.38,358.2,359.26,360.24,360.38,363.04,362.14,363.59,364.28,346.11,350.0,0.1575,25900,20,0.98
89,358.35,358.18,359.26,360.24,360.38,363.06,362.16,363.61,364.3,346.16,350.0,0.1575,25900,20,0.98
90,358.33,358.16,359.26,360.24,360.4,363.06,362.17,363.62,364.33,346.22,350.0,0.1575,25900,20,0.98
91,358.3,358.13,359.26,360.24,360.41,363.08,362.19,363.63,364.37,346.3,350.0,0.1575,25900,20,0.98
92,358.27,358.12,359.26,360.25,360.41,363.09,362.2,363.65,364.38,346.4,350.0,0.1575,25900,20,0.98
93,358.24,358.11,359.26,360.26,360.43,363.11,362.22,363.68,364.41,346.5,350.0,0.1575,25900,20,0.98
94,358.21,358.08,359.26,360.26,360.44,363.12,362.25,363.69,364.44,346.66,350.0,0.1575,25900,20,0.98
95,358.18,358.05,359.26,360.26,360.46,363.12,362.28,363.71,364.48,346.83,350.0,0.1575,25900,20,0.98
96,358.16,358.03,359.25,360.26,360.46,363.13,362.31,363.73,364.51,346.94,350.0,0.1575,25900,20,0.98
97,358.13,358.01,359.26,360.26,360.47,363.15,362.33,363.75,364.54,347.07,350.0,0.1575,25900,20,0.98
98,358.1,357.99,359.25,360.27,360.47,363.15,362.35,363.77,364.57,347.2,350.0,0.1575,25900,20,0.98
99,358.08,357.96,359.25,360.27,360.48,363.16,362.37,363.79,364.62,347.33,350.0,0.1575,25900,20,0.98
100,358.05,357.94,359.25,360.27,360.49,363.16,362.38,363.81,364.67,347.46,350.0,0.1575,25900,20,0.98
101,358.01,357.92,359.23,360.27,360.49,363.18,362.39,363.82,364.7,347.58,351.0,0.1575,25900,20,0.98
102,357.98,357.91,359.23,360.27,360.5,363.18,362.41,363.84,364.75,347.71,350.0,0.1575,25900,20,0.98
103,357.95,357.88,359.23,360.27,360.51,363.19,362.42,363.86,364.8,347.93,351.0,0.1575,25900,20,0.98
104,357.9,357.84,359.22,360.28,360.51,363.21,362.45,363.88,364.86,348.15,351.0,0.1575,25900,20,0.98
105,357.88,357.82,359.22,360.28,360.53,363.21,362.46,363.9,364.88,348.3,351.0,0.1575,25900,20,0.98
106,357.84,357.78,359.21,360.29,360.52,363.23,362.47,363.92,364.92,348.44,351.0,0.1575,25900,20,0.98
107,357.81,357.78,359.22,360.29,360.55,363.24,362.49,363.93,364.96,348.56,351.0,0.1575,25900,20,0.98
108,357.79,357.76,359.22,360.29,360.55,363.25,362.51,363.95,364.98,348.67,351.0,0.1575,25900,20,0.98
109,357.76,357.73,359.21,360.3,360.56,363.26,362.51,363.96,365.0,348.76,351.0,0.1575,25900,20,0.98
110,357.73,357.71,359.2,360.3,360.56,363.27,362.53,363.97,365.03,348.84,351.0,0.1575,25900,20,0.98
111,357.7,357.68,359.2,360.31,360.58,363.29,362.56,363.99,365.06,348.96,351.0,0.1575,25900,20,0.98
112,357.66,357.66,359.2,360.31,360.6,363.29,362.58,364.01,365.09,349.08,351.0,0.1575,25900,20,0.98
113,357.63,357.64,359.19,360.31,360.6,363.3,362.59,364.02,365.1,349.17,351.0,0.1575,25900,20,0.98
114,357.61,357.62,359.19,360.31,360.62,363.32,362.6,364.04,365.13,349.24,351.0,0.1575,25900,20,0.98
115,357.58,357.6,359.2,360.3,360.62,363.32,362.62,364.06,365.14,349.32,351.0,0.1575,25900,20,0.98
116,357.56,357.58,359.18,360.31,360.63,363.34,362.64,364.07,365.15,349.38,351.0,0.1575,25900,20,0.98
117,357.53,357.56,359.18,360.32,360.63,363.36,362.65,364.1,365.17,349.46,351.0,0.1575,25900,20,0.98
118,357.51,357.54,359.18,360.32,360.64,363.37,362.66,364.12,365.2,349.52,351.0,0.1575,25900,20,0.98
119,357.49,357.52,359.18,360.32,360.66,363.38,362.67,364.14,365.22,349.57,351.0,0.1575,25900,20,0.98
120,357.46,357.5,359.18,360.33,360.65,363.39,362.68,364.15,365.24,349.62,351.0,0.1575,25900,20,0.98
121,357.43,357.47,359.17,360.33,360.67,363.41,362.69,364.17,365.3,349.7,351.0,0.1575,25900,20,0.98
122,357.38,357.44,359.17,360.32,360.68,363.41,362.71,364.17,365.33,349.78,351.0,0.1575,25900,20,0.98
123,357.36,357.42,359.15,360.33,360.69,363.42,362.73,364.2,365.38,349.86,351.0,0.1575,25900,20,0.98
124,357.33,357.4,359.16,360.34,360.69,363.43,362.73,364.21,365.39,349.95,351.0,0.1575,25900,20,0.98
125,357.31,357.38,359.15,360.34,360.69,363.45,362.75,364.23,365.41,350.04,351.0,0.1575,25900,20,0.98
126,357.28,357.35,359.16,360.35,360.69,363.46,362.76,364.25,365.42,350.11,351.0,0.1575,25900,20,0.98
127,357.24,357.33,359.15,360.34,360.71,363.47,362.77,364.26,365.44,350.19,351.0,0.1575,25900,20,0.98
128,357.22,357.31,359.14,360.35,360.71,363.48,362.8,364.28,365.47,350.27,351.0,0.1575,25900,20,0.98
129,357.2,357.29,359.13,360.35,360.72,363.48,362.8,364.3,365.49,350.35,352.0,0.1575,25900,20,0.98
130,357.15,357.26,359.14,360.35,360.73,363.5,362.84,364.31,365.53,350.45,351.0,0.1575,25900,20,0.98
131,357.11,357.23,359.13,360.35,360.74,363.51,362.86,364.34,365.57,350.55,352.0,0.1575,25900,20,0.98
132,357.09,357.21,359.13,360.35,360.75,363.52,362.88,364.36,365.59,350.6,352.0,0.1575,25900,20,0.98
133,357.06,357.19,359.12,360.35,360.75,363.53,362.91,364.38,365.63,350.67,352.0,0.1575,25900,20,0.98
134,357.03,357.17,359.11,360.35,360.76,363.54,362.92,364.4,365.66,350.74,352.0,0.1575,25900,20,0.98
135,357.0,357.15,359.11,360.36,360.77,363.56,362.94,364.43,365.69,350.83,352.0,0.1575,25900,20,0.98
136,356.98,357.13,359.12,360.37,360.78,363.57,362.96,364.45,365.71,350.92,352.0,0.1575,25900,20,0.98
137,356.96,357.12,359.12,360.37,360.79,363.58,362.99,364.47,365.75,351.01,352.0,0.1575,25900,20,0.98
138,356.94,357.09,359.11,360.37,360.8,363.59,362.99,364.49,365.78,351.07,352.0,0.1575,25900,20,0.98
139,356.88,357.06,359.1,360.37,360.8,363.61,363.01,364.5,365.83,351.18,352.0,0.1575,25900,20,0.98
140,356.85,357.03,359.1,360.37,360.82,363.62,363.03,364.51,365.89,351.28,352.0,0.1575,25900,20,0.98
141,356.82,357.01,359.09,360.38,360.83,363.64,363.04,364.53,365.9,351.34,352.0,0.1575,25900,20,0.98
142,356.79,356.99,359.08,360.38,360.83,363.66,363.05,364.55,365.92,351.41,352.0,0.1575,25900,20,0.98
143,356.77,356.97,359.07,360.39,360.83,363.67,363.06,364.56,365.93,351.47,352.0,0.1575,25900,20,0.98
144,356.74,356.96,359.08,360.38,360.84,363.68,363.08,364.57,365.96,351.54,352.0,0.1575,25900,20,0.98
145,356.72,356.94,359.08,360.38,360.85,363.69,363.08,364.58,365.96,351.6,352.0,0.1575,25900,20,0.98
146,356.68,356.91,359.07,360.38,360.85,363.7,363.09,364.59,365.98,351.65,352.0,0.1575,25900,20,0.98
147,356.65,356.9,359.06,360.38,360.86,363.71,363.1,364.6,365.99,351.7,352.0,0.1575,25900,20,0.98
148,356.62,356.87,359.07,360.39,360.87,363.73,363.11,364.63,366.01,351.8,352.0,0.1575,25900,20,0.98
149,356.57,356.83,359.06,360.4,360.89,363.75,363.12,364.64,366.03,351.9,352.0,0.1575,25900,20,0.98
150,356.55,356.81,359.05,360.39,360.89,363.75,363.14,364.66,366.04,351.94,352.0,0.1575,25900,20,0.98
151,356.51,356.78,359.05,360.4,360.89,363.77,363.15,364.68,366.06,351.98,352.0,0.1575,25900,20,0.98
152,356.5,356.76,359.04,360.4,360.9,363.78,363.17,364.7,366.08,352.02,352.0,0.1575,25900,20,0.98
153,356.47,356.75,359.04,360.41,360.91,363.79,363.19,364.72,366.11,352.06,352.0,0.1575,25900,20,0.98
154,356.45,356.74,359.04,360.4,360.92,363.81,363.2,364.75,366.13,352.09,352.0,0.1575,25900,20,0.98
155,356.42,356.71,359.05,360.41,360.93,363.83,363.22,364.77,366.16,352.15,352.0,0.1575,25900,20,0.98
156,356.38,356.69,359.03,360.41,360.94,363.85,363.24,364.8,366.2,352.25,352.0,0.1575,25900,20,0.98
157,356.34,356.65,359.03,360.42,360.94,363.84,363.26,364.8,366.22,352.34,352.0,0.1575,25900,20,0.98
158,356.32,356.63,359.02,360.41,360.95,363.86,363.27,364.83,366.24,352.4,352.0,0.1575,25900,20,0.98
159,356.29,356.6,359.01,360.41,360.96,363.87,363.29,364.86,366.28,352.47,352.0,0.1575,25900,20,0.98
160,356.27,356.58,359.01,360.42,360.96,363.88,363.32,364.88,366.3,352.52,352.0,0.1575,25900,20,0.98
161,356.25,356.56,359.01,360.41,360.97,363.89,363.33,364.89,366.31,352.58,352.0,0.1575,25900,20,0.98
162,356.22,356.55,359.01,360.41,360.98,363.91,363.35,364.9,366.35,352.66,352.0,0.1575,25900,20,0.98
163,356.21,356.53,359.01,360.41,360.99,363.92,363.39,364.93,366.37,352.74,352.0,0.1575,25900,20,0.98
164,356.19,356.52,359.02,360.41,361.0,363.93,363.4,364.94,366.39,352.81,352.0,0.1575,25900,20,0.98
165,356.17,356.5,359.01,360.41,361.01,363.94,363.41,364.96,366.41,352.86,352.0,0.1575,25900,20,0.98
166,356.12,356.45,358.99,360.41,361.01,363.96,363.44,364.98,366.42,352.94,353.0,0.1575,25900,20,0.98
167,356.09,356.42,358.99,360.43,361.02,363.98,363.45,365.0,366.44,353.01,353.0,0.1575,25900,20,0.98
168,356.07,356.41,358.98,360.43,361.04,364.0,363.46,365.02,366.46,353.05,353.0,0.1575,25900,20,0.98
169,356.05,356.39,358.97,360.43,361.03,364.0,363.49,365.05,366.47,353.08,353.0,0.1575,25900,20,0.98
170,356.02,356.36,358.97,360.44,361.04,364.02,363.49,365.07,366.49,353.12,353.0,0.1575,25900,20,0.98
171,356.0,356.34,358.97,360.44,361.05,364.03,363.51,365.07,366.51,353.17,353.0,0.1575,25900,20,0.98
172,355.98,356.34,358.96,360.44,361.07,364.04,363.52,365.09,366.54,353.22,353.0,0.1575,25900,20,0.98
173,355.95,356.32,358.97,360.44,361.07,364.05,363.54,365.11,366.56,353.29,353.0,0.1575,25900,20,0.98
174,355.93,356.3,358.95,360.44,361.09,364.06,363.55,365.13,366.59,353.36,353.0,0.1575,25900,20,0.98
175,355.89,356.27,358.95,360.45,361.09,364.08,363.57,365.17,366.62,353.44,353.0,0.1575,25900,20,0.98
176,355.86,356.25,358.94,360.45,361.1,364.09,363.59,365.18,366.66,353.52,353.0,0.1575,25900,20,0.98
177,355.84,356.23,358.94,360.46,361.11,364.11,363.61,365.21,366.7,353.57,353.0,0.1575,25900,20,0.98
178,355.82,356.22,358.94,360.45,361.12,364.11,363.64,365.21,366.72,353.62,353.0,0.1575,25900,20,0.98
179,355.8,356.2,358.94,360.45,361.13,364.13,363.65,365.23,366.77,353.64,353.0,0.1575,25900,20,0.98
180,355.77,356.18,358.93,360.45,361.12,364.13,363.65,365.26,366.78,353.66,353.0,0.1575,25900,20,0.98
181,355.75,356.16,358.92,360.46,361.13,364.15,363.68,365.27,366.83,353.7,353.0,0.1575,25900,20,0.98
182,355.73,356.15,358.92,360.47,361.14,364.18,363.71,365.3,366.85,353.72,353.0,0.1575,25900,20,0.98
183,355.69,356.12,358.91,360.47,361.15,364.18,363.73,365.31,366.88,353.76,353.0,0.1575,25900,20,0.98
184,355.66,356.1,358.9,360.47,361.15,364.19,363.76,365.33,366.92,353.84,353.0,0.1575,25900,20,0.98
185,355.64,356.08,358.91,360.48,361.17,364.2,363.79,365.33,366.94,353.91,353.0,0.1575,25900,20,0.98
186,355.63,356.05,358.89,360.48,361.17,364.21,363.82,365.35,366.96,353.97,353.0,0.1575,25900,20,0.98
187,355.61,356.05,358.89,360.49,361.18,364.22,363.83,365.37,366.97,354.04,353.0,0.1575,25900,20,0.98
188,355.58,356.01,358.88,360.5,361.18,364.23,363.85,365.39,366.98,354.09,353.0,0.1575,25900,20,0.98
189,355.56,355.99,358.87,360.51,361.19,364.26,363.88,365.42,367.01,354.15,353.0,0.1575,25900,20,0.98
190,355.55,355.99,358.88,360.52,361.21,364.26,363.9,365.44,367.03,354.19,353.0,0.1575,25900,20,0.98
191,355.52,355.97,358.87,360.53,361.21,364.28,363.93,365.47,367.05,354.22,353.0,0.1575,25900,20,0.98
192,355.49,355.94,358.87,360.54,361.23,364.3,363.94,365.48,367.08,354.29,353.0,0.1575,25900,20,0.98
193,355.46,355.93,358.87,360.54,361.24,364.31,363.96,365.51,367.11,354.36,353.0,0.1575,25900,20,0.98
194,355.44,355.9,358.86,360.53,361.25,364.32,363.97,365.52,367.13,354.4,353.0,0.1575,25900,20,0.98
195,355.42,355.89,358.86,360.53,361.26,364.33,363.98,365.54,367.15,354.44,353.0,0.1575,25900,20,0.98
196,355.39,355.88,358.87,360.54,361.28,364.35,364.0,365.57,367.17,354.47,353.0,0.1575,25900,20,0.98
197,355.38,355.86,358.86,360.53,361.29,364.37,364.0,365.57,367.19,354.47,353.0,0.1575,25900,20,0.98
198,355.34,355.83,358.85,360.52,361.28,364.37,364.0,365.58,367.2,354.47,353.0,0.1575,25900,20,0.98
199,355.32,355.82,358.84,360.53,361.29,364.38,364.01,365.59,367.21,354.48,353.0,0.1575,25900,20,0.98
200,355.3,355.8,358.84,360.54,361.3,364.4,364.01,365.61,367.23,354.49,353.0,0.1575,25900,20,0.98
201,355.27,355.79,358.84,360.53,361.3,364.41,364.03,365.62,367.24,354.52,353.0,0.1575,25900,20,0.98
202,355.24,355.76,358.83,360.54,361.31,364.43,364.03,365.64,367.26,354.61,353.0,0.1575,25900,20,0.98
203,355.21,355.74,358.83,360.55,361.32,364.44,364.05,365.65,367.29,354.68,353.0,0.1575,25900,20,0.98
204,355.18,355.72,358.82,360.55,361.33,364.46,364.07,365.68,367.3,354.73,353.0,0.1575,25900,20,0.98
205,355.15,355.69,358.8,360.56,361.33,364.48,364.08,365.7,367.32,354.76,354.0,0.1575,25900,20,0.98
206,355.13,355.67,358.81,360.56,361.34,364.48,364.1,365.71,367.34,354.81,354.0,0.1575,25900,20,0.98
207,355.11,355.65,358.8,360.56,361.35,364.5,364.12,365.74,367.36,354.85,354.0,0.1575,25900,20,0.98
208,355.08,355.64,358.79,360.56,361.35,364.51,364.14,365.76,367.38,354.87,354.0,0.1575,25900,20,0.98
209,355.07,355.62,358.79,360.57,361.36,364.53,364.17,365.78,367.41,354.91,354.0,0.1575,25900,20,0.98
210,355.04,355.6,358.79,360.57,361.38,364.54,364.2,365.8,367.42,354.95,354.0,0.1575,25900,20,0.98
211,355.0,355.57,358.78,360.57,361.38,364.55,364.23,365.82,367.44,354.99,354.0,0.1575,25900,20,0.98
212,354.98,355.55,358.77,360.58,361.38,364.56,364.26,365.83,367.47,355.0,354.0,0.1575,25900,20,0.98
213,354.97,355.54,358.77,360.57,361.39,364.57,364.28,365.85,367.48,355.02,354.0,0.1575,25900,20,0.98
214,354.95,355.53,358.77,360.58,361.41,364.59,364.3,365.88,367.5,355.03,354.0,0.1575,25900,20,0.98
215,354.93,355.51,358.77,360.58,361.42,364.61,364.32,365.9,367.53,355.02,354.0,0.1575,25900,20,0.98
216,354.91,355.5,358.77,360.58,361.43,364.62,364.34,365.92,367.55,355.01,354.0,0.1575,25900,20,0.98
217,354.89,355.48,358.76,360.59,361.43,364.63,364.36,365.94,367.56,354.99,354.0,0.1575,25900,20,0.98
218,354.87,355.46,358.77,360.59,361.44,364.64,364.38,365.95,367.59,355.0,354.0,0.1575,25900,20,0.98
219,354.85,355.44,358.75,360.59,361.45,364.66,364.4,365.97,367.61,355.04,354.0,0.1575,25900,20,0.98
220,354.81,355.41,358.75,360.59,361.46,364.67,364.43,365.98,367.63,355.09,354.0,0.1575,25900,20,0.98
221,354.79,355.39,358.75,360.6,361.47,364.69,364.43,366.0,367.65,355.12,354.0,0.1575,25900,20,0.98
222,354.76,355.38,358.74,360.6,361.47,364.7,364.45,366.01,367.67,355.17,354.0,0.1575,25900,20,0.98
223,354.74,355.37,358.74,360.6,361.49,364.71,364.48,366.03,367.68,355.2,354.0,0.1575,25900,20,0.98
224,354.73,355.35,358.74,360.6,361.5,364.73,364.49,366.06,367.68,355.23,354.0,0.1575,25900,20,0.98
225,354.71,355.33,358.73,360.61,361.5,364.75,364.5,366.07,367.7,355.25,354.0,0.1575,25900,20,0.98
226,354.68,355.32,358.73,360.62,361.5,364.77,364.52,366.09,367.69,355.3,354.0,0.1575,25900,20,0.98
227,354.67,355.31,358.73,360.62,361.52,364.78,364.54,366.1,367.71,355.35,354.0,0.1575,25900,20,0.98
228,354.64,355.29,358.72,360.62,361.53,364.8,364.56,366.12,367.72,355.38,354.0,0.1575,25900,20,0.98
229,354.61,355.27,358.72,360.62,361.54,364.8,364.58,366.13,367.74,355.4,354.0,0.1575,25900,20,0.98
230,354.59,355.25,358.71,360.62,361.55,364.82,364.59,366.15,367.75,355.4,354.0,0.1575,25900,20,0.98
