Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
18,360.94,360.3,361.04,361.72,360.93,362.99,360.81,361.32,357.42,331.22,343.06,0.1575,19400,3,0.98
19,360.95,360.31,361.09,361.78,360.99,363.02,360.77,361.31,357.36,331.29,343.02,0.1575,19400,3,0.98
20,360.99,360.32,361.14,361.81,361.05,363.03,360.73,361.22,357.21,331.36,342.98,0.1575,19400,3,0.98
21,361.0,360.32,361.18,361.84,361.1,363.05,360.74,361.07,357.13,331.43,343.03,0.1575,19400,3,0.98
22,361.01,360.33,361.21,361.87,361.14,363.07,360.74,361.02,357.09,331.48,343.09,0.1575,19400,3,0.98
23,361.0,360.33,361.24,361.89,361.16,363.1,360.8,361.02,357.03,331.54,343.13,0.1575,19400,3,0.98
24,361.01,360.36,361.29,361.91,361.2,363.13,361.0,361.03,357.01,331.63,343.12,0.1575,19400,3,0.98
25,361.01,360.37,361.28,361.93,361.24,363.17,361.11,361.09,357.0,331.72,343.18,0.1575,19400,3,0.98
26,361.02,360.41,361.24,361.96,361.26,363.21,361.19,361.19,356.97,331.77,343.28,0.1575,19400,3,0.98
27,361.04,360.46,361.21,361.97,361.29,363.22,361.27,361.34,356.93,331.84,343.32,0.1575,19400,3,0.98
28,361.06,360.5,361.17,361.95,361.31,363.22,361.36,361.47,356.91,331.92,343.33,0.1575,19400,3,0.98
29,361.09,360.5,361.18,361.91,361.34,363.22,361.41,361.57,356.88,332.0,343.38,0.1575,19400,3,0.98
30,361.11,360.5,361.18,361.82,361.36,363.2,361.45,361.69,356.81,332.08,343.37,0.1575,19400,3,0.98
31,361.15,360.5,361.2,361.74,361.38,363.2,361.48,361.68,356.72,332.16,343.26,0.1575,19400,3,0.98
32,361.19,360.49,361.22,361.7,361.38,363.18,361.5,361.59,356.65,332.25,343.19,0.1575,19400,3,0.98
33,361.26,360.48,361.21,361.67,361.38,363.19,361.53,361.6,356.69,332.44,343.25,0.1575,19400,3,0.98
34,361.36,360.49,361.2,361.66,361.36,363.19,361.52,361.62,356.84,332.66,343.3,0.1575,19400,3,0.98
35,361.43,360.49,361.22,361.67,361.34,363.2,361.5,361.61,356.98,332.83,343.34,0.1575,19400,3,0.98
36,361.48,360.51,361.25,361.69,361.32,363.22,361.48,361.63,357.21,333.02,343.4,0.1575,19400,3,0.98
37,361.51,360.48,361.25,361.69,361.3,363.24,361.47,361.68,357.5,333.2,343.47,0.1575,19400,3,0.98
38,361.53,360.45,361.28,361.71,361.3,363.26,361.44,361.73,357.82,333.37,343.48,0.1575,19400,3,0.98
39,361.53,360.39,361.27,361.73,361.29,363.29,361.39,361.77,358.07,333.52,343.51,0.1575,19400,3,0.98
40,361.54,360.34,361.26,361.76,361.29,363.31,361.37,361.83,358.25,333.69,343.57,0.1575,19400,3,0.98
41,361.48,360.27,361.24,361.76,361.28,363.32,361.35,361.89,358.36,333.86,343.53,0.1575,19400,3,0.98
42,361.36,360.19,361.18,361.77,361.26,363.32,361.29,361.94,358.5,334.17,343.43,0.1575,19400,3,0.98
43,361.28,360.1,361.13,361.78,361.25,363.32,361.1,361.95,358.58,334.48,343.39,0.1575,19400,3,0.98
44,361.22,360.07,361.08,361.8,361.25,363.31,360.97,361.95,358.63,334.66,343.4,0.1575,19400,3,0.98
45,361.15,360.06,361.03,361.8,361.24,363.29,360.87,361.92,358.69,334.82,343.35,0.1575,19400,3,0.98
46,361.08,360.09,360.99,361.81,361.24,363.25,360.81,361.91,358.76,334.98,343.55,0.1575,19400,3,0.98
47,361.02,360.1,360.96,361.81,361.24,363.22,360.79,361.89,358.84,335.14,343.56,0.1575,19400,3,0.98
48,361.01,360.12,360.94,361.81,361.24,363.18,360.8,361.8,358.92,335.3,343.63,0.1575,19400,3,0.98
49,361.01,360.11,360.92,361.81,361.26,363.17,360.83,361.7,359.07,335.45,343.52,0.1575,19400,3,0.98
50,361.04,360.08,360.92,361.8,361.28,363.16,360.87,361.67,359.24,335.62,343.42,0.1575,19400,3,0.98
51,361.07,360.04,360.91,361.79,361.29,363.16,360.93,361.64,359.49,335.81,343.55,0.1575,19400,3,0.98
52,361.08,360.05,360.9,361.8,361.3,363.14,360.98,361.58,359.68,335.98,343.61,0.1575,19400,3,0.98
53,361.04,360.05,360.9,361.78,361.31,363.12,361.01,361.52,359.74,336.07,343.7,0.1575,19400,3,0.98
54,361.0,360.01,360.88,361.76,361.31,363.1,361.05,361.49,359.72,336.16,343.57,0.1575,19400,3,0.98
55,360.95,359.95,360.88,361.74,361.3,363.08,361.1,361.48,359.69,336.26,343.6,0.1575,19400,3,0.98
56,360.91,359.89,360.88,361.72,361.3,363.06,361.13,361.49,359.68,336.35,343.6,0.1575,19400,3,0.98
57,360.9,359.85,360.88,361.72,361.28,363.05,361.13,361.52,359.67,336.44,343.57,0.1575,19400,3,0.98
58,360.9,359.79,360.85,361.71,361.26,363.04,361.13,361.59,359.7,336.52,343.69,0.1575,19400,3,0.98
59,360.89,359.68,360.82,361.7,361.22,363.03,361.11,361.67,359.72,336.58,343.65,0.1575,19400,3,0.98
60,360.88,359.57,360.78,361.68,361.14,363.01,361.07,361.7,359.77,336.67,343.64,0.1575,19400,3,0.98
61,360.87,359.55,360.76,361.65,361.07,362.97,361.03,361.69,359.79,336.77,343.71,0.1575,19400,3,0.98
62,360.83,359.55,360.74,361.63,361.04,362.94,360.95,361.7,359.81,336.85,343.83,0.1575,19400,3,0.98
63,360.82,359.54,360.73,361.61,361.01,362.9,360.88,361.73,359.82,336.94,343.79,0.1575,19400,3,0.98
64,360.81,359.52,360.72,361.58,361.0,362.87,360.81,361.71,359.86,337.03,343.79,0.1575,19400,3,0.98
65,360.79,359.56,360.71,361.55,360.99,362.83,360.77,361.67,359.89,337.12,343.7,0.1575,19400,3,0.98
66,360.74,359.57,360.69,361.51,360.99,362.8,360.77,361.66,359.91,337.18,343.63,0.1575,19400,3,0.98
67,360.68,359.57,360.67,361.46,360.96,362.74,360.77,361.67,359.91,337.24,343.7,0.1575,19400,3,0.98
68,360.59,359.54,360.65,361.41,360.93,362.68,360.79,361.66,359.88,337.29,343.77,0.1575,19400,3,0.98
69,360.55,359.51,360.64,361.37,360.89,362.65,360.85,361.65,359.82,337.39,343.77,0.1575,19400,3,0.98
70,360.57,359.5,360.62,361.34,360.85,362.63,360.88,361.64,359.73,337.46,343.87,0.1575,19400,3,0.98
71,360.58,359.5,360.61,361.33,360.84,362.63,360.88,361.64,359.69,337.53,343.83,0.1575,19400,3,0.98
72,360.59,359.5,360.59,361.33,360.83,362.64,360.88,361.66,359.67,337.58,343.74,0.1575,19400,3,0.98
73,360.6,359.5,360.58,361.32,360.82,362.65,360.88,361.65,359.67,337.64,343.86,0.1575,19400,3,0.98
74,360.61,359.53,360.58,361.31,360.82,362.67,360.81,361.62,359.69,337.7,343.83,0.1575,19400,3,0.98
75,360.6,359.58,360.57,361.31,360.81,362.7,360.7,361.61,359.7,337.77,343.68,0.1575,19400,3,0.98
76,360.61,359.6,360.57,361.29,360.82,362.71,360.61,361.62,359.7,337.85,343.67,0.1575,19400,3,0.98
77,360.64,359.6,360.57,361.29,360.83,362.71,360.49,361.6,359.69,337.94,343.8,0.1575,19400,3,0.98
78,360.66,359.57,360.57,361.28,360.81,362.69,360.33,361.57,359.64,338.05,343.89,0.1575,19400,3,0.98
79,360.67,359.55,360.54,361.28,360.78,362.68,360.21,361.52,359.58,338.18,343.91,0.1575,19400,3,0.98
80,360.69,359.52,360.54,361.28,360.76,362.65,360.11,361.47,359.54,338.25,343.81,0.1575,19400,3,0.98
81,360.69,359.47,360.53,361.28,360.72,362.62,360.01,361.4,359.5,338.31,343.86,0.1575,19400,3,0.98
82,360.68,359.44,360.54,361.27,360.69,362.59,359.9,361.34,359.46,338.34,343.75,0.1575,19400,3,0.98
83,360.69,359.41,360.54,361.26,360.63,362.56,359.84,361.31,359.42,338.37,343.87,0.1575,19400,3,0.98
84,360.71,359.4,360.54,361.23,360.59,362.53,359.82,361.3,359.39,338.41,343.96,0.1575,19400,3,0.98
85,360.74,359.41,360.56,361.18,360.56,362.52,359.82,361.29,359.32,338.47,344.02,0.1575,19400,3,0.98
86,360.75,359.43,360.56,361.11,360.5,362.51,359.83,361.27,359.22,338.56,343.96,0.1575,19400,3,0.98
87,360.76,359.45,360.57,361.06,360.46,362.49,359.9,361.25,359.14,338.75,343.86,0.1575,19400,3,0.98
88,360.76,359.45,360.56,360.99,360.43,362.47,359.99,361.21,359.11,338.92,343.86,0.1575,19400,3,0.98
89,360.77,359.43,360.54,360.94,360.43,362.46,360.08,361.16,359.15,339.04,343.74,0.1575,19400,3,0.98
90,360.79,359.39,360.54,360.92,360.43,362.45,360.19,361.11,359.17,339.16,343.91,0.1575,19400,3,0.98
91,360.79,359.38,360.55,360.89,360.44,362.43,360.28,361.14,359.19,339.29,343.95,0.1575,19400,3,0.98
92,360.75,359.35,360.54,360.87,360.44,362.41,360.34,361.21,359.2,339.39,343.98,0.1575,19400,3,0.98
93,360.74,359.33,360.52,360.84,360.46,362.38,360.38,361.27,359.22,339.48,344.03,0.1575,19400,3,0.98
94,360.73,359.34,360.5,360.81,360.46,362.35,360.41,361.27,359.26,339.54,343.98,0.1575,19400,3,0.98
95,360.69,359.36,360.47,360.8,360.48,362.32,360.41,361.23,359.27,339.58,344.03,0.1575,19400,3,0.98
96,360.64,359.36,360.43,360.8,360.47,362.3,360.37,361.21,359.2,339.6,343.92,0.1575,19400,3,0.98
97,360.47,359.31,360.39,360.8,360.47,362.27,360.3,361.2,359.13,339.62,344.02,0.1575,19400,3,0.98
98,360.37,359.29,360.39,360.79,360.49,362.24,360.27,361.18,359.1,339.63,344.16,0.1575,19400,3,0.98
99,360.32,359.3,360.36,360.8,360.49,362.23,360.24,361.13,359.09,339.64,344.05,0.1575,19400,3,0.98
100,360.24,359.32,360.34,360.81,360.49,362.22,360.23,360.98,359.09,339.64,344.1,0.1575,19400,3,0.98
101,360.15,359.31,360.31,360.8,360.5,362.23,360.27,360.88,359.12,339.67,344.04,0.1575,19400,3,0.98
102,360.08,359.3,360.27,360.8,360.49,362.24,360.3,360.85,359.12,339.72,344.14,0.1575,19400,3,0.98
103,360.01,359.26,360.22,360.78,360.47,362.26,360.32,360.89,359.12,339.78,344.06,0.1575,19400,3,0.98
104,359.98,359.19,360.18,360.77,360.47,362.28,360.29,360.94,359.13,339.83,344.01,0.1575,19400,3,0.98
105,359.97,359.07,360.15,360.73,360.46,362.3,360.25,360.93,359.18,339.95,343.93,0.1575,19400,3,0.98
106,360.04,359.0,360.14,360.7,360.44,362.31,360.18,360.9,359.24,340.08,343.89,0.1575,19400,3,0.98
107,360.1,358.98,360.14,360.66,360.43,362.32,360.15,360.89,359.29,340.17,343.85,0.1575,19400,3,0.98
108,360.16,358.98,360.15,360.63,360.38,362.32,360.14,360.91,359.32,340.22,343.88,0.1575,19400,3,0.98
109,360.21,358.98,360.15,360.6,360.35,362.33,360.12,360.87,359.3,340.25,343.93,0.1575,19400,3,0.98
110,360.28,359.0,360.15,360.59,360.3,362.32,360.06,360.85,359.28,340.28,343.92,0.1575,19400,3,0.98
111,360.35,359.02,360.16,360.57,360.26,362.32,360.02,360.79,359.28,340.34,343.95,0.1575,19400,3,0.98
112,360.42,359.04,360.15,360.54,360.22,362.32,359.98,360.69,359.28,340.4,344.0,0.1575,19400,3,0.98
113,360.47,359.05,360.15,360.51,360.18,362.34,359.94,360.62,359.29,340.45,343.98,0.1575,19400,3,0.98
114,360.49,359.09,360.14,360.45,360.14,362.36,359.89,360.56,359.29,340.52,344.04,0.1575,19400,3,0.98
115,360.47,359.12,360.14,360.4,360.11,362.37,359.88,360.53,359.24,340.56,343.95,0.1575,19400,3,0.98
116,360.46,359.12,360.13,360.34,360.06,362.39,359.86,360.53,359.22,340.58,344.08,0.1575,19400,3,0.98
117,360.45,359.12,360.12,360.29,360.0,362.4,359.82,360.54,359.19,340.59,344.13,0.1575,19400,3,0.98
118,360.45,359.1,360.11,360.21,359.96,362.39,359.77,360.56,359.17,340.55,344.04,0.1575,19400,3,0.98
119,360.44,359.05,360.1,360.13,359.92,362.37,359.73,360.59,359.17,340.52,343.97,0.1575,19400,3,0.98
120,360.43,358.99,360.1,360.09,359.89,362.32,359.77,360.6,359.17,340.46,344.09,0.1575,19400,3,0.98
121,360.44,358.93,360.11,360.06,359.87,362.27,359.89,360.6,359.13,340.4,344.14,0.1575,19400,3,0.98
122,360.5,358.81,360.1,360.06,359.84,362.23,359.99,360.62,358.98,340.35,344.02,0.1575,19400,3,0.98
123,360.62,358.68,360.1,360.06,359.83,362.19,360.07,360.64,358.73,340.33,344.08,0.1575,19400,3,0.98
124,360.66,358.64,360.08,360.07,359.83,362.15,360.06,360.68,358.64,340.35,344.06,0.1575,19400,3,0.98
125,360.61,358.67,360.07,360.08,359.83,362.12,360.0,360.77,358.64,340.37,344.12,0.1575,19400,3,0.98
126,360.57,358.66,360.07,360.09,359.83,362.1,359.94,360.84,358.67,340.4,344.17,0.1575,19400,3,0.98
127,360.5,358.58,360.05,360.12,359.85,362.08,359.89,360.84,358.64,340.42,344.06,0.1575,19400,3,0.98
128,360.43,358.51,360.04,360.16,359.87,362.06,359.86,360.84,358.59,340.46,344.08,0.1575,19400,3,0.98
129,360.37,358.49,360.03,360.22,359.91,362.02,359.86,360.88,358.53,340.54,344.07,0.1575,19400,3,0.98
130,360.35,358.52,360.01,360.26,359.95,361.96,359.9,360.91,358.52,340.63,343.99,0.1575,19400,3,0.98
131,360.32,358.57,360.0,360.31,359.99,361.92,359.9,360.91,358.54,340.72,343.98,0.1575,19400,3,0.98
132,360.31,358.62,359.98,360.37,360.03,361.89,359.92,360.87,358.63,340.81,344.04,0.1575,19400,3,0.98
133,360.32,358.68,359.95,360.42,360.08,361.87,359.96,360.83,358.73,340.84,344.04,0.1575,19400,3,0.98
134,360.34,358.74,359.95,360.45,360.11,361.86,359.96,360.84,358.79,340.86,343.99,0.1575,19400,3,0.98
135,360.35,358.79,359.94,360.48,360.15,361.86,359.96,360.88,358.82,340.88,343.98,0.1575,19400,3,0.98
136,360.35,358.83,359.96,360.48,360.18,361.86,359.96,360.94,358.77,340.91,343.96,0.1575,19400,3,0.98
137,360.33,358.84,359.97,360.49,360.22,361.86,359.96,360.95,358.71,340.95,344.08,0.1575,19400,3,0.98
138,360.31,358.82,359.98,360.53,360.26,361.88,359.97,360.9,358.76,341.02,344.08,0.1575,19400,3,0.98
139,360.28,358.79,359.98,360.56,360.28,361.9,359.99,360.83,358.87,341.11,344.06,0.1575,19400,3,0.98
140,360.28,358.74,359.99,360.55,360.3,361.92,360.0,360.72,358.98,341.19,344.16,0.1575,19400,3,0.98
141,360.34,358.65,359.99,360.55,360.31,361.94,360.06,360.67,359.11,341.28,344.11,0.1575,19400,3,0.98
142,360.39,358.6,359.98,360.54,360.32,361.95,360.15,360.61,359.18,341.34,344.13,0.1575,19400,3,0.98
143,360.41,358.53,359.97,360.53,360.32,361.96,360.2,360.62,359.23,341.39,344.26,0.1575,19400,3,0.98
144,360.4,358.45,359.95,360.5,360.29,361.95,360.19,360.64,359.25,341.43,344.22,0.1575,19400,3,0.98
145,360.33,358.42,359.93,360.46,360.27,361.94,360.17,360.62,359.28,341.47,344.24,0.1575,19400,3,0.98
146,360.25,358.41,359.9,360.41,360.23,361.93,360.14,360.57,359.29,341.5,344.09,0.1575,19400,3,0.98
147,360.18,358.41,359.89,360.37,360.19,361.93,360.11,360.53,359.32,341.51,344.11,0.1575,19400,3,0.98
148,360.15,358.42,359.87,360.35,360.13,361.93,360.1,360.54,359.34,341.5,344.16,0.1575,19400,3,0.98
149,360.05,358.42,359.85,360.31,360.1,361.92,360.05,360.6,359.36,341.5,344.27,0.1575,19400,3,0.98
150,359.89,358.4,359.8,360.26,360.07,361.92,360.01,360.71,359.37,341.51,344.26,0.1575,19400,3,0.98
151,359.79,358.33,359.73,360.21,360.07,361.92,360.01,360.76,359.35,341.53,344.22,0.1575,19400,3,0.98
152,359.72,358.22,359.66,360.15,360.06,361.87,360.0,360.78,359.34,341.54,344.22,0.1575,19400,3,0.98
153,359.64,358.14,359.6,360.1,360.02,361.83,359.95,360.79,359.34,341.57,344.21,0.1575,19400,3,0.98
154,359.55,358.13,359.57,360.01,359.97,361.78,359.93,360.8,359.37,341.61,344.24,0.1575,19400,3,0.98
155,359.46,358.14,359.55,359.9,359.92,361.75,359.9,360.76,359.38,341.66,344.26,0.1575,19400,3,0.98
156,359.4,358.17,359.53,359.79,359.88,361.72,359.84,360.71,359.41,341.7,344.28,0.1575,19400,3,0.98
157,359.33,358.16,359.5,359.74,359.84,361.7,359.74,360.69,359.42,341.71,344.24,0.1575,19400,3,0.98
158,359.28,358.11,359.48,359.66,359.8,361.69,359.64,360.65,359.41,341.71,344.22,0.1575,19400,3,0.98
159,359.25,357.95,359.44,359.61,359.75,361.67,359.6,360.62,359.37,341.68,344.29,0.1575,19400,3,0.98
160,359.29,357.86,359.38,359.57,359.72,361.69,359.63,360.65,359.31,341.63,344.21,0.1575,19400,3,0.98
161,359.33,357.85,359.33,359.54,359.67,361.7,359.63,360.7,359.21,341.63,344.22,0.1575,19400,3,0.98
162,359.36,357.86,359.28,359.51,359.64,361.71,359.59,360.72,359.08,341.66,344.28,0.1575,19400,3,0.98
163,359.37,357.82,359.24,359.47,359.6,361.73,359.57,360.66,358.98,341.71,344.14,0.1575,19400,3,0.98
164,359.35,357.73,359.21,359.44,359.59,361.73,359.54,360.54,358.94,341.77,344.28,0.1575,19400,3,0.98
165,359.36,357.64,359.17,359.42,359.56,361.75,359.51,360.43,358.96,341.82,344.18,0.1575,19400,3,0.98
166,359.42,357.6,359.16,359.43,359.55,361.77,359.5,360.39,358.97,341.85,344.25,0.1575,19400,3,0.98
167,359.49,357.57,359.14,359.41,359.52,361.79,359.52,360.41,358.95,341.84,344.31,0.1575,19400,3,0.98
168,359.57,357.55,359.15,359.39,359.49,361.8,359.59,360.49,358.93,341.8,344.33,0.1575,19400,3,0.98
169,359.64,357.54,359.19,359.38,359.45,361.81,359.73,360.52,358.9,341.74,344.27,0.1575,19400,3,0.98
170,359.67,357.53,359.22,359.38,359.42,361.81,359.8,360.54,358.91,341.69,344.09,0.1575,19400,3,0.98
171,359.67,357.54,359.25,359.37,359.4,361.81,359.78,360.52,358.91,341.64,344.22,0.1575,19400,3,0.98
172,359.62,357.53,359.28,359.37,359.37,361.78,359.72,360.5,358.87,341.62,344.26,0.1575,19400,3,0.98
173,359.55,357.54,359.32,359.37,359.34,361.75,359.66,360.55,358.79,341.62,344.3,0.1575,19400,3,0.98
174,359.46,357.55,359.33,359.37,359.3,361.71,359.61,360.58,358.71,341.63,344.3,0.1575,19400,3,0.98
175,359.39,357.55,359.34,359.38,359.27,361.66,359.61,360.6,358.65,341.63,344.32,0.1575,19400,3,0.98
176,359.33,357.54,359.36,359.38,359.23,361.65,359.64,360.61,358.61,341.6,344.41,0.1575,19400,3,0.98
177,359.21,357.52,359.35,359.38,359.19,361.61,359.77,360.56,358.53,341.56,344.29,0.1575,19400,3,0.98
178,359.02,357.57,359.35,359.39,359.15,361.57,359.89,360.49,358.48,341.52,344.3,0.1575,19400,3,0.98
179,358.91,357.64,359.36,359.38,359.12,361.54,359.93,360.48,358.49,341.49,344.37,0.1575,19400,3,0.98
180,358.81,357.69,359.35,359.4,359.12,361.52,359.92,360.58,358.49,341.47,344.28,0.1575,19400,3,0.98
181,358.79,357.73,359.35,359.4,359.12,361.51,359.92,360.69,358.41,341.49,344.31,0.1575,19400,3,0.98
182,358.83,357.76,359.33,359.44,359.13,361.52,359.91,360.73,358.33,341.5,344.37,0.1575,19400,3,0.98
183,358.88,357.77,359.32,359.48,359.16,361.51,359.91,360.64,358.26,341.51,344.36,0.1575,19400,3,0.98
184,358.88,357.75,359.29,359.53,359.19,361.52,359.86,360.48,358.17,341.51,344.29,0.1575,19400,3,0.98
185,358.86,357.71,359.26,359.57,359.23,361.54,359.81,360.39,358.1,341.51,344.49,0.1575,19400,3,0.98
186,358.84,357.63,359.25,359.61,359.29,361.57,359.7,360.22,358.1,341.51,344.38,0.1575,19400,3,0.98
187,358.84,357.56,359.28,359.64,359.36,361.6,359.52,360.01,358.21,341.54,344.32,0.1575,19400,3,0.98
188,358.84,357.53,359.31,359.69,359.39,361.64,359.36,359.89,358.28,341.57,344.42,0.1575,19400,3,0.98
189,358.84,357.5,359.34,359.72,359.44,361.66,359.21,359.84,358.33,341.64,344.42,0.1575,19400,3,0.98
190,358.84,357.46,359.35,359.74,359.47,361.67,359.12,359.87,358.33,341.68,344.44,0.1575,19400,3,0.98
191,358.84,357.43,359.36,359.78,359.48,361.65,359.12,359.95,358.33,341.74,344.27,0.1575,19400,3,0.98
192,358.86,357.39,359.38,359.79,359.5,361.64,359.16,360.02,358.33,341.81,344.22,0.1575,19400,3,0.98
193,358.87,357.33,359.36,359.82,359.51,361.62,359.22,360.14,358.23,341.89,344.23,0.1575,19400,3,0.98
194,358.9,357.28,359.35,359.83,359.51,361.59,359.28,360.24,358.11,341.94,344.27,0.1575,19400,3,0.98
195,358.97,357.22,359.31,359.82,359.49,361.56,359.39,360.3,358.02,342.01,344.24,0.1575,19400,3,0.98
196,358.88,357.2,359.28,359.79,359.46,361.52,359.49,360.36,357.91,342.09,344.34,0.1575,19400,3,0.98
197,358.78,357.2,359.25,359.71,359.44,361.47,359.53,360.4,357.82,342.11,344.22,0.1575,19400,3,0.98
198,358.71,357.21,359.23,359.63,359.42,361.44,359.53,360.43,357.79,342.12,344.36,0.1575,19400,3,0.98
199,358.66,357.18,359.21,359.58,359.4,361.4,359.55,360.43,357.8,342.14,344.41,0.1575,19400,3,0.98
200,358.64,357.13,359.17,359.52,359.38,361.36,359.57,360.43,357.74,342.16,344.3,0.1575,19400,3,0.98
201,358.58,357.12,359.13,359.48,359.36,361.32,359.6,360.43,357.66,342.2,344.32,0.1575,19400,3,0.98
202,358.53,357.11,359.13,359.44,359.35,361.27,359.62,360.4,357.67,342.23,344.34,0.1575,19400,3,0.98
203,358.5,357.1,359.12,359.41,359.32,361.23,359.63,360.4,357.75,342.27,344.32,0.1575,19400,3,0.98
204,358.56,357.09,359.11,359.38,359.29,361.19,359.66,360.38,357.84,342.29,344.24,0.1575,19400,3,0.98
205,358.66,357.1,359.1,359.35,359.28,361.16,359.72,360.36,358.01,342.31,344.31,0.1575,19400,3,0.98
206,358.74,357.13,359.1,359.33,359.26,361.14,359.75,360.34,358.14,342.32,344.4,0.1575,19400,3,0.98
207,358.82,357.13,359.09,359.32,359.25,361.13,359.77,360.34,358.27,342.3,344.41,0.1575,19400,3,0.98
208,358.89,357.15,359.11,359.29,359.23,361.11,359.81,360.37,358.4,342.29,344.37,0.1575,19400,3,0.98
209,358.96,357.17,359.11,359.25,359.22,361.09,359.83,360.41,358.54,342.27,344.31,0.1575,19400,3,0.98
210,358.98,357.2,359.11,359.23,359.21,361.08,359.87,360.46,358.63,342.25,344.27,0.1575,19400,3,0.98
211,358.98,357.21,359.11,359.21,359.2,361.06,359.88,360.5,358.7,342.24,344.13,0.1575,19400,3,0.98
212,359.0,357.19,359.12,359.22,359.22,361.06,359.85,360.52,358.77,342.25,344.19,0.1575,19400,3,0.98
213,358.98,357.11,359.12,359.24,359.21,361.06,359.72,360.51,358.86,342.24,344.34,0.1575,19400,3,0.98
214,358.92,356.96,359.14,359.27,359.16,361.06,359.62,360.46,358.93,342.24,344.32,0.1575,19400,3,0.98
215,358.89,356.91,359.14,359.27,359.13,361.08,359.64,360.39,358.97,342.24,344.35,0.1575,19400,3,0.98
216,358.87,356.87,359.14,359.23,359.11,361.1,359.7,360.34,358.99,342.26,344.31,0.1575,19400,3,0.98
217,358.84,356.87,359.16,359.19,359.09,361.12,359.78,360.29,359.0,342.28,344.28,0.1575,19400,3,0.98
218,358.78,356.89,359.18,359.15,359.1,361.13,359.84,360.31,359.01,342.28,344.35,0.1575,19400,3,0.98
219,358.71,356.88,359.21,359.14,359.11,361.13,359.88,360.36,359.02,342.3,344.32,0.1575,19400,3,0.98
220,358.67,356.85,359.22,359.14,359.12,361.13,359.9,360.36,359.03,342.3,344.4,0.1575,19400,3,0.98
221,358.64,356.84,359.21,359.15,359.13,361.11,359.91,360.36,359.05,342.32,344.49,0.1575,19400,3,0.98
222,358.55,356.87,359.22,359.18,359.15,361.11,359.9,360.35,359.1,342.36,344.52,0.1575,19400,3,0.98
223,358.45,356.87,359.23,359.23,359.17,361.11,359.87,360.35,359.18,342.41,344.32,0.1575,19400,3,0.98
224,358.42,356.86,359.24,359.29,359.17,361.12,359.84,360.33,359.24,342.44,344.24,0.1575,19400,3,0.98
225,358.42,356.84,359.24,359.32,359.18,361.14,359.82,360.3,359.29,342.45,344.27,0.1575,19400,3,0.98
226,358.44,356.84,359.25,359.38,359.19,361.17,359.8,360.27,359.33,342.46,344.28,0.1575,19400,3,0.98
227,358.41,356.84,359.26,359.44,359.19,361.18,359.82,360.26,359.35,342.47,344.23,0.1575,19400,3,0.98
228,358.37,356.85,359.27,359.49,359.2,361.19,359.84,360.18,359.35,342.48,344.31,0.1575,19400,3,0.98
229,358.33,356.87,359.29,359.51,359.19,361.18,359.84,360.07,359.35,342.48,344.51,0.1575,19400,3,0.98
230,358.3,356.9,359.29,359.51,359.19,361.18,359.86,359.99,359.34,342.48,344.45,0.1575,19400,3,0.98
