Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
318,351.98,353.15,358.14,361.29,362.63,366.16,365.25,366.99,368.19,353.85,336.070117281996,360.013246239122,360.013583561129,357.783825862488,345.964830945223,334.153432151853,325.721218865013,322.867418190654,322.867418190654,322.867418190654,328.498958295722
319,351.97,353.14,358.13,361.3,362.65,366.17,365.27,366.99,368.22,353.84,336.124144019137,360.073651691684,360.073996483866,357.844913294495,346.018047664708,334.194647059555,325.753514926497,322.897155142536,322.897155142536,322.897155142536,328.528695247604
320,351.96,353.14,358.12,361.31,362.65,366.18,365.3,366.98,368.23,353.85,336.178151320612,360.13403661277,360.134388949277,357.905984913615,346.071261408008,334.235864310563,325.785816049408,322.926897979783,322.926897979783,322.926897979783,328.558438084851
321,351.95,353.14,358.13,361.32,362.67,366.22,365.33,366.99,368.25,353.86,336.232139194183,360.194401009694,360.194760964401,357.967040720551,346.124470907753,334.277083901028,325.818122232211,322.95664670034,322.95664670034,322.95664670034,328.588186805409
322,351.94,353.12,358.12,361.32,362.67,366.22,365.36,366.99,368.25,353.85,336.286107647598,360.254744889784,360.255112536326,358.028080716044,346.177676156239,334.3183058271,325.850433473369,322.986401302156,322.986401302156,322.986401302156,328.617941407225
323,351.93,353.11,358.12,361.33,362.69,366.23,365.39,367.0,368.25,353.84,336.340056688607,360.315068260354,360.315443672106,358.089104900819,346.230877145771,334.359530084923,325.882749771343,323.01616178318,323.01616178318,323.01616178318,328.647701888249
324,351.92,353.1,358.12,361.33,362.7,366.24,365.43,367.01,368.24,353.83,336.393986324947,360.375371128737,360.375754378843,358.150113275646,346.284073868671,334.400756670638,325.91507112459,323.045928141364,323.045928141364,323.045928141364,328.677468246432
325,351.91,353.09,358.12,361.33,362.72,366.26,365.47,367.04,368.24,353.81,336.447896564372,360.435653502233,360.436044663556,358.211105841242,346.337266317262,334.44198558038,325.947397531563,323.07570037466,323.07570037466,323.07570037466,328.707240479729
326,351.9,353.08,358.11,361.34,362.73,366.28,365.5,367.06,368.26,353.78,336.501787414617,360.495915388163,360.496314533328,358.272082598376,346.390454483888,334.483216810282,325.979728990715,323.105478481024,323.105478481024,323.105478481024,328.737018586093
327,351.87,353.07,358.11,361.35,362.75,366.28,365.54,367.09,368.26,353.77,336.555658883418,360.556156793845,360.556563995232,358.333043547823,346.443638360908,334.524450356473,326.012065500492,323.135262458413,323.135262458413,323.135262458413,328.766802563481
328,351.88,353.05,358.11,361.36,362.75,366.3,365.57,367.13,368.27,353.78,336.609510978509,360.616377726576,360.616793056303,358.393988690323,346.496817940674,334.565686215073,326.04440705934,323.165052304782,323.165052304782,323.165052304782,328.796592409851
329,351.87,353.04,358.1,361.36,362.77,366.33,365.61,367.18,368.29,353.81,336.663343707635,360.67657819366,360.677001723569,358.454918026644,346.54999321557,334.606924382204,326.076753665701,323.194848018095,323.194848018095,323.194848018095,328.826388123163
330,351.86,353.03,358.1,361.38,362.78,366.34,365.62,367.2,368.31,353.83,336.717157078502,360.736758202428,360.737190004169,358.515831557619,346.603164177991,334.648164853984,326.109105318014,323.224649596312,323.224649596312,323.224649596312,328.856189701381
331,351.84,353.01,358.1,361.39,362.77,366.35,365.64,367.24,368.32,353.86,336.770951098855,360.796917760161,360.797357905084,358.576729283988,346.656330820328,334.689407626521,326.141462014715,323.254457037396,323.254457037396,323.254457037396,328.885997142465
332,351.84,353.0,358.1,361.38,362.79,366.36,365.65,367.26,368.34,353.9,336.824725776411,360.857056874168,360.857505433386,358.637611206557,346.709493134998,334.730652695925,326.173823754238,323.284270339314,323.284270339314,323.284270339314,328.915810444382
333,351.83,352.99,358.1,361.39,362.79,366.37,365.66,367.27,368.34,353.94,336.878481118854,360.917175551793,360.917632596267,358.698477326226,346.76265111444,334.771900058301,326.206190535011,323.31408950003,323.31408950003,323.31408950003,328.945629605098
334,351.81,352.98,358.08,361.39,362.81,366.38,365.66,367.28,368.34,354.0,336.932217134025,360.977273800188,360.97773940031,358.759327643477,346.815804751037,334.813149709743,326.238562355462,323.343914517514,323.343914517514,323.343914517514,328.975454622583
335,351.8,352.98,358.09,361.4,362.81,366.39,365.65,367.3,368.34,354.07,336.985933829512,361.037351626798,361.037825853035,358.820162159454,346.868954037291,334.854401646352,326.270939214014,323.373745389736,323.373745389736,323.373745389736,329.005285494804
336,351.8,352.97,358.09,361.41,362.84,366.41,365.65,367.32,368.39,354.09,337.039631213071,361.097409038867,361.097891961329,358.880980874866,346.922098965644,334.895655864219,326.30332110909,323.403582114666,323.403582114666,323.403582114666,329.035122219735
337,351.78,352.97,358.09,361.42,362.85,366.43,365.66,367.36,368.41,354.1,337.093309292416,361.15744604368,361.157937732212,358.941783790524,346.975239528564,334.936912359431,326.335708039106,323.433424690279,323.433424690279,323.433424690279,329.064964795348
338,351.77,352.95,358.08,361.43,362.86,366.44,365.66,367.39,368.43,354.08,337.146968075243,361.217462648541,361.217963172768,359.002570907289,347.028375718539,334.978171128073,326.368100002478,323.46327311455,323.46327311455,323.46327311455,329.094813219618
339,351.76,352.94,358.08,361.44,362.86,366.46,365.67,367.41,368.44,354.07,337.200607569278,361.277458860711,361.277968289956,359.063342225942,347.081507528053,335.019432166224,326.400496997616,323.493127385453,323.493127385453,323.493127385453,329.124667490521
