Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
151,357.65,358.5,360.49,362.26,362.45,365.21,363.84,365.36,362.98,338.2,337.682496289334,361.816508301123,361.817100955053,359.609288465907,347.559495460498,335.390882988871,326.692296119893,323.762078588928,323.762078588928,323.762078588928,329.393618693997
152,357.63,358.5,360.49,362.26,362.46,365.22,363.86,365.38,363.03,338.3,337.735943318502,361.876300986843,361.87690322552,359.669866888112,347.612583055191,335.432166505696,326.724743344708,323.791991215198,323.791991215198,323.791991215198,329.423531320266
153,357.61,358.48,360.49,362.27,362.47,365.23,363.87,365.41,363.1,338.4,337.789371143432,361.93607335991,361.936685249951,359.730429445238,347.665666187627,335.473452248661,326.757195583621,323.821909665934,323.821909665934,323.821909665934,329.453449771003
154,357.6,358.47,360.49,362.27,362.48,365.25,363.87,365.42,363.15,338.51,337.842779771815,361.99582542757,361.9964470353,359.790976138234,347.718744850438,335.514740213806,326.789652835013,323.851833939138,323.851833939138,323.851833939138,329.483374044207
155,357.58,358.46,360.49,362.29,362.51,365.27,363.9,365.44,363.21,338.6,337.896169211362,362.055557197035,362.056188588424,359.851506967973,347.771819036247,335.556030397157,326.822115097257,323.881764032804,323.881764032804,323.881764032804,329.513304137872
156,357.56,358.45,360.49,362.3,362.51,365.28,363.91,365.44,363.27,338.67,337.949539469583,362.115268675745,362.115909916913,359.912021935871,347.82488873778,335.597322794752,326.854582368722,323.911699944927,323.911699944927,323.911699944927,329.543240049995
157,357.54,358.44,360.5,362.3,362.53,365.29,363.92,365.45,363.33,338.72,338.002890554306,362.174959870763,362.175611027165,359.972521042488,347.87795394763,335.638617402606,326.887054647775,323.941641673506,323.941641673506,323.941641673506,329.573181778574
158,357.53,358.43,360.5,362.3,362.53,365.3,363.93,365.47,363.4,338.77,338.056222473275,362.23463078925,362.235291925881,360.033004288611,347.931014658436,335.679914216736,326.919531932781,323.97158921654,323.97158921654,323.97158921654,329.603129321608
159,357.51,358.41,360.5,362.32,362.56,365.32,363.96,365.47,363.47,338.83,338.109535233732,362.29428143894,362.294952621607,360.093471676366,347.984070863081,335.721213233181,326.952014222103,324.00154257203,324.00154257203,324.00154257203,329.633082677099
160,357.48,358.4,360.51,362.33,362.59,365.34,363.98,365.5,363.51,338.88,338.162828843694,362.353911826664,362.354593120006,360.153923205806,348.037122554098,335.762514447937,326.984501514096,324.031501737978,324.031501737978,324.031501737978,329.663041843046
