Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
289,372.17,370.86,333.59,208.19,159.95,122.34,108.31,102.39,121.31,4.12,156.86,411.692916440671,445.707177846312,445.707177846312,445.707177846312,445.707177846312,445.707177846312,445.707177846312,445.707177846312,445.707177846312,445.707177846312,500.648830007261
290,372.06,370.85,333.58,208.2,159.98,122.4,108.55,102.46,121.45,5.48,157.02,411.807311490152,445.838624539641,445.838624539641,445.838624539641,445.838624539641,445.838624539641,445.838624539641,445.838624539641,445.838624539641,445.838624539641,500.78027670059
291,371.95,370.86,333.69,208.0,159.96,122.51,108.74,102.51,121.59,5.16,157.2,411.921633344882,445.969992820201,445.969992820201,445.969992820201,445.969992820201,445.969992820201,445.969992820201,445.969992820201,445.969992820201,445.969992820201,500.911644981149
292,371.92,370.9,333.71,208.09,159.9,122.72,108.9,102.67,121.68,9.98,157.35,412.035882023059,446.101282698921,446.101282698921,446.101282698921,446.101282698921,446.101282698921,446.101282698921,446.101282698921,446.101282698921,446.101282698921,501.04293485987
293,371.9,370.94,333.59,207.99,159.8,122.67,108.94,102.53,121.69,2.69,157.5,412.150057542914,446.232494186781,446.232494186781,446.232494186781,446.232494186781,446.232494186781,446.232494186781,446.232494186781,446.232494186781,446.232494186781,501.174146347729
294,371.88,370.95,333.48,207.65,159.68,122.48,108.91,102.17,121.63,4.38,157.65,412.264159922718,446.363627294809,446.363627294809,446.363627294809,446.363627294809,446.363627294809,446.363627294809,446.363627294809,446.363627294809,446.363627294809,501.305279455757
295,371.87,370.95,333.53,207.29,159.57,122.42,108.82,102.02,121.52,2.82,157.78,412.378189180778,446.494682034083,446.494682034083,446.494682034083,446.494682034083,446.494682034083,446.494682034083,446.494682034083,446.494682034083,446.494682034083,501.436334195032
296,371.86,371.03,333.66,207.05,159.44,122.4,108.74,101.84,121.38,4.12,157.93,412.49214533544,446.625658415734,446.625658415734,446.625658415734,446.625658415734,446.625658415734,446.625658415734,446.625658415734,446.625658415734,446.625658415734,501.567310576682
297,371.85,371.17,333.8,206.89,159.34,122.55,108.61,101.97,121.28,11.29,158.08,412.606028405085,446.756556450938,446.756556450938,446.756556450938,446.756556450938,446.756556450938,446.756556450938,446.756556450938,446.756556450938,446.756556450938,501.698208611886
298,371.9,371.19,333.87,207.01,159.29,122.47,108.61,101.99,121.3,5.77,158.16,412.719838408131,446.887376150922,446.887376150922,446.887376150922,446.887376150922,446.887376150922,446.887376150922,446.887376150922,446.887376150922,446.887376150922,501.829028311871
299,371.97,370.97,333.97,206.76,159.3,122.39,108.63,102.07,121.36,3.21,158.24,412.833575363035,447.018117526965,447.018117526965,447.018117526965,447.018117526965,447.018117526965,447.018117526965,447.018117526965,447.018117526965,447.018117526965,501.959769687913
300,372.02,370.8,333.96,206.84,159.34,122.44,108.67,102.29,121.5,4.11,158.32,412.947239288289,447.148780590392,447.148780590392,447.148780590392,447.148780590392,447.148780590392,447.148780590392,447.148780590392,447.148780590392,447.148780590392,502.090432751341
301,372.08,370.75,333.9,207.04,159.38,122.49,108.62,102.56,121.67,6.08,158.38,413.060830202421,447.279365352578,447.279365352578,447.279365352578,447.279365352578,447.279365352578,447.279365352578,447.279365352578,447.279365352578,447.279365352578,502.221017513527
302,372.06,370.68,333.82,207.29,159.44,122.54,108.55,102.88,121.84,10.04,158.43,413.174348123999,447.40987182495,447.40987182495,447.40987182495,447.40987182495,447.40987182495,447.40987182495,447.40987182495,447.40987182495,447.40987182495,502.351523985898
303,372.03,370.52,333.73,207.46,159.48,122.73,108.54,102.91,122.01,6.13,158.49,413.287793071626,447.540300018981,447.540300018981,447.540300018981,447.540300018981,447.540300018981,447.540300018981,447.540300018981,447.540300018981,447.540300018981,502.481952179929
304,372.06,370.41,333.68,207.45,159.51,122.67,108.52,102.82,122.14,3.88,158.56,413.40116506394,447.670649946195,447.670649946195,447.670649946195,447.670649946195,447.670649946195,447.670649946195,447.670649946195,447.670649946195,447.670649946195,502.612302107144
305,372.17,370.46,333.8,207.32,159.49,122.64,108.63,102.78,122.24,3.57,158.7,413.514464119618,447.800921618165,447.800921618165,447.800921618165,447.800921618165,447.800921618165,447.800921618165,447.800921618165,447.800921618165,447.800921618165,502.742573779114
306,372.14,370.37,333.88,207.25,159.43,122.62,108.82,102.75,122.35,3.78,158.87,413.627690257373,447.931115046513,447.931115046513,447.931115046513,447.931115046513,447.931115046513,447.931115046513,447.931115046513,447.931115046513,447.931115046513,502.872767207461
307,372.15,370.26,333.95,207.1,159.38,122.62,108.95,102.83,122.42,10.95,158.97,413.740843495953,448.06123024291,448.06123024291,448.06123024291,448.06123024291,448.06123024291,448.06123024291,448.06123024291,448.06123024291,448.06123024291,503.002882403858
308,372.17,370.23,333.96,207.32,159.36,122.82,109.08,103.05,122.54,8.44,159.07,413.853923854145,448.191267219075,448.191267219075,448.191267219075,448.191267219075,448.191267219075,448.191267219075,448.191267219075,448.191267219075,448.191267219075,503.132919380023
309,372.17,370.17,333.99,207.33,159.34,122.83,109.17,103.15,122.68,4.18,159.18,413.966931350771,448.321225986778,448.321225986778,448.321225986778,448.321225986778,448.321225986778,448.321225986778,448.321225986778,448.321225986778,448.321225986778,503.262878147727
310,372.15,370.09,334.03,207.46,159.3,122.73,109.27,103.23,122.82,4.88,159.29,414.079866004688,448.451106557837,448.451106557837,448.451106557837,448.451106557837,448.451106557837,448.451106557837,448.451106557837,448.451106557837,448.451106557837,503.392758718786
311,372.17,370.13,334.09,207.7,159.28,122.67,109.41,103.37,122.94,5.46,159.4,414.192727834793,448.580908944119,448.580908944119,448.580908944119,448.580908944119,448.580908944119,448.580908944119,448.580908944119,448.580908944119,448.580908944119,503.522561105067
312,372.22,370.33,334.19,208.05,159.27,122.84,109.46,103.56,123.03,10.79,159.5,414.305516860016,448.710633157539,448.710633157539,448.710633157539,448.710633157539,448.710633157539,448.710633157539,448.710633157539,448.710633157539,448.710633157539,503.652285318487
313,372.34,370.68,334.35,208.28,159.31,122.74,109.38,103.51,123.09,5.01,159.63,414.418233099323,448.840279210062,448.840279210062,448.840279210062,448.840279210062,448.840279210062,448.840279210062,448.840279210062,448.840279210062,448.840279210062,503.78193137101
314,372.35,370.83,334.6,208.08,159.36,122.8,109.42,103.29,123.13,6.23,159.74,414.530876571718,448.9698471137,448.9698471137,448.9698471137,448.9698471137,448.9698471137,448.9698471137,448.9698471137,448.9698471137,448.9698471137,503.911499274648
315,372.34,370.77,334.74,207.98,159.41,122.81,109.45,103.32,123.13,5.32,159.83,414.643447296242,449.099336880515,449.099336880515,449.099336880515,449.099336880515,449.099336880515,449.099336880515,449.099336880515,449.099336880515,449.099336880515,504.040989041464
316,372.39,370.7,334.87,208.06,159.48,122.88,109.44,103.17,123.05,3.49,159.92,414.755945291967,449.228748522619,449.228748522619,449.228748522619,449.228748522619,449.228748522619,449.228748522619,449.228748522619,449.228748522619,449.228748522619,504.170400683567
317,372.5,370.73,334.99,208.05,159.52,122.93,109.41,103.0,122.95,7.75,159.98,414.868370578008,449.358082052169,449.358082052169,449.358082052169,449.358082052169,449.358082052169,449.358082052169,449.358082052169,449.358082052169,449.358082052169,504.299734213118
318,372.67,370.86,335.13,208.08,159.58,123.14,109.36,102.82,122.88,6.27,160.03,414.980723173509,449.487337481373,449.487337481373,449.487337481373,449.487337481373,449.487337481373,449.487337481373,449.487337481373,449.487337481373,449.487337481373,504.428989642322
319,372.73,371.03,335.38,207.84,159.63,122.93,109.3,102.82,122.87,5.98,160.09,415.093003097656,449.616514822488,449.616514822488,449.616514822488,449.616514822488,449.616514822488,449.616514822488,449.616514822488,449.616514822488,449.616514822488,504.558166983436
