Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
387,366.45,24.18,365.67,360.48,205.78,148.95,167.07,379.84,366.42,273.62,167.77,23.77,25.42,364.0,356.601678681262,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,432.532765936514
388,366.41,24.19,365.66,360.51,205.91,149.04,167.1,379.85,366.44,273.68,167.97,23.77,25.42,363.94,356.667058131072,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,432.606385114956
389,366.33,24.1,365.67,360.5,205.81,149.04,167.11,379.86,366.5,273.79,168.04,23.77,25.42,363.89,356.732422247062,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,432.679988737731
390,366.29,24.14,365.69,360.49,205.77,149.08,167.13,379.88,366.56,273.87,168.19,23.76,25.42,363.89,356.797771029079,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,432.753576803645
391,366.22,24.19,365.73,360.48,205.73,149.17,167.17,379.89,366.59,273.96,168.35,23.77,25.42,363.95,356.863104476977,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,432.827149311506
392,366.19,24.22,365.79,360.47,205.47,149.31,167.23,379.9,366.6,274.08,168.42,23.78,25.42,364.07,356.92842259061,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,432.900706260122
393,366.07,24.22,365.88,360.44,205.34,149.47,167.31,379.9,366.56,274.15,168.49,23.76,25.42,364.14,356.993725369835,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,432.974247648307
394,365.97,24.23,365.94,360.42,205.38,149.66,167.39,379.91,366.55,274.27,168.64,23.77,25.43,364.11,357.059012814512,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,433.047773474877
395,365.87,24.26,365.99,360.4,205.55,149.8,167.49,379.91,366.53,274.37,168.87,23.78,25.42,364.13,357.124284924499,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,433.121283738646
396,365.8,24.28,366.02,360.39,205.89,149.81,167.59,379.91,366.5,274.41,168.86,23.78,25.43,364.12,357.189541699663,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,433.194778438436
397,365.79,24.22,366.05,360.37,206.24,149.8,167.69,379.91,366.45,274.39,168.87,23.78,25.43,364.1,357.254783139865,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,433.268257573069
398,365.79,23.96,366.08,360.36,206.65,149.85,167.78,379.89,366.41,274.36,168.94,23.77,25.42,364.12,357.320009244976,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,383.857314614924,433.341721141368
399,365.83,24.02,366.1,360.36,207.01,149.93,167.85,379.89,366.35,274.37,169.07,23.77,25.42,364.18,357.385220014863,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,383.930762615718,433.415169142162
400,365.82,24.11,366.11,360.36,207.18,150.01,167.93,379.9,366.33,274.38,169.02,23.77,25.42,364.23,357.4504154494,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,384.004195047835,433.488601574279
401,365.77,24.24,366.12,360.38,207.09,150.01,168.05,379.95,366.32,274.37,168.72,23.77,25.42,364.22,357.51559554846,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,384.077611910108,433.562018436552
402,365.76,24.24,366.14,360.41,207.16,149.98,168.15,380.0,366.34,274.4,168.61,23.78,25.42,364.23,357.580760311918,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,384.151013201371,433.635419727815
403,365.76,24.15,366.17,360.45,207.21,149.96,168.2,380.04,366.38,274.47,168.77,23.78,25.42,364.25,357.645909739653,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,384.22439892046,433.708805446904
404,365.77,24.09,366.22,360.49,207.42,149.97,168.23,380.09,366.4,274.51,168.9,23.77,25.42,364.28,357.711043831545,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,384.297769066216,433.78217559266
405,365.85,24.13,366.28,360.52,207.54,149.89,168.27,380.15,366.46,274.48,168.84,23.78,25.42,364.27,357.776162587477,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,384.371123637478,433.855530163923
406,365.93,24.26,366.36,360.54,207.58,149.74,168.29,380.18,366.51,274.38,168.59,23.78,25.43,364.26,357.841266007334,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,384.444462633093,433.928869159537
407,365.96,24.35,366.41,360.54,207.56,149.57,168.29,380.22,366.53,274.29,168.42,23.78,25.42,364.31,357.906354091002,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,384.517786051905,434.002192578349
408,366.0,24.37,366.48,360.53,207.66,149.46,168.29,380.22,366.51,274.31,168.63,23.78,25.42,364.42,357.971426838369,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,384.591093892764,434.075500419208
409,366.0,24.34,366.53,360.5,207.5,149.43,168.27,380.22,366.48,274.33,168.77,23.78,25.42,364.53,358.036484249327,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,384.664386154522,434.148792680966
410,366.03,24.3,366.57,360.5,207.01,149.45,168.27,380.24,366.48,274.45,168.83,23.78,25.42,364.68,358.10152632377,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,384.737662836032,434.222069362476
411,366.04,24.13,366.59,360.52,206.63,149.51,168.23,380.28,366.48,274.59,169.04,23.78,25.42,364.79,358.166553061592,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,384.810923936151,434.295330462595
412,366.1,24.23,366.62,360.52,206.49,149.58,168.21,380.3,366.47,274.69,169.13,23.78,25.42,364.81,358.231564462691,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,384.884169453737,434.368575980181
413,366.16,24.1,366.64,360.51,206.55,149.68,168.21,380.31,366.44,274.84,169.19,23.77,25.41,364.76,358.296560526967,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,384.957399387651,434.441805914095
414,366.24,24.22,366.67,360.5,206.71,149.76,168.24,380.33,366.42,274.96,169.26,23.78,25.42,364.69,358.361541254321,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,385.030613736758,434.515020263202
415,366.3,24.27,366.67,360.5,206.87,149.79,168.26,380.33,366.41,274.98,169.21,23.79,25.42,364.66,358.426506644657,385.103812499923,385.103812499923,385.103812499923,385.103812499923,385.103812499923,385.103812499923,385.103812499923,385.103812499923,385.103812499923,434.588219026367
416,366.38,24.26,366.62,360.49,206.91,149.81,168.31,380.35,366.39,275.02,169.25,23.78,25.42,364.71,358.491456697882,385.176995676015,385.176995676015,385.176995676015,385.176995676015,385.176995676015,385.176995676015,385.176995676015,385.176995676015,385.176995676015,434.661402202459
417,366.43,24.23,366.57,360.49,206.99,149.89,168.35,380.36,366.37,275.12,169.52,23.78,25.42,364.78,358.556391413903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,385.250163263903,434.734569790348
418,366.39,24.25,366.55,360.49,207.36,150.01,168.38,380.37,366.36,275.16,169.7,23.78,25.42,364.79,358.621310792631,385.323315262463,385.323315262463,385.323315262463,385.323315262463,385.323315262463,385.323315262463,385.323315262463,385.323315262463,385.323315262463,434.807721788907
419,366.31,24.31,366.52,360.51,207.97,150.22,168.44,380.4,366.41,275.08,169.74,23.78,25.42,364.77,358.686214833978,385.39645167057,385.39645167057,385.39645167057,385.39645167057,385.39645167057,385.39645167057,385.39645167057,385.39645167057,385.39645167057,434.880858197014
420,366.27,24.25,366.51,360.54,208.32,150.42,168.51,380.44,366.49,274.99,169.79,23.78,25.42,364.82,358.751103537858,385.469572487102,385.469572487102,385.469572487102,385.469572487102,385.469572487102,385.469572487102,385.469572487102,385.469572487102,385.469572487102,434.953979013546
421,366.28,24.26,366.5,360.57,208.2,150.62,168.57,380.47,366.53,274.94,169.9,23.78,25.42,364.84,358.81597690419,385.54267771094,385.54267771094,385.54267771094,385.54267771094,385.54267771094,385.54267771094,385.54267771094,385.54267771094,385.54267771094,435.027084237384
422,366.31,24.21,366.52,360.61,208.14,150.84,168.65,380.49,366.61,274.94,170.12,23.79,25.41,364.85,358.880834932891,385.615767340966,385.615767340966,385.615767340966,385.615767340966,385.615767340966,385.615767340966,385.615767340966,385.615767340966,385.615767340966,435.10017386741
423,366.35,24.31,366.56,360.65,208.23,151.06,168.71,380.51,366.65,274.93,170.29,23.79,25.42,364.87,358.945677623883,385.688841376067,385.688841376067,385.688841376067,385.688841376067,385.688841376067,385.688841376067,385.688841376067,385.688841376067,385.688841376067,435.173247902511
424,366.38,24.28,366.61,360.69,208.36,151.2,168.78,380.53,366.69,274.92,170.31,23.79,25.42,364.91,359.010504977087,385.761899815131,385.761899815131,385.761899815131,385.761899815131,385.761899815131,385.761899815131,385.761899815131,385.761899815131,385.761899815131,435.246306341575
425,366.37,24.31,366.64,360.74,208.39,151.35,168.85,380.54,366.74,274.99,170.46,23.79,25.42,364.97,359.075316992432,385.834942657047,385.834942657047,385.834942657047,385.834942657047,385.834942657047,385.834942657047,385.834942657047,385.834942657047,385.834942657047,435.319349183491
426,366.31,24.19,366.67,360.76,208.3,151.48,168.95,380.57,366.8,275.09,170.6,23.78,25.42,365.02,359.140113669843,385.907969900709,385.907969900709,385.907969900709,385.907969900709,385.907969900709,385.907969900709,385.907969900709,385.907969900709,385.907969900709,435.392376427153
427,366.29,24.06,366.71,360.79,208.32,151.64,169.05,380.6,366.85,275.2,170.66,23.78,25.41,365.09,359.204895009249,385.980981545012,385.980981545012,385.980981545012,385.980981545012,385.980981545012,385.980981545012,385.980981545012,385.980981545012,385.980981545012,435.465388071456
428,366.27,24.05,366.73,360.84,208.67,151.79,169.2,380.63,366.91,275.27,170.72,23.77,25.41,365.18,359.269661010583,386.053977588853,386.053977588853,386.053977588853,386.053977588853,386.053977588853,386.053977588853,386.053977588853,386.053977588853,386.053977588853,435.538384115297
429,366.34,24.18,366.65,360.83,209.15,151.9,169.35,380.6,367.01,275.33,170.74,23.79,25.42,365.21,359.334411673779,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,435.611364557578
430,366.5,24.04,366.55,360.83,209.42,151.9,169.45,380.58,367.13,275.3,170.62,23.78,25.41,365.11,359.399146998773,386.199922870757,386.199922870757,386.199922870757,386.199922870757,386.199922870757,386.199922870757,386.199922870757,386.199922870757,386.199922870757,435.684329397201
431,366.66,24.17,366.48,360.87,209.47,151.84,169.54,380.57,367.24,275.14,170.42,23.78,25.42,365.02,359.463866985502,386.272872106627,386.272872106627,386.272872106627,386.272872106627,386.272872106627,386.272872106627,386.272872106627,386.272872106627,386.272872106627,435.757278633071
432,366.83,24.09,366.48,360.93,209.37,151.71,169.61,380.56,367.33,274.96,170.3,23.79,25.42,364.98,359.528571633907,386.345805737651,386.345805737651,386.345805737651,386.345805737651,386.345805737651,386.345805737651,386.345805737651,386.345805737651,386.345805737651,435.830212264095
433,366.96,24.12,366.47,360.98,209.35,151.63,169.68,380.58,367.38,274.88,170.33,23.79,25.42,364.93,359.593260943931,386.418723762739,386.418723762739,386.418723762739,386.418723762739,386.418723762739,386.418723762739,386.418723762739,386.418723762739,386.418723762739,435.903130289183
434,367.01,24.21,366.43,361.05,209.29,151.6,169.74,380.6,367.44,274.79,170.31,23.79,25.42,364.89,359.657934915517,386.491626180804,386.491626180804,386.491626180804,386.491626180804,386.491626180804,386.491626180804,386.491626180804,386.491626180804,386.491626180804,435.976032707248
435,366.98,24.14,366.41,361.11,209.1,151.6,169.81,380.64,367.46,274.73,170.37,23.79,25.42,364.82,359.722593548613,386.564512990761,386.564512990761,386.564512990761,386.564512990761,386.564512990761,386.564512990761,386.564512990761,386.564512990761,386.564512990761,436.048919517205
436,366.93,24.1,366.4,361.18,208.73,151.62,169.87,380.65,367.49,274.77,170.31,23.79,25.42,364.72,359.787236843167,386.637384191526,386.637384191526,386.637384191526,386.637384191526,386.637384191526,386.637384191526,386.637384191526,386.637384191526,386.637384191526,436.12179071797
437,366.85,24.21,366.4,361.24,208.3,151.55,169.92,380.63,367.53,274.87,170.25,23.79,25.42,364.69,359.85186479913,386.71023978202,386.71023978202,386.71023978202,386.71023978202,386.71023978202,386.71023978202,386.71023978202,386.71023978202,386.71023978202,436.194646308464
438,366.82,24.16,366.42,361.28,208.02,151.56,169.95,380.6,367.59,275.04,170.35,23.79,25.42,364.71,359.916477416456,386.783079761165,386.783079761165,386.783079761165,386.783079761165,386.783079761165,386.783079761165,386.783079761165,386.783079761165,386.783079761165,436.267486287609
439,366.77,24.26,366.45,361.28,208.12,151.7,169.97,380.59,367.64,275.24,170.66,23.79,25.43,364.81,359.9810746951,386.855904127885,386.855904127885,386.855904127885,386.855904127885,386.855904127885,386.855904127885,386.855904127885,386.855904127885,386.855904127885,436.340310654329
440,366.74,24.17,366.47,361.3,208.28,151.87,170.0,380.59,367.69,275.4,170.92,23.79,25.43,364.91,360.045656635018,386.928712881108,386.928712881108,386.928712881108,386.928712881108,386.928712881108,386.928712881108,386.928712881108,386.928712881108,386.928712881108,436.413119407552
441,366.78,24.17,366.52,361.34,208.54,152.06,170.04,380.61,367.71,275.53,171.27,23.79,25.42,365.02,360.110223236171,387.001506019762,387.001506019762,387.001506019762,387.001506019762,387.001506019762,387.001506019762,387.001506019762,387.001506019762,387.001506019762,436.485912546206
442,366.91,24.13,366.55,361.36,208.55,152.22,170.06,380.62,367.72,275.62,171.49,23.79,25.43,365.1,360.174774498519,387.074283542781,387.074283542781,387.074283542781,387.074283542781,387.074283542781,387.074283542781,387.074283542781,387.074283542781,387.074283542781,436.558690069225
443,367.0,24.24,366.56,361.34,208.65,152.39,170.08,380.64,367.68,275.73,171.77,23.78,25.42,365.15,360.239310422028,387.147045449098,387.147045449098,387.147045449098,387.147045449098,387.147045449098,387.147045449098,387.147045449098,387.147045449098,387.147045449098,436.631451975542
444,367.07,24.18,366.55,361.32,208.88,152.58,170.12,380.67,367.64,275.8,171.95,23.8,25.42,365.19,360.303831006662,387.219791737649,387.219791737649,387.219791737649,387.219791737649,387.219791737649,387.219791737649,387.219791737649,387.219791737649,387.219791737649,436.704198264093
445,367.1,24.26,366.54,361.29,209.15,152.77,170.17,380.72,367.6,275.85,172.11,23.79,25.42,365.17,360.368336252389,387.292522407375,387.292522407375,387.292522407375,387.292522407375,387.292522407375,387.292522407375,387.292522407375,387.292522407375,387.292522407375,436.776928933819
446,367.05,24.23,366.54,361.24,209.41,153.02,170.28,380.77,367.54,275.91,172.13,23.79,25.42,365.03,360.432826159181,387.365237457217,387.365237457217,387.365237457217,387.365237457217,387.365237457217,387.365237457217,387.365237457217,387.365237457217,387.365237457217,436.849643983661
447,366.94,24.27,366.56,361.21,209.6,153.08,170.42,380.82,367.49,275.94,172.08,23.79,25.42,364.94,360.497300727008,387.437936886119,387.437936886119,387.437936886119,387.437936886119,387.437936886119,387.437936886119,387.437936886119,387.437936886119,387.437936886119,436.922343412563
448,366.9,24.1,366.55,361.2,209.51,152.99,170.51,380.82,367.4,275.97,171.77,23.79,25.42,364.89,360.561759955846,387.510620693028,387.510620693028,387.510620693028,387.510620693028,387.510620693028,387.510620693028,387.510620693028,387.510620693028,387.510620693028,436.995027219472
449,366.92,24.21,366.54,361.2,209.42,152.89,170.6,380.8,367.31,276.01,171.58,23.79,25.42,364.91,360.62620384567,387.583288876892,387.583288876892,387.583288876892,387.583288876892,387.583288876892,387.583288876892,387.583288876892,387.583288876892,387.583288876892,437.067695403336
450,366.92,24.33,366.54,361.21,209.27,152.77,170.69,380.78,367.27,276.08,171.35,23.79,25.42,364.92,360.690632396461,387.655941436663,387.655941436663,387.655941436663,387.655941436663,387.655941436663,387.655941436663,387.655941436663,387.655941436663,387.655941436663,437.140347963107
451,366.92,24.37,366.55,361.24,209.1,152.66,170.76,380.77,367.26,276.18,171.21,23.8,25.42,364.87,360.755045608196,387.728578371296,387.728578371296,387.728578371296,387.728578371296,387.728578371296,387.728578371296,387.728578371296,387.728578371296,387.728578371296,437.21298489774
452,366.92,24.24,366.55,361.27,208.98,152.67,170.84,380.74,367.23,276.29,171.34,23.79,25.41,364.82,360.819443480862,387.801199679746,387.801199679746,387.801199679746,387.801199679746,387.801199679746,387.801199679746,387.801199679746,387.801199679746,387.801199679746,437.28560620619
453,366.91,24.2,366.54,361.34,208.89,152.7,170.9,380.71,367.16,276.36,171.41,23.8,25.42,364.84,360.883826014442,387.873805360972,387.873805360972,387.873805360972,387.873805360972,387.873805360972,387.873805360972,387.873805360972,387.873805360972,387.873805360972,437.358211887416
454,366.96,24.39,366.52,361.39,208.78,152.78,170.95,380.72,367.11,276.47,171.55,23.81,25.43,364.91,360.948193208922,387.946395413934,387.946395413934,387.946395413934,387.946395413934,387.946395413934,387.946395413934,387.946395413934,387.946395413934,387.946395413934,437.430801940379
455,367.11,24.47,366.46,361.44,208.42,152.88,171.03,380.73,367.14,276.56,171.55,23.81,25.43,365.04,361.012545064294,388.018969837599,388.018969837599,388.018969837599,388.018969837599,388.018969837599,388.018969837599,388.018969837599,388.018969837599,388.018969837599,437.503376364043
456,367.2,24.42,366.43,361.46,208.13,152.99,171.08,380.76,367.2,276.62,171.62,23.81,25.43,365.21,361.076881580548,388.09152863093,388.09152863093,388.09152863093,388.09152863093,388.09152863093,388.09152863093,388.09152863093,388.09152863093,388.09152863093,437.575935157374
457,367.15,24.36,366.43,361.47,207.99,153.07,171.13,380.79,367.28,276.74,171.64,23.81,25.43,365.31,361.141202757678,388.164071792897,388.164071792897,388.164071792897,388.164071792897,388.164071792897,388.164071792897,388.164071792897,388.164071792897,388.164071792897,437.648478319341
458,367.1,24.22,366.47,361.5,208.12,153.19,171.19,380.84,367.32,276.84,171.77,23.8,25.43,365.37,361.205508595678,388.23659932247,388.23659932247,388.23659932247,388.23659932247,388.23659932247,388.23659932247,388.23659932247,388.23659932247,388.23659932247,437.721005848914
459,367.09,24.16,366.51,361.51,208.15,153.34,171.24,380.84,367.35,276.97,171.98,23.8,25.42,365.39,361.269799094548,388.309111218623,388.309111218623,388.309111218623,388.309111218623,388.309111218623,388.309111218623,388.309111218623,388.309111218623,388.309111218623,437.793517745067
460,367.09,24.2,366.55,361.54,208.19,153.48,171.29,380.83,367.37,277.08,172.15,23.81,25.43,365.39,361.334074254287,388.381607480332,388.381607480332,388.381607480332,388.381607480332,388.381607480332,388.381607480332,388.381607480332,388.381607480332,388.381607480332,437.866014006776
461,367.07,24.22,366.59,361.56,208.45,153.59,171.35,380.83,367.38,277.11,172.24,23.81,25.43,365.42,361.398334074896,388.454088106575,388.454088106575,388.454088106575,388.454088106575,388.454088106575,388.454088106575,388.454088106575,388.454088106575,388.454088106575,437.938494633019
462,367.03,24.17,366.62,361.57,208.59,153.67,171.43,380.84,367.4,277.13,172.3,23.8,25.43,365.49,361.462578556381,388.526553096332,388.526553096332,388.526553096332,388.526553096332,388.526553096332,388.526553096332,388.526553096332,388.526553096332,388.526553096332,438.010959622776
463,366.97,24.39,366.66,361.59,208.59,153.61,171.51,380.87,367.43,277.19,172.29,23.8,25.42,365.59,361.526807698748,388.599002448588,388.599002448588,388.599002448588,388.599002448588,388.599002448588,388.599002448588,388.599002448588,388.599002448588,388.599002448588,438.083408975032
464,366.89,24.35,366.76,361.62,208.28,153.48,171.63,380.92,367.52,277.25,172.3,23.81,25.43,365.59,361.591021502004,388.671436162327,388.671436162327,388.671436162327,388.671436162327,388.671436162327,388.671436162327,388.671436162327,388.671436162327,388.671436162327,438.155842688771
465,366.86,24.41,366.84,361.68,208.2,153.5,171.72,380.95,367.57,277.29,172.29,23.81,25.43,365.51,361.65521996616,388.743854236537,388.743854236537,388.743854236537,388.743854236537,388.743854236537,388.743854236537,388.743854236537,388.743854236537,388.743854236537,438.228260762982
466,366.84,24.53,366.86,361.72,208.43,153.59,171.78,380.95,367.62,277.32,172.34,23.81,25.43,365.42,361.71940309123,388.81625667021,388.81625667021,388.81625667021,388.81625667021,388.81625667021,388.81625667021,388.81625667021,388.81625667021,388.81625667021,438.300663196654
467,366.83,24.54,366.85,361.74,208.54,153.7,171.85,380.95,367.68,277.35,172.39,23.83,25.43,365.34,361.783570877228,388.888643462338,388.888643462338,388.888643462338,388.888643462338,388.888643462338,388.888643462338,388.888643462338,388.888643462338,388.888643462338,438.373049988782
468,366.81,24.41,366.88,361.77,208.72,153.81,171.92,380.95,367.71,277.31,172.4,23.81,25.43,365.23,361.84772332417,388.961014611916,388.961014611916,388.961014611916,388.961014611916,388.961014611916,388.961014611916,388.961014611916,388.961014611916,388.961014611916,438.44542113836
469,366.81,24.21,366.93,361.82,209.1,153.91,171.99,380.97,367.71,277.16,172.41,23.81,25.42,365.15,361.911860432076,389.033370117941,389.033370117941,389.033370117941,389.033370117941,389.033370117941,389.033370117941,389.033370117941,389.033370117941,389.033370117941,438.517776644385
470,366.82,24.25,366.96,361.88,209.34,153.93,172.06,380.96,367.68,277.02,172.3,23.81,25.42,365.12,361.975982200967,389.105709979415,389.105709979415,389.105709979415,389.105709979415,389.105709979415,389.105709979415,389.105709979415,389.105709979415,389.105709979415,438.59011650586
471,366.88,24.3,366.95,361.92,209.36,153.96,172.13,380.96,367.64,276.89,172.35,23.81,25.42,365.11,362.040088630866,389.178034195341,389.178034195341,389.178034195341,389.178034195341,389.178034195341,389.178034195341,389.178034195341,389.178034195341,389.178034195341,438.662440721785
472,366.92,24.39,366.95,361.95,209.24,153.95,172.19,380.95,367.63,276.84,172.29,23.81,25.42,365.12,362.104179721798,389.250342764722,389.250342764722,389.250342764722,389.250342764722,389.250342764722,389.250342764722,389.250342764722,389.250342764722,389.250342764722,438.734749291166
473,367.12,24.34,366.98,361.98,209.07,153.84,172.3,380.95,367.67,276.85,171.97,23.81,25.42,365.17,362.168255473791,389.322635686567,389.322635686567,389.322635686567,389.322635686567,389.322635686567,389.322635686567,389.322635686567,389.322635686567,389.322635686567,438.807042213011
474,367.27,24.46,366.97,362.0,208.98,153.69,172.4,380.98,367.73,276.83,171.76,23.81,25.43,365.29,362.232315886875,389.394912959885,389.394912959885,389.394912959885,389.394912959885,389.394912959885,389.394912959885,389.394912959885,389.394912959885,389.394912959885,438.879319486329
475,367.3,24.45,366.99,362.03,208.87,153.63,172.47,381.01,367.78,276.85,171.61,23.81,25.43,365.37,362.296360961082,389.467174583689,389.467174583689,389.467174583689,389.467174583689,389.467174583689,389.467174583689,389.467174583689,389.467174583689,389.467174583689,438.951581110134
476,367.33,24.45,367.0,362.06,208.9,153.6,172.52,381.03,367.82,276.88,171.48,23.81,25.43,365.44,362.360390696445,389.539420556995,389.539420556995,389.539420556995,389.539420556995,389.539420556995,389.539420556995,389.539420556995,389.539420556995,389.539420556995,439.023827083439
477,367.43,24.45,367.03,362.1,209.11,153.53,172.57,381.06,367.85,276.84,171.44,23.81,25.42,365.51,362.424405093,389.611650878818,389.611650878818,389.611650878818,389.611650878818,389.611650878818,389.611650878818,389.611650878818,389.611650878818,389.611650878818,439.096057405262
478,367.53,24.5,367.07,362.12,209.27,153.42,172.59,381.1,367.88,276.73,171.29,23.82,25.43,365.6,362.488404150785,389.68386554818,389.68386554818,389.68386554818,389.68386554818,389.68386554818,389.68386554818,389.68386554818,389.68386554818,389.68386554818,439.168272074624
479,367.54,24.57,367.11,362.15,209.46,153.3,172.59,381.13,367.91,276.63,171.25,23.82,25.44,365.69,362.552387869841,389.756064564101,389.756064564101,389.756064564101,389.756064564101,389.756064564101,389.756064564101,389.756064564101,389.756064564101,389.756064564101,439.240471090545
480,367.5,24.65,367.15,362.19,209.51,153.19,172.61,381.16,367.96,276.53,171.22,23.82,25.44,365.73,362.616356250209,389.828247925608,389.828247925608,389.828247925608,389.828247925608,389.828247925608,389.828247925608,389.828247925608,389.828247925608,389.828247925608,439.312654452052
481,367.46,24.55,367.2,362.24,209.54,153.02,172.61,381.2,368.0,276.37,170.95,23.82,25.43,365.74,362.680309291935,389.900415631725,389.900415631725,389.900415631725,389.900415631725,389.900415631725,389.900415631725,389.900415631725,389.900415631725,389.900415631725,439.384822158169
482,367.36,24.55,367.25,362.35,209.54,152.81,172.59,381.25,368.06,276.29,171.03,23.82,25.43,365.61,362.744246995064,389.972567681485,389.972567681485,389.972567681485,389.972567681485,389.972567681485,389.972567681485,389.972567681485,389.972567681485,389.972567681485,439.456974207929
483,367.24,24.61,367.3,362.43,209.65,152.68,172.54,381.24,368.11,276.22,171.05,23.81,25.43,365.56,362.808169359647,390.044704073917,390.044704073917,390.044704073917,390.044704073917,390.044704073917,390.044704073917,390.044704073917,390.044704073917,390.044704073917,439.529110600361
484,367.16,24.49,367.33,362.4,209.6,152.65,172.5,381.22,368.14,276.12,171.01,23.82,25.43,365.57,362.872076385732,390.116824808057,390.116824808057,390.116824808057,390.116824808057,390.116824808057,390.116824808057,390.116824808057,390.116824808057,390.116824808057,439.601231334501
485,367.16,24.52,367.36,362.33,209.68,152.63,172.45,381.2,368.18,275.97,171.17,23.81,25.42,365.62,362.935968073373,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,439.673336409385
486,367.15,24.45,367.39,362.23,209.6,152.61,172.39,381.19,368.21,275.81,171.2,23.82,25.43,365.57,362.999844422626,390.261019297609,390.261019297609,390.261019297609,390.261019297609,390.261019297609,390.261019297609,390.261019297609,390.261019297609,390.261019297609,439.745425824053
487,367.19,24.42,367.42,362.16,209.32,152.59,172.34,381.17,368.22,275.73,171.2,23.8,25.43,365.55,363.063705433546,390.333093051102,390.333093051102,390.333093051102,390.333093051102,390.333093051102,390.333093051102,390.333093051102,390.333093051102,390.333093051102,439.817499577546
488,367.26,24.47,367.42,362.11,208.96,152.62,172.29,381.19,368.2,275.77,171.23,23.81,25.42,365.52,363.127551106195,390.405151142464,390.405151142464,390.405151142464,390.405151142464,390.405151142464,390.405151142464,390.405151142464,390.405151142464,390.405151142464,439.889557668908
