Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
17,360.18,364.52,359.4,352.83,173.93,74.8,62.44,359.01,359.17,255.38,119.53,25.7,28.49,358.88,411.537073036973,445.538469184743,421.489249419821,378.625541701262,344.2454776231,322.844604615018,311.240564202547,305.499412539486,303.024568003152,302.576210280106,302.782438036735
18,360.19,364.56,359.39,352.95,174.2,75.07,62.8,358.98,359.21,255.63,119.78,25.71,28.49,358.89,411.634869797009,445.651019942152,421.614237523417,378.731952383295,344.319673817444,322.889109596051,311.264637711371,305.511969691821,303.031960321723,302.582686524152,302.788914280781
19,360.19,364.52,359.37,353.08,174.39,75.37,63.16,358.96,359.26,255.81,120.01,25.71,28.49,358.88,411.732527618053,445.763416376072,421.739101326118,378.838368403584,344.393868273895,322.933636577398,311.288734069655,305.52454323647,303.039364192643,302.589173321816,302.795401078444
20,360.19,364.52,359.36,353.22,174.66,75.69,63.53,358.93,359.28,256.04,120.34,25.7,28.5,358.87,411.830046743371,445.87565878365,421.863840967667,378.944743207512,344.468060888016,322.978185485231,311.312853254055,305.537133177449,303.046779627418,302.595670685329,302.801898441958
21,360.2,364.6,359.35,353.35,174.84,76.06,63.92,358.9,359.31,256.22,120.64,25.7,28.5,358.87,411.927427445333,445.987747412314,421.988456561989,379.051060707413,344.54225155275,323.022756245053,311.336995241001,305.549739518681,303.054206637532,302.602178626913,302.808406383542
22,360.21,364.83,359.33,353.49,174.81,76.48,64.33,358.88,359.35,256.62,121.29,25.71,28.5,358.88,412.024669974915,446.099682543209,422.112948240972,379.157320863846,344.616440163498,323.067348782956,311.361160006947,305.562362264042,303.061645234445,302.608697158777,302.814924915405
23,360.22,365.15,359.31,353.69,174.96,77.12,64.98,358.84,359.39,257.11,121.92,25.71,28.5,358.87,412.121774590579,446.211464443759,422.237316129604,379.263523635223,344.690626615202,323.111963024894,311.385347528224,305.575001417334,303.069095429596,302.615226293115,302.821454049743
24,360.24,365.61,359.28,353.88,175.3,77.63,65.63,358.78,359.43,257.57,122.25,25.71,28.5,358.87,412.218741552242,446.323093377496,422.361560351103,379.369668979763,344.764810802983,323.156598896849,311.409557781073,305.587656982286,303.076557234397,302.621766042107,302.827993798736
25,360.23,366.07,359.27,354.01,175.65,77.93,66.1,358.76,359.47,257.94,122.43,25.7,28.5,358.86,412.315571114967,446.434569614196,422.485681032191,379.47575685737,344.838992622703,323.201256324968,311.433790741683,305.600328962574,303.084030660241,302.628316417926,302.834544174554
26,360.24,366.48,359.25,354.15,175.99,78.23,66.58,358.74,359.52,258.28,122.72,25.71,28.5,358.85,412.412263527984,446.545893432227,422.609678304555,379.581787230262,344.913171971177,323.245935235615,311.458046386185,305.613017361806,303.091515718496,302.634877432725,302.841105189354
27,360.26,366.85,359.24,354.29,176.37,78.54,67.08,358.72,359.56,258.6,123.1,25.71,28.5,358.86,412.508819056104,446.657065082311,422.733552285378,379.687760055689,344.987348743896,323.290635554809,311.482324690554,305.625722183509,303.099012420503,302.641449098648,302.847676855276
28,360.26,367.1,359.22,354.42,176.91,78.84,67.58,358.69,359.59,258.79,123.38,25.71,28.49,358.85,412.605237947324,446.768084841611,422.857303106202,379.793675296653,345.061522838374,323.335357209059,311.506625630775,305.638443431164,303.106520777585,302.648031427824,302.854259184452
29,360.27,367.41,359.22,354.55,177.41,79.14,68.08,358.66,359.63,259.0,123.62,25.72,28.5,358.84,412.701520459689,446.878952969215,422.980930889235,379.899532913115,345.135694151393,323.380100124669,311.530949182696,305.651181108172,303.114040801038,302.654624432368,302.860852188996
30,360.27,367.75,359.2,354.68,177.83,79.45,68.6,358.64,359.65,259.16,123.77,25.71,28.49,358.85,412.797666839392,446.989669742263,423.104435766587,380.005332869147,345.209862581256,323.424864228315,311.555295322152,305.663935217881,303.121572502135,302.661228124382,302.86745588101
31,360.28,368.05,359.2,354.8,178.14,79.79,69.13,358.61,359.69,259.24,123.93,25.71,28.5,358.83,412.893677346106,447.10023541416,423.227817857959,380.111075124615,345.284028025163,323.469649446377,311.579664024828,305.67670576356,303.129115892124,302.667842515953,302.874070272581
32,360.28,368.18,359.17,355.01,178.35,80.31,69.94,358.58,359.72,259.31,124.07,25.72,28.5,358.84,412.989552225043,447.210650260781,423.351077295368,380.216759644395,345.358190382115,323.514455705674,311.604055266408,305.689492748426,303.136670982231,302.674467619155,302.880695375784
33,360.26,368.21,359.16,355.23,178.53,80.78,70.76,358.54,359.76,259.44,124.17,25.72,28.5,358.84,413.085291736218,447.320914531806,423.474214196989,380.322386388625,345.432349549851,323.5592829327,311.628469022425,305.702296175616,303.144237783654,302.681103446047,302.887331202676
34,360.26,368.2,359.15,355.36,178.79,81.09,71.32,358.5,359.78,259.71,124.47,25.72,28.5,358.83,413.180896125552,447.431028499071,423.597228693241,380.427955322411,345.50650542789,323.604131054375,311.652905268406,305.715116048215,303.151816307571,302.687750008676,302.893977765305
35,360.24,368.19,359.15,355.49,179.08,81.39,71.89,358.48,359.8,259.91,124.73,25.72,28.51,358.83,413.27636564182,447.540992428109,423.720120911411,380.533466410121,345.580657915739,323.648999997609,311.677363979788,305.727952369238,303.159406565132,302.694407319069,302.900635075697
36,360.22,368.26,359.14,355.64,179.55,81.73,72.46,358.47,359.83,260.24,125.14,25.72,28.5,358.83,413.371700541629,447.650806569955,423.8428909712,380.63891961368,345.654806912363,323.693889689164,311.701845131897,305.740805141631,303.167008567464,302.701075389243,302.907303145872
37,360.21,368.41,359.13,355.77,180.03,82.06,73.02,358.43,359.87,260.58,125.53,25.72,28.51,358.82,413.46690106723,447.760471198048,423.965539004708,380.744314900079,345.728952318552,323.73880005625,311.726348700053,305.753674368283,303.174622325668,302.707754231199,302.913981987827
38,360.2,368.61,359.13,355.9,180.49,82.43,73.62,358.4,359.89,260.94,126.09,25.72,28.51,358.82,413.561967469113,447.86998657068,424.088065136103,380.849652233736,345.803094034489,323.783731025911,311.750874659463,305.766560052014,303.182247850821,302.714443856919,302.920671613548
39,360.18,368.81,359.11,356.02,180.98,82.79,74.19,358.38,359.92,261.24,126.64,25.72,28.51,358.81,413.656899996185,447.979352947283,424.210469490443,380.954931579828,345.877231960841,323.828682525313,311.775422985272,305.779462195581,303.189885153974,302.721144278377,302.927372035006
40,360.16,369.04,359.11,356.14,181.46,83.16,74.77,358.36,359.96,261.47,127.13,25.72,28.51,358.81,413.751698895227,448.08857058934,424.332752194136,381.060152904413,345.951365998759,323.873654481729,311.799993652563,305.792380801677,303.197534246157,302.727855507527,302.934083264156
41,360.14,369.27,359.1,356.34,182.13,83.76,75.67,358.32,360.0,261.74,127.56,25.72,28.51,358.79,413.846364411522,448.197639759393,424.454913374464,381.165316174305,346.025496049858,323.918646822542,311.824586636351,305.80531587293,303.205195138368,302.734577556307,302.940805312936
42,360.11,369.41,359.09,356.54,182.69,84.33,76.56,358.28,360.02,261.94,127.83,25.72,28.5,358.77,413.940896796979,448.306560707684,424.576953152251,381.270421354271,346.099622015321,323.963659475015,311.849201911546,305.818267411897,303.212867841584,302.741310436641,302.947538193269
43,360.09,369.6,359.08,356.66,182.93,84.72,77.16,358.26,360.05,262.16,128.09,25.71,28.51,358.76,414.035296295083,448.41533369698,424.698871655449,381.375468412163,346.173743797527,324.008692366708,311.873839453035,305.831235421081,303.220552366754,302.748054160436,302.954281917065
44,360.08,369.72,359.08,356.8,183.0,85.12,77.77,358.23,360.08,262.32,128.31,25.72,28.5,358.75,414.129563146004,448.523958993613,424.820669014126,381.480457317058,346.247861299491,324.05374542535,311.898499235656,305.844219902925,303.228248724805,302.754808739586,302.961036496214
45,360.05,369.69,359.07,356.93,183.06,85.49,78.37,358.2,360.12,262.42,128.4,25.72,28.5,358.73,414.223697596912,448.632436851627,424.94234535204,381.585388036024,346.321974423775,324.098818578529,311.923181234132,305.857220859796,303.235956926635,302.761574185963,302.967801942592
46,360.03,369.66,359.06,357.07,183.22,85.8,78.99,358.17,360.15,262.54,128.51,25.71,28.5,358.72,414.317699904001,448.740767508426,425.063900783981,381.690260533104,346.396083072191,324.143911753642,311.947885423068,305.870238293991,303.243676983115,302.768350511429,302.974578268057
47,360.01,369.74,359.05,357.22,183.49,86.13,79.61,358.15,360.19,262.69,128.71,25.72,28.5,358.7,414.411570290033,448.848951254761,425.185335454228,381.79507478397,346.470198026066,324.189024879113,311.972611777197,305.883272207777,303.251408905096,302.775137727825,302.981365484454
48,359.99,369.88,359.04,357.34,183.71,86.5,80.24,358.12,360.22,262.85,128.94,25.71,28.5,358.68,414.50530901538,448.956988318633,425.306649472947,381.899830751671,346.544383361356,324.234157882346,311.997360270961,305.896322603318,303.259152703396,302.781935846978,302.988163603607
49,359.98,370.05,359.03,357.48,183.96,86.86,80.87,358.1,360.24,262.98,129.16,25.71,28.51,358.66,414.598916309967,449.064878976271,425.427842977033,382.004528409868,346.618563948584,324.279310691701,312.022130878913,305.909389482744,303.266908388811,302.788744880697,302.994972637326
50,359.95,370.34,359.02,357.68,184.25,87.43,81.82,358.05,360.27,263.17,129.5,25.71,28.5,358.64,414.69239243116,449.172623457863,425.54891607832,382.109167723004,346.692739689985,324.324483234797,312.046923575379,305.922472848095,303.274675972109,302.795564840774,303.001792597403
51,359.93,370.62,359.01,357.86,184.46,88.04,82.8,358.03,360.3,263.36,129.82,25.72,28.5,358.62,414.785737597579,449.280222055213,425.669868922822,382.213748669,346.766910492277,324.369675440464,312.071738334852,305.935572701391,303.282455464033,302.802395738986,303.008623495614
52,359.91,370.82,359.01,357.99,184.53,88.46,83.43,358.0,360.34,263.55,130.1,25.72,28.5,358.61,414.878952070891,449.387674988716,425.790701617457,382.318271211207,346.841076257816,324.414887236335,312.096575131497,305.948689044534,303.290246875297,302.809237587089,303.015465343718
53,359.89,371.02,359.0,358.11,184.65,88.85,84.08,357.99,360.37,263.81,130.41,25.72,28.5,358.59,414.972036083979,449.494982523999,425.911414294276,382.422735322969,346.915236892316,324.460118550955,312.12143393959,305.96182919363,303.29805021659,302.816090396825,303.022318153454
54,359.86,371.29,358.99,358.24,184.82,89.19,84.73,357.95,360.42,264.1,130.7,25.71,28.5,358.58,415.064989868344,449.602144927975,426.032007086434,382.527140978433,346.989392301962,324.505369312983,312.146314733349,305.974986170828,303.305865498576,302.822954179918,303.029181936546
55,359.85,371.5,358.99,358.37,184.93,89.5,85.37,357.93,360.46,264.39,130.92,25.72,28.5,358.56,415.157813686184,449.709162415785,426.152480098497,382.631488141164,347.063542389831,324.550639450232,312.171217486742,305.988159670114,303.313692731887,302.829828948073,303.036056704701
56,359.82,371.6,358.98,358.49,184.89,89.77,86.01,357.91,360.48,264.55,130.92,25.73,28.51,358.54,415.250507753833,449.816035276201,426.272833476258,382.735776790928,347.137687064327,324.595928891957,312.196142173954,306.001349693182,303.321531927133,302.836714712977,303.042942469605
57,359.8,371.67,358.98,358.63,184.86,90.0,86.65,357.89,360.52,264.79,131.01,25.72,28.5,358.52,415.343072317918,449.922763747058,426.393067337393,382.840006897072,347.211826230789,324.641237566576,312.221088768923,306.014556241634,303.329383094896,302.843611486302,303.04983924293
58,359.78,371.71,358.98,358.77,184.85,90.24,87.27,357.87,360.56,265.02,131.22,25.72,28.51,358.52,415.435507614364,450.029348082456,426.513181808934,382.944178432914,347.285959796023,324.686565402899,312.246057245589,306.027779317021,303.337246245728,302.850519279698,303.056747036327
59,359.74,371.85,358.97,358.95,184.99,90.66,88.18,357.83,360.59,265.26,131.38,25.73,28.51,358.49,415.527813882535,450.13578852937,426.633177014134,383.048291370693,347.360087666724,324.731912329706,312.271047577808,306.041018920828,303.345121390157,302.857438104801,303.063665861429
60,359.7,372.01,358.96,359.13,185.13,91.08,89.08,357.79,360.64,265.48,131.45,25.73,28.51,358.46,415.619991351607,450.242085349948,426.753053084977,383.15234568638,347.43420975098,324.777278276158,312.296059739442,306.054275054486,303.353008538683,302.864367973224,303.070595729853
61,359.68,372.22,358.95,359.25,185.28,91.38,89.67,357.77,360.67,265.69,131.55,25.73,28.51,358.45,415.712040273135,450.34823876897,426.87281013284,383.256341348359,347.508325954671,324.822663170793,312.321093704143,306.067547719343,303.360907701775,302.871308896566,303.077536653195
62,359.65,372.42,358.95,359.37,185.39,91.72,90.29,357.76,360.72,265.87,131.73,25.73,28.5,358.43,415.803960865735,450.454249062671,426.992448298031,383.360278336581,347.582436187625,324.868066943254,312.346149445726,306.080836916718,303.368818889879,302.878260886405,303.084488643034
63,359.63,372.54,358.95,359.48,185.65,92.06,90.88,357.72,360.73,266.0,131.87,25.73,28.5,358.42,415.895753379926,450.560116454979,427.11196769192,383.464156620121,347.656540356343,324.913489522243,312.371226937724,306.094142647835,303.376742113411,302.8852239543,303.091451710928
64,359.59,372.73,358.95,359.6,185.83,92.39,91.49,357.7,360.77,266.12,131.98,25.72,28.5,358.4,415.990934118452,450.660125653698,427.228139692826,383.566723242463,347.730237020258,324.958819988234,312.396302545335,306.107461313091,303.384676925041,302.8921980772,303.098425833828
65,359.57,372.88,358.94,359.72,185.95,92.75,92.09,357.68,360.81,266.19,132.11,25.72,28.5,358.39,416.08721553671,450.760590676195,427.343056265125,383.668786718375,347.803783783869,325.004129060194,312.42139119527,306.120795154145,303.392623606214,302.899183272154,303.105411028783
66,359.54,372.96,358.93,359.84,186.08,93.1,92.7,357.66,360.85,266.24,132.27,25.72,28.5,358.37,416.183365191107,450.871256482506,427.457848156975,383.770785290013,347.877320748003,325.049455327387,312.446501075124,306.134145418455,303.400582323482,302.906179560066,303.112407316695
67,359.52,373.08,358.93,359.95,186.29,93.47,93.3,357.64,360.87,266.3,132.65,25.72,28.5,358.35,416.279383320391,450.981774949382,427.572515506572,383.872718939573,347.950847820524,325.094798716023,312.471632156313,306.147512106221,303.408553086858,302.913186952205,303.119414708834
68,359.49,373.14,358.92,360.13,186.64,94.1,94.2,357.6,360.92,266.42,133.0,25.73,28.51,358.33,416.375270162844,451.092146335064,427.687058451833,383.974587649538,348.024364909642,325.140159152426,312.496784410207,306.160895217585,303.416535906325,302.920205459819,303.126433216448
69,359.45,373.18,358.92,360.3,186.87,94.76,95.12,357.56,360.95,266.49,133.37,25.72,28.49,358.3,416.471025956279,451.202370897315,427.801442430236,384.076391402676,348.097871923876,325.185536562999,312.521957808115,306.174294752624,303.424530791839,302.927235094136,303.133462850764
70,359.43,373.27,358.9,360.41,187.03,95.22,95.73,357.54,360.98,266.54,133.63,25.73,28.51,358.28,416.542480826469,451.284649880459,427.938063692637,384.18686236139,348.174189081904,325.231716672284,312.547321894356,306.1877372953,303.432541378425,302.934276408063,303.140504164692
71,359.41,373.45,358.9,360.51,187.19,95.67,96.34,357.51,361.02,266.61,133.98,25.73,28.5,358.26,416.633340276495,451.38925374163,428.056401422982,384.290234072693,348.248228618849,325.277283224008,312.572571467335,306.201175144238,303.440561218269,302.941328495433,303.147556252062
72,359.38,373.58,358.89,360.62,187.41,96.16,96.95,357.49,361.05,266.7,134.34,25.73,28.51,358.26,416.724073563469,451.493717310221,428.174621228455,384.393546799339,348.322261230744,325.322867925739,312.597842542759,306.214629532939,303.448593185312,302.948391763539,303.154619520168
73,359.37,373.71,358.88,360.72,187.68,96.64,97.58,357.47,361.1,266.83,134.73,25.73,28.51,358.23,416.814680917448,451.598040829379,428.292723235642,384.496800519623,348.396286829207,325.368470707569,312.623135093711,306.228100462022,303.456637289683,302.955466223743,303.161693980372
74,359.33,373.89,358.87,360.82,187.9,97.07,98.2,357.44,361.14,266.95,134.94,25.72,28.5,358.21,416.905162568618,451.702224540075,428.410707569955,384.599995211749,348.47030532606,325.414091499666,312.648449093225,306.241587932052,303.464693541482,302.962551887385,303.168779644014
75,359.31,374.01,358.86,360.92,188.09,97.47,98.83,357.42,361.18,267.13,135.17,25.73,28.51,358.2,416.995518745701,451.806268684728,428.528574357963,384.703130854716,348.544316633576,325.459730232319,312.673784514286,306.255091943531,303.472761950782,302.969648765786,303.175876522415
76,359.29,374.1,358.86,361.02,188.3,97.82,99.45,357.4,361.21,267.39,135.53,25.73,28.51,358.18,417.08574967801,451.910173503243,428.646323724934,384.806207427356,348.618320664196,325.505386835876,312.69914132983,306.268612496904,303.480842527626,302.976756870246,303.182984626875
77,359.24,374.16,358.84,361.18,188.78,98.27,100.36,357.36,361.24,267.62,135.84,25.73,28.51,358.14,417.175855592809,452.013939237741,428.763955797712,384.909224909467,348.692317330877,325.551061240826,312.724519512745,306.282149592554,303.488935282027,302.983876212044,303.190103968672
78,359.21,374.28,358.84,361.33,189.2,98.71,101.25,357.33,361.28,267.93,136.28,25.74,28.52,358.12,417.265836718591,452.117566126948,428.881470701354,385.012183280506,348.766306546686,325.5967533777,312.749919035866,306.295703230806,303.497040223971,302.991006802438,303.197234559067
79,359.18,374.43,358.82,361.42,189.34,99.04,101.82,357.3,361.32,268.13,136.52,25.73,28.52,358.1,417.355693282517,452.221054410542,428.998868561739,385.115082520588,348.840288225109,325.64246317715,312.775339871981,306.309273411926,303.505157363412,302.998148652666,303.204376409295
80,359.14,374.57,358.81,361.51,189.46,99.34,102.39,357.27,361.36,268.36,136.65,25.73,28.52,358.07,417.445425511887,452.324404326728,429.116149504102,385.21792260992,348.91426227987,325.688190569902,312.800781993828,306.322860136122,303.513286710278,303.005301773946,303.211529530574
81,359.12,374.73,358.81,361.64,189.55,99.63,102.96,357.25,361.39,268.67,136.79,25.72,28.52,358.05,417.535033630918,452.427616117315,429.233313655978,385.320703529936,348.988228625299,325.733935486857,312.826245374118,306.336463403542,303.521428274466,303.012466177472,303.2186939341
82,359.09,374.89,358.81,361.74,189.69,99.97,103.53,357.23,361.43,269.07,137.21,25.73,28.52,358.03,417.624517867108,452.53069001745,429.35036114123,385.423425260999,349.062187175592,325.779697858887,312.851729985484,306.350083214276,303.529582065844,303.019641874419,303.225869631047
83,359.07,375.01,358.81,361.85,189.9,100.36,104.08,357.21,361.47,269.46,137.66,25.72,28.51,358.01,417.713878445595,452.633626264859,429.467292085471,385.526087784477,349.136137845495,325.825477617035,312.877235800535,306.363719568356,303.537748094248,303.026828875939,303.233056632568
84,359.06,375.07,358.8,361.97,190.08,100.77,104.64,357.2,361.5,269.73,138.04,25.72,28.51,358.01,417.803115589815,452.736425099198,429.584106615736,385.628691082636,349.210080550213,325.871274692459,312.90276279183,306.377372465755,303.54592636949,303.034027193166,303.240254949794
85,359.02,375.16,358.8,362.09,190.27,101.18,105.22,357.17,361.53,270.11,138.51,25.73,28.51,357.99,417.892229525843,452.839086753928,429.700804855524,385.731235136687,349.284015204846,325.917089016313,312.928310931869,306.391041906385,303.554116901346,303.041236837207,303.247464593836
86,358.97,375.22,358.79,362.26,190.56,101.86,106.07,357.13,361.58,270.51,139.09,25.73,28.52,357.96,417.981220475759,452.941611467972,429.817386931831,385.833719929582,349.357941725291,325.96292051999,312.953880193135,306.404727890108,303.562319699566,303.048457819152,303.25468557578
87,358.93,375.29,358.79,362.44,191.04,102.58,106.95,357.11,361.62,270.89,139.67,25.73,28.52,357.93,418.070088663181,453.043999476583,429.93385296969,385.936145443766,349.431860027427,326.008769134871,312.979470548046,306.418430416722,303.57053477387,303.055690150066,303.261917906695
88,358.9,375.38,358.79,362.56,191.53,103.06,107.52,357.08,361.67,271.2,140.25,25.73,28.52,357.91,418.158834311389,453.146251014202,430.050203093921,386.038511662022,349.505770027515,326.054634792471,313.005081968981,306.432149485968,303.578762133947,303.062933840995,303.269161597623
89,358.87,375.51,358.78,362.66,192.05,103.53,108.1,357.06,361.7,271.45,140.7,25.73,28.52,357.89,418.247457642374,453.248366316085,430.166437429956,386.140818567607,349.579671642118,326.100517424382,313.030714428273,306.445885097531,303.587001789457,303.07018890296,303.276416659588
90,358.85,375.68,358.78,362.78,192.48,104.01,108.66,357.03,361.75,271.68,141.12,25.73,28.52,357.87,418.335958878444,453.350345615975,430.282556102684,386.243066143973,349.653564788112,326.146416962313,313.056367898218,306.459637251037,303.595253750028,303.077455346961,303.28368310359
91,358.82,375.9,358.77,362.88,192.97,104.47,109.23,357.01,361.79,271.89,141.43,25.73,28.52,357.84,418.42433823848,453.452189151518,430.398559239396,386.345254375816,349.727449382974,326.192353343498,313.082042351084,306.473405946059,303.603518025261,303.084733183977,303.290960940606
92,358.78,376.07,358.76,362.98,193.41,104.93,109.8,356.97,361.83,272.07,141.72,25.74,28.52,357.82,418.512595946888,453.553897150516,430.514446961842,386.447383245956,349.801325343754,326.238338578253,313.107737759052,306.487191182105,303.611794624725,303.092022424963,303.298250181592
93,358.74,376.14,358.76,363.09,193.8,105.4,110.37,356.95,361.87,272.15,141.94,25.74,28.52,357.79,418.600732221319,453.65546984996,430.630219397339,386.549452739761,349.875192588573,326.284340578423,313.133454094315,306.500992958636,303.620083557957,303.099323080851,303.305550837479
94,358.71,376.29,358.76,363.2,194.12,105.85,110.93,356.93,361.9,272.26,142.19,25.74,28.52,357.77,418.688747283358,453.756907480024,430.745876669531,386.65146284147,349.94905103536,326.330359275675,313.159191328983,306.514811275048,303.628384834467,303.106635162552,303.31286291918
95,358.67,376.42,358.75,363.36,194.59,106.49,111.78,356.9,361.96,272.43,142.49,25.74,28.52,357.74,418.77664134946,453.858210277233,430.861418905926,386.75341353716,350.022900602866,326.376394601935,313.184949435171,306.528646130687,303.636698463733,303.113958680952,303.320186437581
96,358.63,376.51,358.74,363.52,194.94,107.0,112.63,356.86,362.01,272.58,142.52,25.74,28.53,357.71,418.864414643454,453.959378465215,430.976846226577,386.855304810276,350.096741209173,326.422446488958,313.210728384886,306.542497524834,303.645024455201,303.121293646917,303.327521403545
97,358.58,376.58,358.74,363.62,195.05,107.24,113.18,356.83,362.04,272.67,142.48,25.74,28.53,357.68,418.952067377728,454.060412285041,431.092158762234,386.957136648835,350.170572774068,326.468514868973,313.236528150185,306.556365456728,303.653362818291,303.128640071288,303.334867827917
98,358.55,376.66,358.73,363.72,195.19,107.44,113.74,356.81,362.06,272.73,142.49,25.74,28.52,357.66,419.039599775595,454.161311958625,431.20735663234,387.058909036693,350.244395216187,326.514599673931,313.262348702994,306.570249925534,303.661713562386,303.135997964883,303.342225721512
99,358.53,376.85,358.74,363.83,195.35,107.67,114.29,356.8,362.11,272.81,142.57,25.74,28.52,357.65,419.127012049655,454.262077723991,431.322439966192,387.160621961915,350.318208455743,326.560700836219,313.288190015286,306.58415093038,303.670076696844,303.143367338499,303.349595095127
