Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
24,361.67,361.32,361.34,362.41,361.5,363.17,361.71,362.29,359.13,329.41,315.364130128474,333.200346889877,333.200346889877,333.200346889877,333.200346889877,333.200346889877,333.200346889877,333.200346889877,333.200346889877,333.200346889877,369.357875674765
25,361.73,361.35,361.4,362.44,361.54,363.18,361.73,362.24,358.98,329.64,315.39785293877,333.237136789748,333.237136789748,333.237136789748,333.237136789748,333.237136789748,333.237136789748,333.237136789748,333.237136789748,333.237136789748,369.394665574636
26,361.79,361.33,361.47,362.46,361.59,363.21,361.74,362.18,358.83,329.89,315.431572944464,333.273923981482,333.273923981482,333.273923981482,333.273923981482,333.273923981482,333.273923981482,333.273923981482,333.273923981482,333.273923981482,369.431452766371
27,361.83,361.32,361.52,362.48,361.62,363.23,361.75,362.1,358.76,330.08,315.465290145398,333.31070846484,333.31070846484,333.31070846484,333.31070846484,333.31070846484,333.31070846484,333.31070846484,333.31070846484,333.31070846484,369.468237249728
28,361.85,361.32,361.57,362.47,361.66,363.25,361.76,362.06,358.75,330.28,315.499004541413,333.34749023958,333.34749023958,333.34749023958,333.34749023958,333.34749023958,333.34749023958,333.34749023958,333.34749023958,333.34749023958,369.505019024468
29,361.89,361.32,361.6,362.49,361.68,363.29,361.76,362.03,358.8,330.48,315.532716132351,333.384269305463,333.384269305463,333.384269305463,333.384269305463,333.384269305463,333.384269305463,333.384269305463,333.384269305463,333.384269305463,369.541798090352
30,361.92,361.28,361.63,362.48,361.72,363.33,361.76,362.02,358.87,330.65,315.566424918054,333.421045662249,333.421045662249,333.421045662249,333.421045662249,333.421045662249,333.421045662249,333.421045662249,333.421045662249,333.421045662249,369.578574447137
31,361.97,361.21,361.65,362.47,361.74,363.38,361.75,362.02,358.9,330.79,315.600130898364,333.457819309697,333.457819309697,333.457819309697,333.457819309697,333.457819309697,333.457819309697,333.457819309697,333.457819309697,333.457819309697,369.615348094585
32,362.04,361.16,361.66,362.46,361.75,363.42,361.78,362.04,358.93,330.92,315.633834073122,333.494590247568,333.494590247568,333.494590247568,333.494590247568,333.494590247568,333.494590247568,333.494590247568,333.494590247568,333.494590247568,369.652119032456
33,362.09,361.14,361.67,362.45,361.76,363.45,361.79,362.08,358.93,331.04,315.667534442172,333.531358475621,333.531358475621,333.531358475621,333.531358475621,333.531358475621,333.531358475621,333.531358475621,333.531358475621,333.531358475621,369.688887260509
34,362.21,361.22,361.65,362.42,361.75,363.46,361.82,362.13,358.95,331.23,315.701232005355,333.568123993618,333.568123993618,333.568123993618,333.568123993618,333.568123993618,333.568123993618,333.568123993618,333.568123993618,333.568123993618,369.725652778506
35,362.32,361.32,361.64,362.41,361.73,363.48,361.82,362.17,358.99,331.44,315.734926762513,333.604886801317,333.604886801317,333.604886801317,333.604886801317,333.604886801317,333.604886801317,333.604886801317,333.604886801317,333.604886801317,369.762415586205
36,362.38,361.33,361.65,362.4,361.69,363.51,361.84,362.23,359.06,331.56,315.768618713489,333.64164689848,333.64164689848,333.64164689848,333.64164689848,333.64164689848,333.64164689848,333.64164689848,333.64164689848,333.64164689848,369.799175683368
37,362.4,361.33,361.65,362.39,361.66,363.54,361.86,362.27,359.15,331.69,315.802307858125,333.678404284866,333.678404284866,333.678404284866,333.678404284866,333.678404284866,333.678404284866,333.678404284866,333.678404284866,333.678404284866,369.835933069755
38,362.41,361.34,361.65,362.39,361.62,363.57,361.87,362.31,359.23,331.81,315.835994196264,333.715158960237,333.715158960237,333.715158960237,333.715158960237,333.715158960237,333.715158960237,333.715158960237,333.715158960237,333.715158960237,369.872687745126
39,362.4,361.34,361.65,362.39,361.59,363.58,361.85,362.34,359.31,331.92,315.869677727748,333.751910924354,333.751910924354,333.751910924354,333.751910924354,333.751910924354,333.751910924354,333.751910924354,333.751910924354,333.751910924354,369.909439709242
40,362.41,361.38,361.65,362.38,361.59,363.61,361.87,362.36,359.4,332.06,315.903358452421,333.788660176975,333.788660176975,333.788660176975,333.788660176975,333.788660176975,333.788660176975,333.788660176975,333.788660176975,333.788660176975,369.946188961864
41,362.42,361.4,361.65,362.38,361.58,363.63,361.89,362.34,359.5,332.2,315.937036370124,333.825406717864,333.825406717864,333.825406717864,333.825406717864,333.825406717864,333.825406717864,333.825406717864,333.825406717864,333.825406717864,369.982935502752
42,362.42,361.42,361.65,362.38,361.56,363.64,361.91,362.33,359.61,332.35,315.970711480699,333.862150546778,333.862150546778,333.862150546778,333.862150546778,333.862150546778,333.862150546778,333.862150546778,333.862150546778,333.862150546778,370.019679331667
43,362.47,361.43,361.66,362.39,361.54,363.63,361.9,362.38,359.82,332.61,316.004383783992,333.898891663482,333.898891663482,333.898891663482,333.898891663482,333.898891663482,333.898891663482,333.898891663482,333.898891663482,333.898891663482,370.05642044837
44,362.54,361.42,361.66,362.4,361.53,363.6,361.91,362.46,360.02,332.84,316.038053279844,333.935630067733,333.935630067733,333.935630067733,333.935630067733,333.935630067733,333.935630067733,333.935630067733,333.935630067733,333.935630067733,370.093158852622
45,362.57,361.41,361.64,362.39,361.52,363.56,361.89,362.55,360.13,332.99,316.071719968098,333.972365759295,333.972365759295,333.972365759295,333.972365759295,333.972365759295,333.972365759295,333.972365759295,333.972365759295,333.972365759295,370.129894544184
46,362.61,361.38,361.61,362.37,361.51,363.53,361.86,362.63,360.21,333.15,316.105383848597,334.009098737928,334.009098737928,334.009098737928,334.009098737928,334.009098737928,334.009098737928,334.009098737928,334.009098737928,334.009098737928,370.166627522817
47,362.65,361.36,361.59,362.37,361.49,363.48,361.85,362.64,360.27,333.29,316.139044921186,334.045829003393,334.045829003393,334.045829003393,334.045829003393,334.045829003393,334.045829003393,334.045829003393,334.045829003393,334.045829003393,370.203357788282
48,362.67,361.34,361.57,362.4,361.48,363.44,361.86,362.62,360.28,333.45,316.172703185706,334.082556555452,334.082556555452,334.082556555452,334.082556555452,334.082556555452,334.082556555452,334.082556555452,334.082556555452,334.082556555452,370.24008534034
49,362.67,361.32,361.55,362.41,361.48,363.43,361.87,362.59,360.29,333.61,316.206358642001,334.119281393865,334.119281393865,334.119281393865,334.119281393865,334.119281393865,334.119281393865,334.119281393865,334.119281393865,334.119281393865,370.276810178754
50,362.67,361.3,361.53,362.42,361.46,363.41,361.84,362.53,360.29,333.75,316.240011289916,334.156003518395,334.156003518395,334.156003518395,334.156003518395,334.156003518395,334.156003518395,334.156003518395,334.156003518395,334.156003518395,370.313532303283
51,362.65,361.28,361.54,362.43,361.46,363.4,361.83,362.46,360.33,333.88,316.273661129292,334.192722928802,334.192722928802,334.192722928802,334.192722928802,334.192722928802,334.192722928802,334.192722928802,334.192722928802,334.192722928802,370.35025171369
52,362.65,361.24,361.55,362.41,361.47,363.4,361.78,362.41,360.41,334.04,316.307308159973,334.229439624848,334.229439624848,334.229439624848,334.229439624848,334.229439624848,334.229439624848,334.229439624848,334.229439624848,334.229439624848,370.386968409736
53,362.64,361.2,361.59,362.39,361.47,363.41,361.72,362.41,360.49,334.18,316.340952381805,334.266153606295,334.266153606295,334.266153606295,334.266153606295,334.266153606295,334.266153606295,334.266153606295,334.266153606295,334.266153606295,370.423682391184
54,362.62,361.15,361.59,362.37,361.48,363.44,361.67,362.44,360.52,334.27,316.37459379463,334.302864872905,334.302864872905,334.302864872905,334.302864872905,334.302864872905,334.302864872905,334.302864872905,334.302864872905,334.302864872905,370.460393657793
55,362.6,361.13,361.62,362.35,361.49,363.45,361.61,362.46,360.53,334.35,316.408232398291,334.339573424439,334.339573424439,334.339573424439,334.339573424439,334.339573424439,334.339573424439,334.339573424439,334.339573424439,334.339573424439,370.497102209327
56,362.58,361.13,361.63,362.35,361.5,363.46,361.58,362.46,360.52,334.43,316.441868192634,334.376279260659,334.376279260659,334.376279260659,334.376279260659,334.376279260659,334.376279260659,334.376279260659,334.376279260659,334.376279260659,370.533808045547
57,362.58,361.13,361.64,362.34,361.51,363.48,361.6,362.45,360.49,334.49,316.475501177501,334.412982381327,334.412982381327,334.412982381327,334.412982381327,334.412982381327,334.412982381327,334.412982381327,334.412982381327,334.412982381327,370.570511166215
58,362.62,361.14,361.65,362.33,361.53,363.5,361.63,362.47,360.42,334.57,316.509131352737,334.449682786205,334.449682786205,334.449682786205,334.449682786205,334.449682786205,334.449682786205,334.449682786205,334.449682786205,334.449682786205,370.607211571094
59,362.65,361.13,361.65,362.32,361.56,363.53,361.65,362.52,360.35,334.64,316.542758718186,334.486380475056,334.486380475056,334.486380475056,334.486380475056,334.486380475056,334.486380475056,334.486380475056,334.486380475056,334.486380475056,370.643909259944
60,362.7,361.12,361.65,362.29,361.59,363.57,361.61,362.54,360.26,334.72,316.576383273693,334.523075447641,334.523075447641,334.523075447641,334.523075447641,334.523075447641,334.523075447641,334.523075447641,334.523075447641,334.523075447641,370.680604232529
61,362.79,361.14,361.65,362.25,361.64,363.59,361.52,362.55,360.14,334.84,316.610005019101,334.559767703722,334.559767703722,334.559767703722,334.559767703722,334.559767703722,334.559767703722,334.559767703722,334.559767703722,334.559767703722,370.717296488611
62,362.85,361.17,361.64,362.22,361.69,363.64,361.5,362.55,360.06,334.96,316.643623954256,334.596457243063,334.596457243063,334.596457243063,334.596457243063,334.596457243063,334.596457243063,334.596457243063,334.596457243063,334.596457243063,370.753986027951
63,362.86,361.19,361.63,362.19,361.71,363.65,361.53,362.57,360.05,335.05,316.677240079,334.633144065424,334.633144065424,334.633144065424,334.633144065424,334.633144065424,334.633144065424,334.633144065424,334.633144065424,334.633144065424,370.790672850312
64,362.86,361.2,361.62,362.15,361.73,363.67,361.61,362.6,360.08,335.14,316.710853393179,334.669828170569,334.669828170569,334.669828170569,334.669828170569,334.669828170569,334.669828170569,334.669828170569,334.669828170569,334.669828170569,370.827356955458
65,362.88,361.22,361.61,362.12,361.75,363.67,361.72,362.65,360.09,335.25,316.744463896638,334.706509558261,334.706509558261,334.706509558261,334.706509558261,334.706509558261,334.706509558261,334.706509558261,334.706509558261,334.706509558261,370.86403834315
