Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
0,359.69,358.86,359.54,359.7,359.24,361.21,358.8,359.25,355.91,335.72,332.022425662931,355.491067536516,355.491067536516,353.206890367128,342.013882571639,331.110242482741,323.345453553657,320.683361748484,320.683361748484,320.683361748484,326.314901853552
1,359.64,358.84,359.51,359.65,359.23,361.21,358.82,359.3,355.74,335.33,332.078319549893,355.553466346674,355.553466346674,353.268143811002,342.067232880839,331.151254859425,323.37737038756,320.712657230272,320.712657230272,320.712657230272,326.34419733534
2,359.61,358.76,359.47,359.62,359.22,361.22,358.93,359.43,355.74,334.97,332.134193810896,355.615844448065,355.615844448065,353.32937971337,342.120578672701,331.192269663525,323.409292364489,320.741958753237,320.741958753237,320.741958753237,326.373498858305
3,359.6,358.73,359.44,359.6,359.21,361.23,359.04,359.5,355.88,334.72,332.190048452082,355.678201846391,355.678201846391,353.390598079959,342.173919938303,331.233286890944,323.441219483016,320.771266315117,320.771266315117,320.771266315117,326.402806420185
4,359.6,358.76,359.4,359.6,359.2,361.26,359.22,359.69,356.2,334.5,332.245883479593,355.740538547355,355.740538547355,353.451798916498,342.227256668743,331.274306537576,323.473151741712,320.800579913656,320.800579913656,320.800579913656,326.432120018724
5,359.58,358.74,359.35,359.61,359.2,361.29,359.35,359.88,356.51,334.31,332.301698899572,355.802854556661,355.802854556661,353.512982228718,342.280588855143,331.315328599315,323.505089139145,320.829899546601,320.829899546601,320.829899546601,326.461439651669
6,359.56,358.72,359.32,359.63,359.21,361.34,359.4,360.07,356.72,334.22,332.35749471816,355.865149880013,355.865149880013,353.574148022352,342.333916488641,331.356353072047,323.537031673876,320.8592252117,320.8592252117,320.8592252117,326.490765316769
7,359.55,358.7,359.3,359.64,359.22,361.38,359.47,360.22,356.98,334.19,332.4132709415,355.927424523118,355.927424523118,353.635261448595,342.387239560398,331.397379951652,323.568979344465,320.888556906706,320.888556906706,320.888556906706,326.520097011775
8,359.54,358.69,359.28,359.68,359.24,361.43,359.55,360.35,357.27,334.25,332.469027575733,355.98967849168,355.98967849168,353.696346041286,342.440558061598,331.438409234007,323.600932149469,320.917894629372,320.917894629372,320.917894629372,326.549434734441
9,359.53,358.69,359.27,359.72,359.27,361.49,359.63,360.48,357.59,334.35,332.524764627001,356.051911791407,356.051911791407,353.757413055655,342.493871983441,331.479440914984,323.632890087439,320.947238377457,320.947238377457,320.947238377457,326.578778482525
10,359.52,358.69,359.26,359.74,359.3,361.52,359.69,360.57,357.91,334.47,332.580482101446,356.114124428006,356.114124428006,353.818462497594,342.54718131715,331.52047499045,323.664853156927,320.97658814872,320.97658814872,320.97658814872,326.608128253788
11,359.51,358.7,359.25,359.76,359.32,361.56,359.76,360.64,358.2,334.59,332.636180005209,356.176316407185,356.176316407185,353.879494373001,342.600486053969,331.561511456266,323.696821356475,321.005943940924,321.005943940924,321.005943940924,326.637484045992
12,359.5,358.72,359.25,359.8,359.36,361.62,359.8,360.69,358.43,334.7,332.691858344434,356.238487734653,356.238487734653,353.940508687773,342.653786185162,331.602550308289,323.728794684627,321.035305751834,321.035305751834,321.035305751834,326.666845856903
13,359.5,358.74,359.25,359.84,359.4,361.67,359.79,360.77,358.76,334.8,332.737423847064,356.289396371877,356.289428256969,354.027438731915,342.710962144954,331.643967475787,323.760789223939,321.064676195845,321.064676195845,321.064676195845,326.696216300913
14,359.5,358.76,359.25,359.87,359.45,361.72,359.82,360.88,359.1,334.86,332.792650929705,356.351068181147,356.351102535713,354.089520777705,342.764421136688,331.68502854566,323.792773760535,321.094050174539,321.094050174539,321.094050174539,326.725590279607
15,359.51,358.79,359.27,359.9,359.49,361.75,359.85,360.94,359.32,334.86,332.847858098567,356.412719008038,356.412755921624,354.1515870587,342.817876394703,331.726092172577,323.824763446262,321.123430167941,321.123430167941,321.123430167941,326.75497027301
16,359.52,358.8,359.27,359.92,359.53,361.78,359.94,360.95,359.52,334.85,332.903045361574,356.474348860001,356.474388421892,354.213637575131,342.871327910562,331.767158352993,323.856758279776,321.152816173857,321.152816173857,321.152816173857,326.784356278926
17,359.53,358.81,359.27,359.94,359.55,361.8,360.03,360.97,359.7,334.84,332.958212726625,356.535957744517,356.536000043793,354.275672327293,342.924775675848,331.808227083363,323.888758259731,321.182208190095,321.182208190095,321.182208190095,326.813748295164
18,359.53,358.83,359.28,359.96,359.59,361.84,360.14,361.06,359.86,334.86,333.013360201683,356.597545668978,356.597590794345,354.337672936004,342.978219682133,331.849298360128,323.920763384776,321.211606214466,321.211606214466,321.211606214466,326.843146319534
19,359.54,358.84,359.29,359.97,359.62,361.87,360.22,361.19,359.97,334.88,333.06848779461,356.659112640896,356.659160680931,354.399646842075,343.031659921037,331.890372179733,323.95277365356,321.241010244783,321.241010244783,321.241010244783,326.872550349851
20,359.56,358.85,359.29,360.0,359.64,361.91,360.27,361.31,360.03,334.94,333.123595513328,356.720658667705,356.720709710706,354.461604905345,343.085096384173,331.931448538612,323.984789064726,321.270420278863,321.270420278863,321.270420278863,326.901960383931
21,359.56,358.86,359.3,360.01,359.68,361.93,360.31,361.41,360.05,335.0,333.178683365752,356.782183756843,356.782237890834,354.523547126137,343.138529063165,331.972527433194,324.016809616915,321.299836314524,321.299836314524,321.299836314524,326.931376419593
