Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
214,364.25,25.82,366.5,363.32,207.4,143.49,163.85,364.18,368.07,278.08,165.19,27.29,28.0,363.81,334.419655198898,358.168367330962,358.168367330962,358.168367330962,358.168367330962,357.251159028225,357.151347727711,357.151347727711,357.151347727711,357.151347727711,369.527869924328
215,364.25,25.94,366.52,363.35,207.22,143.67,164.06,364.21,368.1,278.14,165.2,27.29,28.01,363.82,334.489344071433,358.246231165462,358.246231165462,358.246231165462,358.246231165462,357.336404115762,357.236653817764,357.236653817764,357.236653817764,357.236653817764,369.613176014381
216,364.25,25.94,366.53,363.39,207.18,143.83,164.27,364.23,368.11,278.18,165.27,27.3,28.01,363.84,334.5590026496,358.32406302646,358.32406302646,358.32406302646,358.32406302646,357.421637618169,357.321948347559,357.321948347559,357.321948347559,357.321948347559,369.698470544176
217,364.25,25.98,366.55,363.43,207.07,144.02,164.58,364.25,368.14,278.28,165.34,27.29,28.02,363.85,334.628630945258,358.40236740666,358.402993249442,358.403619092224,358.404244935007,357.506859539371,357.407231320892,357.407231320892,357.407231320892,357.407231320892,369.783753517509
218,364.26,26.02,366.56,363.47,206.77,144.23,164.9,364.28,368.16,278.36,165.51,27.3,28.02,363.88,334.698321288273,358.481362313969,358.483382254018,358.485402194067,358.487422134116,357.591737986107,357.492177490052,357.492177490052,357.492177490052,357.492177490052,369.868699686669
219,364.26,25.89,366.58,363.49,206.61,144.39,165.11,364.3,368.18,278.47,165.75,27.3,28.01,363.9,334.76884905816,358.560125975371,358.562089934329,358.564053893287,358.566017852245,357.673480802353,357.574050503756,357.574050503756,357.574050503756,357.574050503756,369.950572700373
220,364.28,25.85,366.59,363.51,206.5,144.55,165.33,364.31,368.19,278.58,165.96,27.29,28.01,363.92,334.8393497096,358.638861818903,358.64077049911,358.642679179317,358.644587859524,357.75519239573,357.655892523254,357.655892523254,357.655892523254,357.655892523254,370.032414719871
221,364.29,25.83,366.62,363.55,206.65,144.67,165.55,364.34,368.22,278.65,166.02,27.3,28.02,363.96,334.909823245644,358.717569849954,358.719423958619,358.721278067284,358.72313217595,357.836872770759,357.737703552082,357.737703552082,357.737703552082,357.737703552082,370.114225748699
222,364.32,25.69,366.65,363.56,206.61,144.77,165.73,364.36,368.23,278.69,166.06,27.29,28.01,363.99,334.980269670258,358.796250073691,358.798050321343,358.799850568996,358.801650816648,357.918521928832,357.819483590718,357.819483590718,357.819483590718,357.819483590718,370.196005787335
223,364.34,25.89,366.69,363.58,206.45,144.87,165.94,364.38,368.25,278.7,166.08,27.29,28.01,364.01,335.050688986643,358.874902495443,358.876649597197,358.878396698951,358.880143800705,358.000139874268,357.901232642508,357.901232642508,357.901232642508,357.901232642508,370.277754839125
224,364.36,25.94,366.72,363.58,206.33,145.0,166.13,364.4,368.27,278.72,166.07,27.29,28.01,364.02,335.121081198419,358.953527120434,358.95522179527,358.956916470105,358.958611144941,358.081726610036,357.982950709478,357.982950709478,357.982950709478,357.982950709478,370.359472906095
225,364.38,25.81,366.75,363.61,206.39,145.09,166.32,364.41,368.29,278.75,166.05,27.29,28.0,364.04,335.19144630914,359.032123953891,359.033766924753,359.035409895616,359.037052866479,358.163282139518,358.064637794067,358.064637794067,358.064637794067,358.064637794067,370.441159990684
226,364.4,25.69,366.8,363.64,206.5,145.1,166.59,364.45,368.31,278.75,165.92,27.29,28.0,364.06,335.26178432258,359.110693000976,359.112284994387,359.113876987799,359.115468981211,358.244808317581,358.146293898072,358.146293898072,358.146293898072,358.146293898072,370.522816094689
227,364.43,25.69,366.84,363.66,206.87,145.14,166.85,364.49,368.32,278.65,165.87,27.29,28.0,364.09,335.332095241559,359.189234267073,359.190776014732,359.19231776239,359.193859510049,358.326303926013,358.227919026916,358.227919026916,358.227919026916,358.227919026916,370.604441223533
228,364.45,25.67,366.86,363.67,207.22,145.21,167.0,364.5,368.34,278.53,165.98,27.28,27.99,364.11,335.402379070357,359.267747757201,359.269239993495,359.270732229789,359.272224466083,358.407768328863,358.309513180891,358.309513180891,358.309513180891,358.309513180891,370.686035377508
229,364.47,25.78,366.88,363.66,207.41,145.29,167.13,364.52,368.35,278.42,166.08,27.29,28.0,364.11,335.47263581228,359.346233476607,359.347676940255,359.349120403903,359.35056386755,358.489201531084,358.391076363997,358.391076363997,358.391076363997,358.391076363997,370.767598560614
230,364.5,25.66,366.89,363.68,207.47,145.43,167.29,364.54,368.36,278.36,166.12,27.28,28.0,364.13,335.542865470913,359.424691430457,359.426086864018,359.427482297579,359.428877731141,358.57060353675,358.472608579371,358.472608579371,358.472608579371,358.472608579371,370.849130775988
231,364.52,25.61,366.92,363.69,207.64,145.59,167.44,364.57,368.38,278.29,166.2,27.29,27.99,364.13,335.613068049813,359.503121623923,359.504469773836,359.50581792375,359.507166073664,358.651974350227,358.554109830442,358.554109830442,358.554109830442,358.554109830442,370.930632027059
232,364.55,25.81,366.93,363.71,207.75,145.82,167.6,364.58,368.41,278.29,166.49,27.29,27.99,364.15,335.683243552561,359.581524062151,359.582825678674,359.584127295198,359.585428911722,358.733313975915,358.635580120674,358.635580120674,358.635580120674,358.635580120674,371.012102317291
233,364.59,25.75,366.96,363.72,207.8,146.08,167.74,364.6,368.44,278.29,166.66,27.29,27.99,364.16,335.753391982747,359.659898750284,359.661154587474,359.662410424665,359.663666261856,358.814622418375,358.717019453692,358.717019453692,358.717019453692,358.717019453692,371.093541650309
234,364.63,25.72,366.98,363.72,207.99,146.25,167.9,364.62,368.46,278.19,166.7,27.3,27.98,364.16,335.823513343951,359.738245693456,359.739456509172,359.740667324889,359.741878140605,358.89589968236,358.798427833311,358.798427833311,358.798427833311,358.798427833311,371.174950029928
235,364.68,25.79,367.03,363.71,208.41,146.35,168.11,364.66,368.49,278.07,166.73,27.29,27.99,364.21,335.893607639791,359.816564896787,359.817731452615,359.818898008444,359.820064564273,358.977145772648,358.879805263373,358.879805263373,358.879805263373,358.879805263373,371.25632745999
236,364.72,25.82,367.09,363.71,208.71,146.35,168.33,364.69,368.53,277.94,166.56,27.3,27.99,364.21,335.963674873787,359.894856365407,359.895979426814,359.897102488221,359.898225549627,359.058360694533,358.961151748229,358.961151748229,358.961151748229,358.961151748229,371.337673944846
237,364.72,25.72,367.11,363.71,208.81,146.29,168.46,364.72,368.55,277.86,166.48,27.3,27.98,364.21,336.033715049773,359.97312010437,359.974200440163,359.975280775956,359.976361111749,359.139544452311,359.042467291255,359.042467291255,359.042467291255,359.042467291255,371.418989487871
238,364.73,25.7,367.14,363.71,208.98,146.27,168.59,364.73,368.58,277.72,166.44,27.29,27.98,364.22,336.103728171133,360.051356118824,360.052394501902,360.05343288498,360.054471268057,359.220697052113,359.123751897627,359.123751897627,359.123751897627,359.123751897627,371.500274094244
239,364.73,25.71,367.16,363.71,209.14,146.27,168.7,364.76,368.61,277.54,166.46,27.29,27.98,364.23,336.173714241641,360.129564413822,360.130561620502,360.131558827182,360.132556033862,359.301818498767,359.205005571248,359.205005571248,359.205005571248,359.205005571248,371.581527767865
240,364.73,25.58,367.18,363.72,209.21,146.28,168.83,364.8,368.64,277.41,166.59,27.28,27.97,364.24,336.243673264863,360.207744994456,360.208701804821,360.209658615186,360.210615425551,359.382908798051,359.286228316952,359.286228316952,359.286228316952,359.286228316952,371.662750513569
241,364.74,25.71,367.22,363.73,209.2,146.33,168.94,364.81,368.65,277.29,166.79,27.28,27.97,364.27,336.313605244468,360.28589786579,360.286815063504,360.287732261218,360.288649458932,359.463969075478,359.367420139354,359.367420139354,359.367420139354,359.367420139354,371.743942335971
242,364.75,25.69,367.24,363.75,209.2,146.41,169.07,364.84,368.67,277.22,166.88,27.29,27.98,364.28,336.383510184111,360.364023032883,360.364901405202,360.36577977752,360.366658149838,359.544999531693,359.448581043264,359.448581043264,359.448581043264,359.448581043264,371.825103239881
243,364.76,25.81,367.26,363.76,209.16,146.5,169.18,364.86,368.7,277.11,166.87,27.29,27.98,364.3,336.453388087457,360.442120500786,360.442960838537,360.443801176287,360.444641514038,359.625998847851,359.529711033631,359.529711033631,359.529711033631,359.529711033631,371.906233230248
244,364.78,25.86,367.29,363.76,209.09,146.66,169.37,364.88,368.73,277.03,166.77,27.3,27.98,364.34,336.52323895825,360.520190274527,360.520993371965,360.521796469404,360.522599566843,359.706967029684,359.61081011526,359.61081011526,359.61081011526,359.61081011526,371.987332311877
245,364.79,25.81,367.32,363.75,209.08,146.84,169.55,364.91,368.76,277.02,166.68,27.29,27.98,364.37,336.593062799938,360.598232359196,360.598999014497,360.599765669799,360.6005323251,359.787904084202,359.691878294211,359.691878294211,359.691878294211,359.691878294211,372.068400490828
246,364.8,25.84,367.34,363.78,209.14,147.02,169.67,364.93,368.78,277.05,166.77,27.29,27.97,364.39,336.662859616448,360.676246759767,360.676977774207,360.677708788647,360.678439803087,359.868810016753,359.772915574919,359.772915574919,359.772915574919,359.772915574919,372.149437771536
247,364.81,25.88,367.36,363.81,209.03,147.2,169.77,364.96,368.81,277.06,166.86,27.29,27.98,364.41,336.7326294114,360.75423348128,360.754929659752,360.755625838225,360.756322016697,359.949684834019,359.853921963125,359.853921963125,359.853921963125,359.853921963125,372.230444159742
248,364.82,25.93,367.39,363.85,209.03,147.41,169.88,364.97,368.84,277.08,166.99,27.3,27.98,364.43,336.802372188491,360.832192528752,360.832854679626,360.8335168305,360.834178981373,360.030528542532,359.934897464431,359.934897464431,359.934897464431,359.934897464431,372.311419661048
249,364.83,25.87,367.4,363.88,209.15,147.6,170.0,364.99,368.87,277.07,167.23,27.29,27.98,364.43,336.872087951452,360.910123907189,360.910752842245,360.911381777301,360.912010712357,360.111341148857,360.015842084467,360.015842084467,360.015842084467,360.015842084467,372.392364281084
250,364.84,26.0,367.42,363.89,209.31,147.78,170.14,365.01,368.9,277.04,167.54,27.3,27.98,364.44,336.941776703993,360.988027621596,360.988624156057,360.989220690518,360.989817224979,360.192122659795,360.096755829098,360.096755829098,360.096755829098,360.096755829098,372.473278025715
251,364.86,26.04,367.45,363.93,209.45,148.06,170.29,365.03,368.93,277.04,167.72,27.3,27.98,364.45,337.011438449861,361.065903676965,361.066468629429,361.067033581893,361.067598534358,360.272873082163,360.17763870421,360.17763870421,360.17763870421,360.17763870421,372.554160900827
252,364.86,25.92,367.45,363.96,209.56,148.35,170.43,365.05,368.96,277.09,167.77,27.3,27.98,364.45,337.081073192794,361.143752078289,361.144286270737,361.144820463185,361.145354655633,360.353592422968,360.258490715872,360.258490715872,360.258490715872,360.258490715872,372.635012912489
253,364.88,25.79,367.48,364.01,209.62,148.65,170.68,365.07,368.97,277.1,167.61,27.3,27.97,364.46,337.15068093655,361.221572830549,361.222077088303,361.222581346057,361.223085603812,360.434280689286,360.339311870226,360.339311870226,360.339311870226,360.339311870226,372.715834066842
254,364.91,25.83,367.5,364.05,209.54,148.82,170.93,365.11,368.99,277.16,167.49,27.3,27.98,364.47,337.220261684892,361.299365938722,361.299841090434,361.300316242146,361.300791393857,360.51493788833,360.420102173547,360.420102173547,360.420102173547,360.420102173547,372.796624370164
255,364.93,25.67,367.52,364.08,209.44,148.88,171.1,365.13,369.01,277.23,167.35,27.29,27.98,364.49,337.289815441593,361.377131407787,361.37757828542,361.378025163054,361.378472040688,360.595564027456,360.500861632256,360.500861632256,360.500861632256,360.500861632256,372.877383828873
256,364.95,25.59,367.54,364.11,209.28,148.87,171.26,365.14,369.02,277.26,167.22,27.29,27.97,364.5,337.359342210428,361.454869242706,361.455288681519,361.455708120332,361.456127559145,360.676161031694,360.581590252866,360.581590252866,360.581590252866,360.581590252866,372.958112449483
257,364.98,25.61,367.56,364.15,209.13,148.9,171.41,365.16,369.04,277.37,167.19,27.29,27.97,364.5,337.428841995221,361.532579448438,361.532972286902,361.533365125367,361.533757963832,360.756727455757,360.662288041892,360.662288041892,360.662288041892,360.662288041892,373.038810238509
258,365.02,25.72,367.58,364.2,208.91,149.0,171.56,365.18,369.07,277.55,167.2,27.29,27.97,364.53,337.498314799744,361.610262029947,361.610629109833,361.610996189719,361.611363269604,360.837262832543,360.742955006194,360.742955006194,360.742955006194,360.742955006194,373.119477202811
259,365.05,25.7,367.58,364.24,208.74,149.14,171.73,365.2,369.09,277.77,167.34,27.3,27.98,364.55,337.567760627829,361.687916992179,361.68825915844,361.688601324702,361.688943490964,360.917767169745,360.823591152529,360.823591152529,360.823591152529,360.823591152529,373.200113349146
260,365.06,25.62,367.59,364.28,208.63,149.34,171.88,365.22,369.11,278.02,167.65,27.29,27.98,364.58,337.637179483296,361.765544340086,361.765862440892,361.766180541699,361.766498642505,360.998240475294,360.904196487893,360.904196487893,360.904196487893,360.904196487893,373.28071868451
261,365.06,25.62,367.59,364.32,208.5,149.53,172.03,365.24,369.12,278.28,167.94,27.29,27.98,364.6,337.706571369984,361.84314407861,361.843438965299,361.843733851988,361.844028738677,361.07868275717,360.984771019327,360.984771019327,360.984771019327,360.984771019327,373.361293215944
262,365.04,25.8,367.59,364.39,208.23,149.87,172.28,365.28,369.14,278.53,168.16,27.29,27.98,364.63,337.775936291735,361.920716212692,361.920988739764,361.921261266836,361.921533793909,361.1590940235,361.06531475402,361.06531475402,361.06531475402,361.06531475402,373.441836950637
263,365.04,25.65,367.6,364.47,207.99,150.08,172.52,365.32,369.17,278.74,168.27,27.29,27.98,364.65,337.845274252442,361.998260747256,361.998511772286,361.998762797316,361.999013822346,361.239474282355,361.145827699109,361.145827699109,361.145827699109,361.145827699109,373.522349895726
264,365.04,25.61,367.6,364.5,208.18,150.22,172.67,365.35,369.19,278.91,168.32,27.28,27.98,364.67,337.914585255882,362.075777687259,362.076008071092,362.076238454926,362.076468838759,361.319823542431,361.226309862341,361.226309862341,361.226309862341,361.226309862341,373.602832058958
265,365.06,25.69,367.61,364.55,208.38,150.3,172.81,365.39,369.21,278.95,168.24,27.28,27.98,364.69,337.983869306025,362.153267037605,362.153477644023,362.153688250441,362.153898856859,361.400141811794,361.306761250848,361.306761250848,361.306761250848,361.306761250848,373.683283447465
266,365.06,25.95,367.61,364.59,208.51,150.3,172.95,365.4,369.24,278.93,168.1,27.29,27.99,364.72,338.053126406731,362.230728803227,362.230920499138,362.231112195049,362.23130389096,361.480429099109,361.387181872355,361.387181872355,361.387181872355,361.387181872355,373.763704068972
267,365.06,25.92,367.62,364.63,208.73,150.37,173.1,365.42,369.27,278.88,168.21,27.3,27.99,364.72,338.122356561903,362.308162989044,362.308336644401,362.308510299757,362.308683955114,361.560685413007,361.467571734546,361.467571734546,361.467571734546,361.467571734546,373.844093931163
268,365.06,25.89,367.62,364.66,208.71,150.5,173.25,365.45,369.28,278.89,168.37,27.3,28.0,364.75,338.191559775454,362.385569599975,362.385726087762,362.38588257555,362.386039063337,361.640910762238,361.54793084523,361.54793084523,361.54793084523,361.54793084523,373.924453041847
269,365.07,26.02,367.65,364.7,208.64,150.62,173.37,365.48,369.29,278.93,168.63,27.3,28.0,364.77,338.260736051309,362.462948640934,362.463088837146,362.463229033359,362.463369229571,361.721105155651,361.628259212314,361.628259212314,361.628259212314,361.628259212314,374.004781408931
270,365.08,26.02,367.68,364.73,208.65,150.8,173.49,365.49,369.31,279.04,168.7,27.3,28.01,364.8,338.329885394463,362.540300116569,362.540424898392,362.540549680215,362.540674462037,361.801270297764,361.70855683965,361.70855683965,361.70855683965,361.70855683965,374.085079036267
271,365.1,25.93,367.73,364.77,208.77,150.95,173.67,365.52,369.33,279.14,168.6,27.3,28.01,364.82,338.399007806077,362.617624032486,362.617734284796,362.617844537107,362.617954789417,361.881405142471,361.78882374627,361.78882374627,361.78882374627,361.78882374627,374.165345942887
272,365.13,25.84,367.79,364.8,209.02,151.06,173.85,365.56,369.35,279.2,168.57,27.3,28.0,364.84,338.46810329188,362.694920393033,362.695017000513,362.695113607993,362.695210215473,361.961509048605,361.86905993403,361.86905993403,361.86905993403,361.86905993403,374.245582130647
273,365.14,26.02,367.82,364.81,209.21,151.06,173.97,365.58,369.37,279.29,168.47,27.3,28.0,364.86,338.537171855841,362.772189202509,362.77227305202,362.772356901531,362.772440751041,362.041582027741,361.949265414186,361.949265414186,361.949265414186,361.949265414186,374.325787610803
274,365.15,26.06,367.85,364.83,209.28,151.08,174.08,365.59,369.39,279.37,168.52,27.3,27.99,364.86,338.606213501943,362.849430466593,362.849502448865,362.849574431136,362.849646413408,362.121624086266,362.029440191378,362.029440191378,362.029440191378,362.029440191378,374.405962387995
275,365.16,25.89,367.88,364.84,209.05,151.16,174.18,365.61,369.4,279.5,168.59,27.3,27.99,364.85,338.675228234196,362.92664419018,362.926705198801,362.926766207422,362.926827216044,362.201635233574,362.109584274054,362.109584274054,362.109584274054,362.109584274054,374.486106470671
276,365.17,25.87,367.9,364.85,208.81,151.21,174.27,365.62,369.42,279.65,168.59,27.29,27.98,364.84,338.744216056559,363.003830378179,363.003881309685,363.00393224119,363.003983172696,362.281615479415,362.189697671011,362.189697671011,362.189697671011,362.189697671011,374.566219867628
277,365.17,25.81,367.93,364.86,208.71,151.2,174.37,365.65,369.44,279.74,168.48,27.3,27.98,364.85,338.822639881129,363.091544296999,363.091544296999,363.091544296999,363.091544296999,362.322923689178,362.231819534085,362.231819534085,362.231819534085,362.231819534085,374.608341730702
278,365.19,25.94,367.96,364.88,208.76,151.19,174.47,365.67,369.46,279.86,168.46,27.3,27.98,364.85,338.890556685964,363.167544078731,363.167544078731,363.167544078731,363.167544078731,362.40695893314,362.315915238952,362.315915238952,362.315915238952,362.315915238952,374.692437435569
279,365.21,25.9,367.99,364.89,208.74,151.21,174.55,365.68,369.49,279.96,168.54,27.3,27.97,364.87,338.958443971028,363.243512620829,363.243512620829,363.243512620829,363.243512620829,362.490983326034,362.399999741159,362.399999741159,362.399999741159,362.399999741159,374.776521937776
280,365.23,25.91,368.03,364.92,208.78,151.15,174.68,365.72,369.51,280.01,168.38,27.29,27.98,364.88,339.026301748079,363.319449934309,363.319449934309,363.319449934309,363.319449934309,362.574997154146,362.484073044606,362.484073044606,362.484073044606,362.484073044606,374.860595241223
281,365.27,25.93,368.06,364.94,209.02,151.09,174.78,365.75,369.53,280.08,168.28,27.3,27.98,364.91,339.094130028872,363.395356030188,363.395356030188,363.395356030188,363.395356030188,362.658999763474,362.568135153158,362.568135153158,362.568135153158,362.568135153158,374.944657349775
282,365.29,25.85,368.09,364.96,209.3,151.12,174.85,365.77,369.55,280.08,168.42,27.29,27.97,364.93,339.161928825162,363.471230919485,363.471230919485,363.471230919485,363.471230919485,362.742991157997,362.652186070703,362.652186070703,362.652186070703,362.652186070703,375.02870826732
283,365.33,25.75,368.1,364.96,209.45,151.2,174.91,365.79,369.57,280.06,168.64,27.3,27.97,364.93,339.229698148704,363.547074613218,363.547074613218,363.547074613218,363.547074613218,362.826971341688,362.736225801121,362.736225801121,362.736225801121,362.736225801121,375.112747997738
284,365.37,26.08,368.12,364.97,209.42,151.27,174.97,365.83,369.6,280.13,168.88,27.31,27.98,364.96,339.29743801125,363.622887122407,363.622887122407,363.622887122407,363.622887122407,362.910940318517,362.820254348293,362.820254348293,362.820254348293,362.820254348293,375.19677654491
285,365.4,26.03,368.14,364.99,209.44,151.48,175.06,365.85,369.61,280.24,169.23,27.3,27.98,364.99,339.365148424552,363.69866845807,363.69866845807,363.69866845807,363.69866845807,362.994898092452,362.904271716096,362.904271716096,362.904271716096,362.904271716096,375.280793912713
286,365.44,25.91,368.16,365.01,209.27,151.75,175.14,365.87,369.63,280.3,169.36,27.3,27.98,365.02,339.432829400361,363.774418631229,363.774418631229,363.774418631229,363.774418631229,363.078844667462,362.988277908408,362.988277908408,362.988277908408,362.988277908408,375.364800105025
287,365.47,25.86,368.17,365.03,209.13,151.99,175.23,365.89,369.65,280.42,169.4,27.29,27.98,365.02,339.500480950425,363.851274349194,363.852681802748,363.854089256302,363.855496709856,363.162780047505,363.072272929097,363.072272929097,363.072272929097,363.072272929097,375.448795125714
288,365.5,25.92,368.17,365.06,208.98,152.19,175.35,365.9,369.67,280.51,169.37,27.29,27.98,365.02,339.568836914519,363.928210099598,363.930145596068,363.932081092538,363.934016589008,363.243676460751,363.153280824784,363.153280824784,363.153280824784,363.153280824784,375.529803021401
289,365.52,26.06,368.21,365.1,209.04,152.4,175.51,365.94,369.7,280.6,169.4,27.3,27.98,365.03,339.637512510033,364.005029728556,364.006904248287,364.008778768019,364.01065328775,363.323113430761,363.232853961849,363.232853961849,363.232853961849,363.232853961849,375.609376158466
290,365.53,25.9,368.24,365.17,209.26,152.65,175.7,365.98,369.73,280.68,169.42,27.3,27.98,365.06,339.706161238421,364.081821863194,364.083636328294,364.085450793395,364.087265258496,363.402519084391,363.312396001078,363.312396001078,363.312396001078,363.312396001078,375.688918197695
291,365.54,25.87,368.27,365.2,209.34,152.78,175.83,366.0,369.74,280.78,169.54,27.29,27.98,365.08,339.774783103337,364.158586508142,364.160341843727,364.162097179312,364.163852514897,363.481893433933,363.391906953736,363.391906953736,363.391906953736,363.391906953736,375.768429150353
292,365.56,25.69,368.3,365.25,209.33,152.9,175.95,366.03,369.76,280.89,169.75,27.28,27.99,365.11,339.843378108467,364.235323668028,364.237020802167,364.238717936307,364.240415070447,363.561236491696,363.471386831104,363.471386831104,363.471386831104,363.471386831104,375.847909027721
293,365.58,25.67,368.32,365.28,209.33,153.0,176.08,366.04,369.78,280.94,169.83,27.29,27.99,365.13,339.911946257511,364.31203334748,364.313673211183,364.315313074885,364.316952938588,363.64054827008,363.550835644558,363.550835644558,363.550835644558,363.550835644558,375.927357841175
294,365.61,25.77,368.34,365.32,209.36,153.17,176.2,366.06,369.8,280.99,170.02,27.29,27.99,365.14,339.980487554163,364.388715551135,364.390299078367,364.391882605599,364.393466132831,363.719828781679,363.630253405657,363.630253405657,363.630253405657,363.630253405657,376.006775602274
295,365.65,25.76,368.36,365.34,209.54,153.39,176.33,366.09,369.82,281.02,170.28,27.29,27.99,365.16,340.049002002163,364.465370283624,364.466898411228,364.468426538832,364.469954666437,363.799078039024,363.709640125906,363.709640125906,363.709640125906,363.709640125906,376.086162322523
296,365.67,25.77,368.38,365.37,209.86,153.63,176.46,366.11,369.84,281.06,170.6,27.3,27.99,365.18,340.117489605247,364.541997549583,364.543471217301,364.544944885019,364.546418552738,363.878296054839,363.788995816994,363.788995816994,363.788995816994,363.788995816994,376.165518013611
297,365.7,25.81,368.4,365.39,210.02,153.86,176.59,366.13,369.85,281.04,170.87,27.3,28.0,365.21,340.185950367172,364.618597353651,364.620017504088,364.621437654526,364.622857804963,363.95748447413,363.868320490661,363.868320490661,363.868320490661,363.868320490661,376.244842687278
298,365.72,25.86,368.43,365.41,210.31,154.19,176.8,366.16,369.87,281.04,171.13,27.3,27.99,365.25,340.254384291726,364.695169700466,364.696537279053,364.697904857639,364.699272436226,364.03664232154,363.94761415869,363.94761415869,363.94761415869,363.94761415869,376.324136355308
299,365.73,25.82,368.46,365.44,210.27,154.54,177.02,366.2,369.89,281.08,171.26,27.3,28.0,365.3,340.322791382693,364.771714594671,364.773030549666,364.774346504661,364.775662459655,364.115768955091,364.026876833004,364.026876833004,364.026876833004,364.026876833004,376.403399029621
300,365.75,26.04,368.49,365.46,210.09,154.7,177.19,366.23,369.9,281.12,171.2,27.3,28.0,365.31,340.391171643879,364.848232040911,364.849497323377,364.850762605843,364.852027888309,364.194864387823,364.106108525598,364.106108525598,364.106108525598,364.106108525598,376.482630722215
301,365.77,25.94,368.51,365.48,210.0,154.81,177.33,366.24,369.91,281.21,171.25,27.3,27.99,365.33,340.459525079115,364.924722043832,364.925937607601,364.927153171371,364.928368735141,364.27392863282,364.185309248515,364.185309248515,364.185309248515,364.185309248515,376.561831445132
302,365.78,25.86,368.51,365.49,210.17,154.97,177.49,366.27,369.92,281.3,171.42,27.3,27.99,365.33,340.527851692244,365.001184608082,365.002351409739,365.003518211396,365.004685013054,364.352961703258,364.264479013884,364.264479013884,364.264479013884,364.264479013884,376.641001210501
303,365.81,25.97,368.52,365.5,210.28,155.21,177.63,366.29,369.94,281.37,171.74,27.3,28.0,365.35,340.596151487129,365.077619738313,365.078738737174,365.079857736035,365.080976734896,364.431963612396,364.343617833919,364.343617833919,364.343617833919,364.343617833919,376.720140030536
304,365.82,25.99,368.55,365.5,210.36,155.44,177.79,366.32,369.97,281.41,171.84,27.31,27.99,365.38,340.664424467643,365.15402743918,365.155099597274,365.156171755368,365.157243913462,364.510934373578,364.422725720917,364.422725720917,364.422725720917,364.422725720917,376.799247917534
305,365.82,25.82,368.57,365.5,210.32,155.63,177.94,366.33,369.98,281.42,171.78,27.3,27.98,365.4,340.732670637676,365.230407715343,365.2314339974,365.232460279458,365.233486561515,364.589874000247,364.50180268727,364.50180268727,364.50180268727,364.50180268727,376.878324883887
306,365.82,25.7,368.6,365.5,210.16,155.75,178.11,366.36,370.0,281.47,171.74,27.3,27.99,365.42,340.800890001143,365.30676057146,365.307741944874,365.308723318289,365.309704691703,364.668782505882,364.580848745407,364.580848745407,364.580848745407,364.580848745407,376.957370942024
307,365.83,25.54,368.63,365.51,210.02,155.84,178.3,366.39,370.02,281.51,171.73,27.29,27.98,365.45,340.869082561971,365.383086012194,365.384023447008,365.384960881821,365.385898316635,364.747659904056,364.659863907849,364.659863907849,364.659863907849,364.659863907849,377.036386104466
308,365.84,25.72,368.64,365.52,210.29,155.74,178.49,366.41,370.05,281.56,171.42,27.3,27.98,365.47,340.9372483241,365.459384042215,365.460278511108,365.46117298,365.462067448893,364.826506208441,364.738848187214,364.738848187214,364.738848187214,364.738848187214,377.115370383831
309,365.86,25.73,368.65,365.55,210.36,155.69,178.64,366.43,370.08,281.55,171.23,27.3,27.98,365.48,341.005387291498,365.535654666191,365.536507144439,365.537359622687,365.538212100935,364.905322299069,364.817801596148,364.817801596148,364.817801596148,364.817801596148,377.194323792765
310,365.89,25.75,368.67,365.58,210.42,155.65,178.79,366.46,370.11,281.53,170.97,27.3,27.98,365.48,341.073499468067,365.611897888816,365.612709354414,365.613520820012,365.61433228561,364.984108685183,364.896724147716,364.896724147716,364.896724147716,364.896724147716,377.273246344333
311,365.93,25.67,368.69,365.61,210.57,155.63,178.94,366.49,370.15,281.5,170.87,27.29,27.97,365.51,341.141584858011,365.688113714711,365.688885147865,365.689656581019,365.690428014173,365.062864007389,364.97561585386,364.97561585386,364.97561585386,364.97561585386,377.352138050477
312,365.98,25.77,368.71,365.64,210.89,155.64,179.08,366.51,370.18,281.44,171.06,27.3,27.97,365.53,341.209643465142,365.764302148611,365.765034532419,365.765766916227,365.766499300035,365.14158828051,365.054476728323,365.054476728323,365.054476728323,365.054476728323,377.43099892494
313,366.0,25.73,368.72,365.64,211.01,155.65,179.21,366.52,370.22,281.43,171.24,27.3,27.97,365.56,341.277675293556,365.840463195184,365.841157515157,365.841851835129,365.842546155101,365.220281518294,365.13330678379,365.13330678379,365.13330678379,365.13330678379,377.509828980407
314,366.01,25.83,368.75,365.66,210.88,155.63,179.33,366.54,370.23,281.46,171.15,27.31,27.97,365.57,341.345680347294,365.91659685912,365.917254103288,365.917911347455,365.918568591622,365.298943734876,365.212106033329,365.212106033329,365.212106033329,365.212106033329,377.588628229946
315,366.02,25.95,368.78,365.67,210.77,155.56,179.42,366.56,370.26,281.5,171.13,27.3,27.97,365.58,341.413658630425,365.992703145111,365.993324303978,365.993945462846,365.994566621714,365.377574944406,365.290874490018,365.290874490018,365.290874490018,365.290874490018,377.667396686635
