Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
394,369.57,25.49,371.87,363.73,197.82,119.79,118.12,370.47,372.6,271.55,155.1,25.68,26.31,370.73,345.576125813578,370.65804933292,370.658608379552,370.659167426183,370.659726472814,370.193533970461,370.115380537683,370.115380537683,370.115380537683,370.115380537683,382.4919027343
395,369.62,25.57,371.91,363.76,198.28,120.05,118.18,370.51,372.64,271.57,155.39,25.69,26.32,370.76,345.642463613518,370.732428883258,370.732952670675,370.733476458092,370.734000245509,370.270071159646,370.192058432664,370.192058432664,370.192058432664,370.192058432664,382.568580629281
396,369.64,25.44,371.94,363.85,198.86,120.32,118.26,370.57,372.66,271.51,155.51,25.68,26.32,370.78,345.708774883241,370.806781322637,370.807270985165,370.807760647693,370.808250310221,370.346577853356,370.26870604369,370.26870604369,370.26870604369,370.26870604369,382.645228240307
397,369.65,25.36,371.97,363.89,199.03,120.35,118.31,370.59,372.68,271.39,155.46,25.68,26.31,370.78,345.775059627632,370.881106655979,370.881563329504,370.882020003029,370.882476676553,370.423054070941,370.345323388798,370.345323388798,370.345323388798,370.345323388798,382.721845585415
398,369.64,25.37,371.99,363.94,199.02,120.38,118.36,370.63,372.71,271.31,155.45,25.68,26.31,370.74,345.841317851597,370.955404888215,370.955829710162,370.95625453211,370.956679354057,370.49949983178,370.421910486051,370.421910486051,370.421910486051,370.421910486051,382.798432682668
399,369.64,25.47,372.0,363.99,199.07,120.44,118.41,370.65,372.74,271.31,155.56,25.69,26.31,370.7,345.907549560064,371.029676024284,371.030070133596,371.030464242909,371.030858352222,370.575915155275,370.498467353537,370.498467353537,370.498467353537,370.498467353537,382.874989550154
400,369.61,25.49,372.01,364.02,199.06,120.48,118.44,370.67,372.77,271.35,155.7,25.68,26.31,370.66,345.973754757946,371.103920069147,371.104284606335,371.104649143524,371.105013680712,370.652300061062,370.57499400957,370.57499400957,370.57499400957,370.57499400957,382.951516206187
401,369.62,25.6,371.99,364.06,199.01,120.55,118.47,370.69,372.79,271.46,155.88,25.68,26.3,370.63,346.039933450295,371.178137027736,371.178473134642,371.178809241548,371.179145348454,370.7286545682,370.651490471897,370.651490471897,370.651490471897,370.651490471897,383.028012668514
402,369.64,25.62,372.01,364.1,198.9,120.58,118.51,370.72,372.81,271.57,155.94,25.68,26.31,370.65,346.106085642009,371.252326905048,371.252635725146,371.252944545244,371.253253365342,370.80498036072,370.727956759182,370.727956759182,370.727956759182,370.727956759182,383.104478955799
403,369.73,25.62,372.01,364.17,198.79,120.62,118.56,370.76,372.84,271.63,155.91,25.68,26.3,370.7,346.172211338124,371.326489706054,371.32677238422,371.327055062385,371.327337740551,370.881276038961,370.804392889534,370.804392889534,370.804392889534,370.804392889534,383.180915086151
404,369.8,25.47,372.05,364.25,198.92,120.72,118.61,370.78,372.86,271.71,155.93,25.68,26.29,370.77,346.238310543662,371.400625435743,371.400883118295,371.401140800848,371.4013984834,370.957541366361,370.880798881264,370.880798881264,370.880798881264,370.880798881264,383.257321077881
405,369.82,25.53,372.08,364.28,199.27,120.83,118.68,370.81,372.9,271.79,156.09,25.69,26.3,370.81,346.304383263668,371.474734099114,371.474967933795,371.475201768476,371.475435603158,371.033776362598,370.957174752707,370.957174752707,370.957174752707,370.957174752707,383.333696949324
406,369.82,25.52,372.1,364.3,199.48,120.93,118.74,370.83,372.93,271.85,156.17,25.68,26.3,370.85,346.370429503208,371.548815701175,371.549026837132,371.54923797309,371.549449109047,371.109981047385,371.033520522234,371.033520522234,371.033520522234,371.033520522234,383.410042718851
407,369.81,25.48,372.12,364.31,199.51,121.03,118.78,370.84,372.97,271.92,156.21,25.69,26.3,370.89,346.436449267364,371.622870246947,371.623059834727,371.623249422507,371.623439010287,371.186155440504,371.109836208281,371.109836208281,371.109836208281,371.109836208281,383.486358404898
408,369.8,25.47,372.14,364.32,199.36,121.05,118.85,370.87,373.01,272.0,156.11,25.68,26.31,370.91,346.502442561242,371.696897741456,371.697066932972,371.697236124488,371.697405316003,371.262299561726,371.186121829273,371.186121829273,371.186121829273,371.186121829273,383.56264402589
409,369.8,25.54,372.16,364.35,199.2,121.13,118.91,370.88,373.06,272.12,156.2,25.69,26.3,370.93,346.568409389964,371.770898189743,371.77104813827,371.771198086796,371.771348035322,371.338413430894,371.262377403709,371.262377403709,371.262377403709,371.262377403709,383.638899600325
410,369.82,25.5,372.17,364.39,199.36,121.21,118.97,370.91,373.09,272.17,156.4,25.68,26.3,370.95,346.634349758675,371.844871596857,371.845003457011,371.845135317166,371.845267177321,371.41449706788,371.33860295011,371.33860295011,371.33860295011,371.33860295011,383.715125146727
411,369.82,25.45,372.19,364.43,199.66,121.25,119.02,370.95,373.12,272.23,156.75,25.69,26.3,370.96,346.700263672539,371.918817967854,371.918932895579,371.919047823304,371.919162751029,371.49055148745,371.414798487029,371.414798487029,371.414798487029,371.414798487029,383.791320683645
412,369.84,25.33,372.24,364.47,200.01,121.37,119.07,370.98,373.16,272.23,156.91,25.69,26.3,370.99,346.766151136733,371.992737307806,371.992836460359,371.992935612913,371.993034765466,371.566576584614,371.490964033075,371.490964033075,371.490964033075,371.490964033075,383.867486229692
413,369.87,25.28,372.27,364.54,200.45,121.41,119.16,371.01,373.18,272.2,156.91,25.69,26.29,371.0,346.832012156465,372.06662962179,372.06671415772,372.066798693651,372.066883229582,371.642571498254,371.567099606865,371.567099606865,371.567099606865,371.567099606865,383.943621803482
414,369.91,25.33,372.31,364.61,200.74,121.42,119.24,371.06,373.19,272.19,156.94,25.68,26.29,371.02,346.897846736957,372.140494914894,372.140565994029,372.140637073163,372.140708152297,371.718536248402,371.64320522706,371.64320522706,371.64320522706,371.64320522706,384.019727423677
415,369.93,25.32,372.33,364.65,200.93,121.47,119.3,371.08,373.2,272.17,157.0,25.69,26.29,371.05,346.963654883446,372.21433319222,372.214391975651,372.214450759082,372.214509542512,371.794470855139,371.719280912367,371.719280912367,371.719280912367,371.719280912367,384.095803108984
416,369.98,25.32,372.36,364.64,201.1,121.58,119.35,371.11,373.2,272.1,157.0,25.69,26.29,371.08,347.029436601197,372.288144458876,372.288192108942,372.288239759008,372.288287409074,371.870375338569,371.795326681515,371.795326681515,371.795326681515,371.795326681515,384.171848878132
417,370.04,25.41,372.4,364.56,201.23,121.61,119.4,371.14,373.2,272.02,156.91,25.7,26.29,371.12,347.09519189549,372.361928719981,372.361966400252,372.362004080523,372.362041760794,371.946249718828,371.871342553265,371.871342553265,371.871342553265,371.871342553265,384.247864749882
418,370.1,25.41,372.43,364.47,201.24,121.59,119.45,371.17,373.21,271.91,156.74,25.69,26.29,371.16,347.168663040967,372.444351484483,372.444351484483,372.444351484483,372.444351484483,371.981737107,371.907534404193,371.907534404193,371.907534404193,371.907534404193,384.28405660081
419,370.15,25.43,372.44,364.41,201.29,121.58,119.52,371.19,373.22,271.82,156.61,25.69,26.28,371.2,347.233221948643,372.516804731903,372.516804731903,372.516804731903,372.516804731903,372.063481442662,371.989336301679,371.989336301679,371.989336301679,371.989336301679,384.365858498296
420,370.18,25.54,372.47,364.37,201.34,121.57,119.57,371.22,373.25,271.78,156.49,25.7,26.29,371.23,347.297752848506,372.589228189196,372.589228189196,372.589228189196,372.589228189196,372.145215239092,372.071127682891,372.071127682891,372.071127682891,372.071127682891,384.447649879508
421,370.2,25.46,372.5,364.33,201.23,121.51,119.63,371.27,373.28,271.73,156.48,25.69,26.28,371.28,347.362255752016,372.66162186726,372.66162186726,372.66162186726,372.66162186726,372.226938499957,372.152908551397,372.152908551397,372.152908551397,372.152908551397,384.529430748014
422,370.23,25.37,372.52,364.3,200.95,121.38,119.66,371.32,373.29,271.73,156.43,25.69,26.28,371.32,347.426730670638,372.733985776991,372.733985776991,372.733985776991,372.733985776991,372.308651228925,372.234678910768,372.234678910768,372.234678910768,372.234678910768,384.611201107385
423,370.23,25.47,372.51,364.3,200.7,121.27,119.66,371.35,373.3,271.77,156.35,25.7,26.29,371.33,347.491177615828,372.806319929289,372.806319929289,372.806319929289,372.806319929289,372.39035342966,372.31643876457,372.31643876457,372.31643876457,372.31643876457,384.692960961187
424,370.23,25.37,372.52,364.33,200.72,121.21,119.66,371.37,373.32,271.83,156.38,25.69,26.29,371.34,347.555596599044,372.878624335047,372.878624335047,372.878624335047,372.878624335047,372.472045105824,372.398188116367,372.398188116367,372.398188116367,372.398188116367,384.774710312984
425,370.24,25.48,372.52,364.39,200.72,121.12,119.64,371.4,373.33,271.83,156.33,25.7,26.29,371.36,347.619987631743,372.951332800246,372.951868255229,372.952403710212,372.952939165194,372.553726261078,372.479926969722,372.479926969722,372.479926969722,372.479926969722,384.856449166339
426,370.23,25.71,372.54,364.44,200.74,121.03,119.62,371.42,373.35,271.78,156.23,25.7,26.3,371.38,347.684786116236,373.025121518419,373.026959240291,373.028796962164,373.030634684036,372.6331128554,372.559402839963,372.559402839963,372.559402839963,372.559402839963,384.93592503658
427,370.24,25.58,372.58,364.51,200.83,120.97,119.62,371.46,373.36,271.72,156.19,25.69,26.29,371.39,347.750315947299,373.098623799547,373.100394861144,373.10216592274,373.103936984337,372.708497593557,372.634931959092,372.634931959092,372.634931959092,372.634931959092,385.011454155709
428,370.24,25.46,372.61,364.59,200.93,120.91,119.6,371.48,373.36,271.59,156.18,25.7,26.29,371.39,347.815819342339,373.172099081299,373.173804696606,373.175510311914,373.177215927221,372.783852000507,372.710430954152,372.710430954152,372.710430954152,372.710430954152,385.086953150769
429,370.23,25.48,372.65,364.68,200.91,120.85,119.59,371.51,373.36,271.46,156.2,25.7,26.29,371.41,347.881296306612,373.245547368732,373.247188752915,373.248830137097,373.250471521279,372.859176434636,372.785899845639,372.785899845639,372.785899845639,372.785899845639,385.162422042256
430,370.25,25.55,372.68,364.77,200.87,120.81,119.58,371.55,373.36,271.32,156.08,25.7,26.3,371.43,347.946746845384,373.318968666925,373.320547036335,373.322125405744,373.323703775154,372.934472055016,372.861338654161,372.861338654161,372.861338654161,372.861338654161,385.237860850778
431,370.29,25.64,372.74,364.9,200.84,120.68,119.56,371.58,373.36,271.22,155.93,25.71,26.3,371.49,348.012170963939,373.392362980966,373.393879553128,373.395396125289,373.396912697451,373.009737398946,372.936747400355,372.936747400355,372.936747400355,372.936747400355,385.313269596971
432,370.35,25.5,372.78,364.99,200.81,120.61,119.55,371.6,373.36,271.13,155.78,25.7,26.3,371.56,348.077568667602,373.46573031595,373.467186309515,373.468642303079,373.470098296644,373.084972488519,373.012126104794,373.012126104794,373.012126104794,373.012126104794,385.388648301411
433,370.38,25.51,372.82,365.0,200.68,120.6,119.52,371.63,373.36,271.07,155.7,25.7,26.3,371.59,348.142939961695,373.539070676991,373.540467311761,373.54186394653,373.543260581299,373.160177345977,373.087474788199,373.087474788199,373.087474788199,373.087474788199,385.463996984816
434,370.41,25.59,372.83,364.99,200.49,120.66,119.51,371.64,373.39,271.13,155.9,25.72,26.3,371.62,348.208284851582,373.612384069209,373.613722566082,373.615061062955,373.616399559827,373.23535199348,373.162793471208,373.162793471208,373.162793471208,373.162793471208,385.539315667825
435,370.41,25.65,372.86,364.95,200.51,120.78,119.49,371.66,373.4,271.17,156.09,25.71,26.3,371.65,348.27360334263,373.685670497741,373.686952078729,373.688233659717,373.689515240705,373.310496453307,373.238082174578,373.238082174578,373.238082174578,373.238082174578,385.614604371195
436,370.43,25.62,372.9,364.93,200.61,120.88,119.49,371.68,373.43,271.11,156.06,25.71,26.3,371.68,348.338895440238,373.758929967732,373.760155855932,373.761381744132,373.762607632331,373.385610747729,373.313340919057,373.313340919057,373.313340919057,373.313340919057,385.689863115673
437,370.47,25.55,372.92,364.92,200.62,120.92,119.5,371.7,373.47,271.06,156.0,25.71,26.3,371.7,348.404161149831,373.832162484339,373.833333903898,373.834505323457,373.835676743017,373.460694898991,373.388569725364,373.388569725364,373.388569725364,373.388569725364,385.765091921981
438,370.51,25.55,372.95,364.93,200.57,120.88,119.49,371.72,373.5,271.05,155.98,25.71,26.29,371.71,348.469400476842,373.905368052733,373.906486228864,373.907604404996,373.908722581128,373.535750306943,373.463768614332,373.463768614332,373.463768614332,373.463768614332,385.840290810949
439,370.55,25.45,372.97,364.95,200.33,120.79,119.48,371.75,373.54,271.01,155.79,25.71,26.29,371.73,348.534613426728,373.978546678098,373.979612837054,373.98067899601,373.981745154966,373.610775995532,373.538937606792,373.538937606792,373.538937606792,373.538937606792,385.915459803409
440,370.62,25.51,373.0,365.02,199.94,120.61,119.46,371.8,373.57,271.0,155.57,25.71,26.3,371.76,348.599800004977,374.051698365625,374.052713734668,374.053729103711,374.054744472754,373.685771596666,373.614076723555,373.614076723555,373.614076723555,373.614076723555,385.990598920172
441,370.66,25.53,373.03,365.11,199.62,120.54,119.43,371.86,373.61,271.08,155.62,25.71,26.3,371.8,348.664960217092,374.124823120519,374.125788927914,374.126754735309,374.127720542704,373.760737132759,373.689185985485,373.689185985485,373.689185985485,373.689185985485,386.065708182102
442,370.7,25.42,373.05,365.18,199.45,120.58,119.43,371.89,373.66,271.2,155.62,25.71,26.29,371.83,348.730094068592,374.197920948001,374.198838423011,374.199755898021,374.200673373032,373.835672626283,373.764265413498,373.764265413498,373.764265413498,373.764265413498,386.140787610116
443,370.74,25.39,373.07,365.22,199.54,120.69,119.43,371.92,373.7,271.41,155.87,25.71,26.3,371.87,348.79520156502,374.2709918533,374.271862226165,374.272732599029,374.273602971894,373.91057809971,373.839315028518,373.839315028518,373.839315028518,373.839315028518,386.215837225135
444,370.76,25.44,373.07,365.25,199.68,120.86,119.44,371.95,373.73,271.62,156.15,25.72,26.3,371.89,348.860282711941,374.344035841657,374.344860343573,374.345684845488,374.346509347404,373.985453575531,373.914334851479,373.914334851479,373.914334851479,373.914334851479,386.290857048096
445,370.79,25.44,373.09,365.31,199.96,121.07,119.46,371.99,373.75,271.74,156.36,25.71,26.29,371.94,348.92533751494,374.417052918328,374.417832781438,374.418612644548,374.419392507659,374.060299076274,373.989324903357,373.989324903357,373.989324903357,373.989324903357,386.365847099974
446,370.8,25.45,373.12,365.36,200.22,121.28,119.47,372.02,373.79,271.87,156.71,25.72,26.3,371.96,348.990365979628,374.490043088575,374.490779545942,374.491516003309,374.492252460677,374.135115660321,374.064285205108,374.064285205108,374.064285205108,374.064285205108,386.440807401725
447,370.83,25.44,373.13,365.41,200.4,121.49,119.5,372.04,373.82,271.96,157.03,25.73,26.3,372.0,349.055368111623,374.563006357679,374.563700643295,374.564394928912,374.565089214528,374.209902991749,374.139215777789,374.139215777789,374.139215777789,374.139215777789,386.515737974406
448,370.87,25.49,373.16,365.45,200.57,121.68,119.52,372.07,373.85,271.97,157.22,25.72,26.3,372.04,349.120343916579,374.635942730929,374.636596079677,374.637249428425,374.637902777173,374.284660404553,374.21411664241,374.21411664241,374.21411664241,374.21411664241,386.590638839027
449,370.94,25.49,373.18,365.49,200.66,121.85,119.53,372.11,373.89,271.97,157.31,25.72,26.3,372.06,349.185293400165,374.708852213625,374.709465861265,374.710079508905,374.710693156545,374.359387921355,374.288987820008,374.288987820008,374.288987820008,374.288987820008,386.665510016625
450,370.97,25.45,373.2,365.55,200.67,121.89,119.55,372.14,373.92,271.97,157.22,25.72,26.3,372.09,349.250216568062,374.781734811084,374.782309994264,374.782885177444,374.783460360624,374.434085564868,374.363829331715,374.363829331715,374.363829331715,374.363829331715,386.740351528332
451,371.01,25.51,373.22,365.6,200.74,121.92,119.55,372.16,373.97,271.95,157.2,25.72,26.3,372.1,349.315113425985,374.85459052863,374.855128484838,374.855666441046,374.856204397255,374.508753357733,374.43864119859,374.43864119859,374.43864119859,374.43864119859,386.815163395207
452,371.03,25.32,373.23,365.67,200.78,121.93,119.56,372.19,374.0,271.92,157.12,25.72,26.3,372.11,349.37998397966,374.927419371601,374.927921339174,374.928423306748,374.928925274322,374.583391322681,374.513423441777,374.513423441777,374.513423441777,374.513423441777,386.889945638394
453,371.07,25.45,373.26,365.74,200.82,121.96,119.58,372.21,374.04,271.89,157.15,25.72,26.3,372.14,349.444828234839,375.000221345347,375.000688563443,375.001155781538,375.001622999634,374.657999482423,374.588176082406,374.588176082406,374.588176082406,374.588176082406,386.964698279023
454,371.1,25.44,373.28,365.77,200.81,121.99,119.58,372.24,374.09,271.84,157.17,25.72,26.29,372.16,349.509646197289,375.072996455231,375.073430163824,375.073863872417,375.07429758101,374.732578934477,374.662899141661,374.662899141661,374.662899141661,374.662899141661,387.039421338278
455,371.12,25.5,373.3,365.81,200.72,122.0,119.58,372.26,374.13,271.81,157.09,25.72,26.3,372.2,349.574437872801,375.145744706627,375.146146146489,375.14654758635,375.146949026212,374.807129220451,374.737592640726,374.737592640726,374.737592640726,374.737592640726,387.114114837343
456,371.13,25.49,373.35,365.84,200.63,121.99,119.59,372.28,374.16,271.79,156.9,25.72,26.29,372.22,349.639203267187,375.218466104921,375.218836517601,375.219206930281,375.219577342961,374.881649758426,374.812256600796,374.812256600796,374.812256600796,374.812256600796,387.188778797413
457,371.19,25.47,373.42,365.87,200.63,121.92,119.6,372.33,374.19,271.77,156.65,25.72,26.29,372.26,349.703942386275,375.291160655512,375.291501283335,375.291841911158,375.292182538982,374.956140571261,374.886891043117,374.886891043117,374.886891043117,374.886891043117,387.263413239734
458,371.3,25.57,373.48,365.85,200.6,121.83,119.63,372.37,374.24,271.73,156.43,25.73,26.3,372.3,349.768655235918,375.363828363808,375.364140449846,375.364452535884,375.364764621922,375.03060168179,374.961495988912,374.961495988912,374.961495988912,374.961495988912,387.33801818553
459,371.35,25.65,373.51,365.81,200.59,121.8,119.64,372.4,374.26,271.72,156.36,25.73,26.3,372.34,349.833341821983,375.436469235234,375.436754023309,375.437038811383,375.437323599458,375.105033112927,375.036071459482,375.036071459482,375.036071459482,375.036071459482,387.412593656099
460,371.39,25.44,373.55,365.75,200.59,121.81,119.65,372.42,374.31,271.76,156.4,25.72,26.29,372.37,349.898002150365,375.509083275224,375.509342009877,375.50960074453,375.509859479183,375.179434887554,375.110617476092,375.110617476092,375.110617476092,375.110617476092,387.487139672709
461,371.4,25.45,373.57,365.66,200.55,121.84,119.65,372.45,374.35,271.84,156.41,25.73,26.3,372.39,349.96263622697,375.581670489224,375.581904415714,375.582138342203,375.582372268692,375.253807028601,375.18513406006,375.18513406006,375.18513406006,375.18513406006,387.561656256677
462,371.42,25.47,373.59,365.6,200.5,121.89,119.66,372.47,374.4,271.91,156.39,25.72,26.3,372.42,350.027244057731,375.654230882695,375.654441246977,375.65465161126,375.654861975543,375.328151008975,375.259621232714,375.259621232714,375.259621232714,375.259621232714,387.636143429331
463,371.43,25.48,373.61,365.54,200.5,121.93,119.69,372.49,374.43,272.03,156.46,25.72,26.3,372.44,350.091825648597,375.726764461105,375.72695250982,375.727140558536,375.727328607251,375.402465573837,375.33407901539,375.33407901539,375.33407901539,375.33407901539,387.710601212007
464,371.41,25.74,373.63,365.5,200.23,121.95,119.72,372.52,374.47,272.16,156.27,25.73,26.31,372.46,350.156381005541,375.799271229938,375.799438210398,375.799605190858,375.799772171317,375.476750563013,375.408507429456,375.408507429456,375.408507429456,375.408507429456,387.785029626073
465,371.4,25.83,373.65,365.51,199.83,121.91,119.77,372.55,374.5,272.29,156.03,25.73,26.31,372.47,350.22091013455,375.871751194689,375.871898354864,375.872045515039,375.872192675213,375.55100599953,375.482906496297,375.482906496297,375.482906496297,375.482906496297,387.859428692914
466,371.43,25.83,373.67,365.54,199.43,121.87,119.81,372.59,374.52,272.41,155.97,25.74,26.32,372.49,350.285413041634,375.944204360866,375.944332949369,375.944461537872,375.944590126375,375.625231906429,375.557276237309,375.557276237309,375.557276237309,375.557276237309,387.933798433927
467,371.46,25.72,373.7,365.6,199.54,121.89,119.86,372.62,374.51,272.52,156.02,25.73,26.31,372.52,350.349889732821,376.016630733988,376.016742000067,376.016853266147,376.016964532226,375.699428306782,375.631616673923,375.631616673923,375.631616673923,375.631616673923,388.00813887054
468,371.45,25.69,373.72,365.7,199.83,121.89,119.94,372.66,374.5,272.54,155.97,25.73,26.32,372.54,350.414340214162,376.089030319587,376.089125513104,376.089220706622,376.089315900139,375.773595223661,375.705927827565,375.705927827565,375.705927827565,375.705927827565,388.082450024182
469,371.44,25.67,373.74,365.77,200.03,121.92,120.0,372.69,374.46,272.52,156.05,25.74,26.31,372.56,350.478764491724,376.161403123205,376.161483494628,376.161563866051,376.161644237474,375.847733214223,375.780209719692,375.780209719692,375.780209719692,375.780209719692,388.156731916309
470,371.47,25.7,373.75,365.84,200.24,121.87,120.05,372.71,374.42,272.46,156.07,25.73,26.31,372.57,350.543162571596,376.233749150398,376.233815950781,376.233882751165,376.233949551549,375.921842819107,375.854462371765,375.854462371765,375.854462371765,375.854462371765,388.230984568382
471,371.54,25.64,373.78,365.91,200.43,121.81,120.09,372.74,374.39,272.33,156.05,25.73,26.31,372.6,350.607534459885,376.306068406734,376.306122887713,376.306177368692,376.306231849671,375.995922998993,375.92868580528,375.92868580528,375.92868580528,375.92868580528,388.305208001897
472,371.6,25.65,373.79,365.98,200.57,121.72,120.13,372.77,374.38,272.16,155.94,25.73,26.31,372.62,350.671880162716,376.378360897794,376.378404311569,376.378447725344,376.378491139119,376.069973777061,376.002880041746,376.002880041746,376.002880041746,376.002880041746,388.379402238363
473,371.68,25.8,373.82,366.06,200.66,121.66,120.18,372.79,374.38,272.05,155.86,25.73,26.32,372.66,350.744394045907,376.459807221944,376.459807221944,376.459807221944,376.459807221944,376.096161316401,376.029824695256,376.029824695256,376.029824695256,376.029824695256,388.406346891873
474,371.74,25.81,373.86,366.14,200.59,121.65,120.22,372.82,374.4,271.96,155.91,25.74,26.32,372.7,350.807528698846,376.530751314322,376.530751314322,376.530751314322,376.530751314322,376.176880990313,376.110600878523,376.110600878523,376.110600878523,376.110600878523,388.48712307514
475,371.81,25.83,373.89,366.2,200.35,121.64,120.24,372.84,374.43,272.0,156.04,25.74,26.32,372.73,350.870636008877,376.60166626151,376.60166626151,376.60166626151,376.60166626151,376.257590423242,376.191366843303,376.191366843303,376.191366843303,376.191366843303,388.56788903992
476,371.85,25.77,373.93,366.27,200.07,121.65,120.27,372.87,374.46,272.12,156.1,25.73,26.32,372.78,350.933715987296,376.672552074307,376.672552074307,376.672552074307,376.672552074307,376.338289618716,376.272122593014,376.272122593014,376.272122593014,376.272122593014,388.64864478963
477,371.86,25.68,373.96,366.31,199.73,121.62,120.28,372.91,374.5,272.29,156.2,25.73,26.32,372.82,350.996768645396,376.743408763511,376.743408763511,376.743408763511,376.743408763511,376.418978580257,376.352868131072,376.352868131072,376.352868131072,376.352868131072,388.729390327689
478,371.85,25.71,373.99,366.34,199.31,121.53,120.3,372.94,374.54,272.49,155.94,25.74,26.32,372.84,351.059793994466,376.81423633992,376.81423633992,376.81423633992,376.81423633992,376.499657311388,376.433603460893,376.433603460893,376.433603460893,376.433603460893,388.81012565751
479,371.82,25.61,374.02,366.34,199.05,121.41,120.29,372.96,374.59,272.68,155.76,25.74,26.31,372.84,351.122792045796,376.88503481433,376.88503481433,376.88503481433,376.88503481433,376.580325815628,376.51432858589,376.51432858589,376.51432858589,376.51432858589,388.890850782507
480,371.8,25.65,374.02,366.34,198.82,121.31,120.3,372.98,374.61,272.78,155.82,25.74,26.32,372.83,351.185762810672,376.955804197539,376.955804197539,376.955804197539,376.955804197539,376.660984096494,376.595043509473,376.595043509473,376.595043509473,376.595043509473,388.97156570609
481,371.8,25.55,374.06,366.32,198.69,121.23,120.3,373.01,374.64,272.92,155.85,25.74,26.31,372.84,351.248864426965,377.02817663283,377.029969449861,377.031762266892,377.033555083923,376.740703456005,376.674831316662,376.674831316662,376.674831316662,376.674831316662,389.051353513279
482,371.85,25.63,374.09,366.32,198.79,121.12,120.29,373.04,374.68,273.03,155.91,25.73,26.32,372.86,351.312986253015,377.100187683704,377.101912453337,377.103637222969,377.105361992602,376.81425316757,376.748527610985,376.748527610985,376.748527610985,376.748527610985,389.125049807602
483,371.9,25.68,374.1,366.32,198.8,121.02,120.28,373.07,374.72,273.08,155.89,25.74,26.32,372.88,351.377081870935,377.172171971658,377.173830005223,377.175488038787,377.177146072352,376.887773337441,376.822194566126,376.822194566126,376.822194566126,376.822194566126,389.198716762743
484,371.95,25.46,374.15,366.34,199.0,120.97,120.27,373.11,374.74,273.05,155.89,25.74,26.31,372.92,351.441151286938,377.244129502285,377.24572211156,377.247314720835,377.24890733011,376.96126453543,376.895832205121,376.895832205121,376.895832205121,376.895832205121,389.272354401738
485,371.97,25.42,374.18,366.38,199.06,120.95,120.27,373.15,374.77,273.04,155.92,25.74,26.31,372.93,351.505194507245,377.316060281195,377.317588778419,377.319117275642,377.320645772866,377.03472722813,376.969440551091,376.969440551091,376.969440551091,376.969440551091,389.345962747708
486,371.97,25.51,374.19,366.39,198.95,120.93,120.24,373.18,374.81,273.1,155.89,25.74,26.31,372.94,351.569211538106,377.38796431401,377.389430011848,377.390895709685,377.392361407523,377.108160442741,377.043019627113,377.043019627113,377.043019627113,377.043019627113,389.41954182373
487,372.0,25.58,374.2,366.41,198.99,121.02,120.27,373.21,374.83,273.16,155.97,25.74,26.31,372.96,351.633202385792,377.459841606363,377.461245817899,377.462650029434,377.46405424097,377.181564204194,377.116569456284,377.116569456284,377.116569456284,377.116569456284,389.493091652901
488,372.04,25.61,374.23,366.45,199.27,121.19,120.28,373.24,374.85,273.25,156.17,25.75,26.31,372.99,351.697167056579,377.531692163908,377.533036202657,377.534380241405,377.535724280153,377.254938537515,377.190090061795,377.190090061795,377.190090061795,377.190090061795,389.566612258412
489,372.06,25.53,374.25,366.44,199.62,121.32,120.31,373.27,374.88,273.29,156.34,25.75,26.32,373.0,351.761105556784,377.603515992303,377.604801172156,377.606086352009,377.607371531862,377.328283467612,377.263581466718,377.263581466718,377.263581466718,377.263581466718,389.640103663335
490,372.06,25.56,374.26,366.42,199.93,121.5,120.33,373.29,374.9,273.33,156.56,25.74,26.31,373.01,351.82501789273,377.675313097226,377.676540732471,377.677768367715,377.678996002959,377.401599019499,377.337043694234,377.337043694234,377.337043694234,377.337043694234,389.713565890852
491,372.03,25.56,374.28,366.41,200.01,121.62,120.35,373.31,374.94,273.35,156.53,25.74,26.32,373.02,351.888904070764,377.747083484367,377.748254889666,377.749426294966,377.750597700265,377.474885943304,377.410476767518,377.410476767518,377.410476767518,377.410476767518,389.786998964135
492,372.03,25.57,374.29,366.42,199.79,121.64,120.4,373.33,374.98,273.42,156.41,25.75,26.32,373.03,351.952764097259,377.818827159426,377.81994364979,377.821060140154,377.822176630519,377.548144303124,377.483880709697,377.483880709697,377.483880709697,377.483880709697,389.860402906313
493,372.02,25.58,374.31,366.44,199.79,121.74,120.44,373.37,375.01,273.5,156.46,25.75,26.32,373.06,352.016597978605,377.890544128117,377.891607018901,377.892669909685,377.89373280047,377.621373348823,377.557255543945,377.557255543945,377.557255543945,377.557255543945,389.933777740562
494,372.02,25.52,374.32,366.47,199.62,121.91,120.5,373.4,375.04,273.51,156.49,25.75,26.32,373.09,352.080405721204,377.962234396171,377.963245003073,377.964255609975,377.965266216877,377.694573105481,377.630601293479,377.630601293479,377.630601293479,377.630601293479,390.007123490096
495,372.02,25.39,374.3,366.51,199.64,122.08,120.52,373.42,375.06,273.57,156.65,25.75,26.31,373.09,352.144187331489,378.033897969331,378.034857608365,378.035817247398,378.036776886432,377.767743598149,377.703917981484,377.703917981484,377.703917981484,377.703917981484,390.080440178101
