Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
26,361.34,360.7,361.67,362.25,361.84,363.73,362.96,363.69,362.43,337.53,309.738972507097,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,330.708842215513,372.651347013803
27,361.39,360.7,361.7,362.3,361.87,363.79,363.06,363.54,362.52,337.66,309.77920826867,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,330.753421930257,372.695926728548
28,361.44,360.68,361.72,362.35,361.9,363.85,363.14,363.4,362.6,337.83,309.819439835149,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,330.797997596765,372.740502395056
29,361.47,360.66,361.72,362.41,361.91,363.91,363.21,363.48,362.64,338.02,309.85966720629,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,330.842569214621,372.785074012911
30,361.48,360.66,361.73,362.45,361.9,363.97,363.26,363.63,362.61,338.22,309.899890381849,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,330.887136783408,372.829641581699
31,361.45,360.64,361.74,362.45,361.89,363.99,363.28,363.77,362.52,338.4,309.940109361584,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,330.931700302711,372.874205101002
32,361.38,360.63,361.75,362.45,361.86,364.03,363.29,363.89,362.47,338.73,309.980324145251,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,330.976259772114,372.918764570405
33,361.35,360.66,361.75,362.44,361.8,364.04,363.26,363.96,362.5,339.04,310.020534732607,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,331.020815191202,372.963319989492
34,361.34,360.69,361.76,362.42,361.74,364.07,363.24,364.0,362.6,339.26,310.060741123409,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,331.065366559558,373.007871357848
35,361.31,360.71,361.76,362.36,361.68,364.11,363.21,364.02,362.66,339.51,310.100943317414,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,331.109913876768,373.052418675058
36,361.28,360.71,361.75,362.32,361.62,364.15,363.17,363.97,362.64,339.75,310.141141314381,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,331.154457142417,373.096961940707
37,361.26,360.67,361.76,362.29,361.57,364.19,363.13,363.94,362.63,339.98,310.181335114067,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,331.198996356089,373.14150115438
38,361.24,360.59,361.76,362.27,361.53,364.23,363.12,363.87,362.65,340.21,310.221524716229,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,331.243531517371,373.186036315661
39,361.26,360.53,361.77,362.26,361.5,364.27,363.09,363.78,362.61,340.39,310.261710120624,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,331.288062625847,373.230567424137
40,361.31,360.47,361.76,362.25,361.47,364.3,363.08,363.77,362.56,340.61,310.301891327014,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,331.332589681103,373.275094479394
41,361.36,360.45,361.74,362.24,361.48,364.31,363.1,363.79,362.58,340.83,310.342068335153,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,331.377112682726,373.319617481016
42,361.39,360.48,361.72,362.23,361.5,364.3,363.11,363.82,362.59,340.96,310.382241144803,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,331.4216316303,373.36413642859
43,361.42,360.51,361.71,362.24,361.55,364.28,363.11,363.86,362.61,341.06,310.422409755721,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,331.466146523412,373.408651321703
44,361.43,360.54,361.68,362.25,361.57,364.27,363.11,363.93,362.65,341.12,310.462574167667,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,331.510657361649,373.45316215994
45,361.44,360.56,361.67,362.28,361.61,364.26,363.07,364.0,362.69,341.19,310.502734380398,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,331.555164144597,373.497668942887
46,361.44,360.56,361.66,362.3,361.65,364.26,362.98,364.05,362.71,341.27,310.542890393675,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,331.599666871842,373.542171670133
47,361.47,360.58,361.68,362.33,361.69,364.26,362.89,364.05,362.74,341.37,310.583042207257,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,331.644165542972,373.586670341263
48,361.49,360.57,361.69,362.36,361.73,364.26,362.77,363.99,362.78,341.46,310.623189820904,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,331.688660157573,373.631164955864
49,361.54,360.57,361.7,362.4,361.76,364.26,362.56,363.87,362.87,341.66,310.663333234374,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,331.733150715233,373.675655513523
50,361.59,360.57,361.71,362.44,361.74,364.23,362.48,363.74,362.95,341.89,310.703472447429,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,331.777637215538,373.720142013829
51,361.62,360.59,361.69,362.48,361.73,364.21,362.52,363.6,363.0,342.05,310.743607459828,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,331.822119658078,373.764624456368
52,361.65,360.6,361.69,362.5,361.72,364.2,362.55,363.51,363.01,342.2,310.783738271332,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,331.866598042438,373.809102840729
53,361.65,360.59,361.69,362.48,361.7,364.17,362.5,363.43,363.0,342.31,310.8238648817,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,331.911072368207,373.853577166497
54,361.65,360.58,361.71,362.45,361.7,364.17,362.39,363.4,362.99,342.41,310.863987290694,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,331.955542634973,373.898047433264
55,361.64,360.56,361.74,362.38,361.69,364.17,362.24,363.33,362.94,342.52,310.904105498075,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,373.942513640615
56,361.63,360.55,361.77,362.31,361.69,364.17,362.16,363.31,362.9,342.66,310.944219503603,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,373.986975788141
57,361.64,360.54,361.76,362.25,361.69,364.15,362.13,363.31,362.84,342.8,310.984329307039,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,374.031433875428
58,361.66,360.54,361.77,362.19,361.69,364.16,362.14,363.31,362.79,342.94,311.024434908145,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,374.075887902066
59,361.71,360.59,361.79,362.15,361.73,364.17,362.22,363.33,362.72,343.15,311.064536306683,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,374.120337867644
60,361.75,360.63,361.8,362.1,361.78,364.17,362.23,363.42,362.64,343.31,311.104633502413,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,374.164783771751
61,361.79,360.66,361.81,362.08,361.82,364.18,362.23,363.5,362.61,343.39,311.144726495098,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,374.209225613976
62,361.84,360.72,361.82,362.07,361.87,364.2,362.22,363.56,362.59,343.43,311.1848152845,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,374.253663393909
63,361.92,360.76,361.83,362.09,361.91,364.21,362.26,363.64,362.54,343.46,311.224899870381,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,374.298097111138
64,361.99,360.77,361.84,362.11,361.95,364.23,362.32,363.7,362.49,343.51,311.264980252503,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,374.342526765255
65,362.07,360.78,361.86,362.15,361.99,364.24,362.38,363.69,362.46,343.57,311.30505643063,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,374.386952355848
66,362.13,360.8,361.87,362.19,362.02,364.23,362.44,363.68,362.45,343.68,311.345128404523,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,374.431373882508
67,362.18,360.78,361.89,362.24,362.05,364.22,362.51,363.66,362.49,343.77,311.385196173945,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,374.475791344826
68,362.22,360.71,361.9,362.27,362.12,364.21,362.57,363.58,362.58,343.92,311.425259738659,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,374.520204742391
69,362.21,360.64,361.92,362.32,362.17,364.2,362.6,363.38,362.67,344.08,311.46531909843,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,374.564614074794
70,362.14,360.61,361.92,362.35,362.19,364.18,362.65,363.16,362.69,344.21,311.505374253019,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,374.609019341627
71,362.04,360.6,361.91,362.34,362.23,364.14,362.71,363.11,362.69,344.34,311.545425202192,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,374.653420542479
72,361.93,360.58,361.89,362.33,362.24,364.12,362.72,363.15,362.71,344.49,311.585471945711,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,374.697817676942
73,361.79,360.56,361.88,362.32,362.25,364.11,362.75,363.13,362.71,344.61,311.62551448334,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,374.742210744608
74,361.65,360.57,361.86,362.3,362.24,364.12,362.76,363.09,362.67,344.72,311.665552814843,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,374.786599745068
75,361.54,360.61,361.85,362.29,362.22,364.13,362.74,363.08,362.61,344.8,311.705586939985,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,374.830984677913
76,361.47,360.61,361.74,362.25,362.2,364.15,362.63,363.15,362.55,344.91,311.745616858531,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,374.875365542736
77,361.49,360.57,361.63,362.24,362.2,364.17,362.5,363.26,362.48,344.99,311.785642570244,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,374.919742339128
78,361.47,360.53,361.6,362.24,362.21,364.2,362.48,363.37,362.45,345.04,311.82566407489,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,374.964115066682
79,361.46,360.51,361.58,362.21,362.22,364.25,362.46,363.43,362.47,345.11,311.865681372234,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,375.00848372499
80,361.47,360.49,361.54,362.15,362.23,364.27,362.37,363.47,362.48,345.18,311.905694462039,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,375.052848313645
81,361.48,360.46,361.48,362.08,362.23,364.29,362.28,363.52,362.45,345.26,311.945703344074,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,375.097208832238
82,361.48,360.43,361.43,362.04,362.2,364.31,362.17,363.57,362.4,345.36,311.985708018101,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,375.141565280364
83,361.51,360.4,361.38,361.93,362.18,364.3,362.1,363.65,362.35,345.47,312.025708483888,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,375.185917657614
84,361.52,360.35,361.34,361.88,362.14,364.29,362.09,363.71,362.32,345.58,312.065704741199,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,375.230265963583
85,361.52,360.29,361.34,361.81,362.08,364.26,362.14,363.72,362.4,345.74,312.105696789802,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,375.274610197864
86,361.53,360.26,361.35,361.71,362.02,364.23,362.22,363.72,362.52,345.87,312.145684629462,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,375.318950360049
87,361.54,360.29,361.34,361.64,361.96,364.19,362.26,363.73,362.59,345.94,312.185668259946,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,375.363286449734
88,361.55,360.28,361.32,361.59,361.9,364.17,362.29,363.73,362.67,346.02,312.225647681019,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,375.407618466512
89,361.57,360.26,361.31,361.58,361.85,364.15,362.32,363.73,362.73,346.1,312.265622892449,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,375.451946409976
90,361.58,360.25,361.31,361.53,361.83,364.12,362.33,363.71,362.81,346.16,312.305593894003,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,375.496270279722
91,361.51,360.22,361.31,361.47,361.81,364.09,362.35,363.67,362.87,346.23,312.345560685448,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,375.540590075344
92,361.42,360.18,361.31,361.44,361.8,364.07,362.39,363.63,362.91,346.3,312.38552326655,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,375.584905796435
93,361.34,360.12,361.3,361.42,361.81,364.05,362.42,363.63,362.92,346.43,312.425481637079,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,375.629217442592
94,361.31,360.06,361.31,361.42,361.8,364.04,362.47,363.65,362.87,346.65,312.4654357968,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,375.673525013409
95,361.31,360.03,361.31,361.42,361.8,364.03,362.5,363.65,362.87,346.87,312.505385745481,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,375.71782850848
96,361.35,360.02,361.32,361.44,361.81,364.03,362.55,363.65,362.89,347.0,312.545331482891,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,375.762127927403
97,361.4,360.03,361.3,361.46,361.82,364.01,362.57,363.65,362.93,347.1,312.585273008798,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,375.806423269771
98,361.46,360.05,361.28,361.47,361.82,364.01,362.57,363.67,362.97,347.2,312.62521032297,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,375.850714535181
99,361.5,360.06,361.24,361.5,361.82,364.0,362.57,363.72,362.98,347.26,312.665143425175,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,375.895001723227
100,361.54,360.03,361.23,361.51,361.83,364.0,362.59,363.75,363.0,347.33,312.705072315182,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,375.939284833507
101,361.55,360.0,361.21,361.55,361.83,364.0,362.62,363.76,363.03,347.4,312.744996992761,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,375.983563865617
102,361.53,359.98,361.23,361.59,361.85,364.01,362.65,363.75,363.06,347.44,312.784917457679,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,376.027838819153
103,361.46,359.94,361.22,361.63,361.85,364.01,362.65,363.71,363.04,347.46,312.824833709706,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,376.07210969371
104,361.41,359.77,361.23,361.69,361.87,364.01,362.67,363.64,362.95,347.54,312.864745748611,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,376.116376488887
105,361.42,359.63,361.25,361.76,361.9,364.02,362.72,363.6,362.81,347.64,312.904653574164,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,376.16063920428
106,361.48,359.57,361.24,361.82,361.91,364.03,362.76,363.59,362.7,347.71,312.944557186135,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,376.204897839485
107,361.52,359.54,361.23,361.9,361.91,364.05,362.79,363.58,362.64,347.76,312.984456584292,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,376.249152394101
108,361.47,359.55,361.21,361.94,361.91,364.06,362.78,363.62,362.6,347.82,313.024351768407,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,376.293402867724
109,361.32,359.54,361.18,361.99,361.92,364.07,362.74,363.71,362.57,347.83,313.06424273825,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,376.337649259952
110,361.15,359.5,361.16,362.02,361.92,364.08,362.69,363.73,362.48,347.87,313.10412949359,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,376.381891570383
111,361.0,359.4,361.14,362.07,361.92,364.07,362.65,363.73,362.37,347.88,313.144012034199,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,376.426129798615
112,360.86,359.33,361.07,362.13,361.93,364.04,362.62,363.7,362.16,347.89,313.183890359847,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,376.470363944245
113,360.79,359.27,361.04,362.16,361.94,364.0,362.58,363.69,362.08,347.89,313.223764470305,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,376.514594006872
