experiment,seq_len,horizon,status,best_epoch,mae_K,rmse_K,r2,physics_loss,power_balance_loss,mean_actual_power_W,mean_predicted_power_W,mean_incoming_power_W,conservation_violations_pct
tc10_all_H600_s123,20,600,success,1,7.883851528167725,11.378924369812012,0.7251040637493134,0.0,0.0,-77.5533537864685,-20.66834674635902,163.2196044921875,0.0
