Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
86,363.86,362.12,362.57,363.13,356.76,267.43,196.5,342.052111374656,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,416.19176057749,0.084,25900,3,0.98
87,363.84,362.25,362.48,363.15,356.9,267.53,196.17,342.120810978291,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,416.268722869287,0.084,25900,3,0.98
88,363.9,362.19,362.42,363.15,357.03,267.68,195.93,342.189495331988,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,416.345669922217,0.084,25900,3,0.98
89,363.97,362.08,362.36,363.12,357.07,267.78,195.98,342.258164435123,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,416.42260173456,0.084,25900,3,0.98
90,364.07,362.05,362.35,363.12,357.11,267.84,195.97,342.326818287076,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,416.499518304598,0.084,25900,3,0.98
91,364.31,362.09,362.33,363.15,357.12,267.9,195.77,342.395456887229,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,416.576419630614,0.084,25900,3,0.98
92,364.4,362.17,362.33,363.14,357.13,267.96,195.6,342.464080234964,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,416.653305710894,0.084,25900,3,0.98
93,364.41,362.24,362.35,363.16,357.13,268.13,195.4,342.532688329668,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,367.245770017283,416.730176543727,0.084,25900,3,0.98
94,364.3,362.24,362.38,363.15,357.1,268.3,195.25,342.601281170728,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,367.32262560096,416.807032127404,0.084,25900,3,0.98
95,364.13,362.16,362.41,363.14,357.05,268.39,195.26,342.669858757535,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,367.399465933774,416.883872460218,0.084,25900,3,0.98
