Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
321,351.7,353.3,358.33,370.62,382.27,285.09,213.22,412.508819056104,446.657065082311,422.733552285378,379.687760055689,344.987348743896,323.290635554809,311.482324690554,305.625722183509,303.099012420503,302.641449098648,302.847676855276,0.084,25900,90,0.98
322,351.68,353.29,358.35,370.66,382.36,285.33,213.14,412.605237947324,446.768084841611,422.857303106202,379.793675296653,345.061522838374,323.335357209059,311.506625630775,305.638443431164,303.106520777585,302.648031427824,302.854259184452,0.084,25900,90,0.98
323,351.65,353.27,358.36,370.68,382.44,285.45,213.04,412.701520459689,446.878952969215,422.980930889235,379.899532913115,345.135694151393,323.380100124669,311.530949182696,305.651181108172,303.114040801038,302.654624432368,302.860852188996,0.084,25900,90,0.98
324,351.64,353.26,358.36,370.73,382.5,285.51,213.1,412.797666839392,446.989669742263,423.104435766587,380.005332869147,345.209862581256,323.424864228315,311.555295322152,305.663935217881,303.121572502135,302.661228124382,302.86745588101,0.084,25900,90,0.98
325,351.62,353.24,358.37,370.77,382.54,285.46,213.19,412.893677346106,447.10023541416,423.227817857959,380.111075124615,345.284028025163,323.469649446377,311.579664024828,305.67670576356,303.129115892124,302.667842515953,302.874070272581,0.084,25900,90,0.98
326,351.61,353.24,358.38,370.81,382.61,285.4,213.26,412.989552225043,447.210650260781,423.351077295368,380.216759644395,345.358190382115,323.514455705674,311.604055266408,305.689492748426,303.136670982231,302.674467619155,302.880695375784,0.084,25900,90,0.98
327,351.6,353.23,358.38,370.87,382.64,285.33,213.27,413.085291736218,447.320914531806,423.474214196989,380.322386388625,345.432349549851,323.5592829327,311.628469022425,305.702296175616,303.144237783654,302.681103446047,302.887331202676,0.084,25900,90,0.98
328,351.57,353.22,358.38,370.9,382.68,285.28,213.39,413.180896125552,447.431028499071,423.597228693241,380.427955322411,345.50650542789,323.604131054375,311.652905268406,305.715116048215,303.151816307571,302.687750008676,302.893977765305,0.084,25900,90,0.98
329,351.55,353.2,358.38,370.94,382.72,285.25,213.46,413.27636564182,447.540992428109,423.720120911411,380.533466410121,345.580657915739,323.648999997609,311.677363979788,305.727952369238,303.159406565132,302.694407319069,302.900635075697,0.084,25900,90,0.98
330,351.54,353.19,358.39,370.99,382.76,285.34,213.48,413.371700541629,447.650806569955,423.8428909712,380.63891961368,345.654806912363,323.693889689164,311.701845131897,305.740805141631,303.167008567464,302.701075389243,302.907303145872,0.084,25900,90,0.98
331,351.5,353.17,358.39,371.04,382.81,285.46,213.63,413.46690106723,447.760471198048,423.965539004708,380.744314900079,345.728952318552,323.73880005625,311.726348700053,305.753674368283,303.174622325668,302.707754231199,302.913981987827,0.084,25900,90,0.98
332,351.48,353.16,358.4,371.07,382.85,285.56,213.88,413.561967469113,447.86998657068,424.088065136103,380.849652233736,345.803094034489,323.783731025911,311.750874659463,305.766560052014,303.182247850821,302.714443856919,302.920671613548,0.084,25900,90,0.98
333,351.46,353.14,358.4,371.11,382.89,285.77,213.99,413.656899996185,447.979352947283,424.210469490443,380.954931579828,345.877231960841,323.828682525313,311.775422985272,305.779462195581,303.189885153974,302.721144278377,302.927372035006,0.084,25900,90,0.98
334,351.44,353.13,358.41,371.15,382.93,286.03,214.1,413.751698895227,448.08857058934,424.332752194136,381.060152904413,345.951365998759,323.873654481729,311.799993652563,305.792380801677,303.197534246157,302.727855507527,302.934083264156,0.084,25900,90,0.98
335,351.43,353.12,358.42,371.2,382.98,286.23,214.2,413.846364411522,448.197639759393,424.454913374464,381.165316174305,346.025496049858,323.918646822542,311.824586636351,305.80531587293,303.205195138368,302.734577556307,302.940805312936,0.084,25900,90,0.98
336,351.4,353.11,358.42,371.24,383.03,286.37,214.34,413.940896796979,448.306560707684,424.576953152251,381.270421354271,346.099622015321,323.963659475015,311.849201911546,305.818267411897,303.212867841584,302.741310436641,302.947538193269,0.084,25900,90,0.98
